lon,lat,adequabilidade,incerteza_integrada,adequabilidade_binaria,incerteza_binaria,classe,classe_nome
-58.75,-0.7499999999999973,0.15367788076400757,0.4426257610321045,0,1,2,Baixa adequabilidade / alta incerteza
-58.583333333333336,-0.7499999999999973,0.22319117188453674,0.5663182139396667,1,1,3,Alta adequabilidade / alta incerteza
-58.41666666666667,-0.7499999999999973,0.24342676997184753,0.572132408618927,1,1,3,Alta adequabilidade / alta incerteza
-58.25,-0.7499999999999973,0.23857925832271576,0.55510413646698,1,1,3,Alta adequabilidade / alta incerteza
-58.083333333333336,-0.7499999999999973,0.18354009091854095,0.45896726846694946,0,1,2,Baixa adequabilidade / alta incerteza
-57.91666666666667,-0.7499999999999973,0.24740256369113922,0.5801401734352112,1,1,3,Alta adequabilidade / alta incerteza
-57.75,-0.7499999999999973,0.29278624057769775,0.5884271264076233,1,1,3,Alta adequabilidade / alta incerteza
-57.583333333333336,-0.7499999999999973,0.27242499589920044,0.5803539156913757,1,1,3,Alta adequabilidade / alta incerteza
-57.41666666666667,-0.7499999999999973,0.2902644872665405,0.5995515584945679,1,1,3,Alta adequabilidade / alta incerteza
-57.25,-0.7499999999999973,0.2992204427719116,0.4850686490535736,1,1,3,Alta adequabilidade / alta incerteza
-57.083333333333336,-0.7499999999999973,0.3111502528190613,0.48060181736946106,1,1,3,Alta adequabilidade / alta incerteza
-56.91666666666667,-0.7499999999999973,0.3223966360092163,0.5743438005447388,1,1,3,Alta adequabilidade / alta incerteza
-56.75,-0.7499999999999973,0.27149781584739685,0.5000805854797363,1,1,3,Alta adequabilidade / alta incerteza
-56.583333333333336,-0.7499999999999973,0.23474587500095367,0.4821075201034546,1,1,3,Alta adequabilidade / alta incerteza
-56.41666666666667,-0.7499999999999973,0.2613805830478668,0.4967852234840393,1,1,3,Alta adequabilidade / alta incerteza
-56.25,-0.7499999999999973,0.29748520255088806,0.47178927063941956,1,1,3,Alta adequabilidade / alta incerteza
-56.083333333333336,-0.7499999999999973,0.271807461977005,0.5461998581886292,1,1,3,Alta adequabilidade / alta incerteza
-55.91666666666667,-0.7499999999999973,0.21902167797088623,0.5261515378952026,1,1,3,Alta adequabilidade / alta incerteza
-55.75,-0.7499999999999973,0.12242977321147919,0.40559786558151245,0,0,0,Baixa adequabilidade / baixa incerteza
-55.583333333333336,-0.7499999999999973,0.10857301950454712,0.37545374035835266,0,0,0,Baixa adequabilidade / baixa incerteza
-55.41666666666667,-0.7499999999999973,0.12692886590957642,0.40830954909324646,0,0,0,Baixa adequabilidade / baixa incerteza
-55.25,-0.7499999999999973,0.1279917061328888,0.4077453315258026,0,0,0,Baixa adequabilidade / baixa incerteza
-55.083333333333336,-0.7499999999999973,0.09154285490512848,0.36044737696647644,0,0,0,Baixa adequabilidade / baixa incerteza
-54.91666666666667,-0.7499999999999973,0.08187735825777054,0.35199210047721863,0,0,0,Baixa adequabilidade / baixa incerteza
-54.75,-0.7499999999999973,0.08456389605998993,0.3650601804256439,0,0,0,Baixa adequabilidade / baixa incerteza
-54.583333333333336,-0.7499999999999973,0.12373244017362595,0.41719162464141846,0,0,0,Baixa adequabilidade / baixa incerteza
-54.41666666666667,-0.7499999999999973,0.14890223741531372,0.36283770203590393,0,0,0,Baixa adequabilidade / baixa incerteza
-54.25,-0.7499999999999973,0.16387486457824707,0.3493872880935669,0,0,0,Baixa adequabilidade / baixa incerteza
-54.083333333333336,-0.7499999999999973,0.1067880243062973,0.3860791325569153,0,0,0,Baixa adequabilidade / baixa incerteza
-53.91666666666667,-0.7499999999999973,0.46085324883461,0.6022369265556335,1,1,3,Alta adequabilidade / alta incerteza
-53.75,-0.7499999999999973,0.5012975335121155,0.5699017643928528,1,1,3,Alta adequabilidade / alta incerteza
-53.583333333333336,-0.7499999999999973,0.5931437015533447,0.5089542269706726,1,1,3,Alta adequabilidade / alta incerteza
-53.41666666666667,-0.7499999999999973,0.37184345722198486,0.5434650778770447,1,1,3,Alta adequabilidade / alta incerteza
-53.25,-0.7499999999999973,0.2624434232711792,0.4139218032360077,1,0,1,Alta adequabilidade / baixa incerteza
-53.083333333333336,-0.7499999999999973,0.32422327995300293,0.48274755477905273,1,1,3,Alta adequabilidade / alta incerteza
-52.91666666666667,-0.7499999999999973,0.4969809651374817,0.5605202913284302,1,1,3,Alta adequabilidade / alta incerteza
-52.75,-0.7499999999999973,0.6868512034416199,0.45711275935173035,1,1,3,Alta adequabilidade / alta incerteza
-52.583333333333336,-0.7499999999999973,0.6767106652259827,0.33791467547416687,1,0,1,Alta adequabilidade / baixa incerteza
-52.41666666666667,-0.7499999999999973,0.5792338848114014,0.3663524389266968,1,0,1,Alta adequabilidade / baixa incerteza
-52.25,-0.7499999999999973,0.5857487916946411,0.4054388403892517,1,0,1,Alta adequabilidade / baixa incerteza
-52.083333333333336,-0.7499999999999973,0.5456209182739258,0.4645836353302002,1,1,3,Alta adequabilidade / alta incerteza
-51.91666666666667,-0.7499999999999973,0.4815853536128998,0.5365423560142517,1,1,3,Alta adequabilidade / alta incerteza
-51.75,-0.7499999999999973,0.4395468831062317,0.485213965177536,1,1,3,Alta adequabilidade / alta incerteza
-51.583333333333336,-0.7499999999999973,0.4155830442905426,0.5341963171958923,1,1,3,Alta adequabilidade / alta incerteza
-51.41666666666667,-0.7499999999999973,0.4011100232601166,0.5350381135940552,1,1,3,Alta adequabilidade / alta incerteza
-51.25,-0.7499999999999973,0.3256310820579529,0.5522343516349792,1,1,3,Alta adequabilidade / alta incerteza
-51.083333333333336,-0.7499999999999973,0.391340434551239,0.5410249829292297,1,1,3,Alta adequabilidade / alta incerteza
-50.91666666666667,-0.7499999999999973,0.35206201672554016,0.518032431602478,1,1,3,Alta adequabilidade / alta incerteza
-50.75,-0.7499999999999973,0.44201916456222534,0.5076339244842529,1,1,3,Alta adequabilidade / alta incerteza
-50.583333333333336,-0.7499999999999973,0.38732606172561646,0.5239837169647217,1,1,3,Alta adequabilidade / alta incerteza
-50.41666666666667,-0.7499999999999973,0.4534206986427307,0.4733099937438965,1,1,3,Alta adequabilidade / alta incerteza
-50.25,-0.7499999999999973,0.4355901777744293,0.4761098325252533,1,1,3,Alta adequabilidade / alta incerteza
-50.083333333333336,-0.7499999999999973,0.41007012128829956,0.4921885132789612,1,1,3,Alta adequabilidade / alta incerteza
-49.91666666666667,-0.7499999999999973,0.4209456443786621,0.5121164321899414,1,1,3,Alta adequabilidade / alta incerteza
-49.75,-0.7499999999999973,0.3419416546821594,0.5926435589790344,1,1,3,Alta adequabilidade / alta incerteza
-49.583333333333336,-0.7499999999999973,0.3244796097278595,0.49631786346435547,1,1,3,Alta adequabilidade / alta incerteza
-49.41666666666667,-0.7499999999999973,0.2999201714992523,0.4637385606765747,1,1,3,Alta adequabilidade / alta incerteza
-49.25,-0.7499999999999973,0.24940644204616547,0.5413166880607605,1,1,3,Alta adequabilidade / alta incerteza
-49.083333333333336,-0.7499999999999973,0.23484911024570465,0.5300527811050415,1,1,3,Alta adequabilidade / alta incerteza
-48.91666666666667,-0.7499999999999973,0.23499023914337158,0.5337565541267395,1,1,3,Alta adequabilidade / alta incerteza
-48.75,-0.7499999999999973,0.23806914687156677,0.5371485352516174,1,1,3,Alta adequabilidade / alta incerteza
-48.583333333333336,-0.7499999999999973,0.2323671579360962,0.5279086828231812,1,1,3,Alta adequabilidade / alta incerteza
-48.41666666666667,-0.7499999999999973,0.158961683511734,0.5098714232444763,0,1,2,Baixa adequabilidade / alta incerteza
-48.25,-0.7499999999999973,0.17246489226818085,0.5108056664466858,0,1,2,Baixa adequabilidade / alta incerteza
-48.083333333333336,-0.7499999999999973,0.2427966445684433,0.540003776550293,1,1,3,Alta adequabilidade / alta incerteza
-47.91666666666667,-0.7499999999999973,0.38272184133529663,0.6069151759147644,1,1,3,Alta adequabilidade / alta incerteza
-47.75,-0.7499999999999973,0.2793053984642029,0.5818684697151184,1,1,3,Alta adequabilidade / alta incerteza
-47.583333333333336,-0.7499999999999973,0.23829153180122375,0.5546682476997375,1,1,3,Alta adequabilidade / alta incerteza
-47.41666666666667,-0.7499999999999973,0.24024870991706848,0.550309419631958,1,1,3,Alta adequabilidade / alta incerteza
-69.25,-0.9166666666666643,0.008774860762059689,0.3632637858390808,0,0,0,Baixa adequabilidade / baixa incerteza
-69.08333333333333,-0.9166666666666643,0.006792475003749132,0.3517959713935852,0,0,0,Baixa adequabilidade / baixa incerteza
-68.91666666666667,-0.9166666666666643,0.006929062306880951,0.35117486119270325,0,0,0,Baixa adequabilidade / baixa incerteza
-68.75,-0.9166666666666643,0.0058928485959768295,0.3490877151489258,0,0,0,Baixa adequabilidade / baixa incerteza
-68.58333333333333,-0.9166666666666643,0.006465875077992678,0.3443889915943146,0,0,0,Baixa adequabilidade / baixa incerteza
-68.41666666666667,-0.9166666666666643,0.006237236317247152,0.3475043773651123,0,0,0,Baixa adequabilidade / baixa incerteza
-68.25,-0.9166666666666643,0.006812586449086666,0.3569904863834381,0,0,0,Baixa adequabilidade / baixa incerteza
-68.08333333333333,-0.9166666666666643,0.008844314143061638,0.3723091781139374,0,0,0,Baixa adequabilidade / baixa incerteza
-67.91666666666667,-0.9166666666666643,0.009195915423333645,0.3799852132797241,0,0,0,Baixa adequabilidade / baixa incerteza
-67.75,-0.9166666666666643,0.010037475265562534,0.3956840932369232,0,0,0,Baixa adequabilidade / baixa incerteza
-67.58333333333333,-0.9166666666666643,0.011247464455664158,0.4013013243675232,0,0,0,Baixa adequabilidade / baixa incerteza
-67.41666666666667,-0.9166666666666643,0.012122462503612041,0.4127381443977356,0,0,0,Baixa adequabilidade / baixa incerteza
-67.25,-0.9166666666666643,0.017352228984236717,0.4215840995311737,0,0,0,Baixa adequabilidade / baixa incerteza
-67.08333333333333,-0.9166666666666643,0.027395982295274734,0.44692477583885193,0,1,2,Baixa adequabilidade / alta incerteza
-66.91666666666667,-0.9166666666666643,0.03158024325966835,0.46696600317955017,0,1,2,Baixa adequabilidade / alta incerteza
-66.75,-0.9166666666666643,0.03345552086830139,0.4536595344543457,0,1,2,Baixa adequabilidade / alta incerteza
-66.58333333333333,-0.9166666666666643,0.040382690727710724,0.4093262553215027,0,0,0,Baixa adequabilidade / baixa incerteza
-66.41666666666667,-0.9166666666666643,0.046865563839673996,0.3950938284397125,0,0,0,Baixa adequabilidade / baixa incerteza
-66.25,-0.9166666666666643,0.057044681161642075,0.38096439838409424,0,0,0,Baixa adequabilidade / baixa incerteza
-66.08333333333333,-0.9166666666666643,0.06353854387998581,0.3805287778377533,0,0,0,Baixa adequabilidade / baixa incerteza
-65.91666666666667,-0.9166666666666643,0.06092939153313637,0.37764376401901245,0,0,0,Baixa adequabilidade / baixa incerteza
-65.75,-0.9166666666666643,0.057222865521907806,0.36852920055389404,0,0,0,Baixa adequabilidade / baixa incerteza
-65.58333333333333,-0.9166666666666643,0.04919501394033432,0.35855263471603394,0,0,0,Baixa adequabilidade / baixa incerteza
-65.41666666666667,-0.9166666666666643,0.06786082684993744,0.3731624484062195,0,0,0,Baixa adequabilidade / baixa incerteza
-65.25,-0.9166666666666643,0.06451844424009323,0.36888256669044495,0,0,0,Baixa adequabilidade / baixa incerteza
-65.08333333333333,-0.9166666666666643,0.04250570759177208,0.3485908508300781,0,0,0,Baixa adequabilidade / baixa incerteza
-64.91666666666667,-0.9166666666666643,0.032610442489385605,0.3502326011657715,0,0,0,Baixa adequabilidade / baixa incerteza
-64.75,-0.9166666666666643,0.03649338707327843,0.4416881203651428,0,1,2,Baixa adequabilidade / alta incerteza
-64.58333333333333,-0.9166666666666643,0.025186331942677498,0.35019609332084656,0,0,0,Baixa adequabilidade / baixa incerteza
-64.41666666666667,-0.9166666666666643,0.026041539385914803,0.35294675827026367,0,0,0,Baixa adequabilidade / baixa incerteza
-64.25,-0.9166666666666643,0.02679099328815937,0.3546229898929596,0,0,0,Baixa adequabilidade / baixa incerteza
-64.08333333333333,-0.9166666666666643,0.028293058276176453,0.3584468960762024,0,0,0,Baixa adequabilidade / baixa incerteza
-63.91666666666667,-0.9166666666666643,0.03697305917739868,0.36393606662750244,0,0,0,Baixa adequabilidade / baixa incerteza
-63.75,-0.9166666666666643,0.04644693061709404,0.3754808008670807,0,0,0,Baixa adequabilidade / baixa incerteza
-63.583333333333336,-0.9166666666666643,0.05201243981719017,0.37913233041763306,0,0,0,Baixa adequabilidade / baixa incerteza
-63.41666666666667,-0.9166666666666643,0.06722545623779297,0.38812798261642456,0,0,0,Baixa adequabilidade / baixa incerteza
-63.25,-0.9166666666666643,0.07852121442556381,0.39261096715927124,0,0,0,Baixa adequabilidade / baixa incerteza
-63.083333333333336,-0.9166666666666643,0.08700863271951675,0.4003600478172302,0,0,0,Baixa adequabilidade / baixa incerteza
-62.91666666666667,-0.9166666666666643,0.13390274345874786,0.4070245921611786,0,0,0,Baixa adequabilidade / baixa incerteza
-62.75,-0.9166666666666643,0.11049415916204453,0.39904695749282837,0,0,0,Baixa adequabilidade / baixa incerteza
-62.583333333333336,-0.9166666666666643,0.09375671297311783,0.39574265480041504,0,0,0,Baixa adequabilidade / baixa incerteza
-62.41666666666667,-0.9166666666666643,0.07571832090616226,0.3880213797092438,0,0,0,Baixa adequabilidade / baixa incerteza
-62.25,-0.9166666666666643,0.07609260082244873,0.4009568691253662,0,0,0,Baixa adequabilidade / baixa incerteza
-62.083333333333336,-0.9166666666666643,0.0654144436120987,0.4119635820388794,0,0,0,Baixa adequabilidade / baixa incerteza
-61.91666666666667,-0.9166666666666643,0.07784318923950195,0.5017919540405273,0,1,2,Baixa adequabilidade / alta incerteza
-61.75,-0.9166666666666643,0.0662062019109726,0.49081018567085266,0,1,2,Baixa adequabilidade / alta incerteza
-61.583333333333336,-0.9166666666666643,0.06817164272069931,0.39880767464637756,0,0,0,Baixa adequabilidade / baixa incerteza
-61.41666666666667,-0.9166666666666643,0.0681275799870491,0.39704567193984985,0,0,0,Baixa adequabilidade / baixa incerteza
-61.25,-0.9166666666666643,0.07306778430938721,0.48810872435569763,0,1,2,Baixa adequabilidade / alta incerteza
-61.083333333333336,-0.9166666666666643,0.07798100262880325,0.49073517322540283,0,1,2,Baixa adequabilidade / alta incerteza
-60.91666666666667,-0.9166666666666643,0.08244337141513824,0.49939265847206116,0,1,2,Baixa adequabilidade / alta incerteza
-60.75,-0.9166666666666643,0.0960363820195198,0.5296198725700378,0,1,2,Baixa adequabilidade / alta incerteza
-60.583333333333336,-0.9166666666666643,0.07913671433925629,0.5034323930740356,0,1,2,Baixa adequabilidade / alta incerteza
-60.41666666666667,-0.9166666666666643,0.10336004942655563,0.5221443772315979,0,1,2,Baixa adequabilidade / alta incerteza
-60.25,-0.9166666666666643,0.1538904309272766,0.5416887402534485,0,1,2,Baixa adequabilidade / alta incerteza
-60.083333333333336,-0.9166666666666643,0.11603845655918121,0.40895751118659973,0,0,0,Baixa adequabilidade / baixa incerteza
-59.91666666666667,-0.9166666666666643,0.10284882038831711,0.4125649333000183,0,0,0,Baixa adequabilidade / baixa incerteza
-59.75,-0.9166666666666643,0.1213281974196434,0.4321977496147156,0,0,0,Baixa adequabilidade / baixa incerteza
-59.583333333333336,-0.9166666666666643,0.19089336693286896,0.5273827910423279,0,1,2,Baixa adequabilidade / alta incerteza
-59.41666666666667,-0.9166666666666643,0.2055111974477768,0.5322811007499695,0,1,2,Baixa adequabilidade / alta incerteza
-59.25,-0.9166666666666643,0.17982086539268494,0.4378381371498108,0,0,0,Baixa adequabilidade / baixa incerteza
-59.083333333333336,-0.9166666666666643,0.198124960064888,0.45431697368621826,0,1,2,Baixa adequabilidade / alta incerteza
-58.91666666666667,-0.9166666666666643,0.243845134973526,0.5601155757904053,1,1,3,Alta adequabilidade / alta incerteza
-58.75,-0.9166666666666643,0.19952189922332764,0.4587331712245941,0,1,2,Baixa adequabilidade / alta incerteza
-58.583333333333336,-0.9166666666666643,0.21490618586540222,0.467985600233078,1,1,3,Alta adequabilidade / alta incerteza
-58.41666666666667,-0.9166666666666643,0.26851600408554077,0.5878532528877258,1,1,3,Alta adequabilidade / alta incerteza
-58.25,-0.9166666666666643,0.23841874301433563,0.5833000540733337,1,1,3,Alta adequabilidade / alta incerteza
-58.083333333333336,-0.9166666666666643,0.26533371210098267,0.48951929807662964,1,1,3,Alta adequabilidade / alta incerteza
-57.91666666666667,-0.9166666666666643,0.17818975448608398,0.452333003282547,0,1,2,Baixa adequabilidade / alta incerteza
-57.75,-0.9166666666666643,0.21804207563400269,0.4468008577823639,1,1,3,Alta adequabilidade / alta incerteza
-57.583333333333336,-0.9166666666666643,0.3191049098968506,0.5668736100196838,1,1,3,Alta adequabilidade / alta incerteza
-57.41666666666667,-0.9166666666666643,0.24833638966083527,0.4690110981464386,1,1,3,Alta adequabilidade / alta incerteza
-57.25,-0.9166666666666643,0.3741177022457123,0.5415540933609009,1,1,3,Alta adequabilidade / alta incerteza
-57.083333333333336,-0.9166666666666643,0.3426600396633148,0.5799786448478699,1,1,3,Alta adequabilidade / alta incerteza
-56.91666666666667,-0.9166666666666643,0.36684346199035645,0.4686662554740906,1,1,3,Alta adequabilidade / alta incerteza
-56.75,-0.9166666666666643,0.2239759862422943,0.4608183801174164,1,1,3,Alta adequabilidade / alta incerteza
-56.583333333333336,-0.9166666666666643,0.2577843964099884,0.4779893159866333,1,1,3,Alta adequabilidade / alta incerteza
-56.41666666666667,-0.9166666666666643,0.2644234001636505,0.4502853453159332,1,1,3,Alta adequabilidade / alta incerteza
-56.25,-0.9166666666666643,0.27596771717071533,0.4622361361980438,1,1,3,Alta adequabilidade / alta incerteza
-56.083333333333336,-0.9166666666666643,0.4164496660232544,0.5606293082237244,1,1,3,Alta adequabilidade / alta incerteza
-55.91666666666667,-0.9166666666666643,0.2978096008300781,0.5453127026557922,1,1,3,Alta adequabilidade / alta incerteza
-55.75,-0.9166666666666643,0.1778266876935959,0.5162296295166016,0,1,2,Baixa adequabilidade / alta incerteza
-55.583333333333336,-0.9166666666666643,0.09409372508525848,0.3683320879936218,0,0,0,Baixa adequabilidade / baixa incerteza
-55.41666666666667,-0.9166666666666643,0.12154613435268402,0.39939990639686584,0,0,0,Baixa adequabilidade / baixa incerteza
-55.25,-0.9166666666666643,0.14657838642597198,0.416740745306015,0,0,0,Baixa adequabilidade / baixa incerteza
-55.083333333333336,-0.9166666666666643,0.17123258113861084,0.43349477648735046,0,0,0,Baixa adequabilidade / baixa incerteza
-54.91666666666667,-0.9166666666666643,0.13698403537273407,0.40470120310783386,0,0,0,Baixa adequabilidade / baixa incerteza
-54.75,-0.9166666666666643,0.0889296755194664,0.37870287895202637,0,0,0,Baixa adequabilidade / baixa incerteza
-54.583333333333336,-0.9166666666666643,0.10987581312656403,0.4011598825454712,0,0,0,Baixa adequabilidade / baixa incerteza
-54.41666666666667,-0.9166666666666643,0.17925292253494263,0.46518489718437195,0,1,2,Baixa adequabilidade / alta incerteza
-54.25,-0.9166666666666643,0.2377089560031891,0.454036146402359,1,1,3,Alta adequabilidade / alta incerteza
-54.083333333333336,-0.9166666666666643,0.17231029272079468,0.3869410455226898,0,0,0,Baixa adequabilidade / baixa incerteza
-53.91666666666667,-0.9166666666666643,0.20006996393203735,0.4828321635723114,0,1,2,Baixa adequabilidade / alta incerteza
-53.75,-0.9166666666666643,0.21187520027160645,0.4946414530277252,1,1,3,Alta adequabilidade / alta incerteza
-53.583333333333336,-0.9166666666666643,0.2005111128091812,0.38694503903388977,0,0,0,Baixa adequabilidade / baixa incerteza
-53.41666666666667,-0.9166666666666643,0.2311543971300125,0.3998299241065979,1,0,1,Alta adequabilidade / baixa incerteza
-53.25,-0.9166666666666643,0.35181814432144165,0.44601988792419434,1,1,3,Alta adequabilidade / alta incerteza
-53.083333333333336,-0.9166666666666643,0.46131861209869385,0.5145648121833801,1,1,3,Alta adequabilidade / alta incerteza
-52.91666666666667,-0.9166666666666643,0.5709378123283386,0.3944176435470581,1,0,1,Alta adequabilidade / baixa incerteza
-52.75,-0.9166666666666643,0.45808038115501404,0.4074006676673889,1,0,1,Alta adequabilidade / baixa incerteza
-52.583333333333336,-0.9166666666666643,0.5053492784500122,0.3954361081123352,1,0,1,Alta adequabilidade / baixa incerteza
-52.41666666666667,-0.9166666666666643,0.5408813953399658,0.3768298625946045,1,0,1,Alta adequabilidade / baixa incerteza
-52.25,-0.9166666666666643,0.571525514125824,0.4230230152606964,1,0,1,Alta adequabilidade / baixa incerteza
-52.083333333333336,-0.9166666666666643,0.5333647727966309,0.5407967567443848,1,1,3,Alta adequabilidade / alta incerteza
-51.91666666666667,-0.9166666666666643,0.4616551399230957,0.5793949961662292,1,1,3,Alta adequabilidade / alta incerteza
-51.75,-0.9166666666666643,0.37897244095802307,0.5373945236206055,1,1,3,Alta adequabilidade / alta incerteza
-51.583333333333336,-0.9166666666666643,0.4153343737125397,0.5230532288551331,1,1,3,Alta adequabilidade / alta incerteza
-51.41666666666667,-0.9166666666666643,0.3886367082595825,0.52558833360672,1,1,3,Alta adequabilidade / alta incerteza
-51.25,-0.9166666666666643,0.3430206775665283,0.5516886711120605,1,1,3,Alta adequabilidade / alta incerteza
-51.083333333333336,-0.9166666666666643,0.362695574760437,0.5625322461128235,1,1,3,Alta adequabilidade / alta incerteza
-50.91666666666667,-0.9166666666666643,0.31037643551826477,0.5413225889205933,1,1,3,Alta adequabilidade / alta incerteza
-50.75,-0.9166666666666643,0.3916436731815338,0.5547544956207275,1,1,3,Alta adequabilidade / alta incerteza
-50.583333333333336,-0.9166666666666643,0.3933137357234955,0.5584414601325989,1,1,3,Alta adequabilidade / alta incerteza
-50.41666666666667,-0.9166666666666643,0.41684746742248535,0.5290153622627258,1,1,3,Alta adequabilidade / alta incerteza
-50.25,-0.9166666666666643,0.49635034799575806,0.5173062086105347,1,1,3,Alta adequabilidade / alta incerteza
-50.083333333333336,-0.9166666666666643,0.4241515100002289,0.49521875381469727,1,1,3,Alta adequabilidade / alta incerteza
-49.91666666666667,-0.9166666666666643,0.42808109521865845,0.5203465819358826,1,1,3,Alta adequabilidade / alta incerteza
-49.75,-0.9166666666666643,0.4053367078304291,0.6192632913589478,1,1,3,Alta adequabilidade / alta incerteza
-49.583333333333336,-0.9166666666666643,0.3236404359340668,0.5890480279922485,1,1,3,Alta adequabilidade / alta incerteza
-49.41666666666667,-0.9166666666666643,0.2602936327457428,0.5711527466773987,1,1,3,Alta adequabilidade / alta incerteza
-49.25,-0.9166666666666643,0.22920092940330505,0.5318427085876465,1,1,3,Alta adequabilidade / alta incerteza
-49.083333333333336,-0.9166666666666643,0.20269590616226196,0.5232667326927185,0,1,2,Baixa adequabilidade / alta incerteza
-48.91666666666667,-0.9166666666666643,0.20872114598751068,0.521237313747406,1,1,3,Alta adequabilidade / alta incerteza
-48.75,-0.9166666666666643,0.22294272482395172,0.5258249640464783,1,1,3,Alta adequabilidade / alta incerteza
-48.583333333333336,-0.9166666666666643,0.2099968045949936,0.5225145816802979,1,1,3,Alta adequabilidade / alta incerteza
-48.41666666666667,-0.9166666666666643,0.19585144519805908,0.5362797975540161,0,1,2,Baixa adequabilidade / alta incerteza
-48.25,-0.9166666666666643,0.2792842388153076,0.5711304545402527,1,1,3,Alta adequabilidade / alta incerteza
-48.083333333333336,-0.9166666666666643,0.39512866735458374,0.5977224111557007,1,1,3,Alta adequabilidade / alta incerteza
-47.91666666666667,-0.9166666666666643,0.4102438688278198,0.5926960706710815,1,1,3,Alta adequabilidade / alta incerteza
-47.75,-0.9166666666666643,0.29555705189704895,0.5714924931526184,1,1,3,Alta adequabilidade / alta incerteza
-47.583333333333336,-0.9166666666666643,0.2352740466594696,0.5465322136878967,1,1,3,Alta adequabilidade / alta incerteza
-47.41666666666667,-0.9166666666666643,0.19394747912883759,0.526077926158905,0,1,2,Baixa adequabilidade / alta incerteza
-47.25,-0.9166666666666643,0.17279940843582153,0.4284978210926056,0,0,0,Baixa adequabilidade / baixa incerteza
-47.083333333333336,-0.9166666666666643,0.1472688764333725,0.497134268283844,0,1,2,Baixa adequabilidade / alta incerteza
-46.91666666666667,-0.9166666666666643,0.09261367470026016,0.45741957426071167,0,1,2,Baixa adequabilidade / alta incerteza
-46.75,-0.9166666666666643,0.07055437564849854,0.4466358721256256,0,1,2,Baixa adequabilidade / alta incerteza
-69.25,-1.0833333333333304,0.010552704334259033,0.35251984000205994,0,0,0,Baixa adequabilidade / baixa incerteza
-69.08333333333333,-1.0833333333333304,0.006557869259268045,0.34887129068374634,0,0,0,Baixa adequabilidade / baixa incerteza
-68.91666666666667,-1.0833333333333304,0.006061242893338203,0.3439968526363373,0,0,0,Baixa adequabilidade / baixa incerteza
-68.75,-1.0833333333333304,0.00581936864182353,0.34060823917388916,0,0,0,Baixa adequabilidade / baixa incerteza
-68.58333333333333,-1.0833333333333304,0.00609227130189538,0.3453969359397888,0,0,0,Baixa adequabilidade / baixa incerteza
-68.41666666666667,-1.0833333333333304,0.0072165559977293015,0.34648460149765015,0,0,0,Baixa adequabilidade / baixa incerteza
-68.25,-1.0833333333333304,0.0063893781043589115,0.35373032093048096,0,0,0,Baixa adequabilidade / baixa incerteza
-68.08333333333333,-1.0833333333333304,0.008466152474284172,0.36679887771606445,0,0,0,Baixa adequabilidade / baixa incerteza
-67.91666666666667,-1.0833333333333304,0.008320285938680172,0.3769794702529907,0,0,0,Baixa adequabilidade / baixa incerteza
-67.75,-1.0833333333333304,0.008466614410281181,0.3773014545440674,0,0,0,Baixa adequabilidade / baixa incerteza
-67.58333333333333,-1.0833333333333304,0.012445651926100254,0.3846742510795593,0,0,0,Baixa adequabilidade / baixa incerteza
-67.41666666666667,-1.0833333333333304,0.011722116731107235,0.3968527317047119,0,0,0,Baixa adequabilidade / baixa incerteza
-67.25,-1.0833333333333304,0.013342123478651047,0.39586514234542847,0,0,0,Baixa adequabilidade / baixa incerteza
-67.08333333333333,-1.0833333333333304,0.020624907687306404,0.4278016984462738,0,0,0,Baixa adequabilidade / baixa incerteza
-66.91666666666667,-1.0833333333333304,0.021083474159240723,0.428507536649704,0,0,0,Baixa adequabilidade / baixa incerteza
-66.75,-1.0833333333333304,0.023128632456064224,0.39890414476394653,0,0,0,Baixa adequabilidade / baixa incerteza
-66.58333333333333,-1.0833333333333304,0.026324709877371788,0.39660507440567017,0,0,0,Baixa adequabilidade / baixa incerteza
-66.41666666666667,-1.0833333333333304,0.03370193392038345,0.3840672969818115,0,0,0,Baixa adequabilidade / baixa incerteza
-66.25,-1.0833333333333304,0.0409759059548378,0.38217252492904663,0,0,0,Baixa adequabilidade / baixa incerteza
-66.08333333333333,-1.0833333333333304,0.05545256286859512,0.3787250816822052,0,0,0,Baixa adequabilidade / baixa incerteza
-65.91666666666667,-1.0833333333333304,0.05528397113084793,0.36743754148483276,0,0,0,Baixa adequabilidade / baixa incerteza
-65.75,-1.0833333333333304,0.06319264322519302,0.3799460828304291,0,0,0,Baixa adequabilidade / baixa incerteza
-65.58333333333333,-1.0833333333333304,0.07135315984487534,0.37782713770866394,0,0,0,Baixa adequabilidade / baixa incerteza
-65.41666666666667,-1.0833333333333304,0.05124858394265175,0.3545938730239868,0,0,0,Baixa adequabilidade / baixa incerteza
-65.25,-1.0833333333333304,0.033186379820108414,0.3475085496902466,0,0,0,Baixa adequabilidade / baixa incerteza
-65.08333333333333,-1.0833333333333304,0.0294786524027586,0.35379305481910706,0,0,0,Baixa adequabilidade / baixa incerteza
-64.91666666666667,-1.0833333333333304,0.026300258934497833,0.3508874773979187,0,0,0,Baixa adequabilidade / baixa incerteza
-64.75,-1.0833333333333304,0.03563656657934189,0.36092570424079895,0,0,0,Baixa adequabilidade / baixa incerteza
-64.58333333333333,-1.0833333333333304,0.022318437695503235,0.3526296019554138,0,0,0,Baixa adequabilidade / baixa incerteza
