lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,pa,tipo,bio3_isotermalidade_z,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio8_temp_media_trimestre_umido_z,bio12_precipitacao_anual_z,bio13_precipitacao_mes_umido_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,bio19_precipitacao_trimestre_frio_z,elevacao_z,declividade_z,orientacao_z,pred_glm,pred_bin_glm
-45.91666666666667,-1.2499999999999971,81.68463134765625,41.46002197265625,31.5930233001709,26.099708557128903,2183,459,5,64,1169,13,0.03119491040706634,18.77266311645508,0,background,0.535661551484129,-0.4720199582137702,-0.8900995919908795,0.659369233295822,-0.11716131192984404,3.3672538412056356,-1.0403742488542544,-1.8386676437452736,1.598049357737546,-1.3199726957072722,-0.45192305772596025,-1.317321583794043,0.008997709889554423,0
-61.25,2.7500000000000027,83.35302734375,66.1550064086914,33.13850021362305,26.45720863342285,1855,352,49,293,876,93,0.06058787554502487,32.83210754394531,0,background,0.8005759612059266,0.8652468638242555,0.5692639057361606,1.2518580498399046,-0.9911177180313014,0.6019205925601562,-0.16188710951660934,-0.5513328161732132,0.7412437667612467,-0.6204946472643431,-0.05199366199964294,-1.1937776415486343,0.09174989054943615,0
-66.08333333333333,-8.08333333333333,77.5426254272461,48.57728958129883,32.368751525878906,26.014667510986328,2214,315,27,524,187,116,0.01557689160108566,53.21812438964844,0,background,-0.12202226940654975,-0.08661028681849921,-0.1575946629938404,0.5184297702640481,-0.03456177354830386,-0.35431613827986946,-0.6011306791854318,0.7472451103296074,-1.27356528505674,-0.419394708337001,-0.6644264507726114,-1.0146404856824365,0.1398805528442036,1
-53.25,-6.2499999999999964,73.966644287109375,34.718013763427734,32.9375,24.499290466308594,1972,315,24,279,900,295,0.00439503323286771,315.02276611328125,0,background,-0.6898304726949779,-0.8371088253666185,0.3794633514583279,-1.9930213072483125,-0.6793710731719401,-0.35431613827986946,-0.6610275295948168,-0.6300345086885356,0.8114257946910459,1.145687425054053,-0.8165701300274654,1.2859040133193755,5.052479696876301e-4,0
-65.08333333333333,-7.416666666666664,77.30987548828125,36.76115036010742,32.80924987792969,26.209083557128903,2587,340,40,607,304,79,0.02534522302448749,79.3972396850586,0,background,-0.15897921058719214,-0.7264702140847036,0.2583592798935305,0.8406376262463903,0.9592971882682924,0.29178976093636405,-0.34157766074476403,1.213833715956162,-0.9314278988989688,-0.7429033057418557,-0.531515638097561,-0.7845978887098195,0.03224921041520417,0
-61.75,-9.08333333333333,70.72955322265625,41.407501220703125,33.20124816894531,25.265249252319336,2267,336,18,333,165,127,0.03452752530574798,337.3612365722656,0,background,-1.203828390793025,-0.47486402799795335,0.6285155676388778,-0.7235893693599882,0.10665679207174868,0.18841281706176669,-0.7808212304135865,-0.3264708375580061,-1.337898810659056,-0.32321647667609826,-0.40657851162921216,1.4821978795861936,0.300172658040301,1
-64.91666666666667,-2.7499999999999964,89.11206817626953,23.68223571777344,31.87324905395508,26.590208053588867,3353,371,191,721,806,43,0.01159023493528366,193.4977874755859,0,background,1.7150188790040295,-1.434711139069414,-0.6254879160505394,1.4722794547025426,3.000305136663769,1.0929610759644937,2.673230476527609,1.854690355009502,0.5365461852993322,-1.057668427541174,-0.7186700830104314,0.21803287377179184,3.9251469706445224e-6,0
-52.91666666666667,-3.916666666666664,79.79064178466797,48.748199462890625,31.635000228881836,24.888208389282227,1723,319,34,173,815,159,0.02057552896440029,169.16107177734375,0,background,0.23492651719189137,-0.07735528547184307,-0.8504616025947156,-1.3484633471376537,-1.3428318814623756,-0.2509391944052721,-0.4613713615635338,-1.2259187520188342,0.5628644457730069,-0.04342525729892661,-0.5964135092138932,0.00417991434846714,0.016191401142954982,0
-55.75,-0.08333333333333037,80.2150650024414,58.95477294921875,31.796499252319336,25.178958892822266,2409,359,95,312,752,315,0.07109005749225616,256.4045104980469,0,background,0.30231808758160966,0.4753444793452978,-0.6979612464445888,-0.8665993331831721,0.485015967883965,0.7828302443407015,0.7565312634272924,-0.44452337633098976,0.37863662245728386,1.3205569371647852,0.09090213841553652,0.7708103747617197,0.04098229207296171,0
-67.91666666666667,-2.0833333333333304,86.469207763671875,36.90214538574219,31.121000289916992,25.857999801635746,3210,331,208,755,860,105,0.02570701949298381,28.73995590209961,0,background,1.295375216576376,-0.7188351426659647,-1.3358216505061946,0.25878264888139735,2.6192814596134384,0.05919163721851998,3.01264596218079,2.045823036832428,0.6944557481413806,-0.5155729399979038,-0.526592928110919,-1.2297364270260411,2.5126294702819153e-6,0
-65.75,-8.249999999999996,76.74781036376953,48.081817626953125,32.527748107910156,26.063167572021484,2168,312,22,529,155,116,0.02067536115646362,88.9229736328125,0,background,-0.248226098636463,-0.11344076357028884,-0.00745731311814872,0.5988094559495087,-0.15712883050155704,-0.4318488461858175,-0.7009587632010734,0.7753528576565083,-1.3671413222964726,-0.419394708337001,-0.5950551628184709,-0.7008928226415356,0.10690695523320112,0
-52.083333333333336,-4.2499999999999964,79.64623260498047,43.37333297729492,31.090749740600582,24.28520774841309,2088,339,38,185,937,211,0.04683562740683555,325.23162841796875,0,background,0.21199666559497263,-0.3684115784081123,-1.364386650134655,-2.3478229550783336,-0.370288929550693,0.26594552496771473,-0.3815088943510206,-1.158460158434272,0.9196230877494864,0.4112354741889773,-0.23911082632688987,1.3756119033762222,0.05538439999464612,0
-61.583333333333336,3.5833333333333357,85.56847381591797,62.914676666259766,32.8754997253418,26.034584045410156,1965,350,59,281,902,120,0.19994764029979703,131.36331176757813,0,background,1.1523531746604938,0.6897786237757286,0.3209177097229724,0.5514376622700093,-0.6980225818387394,0.5502321206228574,0.03776905851467364,-0.6187914097577752,0.8172742970185292,-0.38442080591485456,1.844176603414034,-0.32795869210469575,0.32811456656626076,1
-67.41666666666667,-3.2499999999999964,85.32810974121094,33.329368591308594,31.52174949645996,26.221750259399418,2855,303,157,611,671,63,0.01173012144863605,34.0794792175293,0,background,1.1141872313721948,-0.9123058404150862,-0.9574020450877466,0.8616302915223516,1.673383520082898,-0.6644469699036616,1.9943995052212469,1.2363199138176828,0.1417722781942114,-0.8827989154304415,-0.7167667456474706,-1.1828166668960018,0.001661761630085764,0
-59.583333333333336,-8.416666666666664,69.8731689453125,35.17534637451172,33.8025016784668,25.759292602539063,2056,318,11,288,136,129,0.04877620935440063,269.5434875488281,0,background,-1.3398084194305426,-0.8123436456588632,1.1962674486527247,0.09519411994053414,-0.4555529691703473,-0.27678343037392145,-0.9205805480354846,-0.579440563500114,-1.4227020944075637,-0.305729525465025,-0.21270669316086097,0.88626593421125,0.07295658281072719,0
-51.25,-8.416666666666664,72.33602142333984,35.06967544555664,34.08224868774414,24.933292388916016,1963,291,10,335,844,323,0.13440021872520447,313.94512939453125,0,background,-0.9487471174518376,-0.8180658694452998,1.4604270555573309,-1.2737451376619875,-0.7033515843149679,-0.9745778015274535,-0.940546164838613,-0.31522773862724573,0.6476677295215143,1.390504742009078,0.9523189572491908,1.2764345432254889,0.0012141720757071967,0
-54.75,-7.416666666666664,69.656005859375,43.19477462768555,34.115501403808594,25.448625564575195,2245,353,10,307,1036,249,0.01160501036792993,50.48615264892578,0,background,-1.3742904194228658,-0.37808075464707575,1.491826942286371,-0.4196777860199083,0.04803776483323631,0.6277648285288054,-0.940546164838613,-0.4726311236578907,1.2091239529599085,0.7434875471993686,-0.7184690440944159,-1.038647021694057,0.009058658963503113,0
-61.75,-10.58333333333333,70.64165496826172,52.06685256958008,32.97875213623047,24.706790924072266,2079,359,13,265,114,181,0.07959534227848053,259.0228576660156,0,background,-1.2177852177292094,0.10235427073072592,0.41841693354939624,-1.6491285116795986,-0.3942694406937208,0.7828302443407015,-0.880649314429228,-0.708736201203858,-1.4870356200098795,0.1489312060228789,0.20662756417879796,0.7938184625255194,0.27845034859055146,1
-70.58333333333333,-6.08333333333333,82.00603485107422,42.66801452636719,31.33474922180176,25.811582565307617,2516,308,82,629,295,146,0.0342683345079422,308.5893249511719,0,background,0.5866952506717555,-0.4066055268934812,-1.1339827319461029,0.18185485153825717,0.7701176003621844,-0.5352257900604148,0.49697824498662446,1.337507804194526,-0.9577461593726436,-0.1570904401709026,-0.4101051384481725,1.2293717166507545,0.08973086789815629,0
-72.08333333333333,-6.2499999999999964,81.2918930053711,46.15066909790039,31.10525131225586,25.704750061035156,2579,291,97,757,335,160,0.04320663213729858,322.3277893066406,0,background,0.4733010289432063,-0.2180150694589537,-1.350693100817178,0.00480016477845178,0.9379811783633788,-0.9745778015274535,0.796462497033549,2.0570661357631885,-0.840776112822978,-0.03468178169338999,-0.28848801159648013,1.3500951247218382,0.006526420278306672,0
-55.583333333333336,-4.7499999999999964,77.42168426513672,50.898414611816406,31.71000099182129,24.896541595458984,2272,355,56,400,948,301,0.1352771818637848,272.1402893066406,0,background,-0.14122577783397766,0.03908177430237456,-0.779639855092173,-1.3346526326984611,0.11997929826231968,0.6794533004661042,-0.02212779189471125,0.05017297662246566,0.9517898505506444,1.1981482786872726,0.9642511776441232,0.9090846969329596,0.03766127334969079,0
-60.75,-5.916666666666664,79.7068862915039,34.30967712402344,33.1822509765625,26.685041427612305,2527,339,58,530,994,56,0.00901385769248008,7.421046257019043,0,background,0.22162749400766832,-0.8592208069113836,0.6105768919579531,1.6294478506550794,0.7994271139814405,0.26594552496771473,0.01780344171154534,0.7809744071218885,1.0863054040827596,-0.9440032446691978,-0.7537250354128632,-1.4170711510622938,0.0050262676029495905,0
-48.41666666666667,-2.9166666666666643,87.713897705078125,39.47904968261719,31.68174934387207,25.810333251953125,2193,407,50,209,1077,63,0.03539229184389114,351.205322265625,0,background,1.493011929854467,-0.5792922881764629,-0.8063173314160543,0.1797843507468471,-0.09051629954870204,2.02335357083587,-0.14192149271348103,-1.0235429712651478,1.3290182506733157,-0.8827989154304415,-0.3948122417948938,1.6038494094287703,0.16570847205743244,1
-60.083333333333336,-12.083333333333329,69.1875228881836,74.85612487792969,32.330501556396484,24.071666717529297,1923,324,6,432,89,445,0.0716109573841095,337.30462646484375,0,background,-1.448677968942561,1.336424202432159,-0.19371335798432887,-2.701726859053758,-0.8099316338395358,-0.1217180145620254,-1.020408632051126,0.23006255951463128,-1.5601418991034204,2.457208765884545,0.09798965673854422,1.4817004320605889,0.001901276879890094,0
-61.75,-7.2499999999999964,74.54051208496094,34.79008483886719,33.257999420166016,25.985332489013672,2397,352,31,532,262,76,0.02922244369983673,326.9112548828125,0,background,-0.5987095102363436,-0.8332060791120737,0.6821046596278573,0.4698125150397921,0.4530419530265946,0.6019205925601562,-0.5212682119729187,0.7922175060526488,-1.0542464477761175,-0.7691337325584656,-0.4787610243826107,1.3903712116857867,0.054677003205993675,0
-51.583333333333336,-6.08333333333333,74.557891845703125,33.808631896972656,33.063751220703125,24.307458877563477,1916,307,21,376,866,281,0.10761626809835434,239.150146484375,0,background,-0.595949884182995,-0.8863530839213584,0.498679899718546,-2.3109459135018593,-0.8285831425063352,-0.5610700260290642,-0.7209243800042017,-0.08474421054665855,0.7120012551238303,1.0232787665765404,0.5878885862715295,0.6191918551125148,0.001168607868130628,0
-58.083333333333336,-2.0833333333333304,77.92293548583984,60.08116149902344,32.69725036621094,26.349292755126953,2178,315,62,254,856,64,0.07661370187997818,231.39710998535156,0,background,-0.06163515812151149,0.5363399434355425,0.15260034053771698,1.073007875370907,-0.13048381812041504,-0.35431613827986946,0.09766590892405852,-0.77057324532304,0.682758743486414,-0.874055439824905,0.16605848116014468,0.5510639359474415,0.30085613145346585,1
-54.083333333333336,-1.4166666666666643,79.4078140258789,71.03398132324219,32.18925094604492,25.33658218383789,1910,331,41,148,890,201,0.44146785140037537,152.21266174316406,0,background,0.1741396356708544,1.1294499571966885,-0.3270935353163133,-0.6053685157753358,-0.8445701499350204,0.05919163721851998,-0.32161204394163573,-1.3664574886533385,0.7821832830536296,0.32380071813361117,5.13037218211078,-0.14475010925332432,0.06893095559228013,0
-69.41666666666667,-4.7499999999999964,81.53985595703125,40.1159782409668,31.243499755859375,26.110708236694336,2593,302,106,600,467,147,0.0411551222205162,324.3006591796875,0,background,0.5126735514892469,-0.544801744912683,-1.2201478105857737,0.6775991234699628,0.9752841956969776,-0.6902912058723109,0.9761530482617036,1.1744828696985008,-0.45477495920908223,-0.14834696456536595,-0.31640146359067073,1.3674312380306142,0.05903232458419848,0
-45.75,-2.2499999999999973,82.07157897949219,46.178009033203125,32.01449966430664,25.997791290283203,2450,428,24,140,1151,50,0.0400593988597393,148.6169891357422,0,background,0.5971026024822548,-0.21653457496859624,-0.492107738718555,0.4904606236955035,0.5942605186466472,2.566082526177506,-0.6610275295948168,-1.41142988437638,1.5454128367901965,-0.9964640983024176,-0.3313102004092234,-0.17634620618558583,0.09441158914343281,0
-67.08333333333333,-9.58333333333333,73.0840072631836,72.15453338623047,32.30575180053711,25.905292510986328,1895,293,19,451,165,163,0.025785893201828,124.9390869140625,0,background,-0.8299790146114999,1.190129367628464,-0.2170840663814855,0.3371613773134799,-0.8845376685067334,-0.922889329590155,-0.7608556136104583,0.33687199935685463,-1.337898810659056,-0.00845135487678015,-0.5255197490502596,-0.384410002707154,0.3082988769257176,1
-61.583333333333336,-11.583333333333329,69.01310729980469,64.07646179199219,33.89875030517578,24.87208366394043,1876,340,9,260,85,209,0.04113566875457764,332.6296081542969,0,background,-1.4763723548976098,0.7526908603476291,1.2871531366256992,-1.3751870321614414,-0.9351631920309031,0.29178976093636405,-0.9605117816417412,-0.736843948530759,-1.5718389037583869,0.3937485229779041,-0.31666615321422786,1.4406198477506489,0.14099559744682577,1
-54.75,-7.7499999999999964,68.843597412109375,46.57288360595703,34.287750244140625,25.45516586303711,2180,339,10,310,988,269,0.01729839667677879,277.7467956542969,0,background,-1.5032877946049397,-0.19515158254849577,1.6544781394141777,-0.40883847729663303,-0.12515481564418665,0.26594552496771473,-0.940546164838613,-0.4557664752617501,1.0687598971003098,0.9183570593101008,-0.6410031424595407,0.9583505054068016,0.017034317165663008,0
-62.25,-5.58333333333333,81.810302734375,29.32463836669922,32.732749938964844,26.45079040527344,2209,289,60,452,823,67,0.00333866546861827,54.408294677734375,0,background,0.5556161433852514,-1.1291674008851695,0.18612188991255352,1.2412210495909044,-0.04788427973887486,-1.0262662734647523,0.05773467531780194,0.3424935488222348,0.5862584550829399,-0.8478250130082952,-0.8309433829346875,-1.0041821542674347,0.008376079559255243,0
-68.41666666666667,-2.2499999999999973,86.04048919677734,37.78914260864258,31.065750122070313,26.06212615966797,3355,335,221,816,851,108,0.00739395758137106,357.00506591796875,0,background,1.2273016139355448,-0.6708030428484116,-1.3879932989448842,0.5970835117783485,3.0056341391399974,0.16256858109311734,3.272198980621458,2.3887375542206186,0.6681374876677058,-0.4893425131812939,-0.7757658764621449,1.6548132436342189,1.535220364024187e-7,0
-67.75,-7.2499999999999964,79.8072280883789,51.025672912597656,31.73525047302246,25.621458053588867,2223,327,46,477,162,154,0.01105509884655475,129.25411987304688,0,background,0.2375601550496524,0.04597298348310907,-0.7557972658688716,-0.13324059714534786,-0.01058126240527607,-0.04418530665607738,-0.22178395992599423,0.4830322854567391,-1.346671564150281,-0.08714263532660968,-0.7259513032477294,-0.3464927019616534,0.315054120354951,1
-54.41666666666667,-8.249999999999996,68.562469482421875,48.49653625488281,34.30424880981445,25.309707641601563,2066,328,11,342,883,323,0.0501241385936737,300.2623291015625,0,background,-1.5479263814415447,-0.09098318871139396,1.6700574109643784,-0.6499079908149826,-0.42890795678920535,-0.01834107068742804,-0.9205805480354846,-0.2758768923695845,0.7617135249074382,1.390504742009078,-0.19436636840580104,1.1562002695407676,0.009063387036651296,0
-47.41666666666667,-2.2499999999999973,83.56243896484375,46.012107849121094,31.863500595092773,25.653207778930664,2113,413,54,225,1064,74,0.053157810121774673,313.9891662597656,0,background,0.8338271534413569,-0.2255183485678212,-0.6346931943040742,-0.08062142741433573,-0.303676398597838,2.178418986647766,-0.06205902550096785,-0.933598179819065,1.291002985544674,-0.7866206837695388,-0.1530893344158298,1.2768215064489108,0.09870881028085036,0
-69.75,-6.2499999999999964,82.6368179321289,41.85612869262695,31.520999908447266,25.721750259399418,2521,329,70,606,264,155,0.03362669050693512,40.2916259765625,0,background,0.6868534433138754,-0.4505702433546595,-0.9581098663269638,0.03297478089118224,0.7834401065527553,0.00750316528122129,0.2573908433490849,1.208212166490782,-1.0483979454486343,-0.07839915972107306,-0.41883553690881586,-1.1282289408748107,0.0856892680432629,0
-57.91666666666667,-2.2499999999999973,77.7372055053711,60.959747314453125,32.67074966430664,26.270584106445313,2134,315,54,242,869,78,0.09544654190540314,222.52635192871097,0,background,-0.09112608728863898,0.5839165541570668,0.12757624817719804,0.9425631644421584,-0.2477218725974398,-0.35431613827986946,-0.06205902550096785,-0.838031838907602,0.7207740086150553,-0.7516467813473924,0.42230368458985634,0.4731143109338281,0.3060175255085186,1
-60.25,-9.08333333333333,69.98054504394531,39.245662689208984,33.55299758911133,25.496292114257813,2132,334,9,273,124,130,0.04004229232668876,253.07257080078125,0,background,-1.3227588245776774,-0.591930509665867,0.9606656370891574,-0.340679487885358,-0.2530508750736682,0.136724345124468,-0.9605117816417412,-0.6637638054808166,-1.4577931083724631,-0.2969860498594884,-0.3315429569682763,0.7415317665174784,0.14127553475927399,1
-65.25,-10.416666666666664,74.77326202392578,64.05641174316406,33.969749450683594,26.745834350585938,1772,285,23,415,155,151,0.03096416220068931,261.3377685546875,0,background,-0.5617525690557011,0.7516051230738299,1.3541962353753725,1.7302006319140333,-1.21227132079478,-1.1296432173393496,-0.6809931463979451,0.1344962186031683,-1.3671413222964726,-0.11337306214321952,-0.45506268621557194,0.8141601779189205,0.08157196172432932,0
-62.083333333333336,-11.749999999999996,69.47474670410156,63.154537200927734,33.5364990234375,24.74987411499023,1733,286,7,264,89,264,0.2367769479751587,13.67572021484375,0,background,-1.4030714535648563,0.702767396283709,0.9450863655389566,-1.5777262645400996,-1.3161868690812335,-1.1037989813707003,-1.0004430152479975,-0.7143577506692382,-1.5601418991034204,0.8746396812824179,2.3452870798322363,-1.3621097276437089,0.05449081865930022,0
-58.91666666666667,-10.749999999999996,68.6119384765625,54.7503662109375,33.23524856567383,24.59524917602539,1950,338,5,223,68,360,0.09265146404504776,150.25653076171875,0,background,-1.540071502016649,0.2476701654772417,0.6606214745352799,-1.8339878800485512,-0.7379901004104524,0.24010128899906535,-1.0403742488542544,-0.9448412787498254,-1.6215511735419947,1.7140133394139327,0.384273026762268,-0.16193913363067478,0.005959313290159122,0
-67.58333333333333,-7.416666666666664,79.33463287353516,52.4869384765625,31.789749145507813,25.672332763671875,2153,324,43,455,150,152,0.01571943797171116,171.45553588867188,0,background,0.16251964747782588,0.12510249101280105,-0.7043352397412548,-0.04892537942125278,-0.19709634907327003,-0.1217180145620254,-0.2816808103353791,0.3593581972183753,-1.3817625781151806,-0.10462958653768292,-0.6624869226032124,0.02434195866793007,0.3358315781751788,1
-62.083333333333336,-12.416666666666664,69.64017486572266,74.41075897216797,33.387001037597656,25.32550048828125,1602,267,8,396,89,208,0.1892794817686081,179.1625518798828,0,background,-1.3768041262098272,1.3123070360097746,0.8039183535037273,-0.6237343319556302,-1.665236531274194,-1.594839464775038,-0.9804773984448696,0.02768677876094496,-1.5601418991034204,0.38500504737236746,1.699022476402155,0.09206548383375154,0.14960574768060284,1
-63.583333333333336,0.25000000000000266,89.1276626586914,39.88405990600586,32.20800018310547,26.161624908447266,2523,360,125,460,834,51,0.00888710375875234,87.49371337890625,0,background,1.7174950316173063,-0.5573604365599233,-0.30938899897660543,0.7619838847320899,0.7887691090289837,0.8086744803093509,1.355499767521141,0.3874659445452762,0.618425217884098,-0.9877206226968808,-0.7554496870049614,-0.7134520988755947,0.068497981280748,0
-57.75,-5.08333333333333,76.41820526123047,47.71146011352539,32.524749755859375,26.079999923706055,2339,323,53,410,930,157,0.04466224834322929,349.5010070800781,0,background,-0.3005620796534792,-0.13349612405380118,-0.01028859807501757,0.6267058979101108,0.298500881215971,-0.14756225053067476,-0.08202464230409615,0.10638847127626742,0.899153329603295,-0.06091220850999983,-0.26868246605471663,1.58887315500157,0.1018342927216439,0
-50.083333333333336,-0.5833333333333304,80.42596435546875,61.6433219909668,32.324501037597656,25.90016746520996,2572,409,40,150,1088,19,0.00611712224781513,304.87408447265625,0,background,0.3358055076837665,0.6209330478363749,-0.1993795300417776,0.32866758246383254,0.9193296696965796,2.0750420427731684,-0.34157766074476403,-1.355214389722578,1.3611850134744734,-1.2675118420740523,-0.7931388764638216,1.1967249461846274,0.27128196130829463,1
-54.25,-0.7499999999999973,80.62628173828125,61.620697021484375,31.042749404907227,24.68804168701172,2229,348,63,223,797,333,0.15341274440288544,226.4468688964844,0,background,0.3676126813697712,0.619707875125016,-1.409712424450534,-1.6802018289003031,0.00540574502340912,0.4985436486855588,0.11763152572718684,-0.9448412787498254,0.5102279248256575,1.4779394980644442,1.2110090169222296,0.5075648985325593,0.1354550927299273,1
-60.91666666666667,-8.249999999999996,71.66905212402344,35.70195388793945,33.308250427246094,25.61887550354004,2423,370,17,362,178,119,0.02912284433841705,277.6686096191406,0,background,-1.0546510986677204,-0.783827136253202,0.7295556987332432,-0.1375206858042323,0.5223189852175638,1.0671168399958442,-0.8007868472167149,-0.163445903061981,-1.299883545530415,-0.3931642815203912,-0.4801162028152846,0.9576634646733246,0.21881378693118778,1
-60.75,-4.416666666666664,84.01640319824219,36.61572265625,32.281497955322266,26.53908348083496,2373,300,85,443,858,43,0.00884127151221036,127.97950744628906,0,background,0.9059093612667932,-0.734345321027064,-0.2399864960962083,1.3875501368201657,0.38909392331185383,-0.7419796778096096,0.5568750953960093,0.29189960363381323,0.6886072458138972,-1.057668427541174,-0.756073294136065,-0.35769304809544133,0.05278802741324172,0
-63.41666666666667,-4.916666666666664,83.53499603271484,28.119001388549805,32.24300003051758,26.47974967956543,2430,308,80,659,412,63,0.00439007952809333,44.912479400634766,0,background,0.8294696578689712,-1.1944542746014686,-0.2763393304279137,1.2892155740427822,0.5409704938843631,-0.5352257900604148,0.4570470113803679,1.506154288155931,-0.6156087732148722,-0.8827989154304415,-0.8166375316029011,-1.0876243173071931,0.001804124463718022,0
-53.583333333333336,-3.749999999999997,79.7010498046875,51.47127532958984,31.777250289916992,25.170333862304688,1626,289,41,185,752,130,0.05882100760936737,88.48563385009766,0,background,0.22070075391512592,0.07010295730864745,-0.7161376636104415,-0.8808936913186783,-1.6012885015594531,-1.0262662734647523,-0.32161204394163573,-1.158460158434272,0.37863662245728386,-0.2969860498594884,-0.07603419083091649,-0.7047358394218927,0.022536002831608296,0
-68.08333333333333,0.4166666666666696,88.55827331542969,45.98128509521485,31.238500595092773,25.47075080871582,3445,374,232,832,912,108,0.00716363359242677,167.5521240234375,0,background,1.6270851756087668,-0.22718744239816696,-1.2248684199190771,-0.3830093750575305,3.2454392505702754,1.1704937838704417,3.4918207654558695,2.4786823456667015,0.8465168086559456,-0.4893425131812939,-0.7788997329236289,-0.00995832200999165,9.230312412786476e-8,0
-50.583333333333336,-9.416666666666664,71.55770111083984,43.8183479309082,34.39725112915039,25.851959228515625,1854,297,7,273,63,206,0.06805106997489929,98.538848876953125,0,background,-1.0723318459234807,-0.3443134165194394,1.7578776746392673,0.2487715404746861,-0.9937822192694156,-0.8195123857155576,-1.0004430152479975,-0.6637638054808166,-1.636172429360703,0.3675180961612942,0.04955277350009306,-0.6163956618946774,0.021028478503762216,0
-60.91666666666667,-10.249999999999996,70.040130615234375,48.842529296875,33.1557502746582,24.997417449951172,2079,342,8,237,102,163,0.02098428085446357,43.757686614990234,0,background,-1.3132975956590416,-0.07224719732372548,0.5855527995974341,-1.167469967269303,-0.3942694406937208,0.34347823287366275,-0.9804773984448696,-0.8661395862345029,-1.5221266339747792,-0.00845135487678015,-0.5908519098438492,-1.0977717775394142,0.12468220438310602,0
-60.75,-1.2499999999999971,83.9870376586914,38.617061614990234,31.778499603271484,26.265832901000977,2383,311,133,430,672,85,0.05066491290926933,111.60359191894533,0,background,0.9012465866050994,-0.6259701083960275,-0.7149579615450795,0.9346889392949788,0.4157389356929958,-0.45769308215446686,1.5152247019461678,0.21881946058387092,0.14469652935795305,-0.6904424521086361,-0.18700843278258705,-0.5015924157098555,0.031615445294915466,0
-66.91666666666667,0.9166666666666696,90.0895538330078,33.63496398925781,32.72624969482422,26.436124801635746,3064,370,200,673,894,96,0.00928700994700193,252.9670257568359,0,background,1.8702278559930845,-0.8957574361144675,0.17998383702895998,1.2169155830486869,2.2302642788487654,1.0671168399958442,2.8529210277557637,1.5848559806712537,0.7938802877085961,-0.5942642204477333,-0.7500084448756558,0.7406043151604409,1.0324802713533259e-5,0
-65.75,0.25000000000000266,90.105377197265625,34.638648986816406,32.18199920654297,26.03354263305664,2420,304,149,471,693,115,0.6185439825057983,199.5420379638672,0,background,1.872740351355088,-0.8414065354087402,-0.3339412105109796,0.5497117180988491,0.5143254815032212,-0.6386027339350122,1.8346745707962204,0.4493029886644581,0.20610580379652735,-0.4281381839425376,7.539722507202363,0.2711452522226024,0.012203606181943825,0
-71.91666666666667,-9.749999999999996,78.74687194824219,63.8332405090332,31.237749099731445,25.457332611083984,1740,235,27,593,122,349,0.10147742182016373,108.30238342285156,0,background,0.06919268017145326,0.7395200987722558,-1.22557804223015,-0.4052475018782484,-1.2975353604144344,-2.4218550157718166,-0.6011306791854318,1.1351320234408395,-1.4636416106999464,1.61783510775303,0.5043616242596921,-0.5306009810116256,0.005271850591453349,0
-67.75,-2.7499999999999964,85.829803466796875,34.92833709716797,31.202251434326172,25.901290893554688,3012,313,171,625,773,101,0.06189979612827301,147.9480438232422,0,background,1.1938481137322,-0.8257195322557133,-1.2590977905331309,0.33052945264114636,2.091710214466827,-0.40600461021716816,2.273918140465043,1.3150216063330051,0.4400458968958582,-0.5505468424200503,-0.03414328169140478,-0.18222440012696545,0.001629737469860412,0
-70.08333333333333,-6.916666666666664,82.21800994873047,45.16732406616211,31.44574928283691,25.564708709716797,2416,310,60,587,226,159,0.0680466964840889,8.875261306762695,0,background,0.6203534816929299,-0.2712645334934675,-1.0291675542425789,-0.22729191019393635,0.5036674765507644,-0.4835373181231162,0.05773467531780194,1.1014027266485584,-1.1595194896708163,-0.04342525729892661,0.04949326648782647,-1.404292590640187,0.19164140618975004,1
-51.91666666666667,-7.08333333333333,73.23533630371094,28.912668228149418,33.63774871826172,24.668249130249023,1984,309,15,328,797,246,0.02749815210700035,46.17134475708008,0,background,-0.8059504005780637,-1.151476141325158,1.0406944639170903,-1.713004251362079,-0.6473970583145697,-0.5093815540917656,-0.8407180808229715,-0.35457858488490696,0.5102279248256575,0.7172571203827588,-0.5022222468738546,-1.0765623447169157,8.530100716150985e-4,0
-54.41666666666667,-1.0833333333333304,80.71697998046875,62.326438903808594,31.300498962402344,24.975082397460938,2124,348,65,214,779,270,0.05464673042297363,325.5826110839844,0,background,0.3820141012653846,0.6579247529934503,-1.1663245792555772,-1.2044860959218413,-0.2743668849785818,0.4985436486855588,0.15756275933344344,-0.995435223938247,0.4575914038783081,0.9271005349156376,-0.1328306434825304,1.3786960780349726,0.12802810685374022,0
