lon,lat,bio3_isotermalidade_delta,bio4_sazonalidade_temperatura_delta,bio5_temp_max_mes_quente_delta,bio8_temp_media_trimestre_umido_delta,bio12_precipitacao_anual_delta,bio13_precipitacao_mes_umido_delta,bio14_precipitacao_mes_seco_delta,bio18_precipitacao_trimestre_quente_delta,bio19_precipitacao_trimestre_frio_delta,elevacao_delta,declividade_delta,orientacao_delta,cenario
-49.91666666666667,-5.08333333333333,0,2.5598947143554724,1,1,-36.319999999999936,-5.740000000000009,0.4399999999999977,-2.5,-17.200000000000045,0,0,0,ssp126
-49.75,-5.08333333333333,0,2.6191378021240226,1,1,-36.12000000000012,-5.720000000000027,0.46000000000000085,-2.460000000000008,-17.159999999999968,0,0,0,ssp126
-49.583333333333336,-5.08333333333333,0,2.6855241775512724,1,1,-35.960000000000036,-5.740000000000009,0.46000000000000085,-2.420000000000016,-17.139999999999986,0,0,0,ssp126
-49.41666666666667,-5.08333333333333,0,2.787677001953128,1,1,-35.600000000000136,-5.699999999999989,0.46000000000000085,-2.3799999999999955,-17.039999999999964,0,0,0,ssp126
-49.25,-5.08333333333333,0,2.8022480773925764,1,1,-35.299999999999955,-5.660000000000025,0.46000000000000085,-2.3400000000000034,-16.879999999999995,0,0,0,ssp126
-49.083333333333336,-5.08333333333333,0,2.8206981277465815,1,1,-35.039999999999964,-5.639999999999986,0.4800000000000004,-2.319999999999993,-16.75999999999999,0,0,0,ssp126
-48.91666666666667,-5.08333333333333,0,2.610758438110352,1,1,-33.799999999999955,-5.5400000000000205,0.5199999999999996,-2.0200000000000102,-16.399999999999977,0,0,0,ssp126
-48.75,-5.08333333333333,0,2.721588973999026,1,1,-33.74000000000001,-5.519999999999982,0.5,-2.1200000000000045,-16.279999999999973,0,0,0,ssp126
-48.583333333333336,-5.08333333333333,0,2.721538276672362,1,1,-33.25999999999999,-5.480000000000018,0.5399999999999991,-2.039999999999992,-16.120000000000005,0,0,0,ssp126
-48.41666666666667,-5.08333333333333,0,2.633240356445313,1,1,-32.460000000000036,-5.399999999999977,0.5799999999999983,-1.9000000000000057,-15.840000000000032,0,0,0,ssp126
-48.25,-5.08333333333333,0,2.486636390686037,1,1,-31.579999999999927,-5.300000000000011,0.620000000000001,-1.6999999999999886,-15.56000000000006,0,0,0,ssp126
-48.083333333333336,-5.08333333333333,0,2.517573547363284,1,1,-31.12000000000012,-5.240000000000009,0.6600000000000001,-1.6200000000000045,-15.340000000000032,0,0,0,ssp126
-47.91666666666667,-5.08333333333333,0,2.4777415847778315,1,1,-30.160000000000082,-5.100000000000023,0.6999999999999993,-1.460000000000008,-14.940000000000055,0,0,0,ssp126
-47.75,-5.08333333333333,0,2.4199024581909185,1,1,-29.25999999999999,-4.9599999999999795,0.7400000000000002,-3.3799999999999955,-14.580000000000041,0,0,0,ssp126
-47.583333333333336,-5.08333333333333,0,2.375485420227051,1,1,-28.519999999999982,-4.819999999999993,0.7599999999999998,-3.280000000000001,-14.180000000000064,0,0,0,ssp126
-47.41666666666667,-5.08333333333333,0,2.4198547363281264,1,1,-28.100000000000136,-4.699999999999989,0.7400000000000002,-3.259999999999991,-13.879999999999995,0,0,0,ssp126
-47.25,-5.08333333333333,0,2.430566291809086,1,1,-27.38000000000011,-4.519999999999982,0.7599999999999998,-3.200000000000017,-13.419999999999959,0,0,0,ssp126
-47.083333333333336,-5.08333333333333,0,2.487732162475588,1,1,-26.680000000000064,-4.360000000000014,0.7400000000000002,-3.0600000000000023,-13.019999999999982,0,0,0,ssp126
-46.91666666666667,-5.08333333333333,0,2.5287048721313496,1,1,-25.74000000000001,-4.219999999999999,0.7799999999999994,-2.780000000000001,-12.600000000000023,0,0,0,ssp126
-46.75,-5.08333333333333,0,2.4611717987060544,1,1,-24.559999999999945,-4.060000000000002,0.8000000000000007,-2.5200000000000102,-12.100000000000023,0,0,0,ssp126
-46.583333333333336,-5.08333333333333,0,2.4255047988891647,1,1,-23.700000000000045,-3.9000000000000057,0.8200000000000003,-2.3400000000000034,-11.639999999999986,0,0,0,ssp126
-46.41666666666667,-5.08333333333333,0,2.5330093383789105,1,1,-22.920000000000073,-3.8000000000000114,0.8200000000000003,-2.180000000000007,-0.9399999999999977,0,0,0,ssp126
-46.25,-5.08333333333333,0,2.6747207260131844,1,1,-22.360000000000127,-3.719999999999999,0.8000000000000007,-2,-0.9399999999999977,0,0,0,ssp126
-46.083333333333336,-5.08333333333333,0,2.8499787521362308,1,1,-22.319999999999936,-3.719999999999999,0.8000000000000007,-1.920000000000016,-1.019999999999996,0,0,0,ssp126
-45.91666666666667,-5.08333333333333,0,3.048347091674813,1,1,-22.480000000000018,-3.780000000000001,0.8200000000000003,-1.8000000000000114,-1.1000000000000085,0,0,0,ssp126
-72.75,-5.2499999999999964,0,2.348267822265626,1,1,-52.36000000000013,-5.240000000000009,-1.1400000000000006,-13.919999999999959,-6.600000000000023,0,0,0,ssp126
-72.58333333333333,-5.2499999999999964,0,2.3578572845459007,1,1,-52.5,-5.28000000000003,-1.1599999999999966,-13.860000000000014,-6.699999999999989,0,0,0,ssp126
-72.41666666666667,-5.2499999999999964,0,2.348680152893067,1,1,-52.51999999999998,-5.28000000000003,-1.240000000000009,-13.779999999999973,-6.819999999999993,0,0,0,ssp126
-72.25,-5.2499999999999964,0,2.3450173568725603,1,1,-52.40000000000009,-5.220000000000027,-1.2800000000000011,-13.639999999999986,-6.920000000000016,0,0,0,ssp126
-72.08333333333333,-5.2499999999999964,0,2.3390149307250994,1,1,-52.11999999999989,-5.160000000000025,-1.2999999999999972,-13.480000000000018,-6.920000000000016,0,0,0,ssp126
-71.91666666666667,-5.2499999999999964,0,2.335813331604008,1,1,-51.7800000000002,-5.100000000000023,-1.3200000000000074,-13.300000000000068,-6.939999999999998,0,0,0,ssp126
-71.75,-5.2499999999999964,0,2.3278786849975575,1,1,-51.63999999999987,-5.019999999999982,-1.3599999999999994,-13.139999999999986,-7,0,0,0,ssp126
-71.58333333333333,-5.2499999999999964,0,2.3220427703857425,1,1,-51.36000000000013,-4.939999999999998,-1.3599999999999994,-12.980000000000018,-7.060000000000002,0,0,0,ssp126
-71.41666666666667,-5.2499999999999964,0,2.3169249725341814,1,1,-50.90000000000009,-4.840000000000032,-1.3400000000000034,-12.840000000000032,-6.9599999999999795,0,0,0,ssp126
-71.25,-5.2499999999999964,0,2.310798721313475,1,1,-50.559999999999945,-4.759999999999991,-1.3400000000000034,-12.720000000000027,-6.920000000000016,0,0,0,ssp126
-71.08333333333333,-5.2499999999999964,0,2.3113861465454093,1,1,-50.179999999999836,-4.680000000000007,-1.3200000000000074,-12.620000000000005,-6.819999999999993,0,0,0,ssp126
-70.91666666666667,-5.2499999999999964,0,2.3028955459594727,1,1,-49.960000000000036,-4.720000000000027,-1.2800000000000011,-12.600000000000023,-6.660000000000025,0,0,0,ssp126
-70.75,-5.2499999999999964,0,2.3066152191162104,1,1,-49.7800000000002,-4.78000000000003,-1.2199999999999989,-12.639999999999986,-6.519999999999982,0,0,0,ssp126
-70.58333333333333,-5.2499999999999964,0,2.302631874084476,1,1,-49.74000000000024,-4.840000000000032,-1.1800000000000068,-11,-6.340000000000032,0,0,0,ssp126
-70.41666666666667,-5.2499999999999964,0,2.291414604187011,1,1,-49.720000000000255,-4.8799999999999955,-1.1599999999999966,-11,-6.160000000000025,0,0,0,ssp126
-70.25,-5.2499999999999964,0,2.2943853759765602,1,1,-49.720000000000255,-4.9599999999999795,-1.0799999999999983,-11,-5.9599999999999795,0,0,0,ssp126
-70.08333333333333,-5.2499999999999964,0,2.2790559005737308,1,1,-50.30000000000018,-5.019999999999982,-1.0600000000000023,-11.100000000000023,-5.980000000000018,0,0,0,ssp126
-69.91666666666667,-5.2499999999999964,0,2.2674755096435533,1,1,-50.70000000000027,-5.100000000000023,-1.0400000000000063,-11.200000000000045,-5.860000000000014,0,0,0,ssp126
-69.75,-5.2499999999999964,0,2.2503027343749977,1,1,-51.20000000000027,-5.199999999999989,-1,-11.32000000000005,-5.720000000000027,0,0,0,ssp126
-69.58333333333333,-5.2499999999999964,0,2.25008884429932,1,1,-52,-5.360000000000014,-1,-11.480000000000018,-5.759999999999991,0,0,0,ssp126
-69.41666666666667,-5.2499999999999964,0,2.2481248092651356,1,1,-52.840000000000146,-5.5,-0.980000000000004,-11.639999999999986,-5.759999999999991,0,0,0,ssp126
-69.25,-5.2499999999999964,0,2.2276672363281236,1,1,-53.86000000000013,-5.639999999999986,-1.0600000000000023,-11.82000000000005,-5.840000000000032,0,0,0,ssp126
-69.08333333333333,-5.2499999999999964,0,2.2170095825195304,1,1,-54.940000000000055,-5.759999999999991,-1.0799999999999983,-12.039999999999964,-5.9599999999999795,0,0,0,ssp126
-68.91666666666667,-5.2499999999999964,0,2.2132126617431638,1,1,-55.039999999999964,-5.740000000000009,-1.0799999999999983,-12.06000000000006,-5.939999999999998,0,0,0,ssp126
-68.75,-5.2499999999999964,0,2.2084071731567363,1,1,-54.59999999999991,-5.720000000000027,-1.019999999999996,-11.879999999999995,-5.8799999999999955,0,0,0,ssp126
-68.58333333333333,-5.2499999999999964,0,2.198984565734861,1,1,-54.039999999999964,-5.740000000000009,-0.960000000000008,-11.659999999999968,-8.079999999999984,0,0,0,ssp126
-68.41666666666667,-5.2499999999999964,0,2.2010011291503915,1,1,-53.320000000000164,-5.699999999999989,-0.8799999999999955,-11.440000000000055,-5.720000000000027,0,0,0,ssp126
-68.25,-5.2499999999999964,0,2.190467872619628,1,1,-52.820000000000164,-5.699999999999989,-0.8400000000000034,-11.279999999999973,-5.680000000000007,0,0,0,ssp126
-68.08333333333333,-5.2499999999999964,0,2.18234817504883,1,1,-52.48000000000002,-5.699999999999989,-0.7800000000000011,-11.139999999999986,-5.600000000000023,0,0,0,ssp126
-67.91666666666667,-5.2499999999999964,0,2.1837186050415056,1,1,-52.039999999999964,-5.639999999999986,-0.7600000000000051,-11,-5.5,0,0,0,ssp126
-67.75,-5.2499999999999964,0,2.18425910949707,1,1,-51.659999999999854,-5.600000000000023,-0.7199999999999989,-10.860000000000014,-5.3799999999999955,0,0,0,ssp126
-67.58333333333333,-5.2499999999999964,0,2.1882956695556643,1,1,-51.340000000000146,-5.560000000000002,-0.6599999999999966,-10.740000000000009,-5.259999999999991,0,0,0,ssp126
-67.41666666666667,-5.2499999999999964,0,2.1632618331909157,1,1,-50.960000000000036,-5.5,-0.6200000000000045,-10.620000000000005,-5.060000000000002,0,0,0,ssp126
-67.25,-5.2499999999999964,0,2.1342436218261724,1,1,-50.460000000000036,-5.420000000000016,-0.5400000000000063,-10.460000000000036,-4.840000000000032,0,0,0,ssp126
-67.08333333333333,-5.2499999999999964,0,2.126445159912109,1,1,-50.48000000000002,-5.420000000000016,-0.5400000000000063,-10.340000000000032,-4.78000000000003,0,0,0,ssp126
-66.91666666666667,-5.2499999999999964,0,2.1060142517089844,1,1,-50.63999999999987,-5.4599999999999795,-0.5400000000000063,-10.220000000000027,-4.720000000000027,0,0,0,ssp126
-66.75,-5.2499999999999964,0,2.082226219177244,1,1,-50.80000000000018,-5.519999999999982,-0.5,-10.06000000000006,-4.6200000000000045,0,0,0,ssp126
-66.58333333333333,-5.2499999999999964,0,2.059538536071777,1,1,-50.92000000000007,-5.759999999999991,-0.4399999999999977,-9.899999999999977,-4.5400000000000205,0,0,0,ssp126
-66.41666666666667,-5.2499999999999964,0,2.045181579589844,1,1,-50.940000000000055,-6,-0.4399999999999977,-9.720000000000027,-6.78000000000003,0,0,0,ssp126
-66.25,-5.2499999999999964,0,2.021273612976074,1,1,-50.820000000000164,-6.100000000000023,-0.4399999999999977,-9.580000000000041,-6.819999999999993,0,0,0,ssp126
-66.08333333333333,-5.2499999999999964,0,1.9852767944335952,1,1,-50.940000000000055,-6.019999999999982,-0.5,-9.600000000000023,-6.980000000000018,0,0,0,ssp126
-65.91666666666667,-5.2499999999999964,0,1.9640657424926786,1,1,-50.940000000000055,-5.920000000000016,-0.5400000000000063,-9.620000000000005,-7.060000000000002,0,0,0,ssp126
-65.75,-5.2499999999999964,0,1.9506628227233875,1,1,-50.840000000000146,-5.800000000000011,-0.5799999999999983,-9.620000000000005,-7.139999999999986,0,0,0,ssp126
-65.58333333333333,-5.2499999999999964,0,1.9382731628417957,1,1,-50.88000000000011,-5.699999999999989,-0.6599999999999966,-9.680000000000064,-7.199999999999989,0,0,0,ssp126
-65.41666666666667,-5.2499999999999964,0,1.9269631958007807,1,1,-50.559999999999945,-5.660000000000025,-0.7000000000000028,-9.700000000000045,-7.139999999999986,0,0,0,ssp126
-65.25,-5.2499999999999964,0,1.9094676971435547,1,1,-50.42000000000007,-5.660000000000025,-0.7199999999999989,-9.759999999999991,-7.160000000000025,0,0,0,ssp126
-65.08333333333333,-5.2499999999999964,0,1.8967227554321298,1,1,-50.09999999999991,-5.6200000000000045,-0.7399999999999949,-9.759999999999991,-7.160000000000025,0,0,0,ssp126
-64.91666666666667,-5.2499999999999964,0,1.876058044433595,1,1,-49.840000000000146,-5.600000000000023,-0.7199999999999989,-9.799999999999955,-7.100000000000023,0,0,0,ssp126
-64.75,-5.2499999999999964,0,1.8736999893188475,1,1,-49.51999999999998,-5.560000000000002,-0.6800000000000068,-9.860000000000014,-7.079999999999984,0,0,0,ssp126
-64.58333333333333,-5.2499999999999964,0,1.8582034301757808,1,1,-49.26000000000022,-5.5400000000000205,-0.6599999999999966,-9.940000000000055,-7.0400000000000205,0,0,0,ssp126
-64.41666666666667,-5.2499999999999964,0,1.8534704399108897,1,1,-49.26000000000022,-5.560000000000002,-0.6200000000000045,-7.400000000000034,-6.980000000000018,0,0,0,ssp126
-64.25,-5.2499999999999964,0,1.860293006896974,1,1,-49.48000000000002,-5.660000000000025,-0.519999999999996,-10.32000000000005,-6.8799999999999955,0,0,0,ssp126
-64.08333333333333,-5.2499999999999964,0,1.8666320610046405,1,1,-50.220000000000255,-5.78000000000003,-0.5,-10.56000000000006,-6.980000000000018,0,0,0,ssp126
-63.91666666666667,-5.2499999999999964,0,1.8702659606933594,1,1,-50.36000000000013,-5.800000000000011,-0.480000000000004,-10.580000000000041,-7,0,0,0,ssp126
-63.75,-5.2499999999999964,0,1.8785495376586923,1,1,-49.440000000000055,-5.660000000000025,-0.46000000000000796,-10.200000000000045,-6.840000000000032,0,0,0,ssp126
-63.583333333333336,-5.2499999999999964,0,1.8620957374572775,1,1,-48.51999999999998,-5.5,-0.46000000000000796,-9.779999999999973,-6.759999999999991,0,0,0,ssp126
-63.41666666666667,-5.2499999999999964,0,1.8621008872985847,1,1,-47.90000000000009,-5.360000000000014,-0.480000000000004,-9.420000000000016,-6.720000000000027,0,0,0,ssp126
-63.25,-5.2499999999999964,0,1.860548381805419,1,1,-47.220000000000255,-5.259999999999991,-0.46000000000000796,-9.060000000000002,-6.5400000000000205,0,0,0,ssp126
-63.083333333333336,-5.2499999999999964,0,1.8175314140319827,1,1,-46.63999999999987,-5.160000000000025,-0.4399999999999977,-8.740000000000009,-6.360000000000014,0,0,0,ssp126
-62.91666666666667,-5.2499999999999964,0,1.8276216125488283,1,1,-46.42000000000007,-5.100000000000023,-0.4399999999999977,-12.240000000000009,-6.340000000000032,0,0,0,ssp126
-62.75,-5.2499999999999964,0,1.8588797187805177,1,1,-46.36000000000013,-5.060000000000002,-0.480000000000004,-8.360000000000014,-6.420000000000016,0,0,0,ssp126
-62.583333333333336,-5.2499999999999964,0,1.8583713150024437,1,1,-45.960000000000036,-5,-0.5,-8.28000000000003,-6.4599999999999795,0,0,0,ssp126
-62.41666666666667,-5.2499999999999964,0,1.8784163856506346,1,1,-45.92000000000007,-5,-0.5,-8.28000000000003,-6.600000000000023,0,0,0,ssp126
-62.25,-5.2499999999999964,0,1.8680512428283684,1,1,-45.679999999999836,-4.980000000000018,-0.480000000000004,-8.28000000000003,-16.039999999999964,0,0,0,ssp126
-62.083333333333336,-5.2499999999999964,0,1.883940505981446,1,1,-45.820000000000164,-5,-0.5,-8.319999999999993,-16.08000000000004,0,0,0,ssp126
-61.91666666666667,-5.2499999999999964,0,1.9117738533020017,1,1,-46.039999999999964,-5.0400000000000205,-0.5,-8.379999999999995,-16.24000000000001,0,0,0,ssp126
-61.75,-5.2499999999999964,0,1.9306734848022487,1,1,-46.5,-5.079999999999984,-0.519999999999996,-8.480000000000018,-16.440000000000055,0,0,0,ssp126
-61.583333333333336,-5.2499999999999964,0,1.9494492340087888,1,1,-47.07999999999993,-5.160000000000025,-0.5400000000000063,-8.579999999999984,-16.75999999999999,0,0,0,ssp126
-61.41666666666667,-5.2499999999999964,0,1.9595026397705055,1,1,-47.679999999999836,-5.240000000000009,-0.5400000000000063,-8.639999999999986,-17.06000000000006,0,0,0,ssp126
-61.25,-5.2499999999999964,0,1.9919008636474587,1,1,-48.2800000000002,-5.360000000000014,-0.519999999999996,-8.720000000000027,-17.420000000000073,0,0,0,ssp126
-61.083333333333336,-5.2499999999999964,0,2.0183235549926763,1,1,-48.61999999999989,-5.480000000000018,-0.480000000000004,-8.699999999999989,-17.700000000000045,0,0,0,ssp126
-60.91666666666667,-5.2499999999999964,0,2.0547750473022504,1,1,-48.98000000000002,-5.600000000000023,-0.46000000000000796,-8.680000000000007,-17.960000000000036,0,0,0,ssp126
-60.75,-5.2499999999999964,0,2.092205467224119,1,1,-48.86000000000013,-5.699999999999989,-0.4200000000000017,-8.560000000000002,-18.139999999999986,0,0,0,ssp126
-60.583333333333336,-5.2499999999999964,0,2.094210014343261,1,1,-48.63999999999987,-5.78000000000003,-0.35999999999999943,-8.400000000000034,-18.25999999999999,0,0,0,ssp126
-60.41666666666667,-5.2499999999999964,0,2.144271736145022,1,1,-48.220000000000255,-5.800000000000011,-0.30000000000000426,-8.240000000000009,-18.220000000000027,0,0,0,ssp126
-60.25,-5.2499999999999964,0,2.137067909240727,1,1,-47.679999999999836,-5.680000000000007,-0.3200000000000074,-8.160000000000025,-17.920000000000073,0,0,0,ssp126
-60.083333333333336,-5.2499999999999964,0,2.1553617477417006,1,1,-46.539999999999964,-5.420000000000016,-0.3400000000000034,-8.079999999999984,-17.340000000000032,0,0,0,ssp126
-59.91666666666667,-5.2499999999999964,0,2.1850128173828125,1,1,-45.51999999999998,-5.180000000000007,-0.3400000000000034,-7.960000000000036,-16.82000000000005,0,0,0,ssp126
-59.75,-5.2499999999999964,0,2.221487426757811,1,1,-44.63999999999987,-4.980000000000018,-0.3200000000000074,-7.900000000000034,-16.399999999999977,0,0,0,ssp126
-59.583333333333336,-5.2499999999999964,0,2.2413282775878898,1,1,-43.840000000000146,-4.819999999999993,-0.28000000000000114,-7.759999999999991,-16.08000000000004,0,0,0,ssp126
-59.41666666666667,-5.2499999999999964,0,2.2691094970703105,1,1,-43.69999999999982,-4.78000000000003,-0.259999999999998,-7.699999999999989,-16,0,0,0,ssp126
-59.25,-5.2499999999999964,0,2.3011334991455072,1,1,-43.57999999999993,-4.800000000000011,-0.21999999999999886,-7.6200000000000045,-16.019999999999982,0,0,0,ssp126
-59.083333333333336,-5.2499999999999964,0,2.3133913803100583,1,1,-43.61999999999989,-4.860000000000014,-0.17999999999999972,-7.5400000000000205,-16.159999999999968,0,0,0,ssp126
-58.91666666666667,-5.2499999999999964,0,2.3245676803588893,1,1,-43.88000000000011,-4.939999999999998,-0.14000000000000057,-7.519999999999982,-16.360000000000014,0,0,0,ssp126
-58.75,-5.2499999999999964,0,2.3413747024536136,1,1,-44,-5,-0.0799999999999983,-7.439999999999998,-16.56000000000006,0,0,0,ssp126
-58.583333333333336,-5.2499999999999964,0,2.3618798828125023,1,1,-44.48000000000002,-5.100000000000023,-0.060000000000002274,-7.420000000000016,-16.82000000000005,0,0,0,ssp126
-58.41666666666667,-5.2499999999999964,0,2.370846099853516,1,1,-44.86000000000013,-5.199999999999989,-0.03999999999999915,-7.420000000000016,-17.100000000000023,0,0,0,ssp126
-58.25,-5.2499999999999964,0,2.3854635238647504,1,1,-45.11999999999989,-5.28000000000003,-0.020000000000003126,-7.400000000000034,-17.32000000000005,0,0,0,ssp126
-58.083333333333336,-5.2499999999999964,0,2.3918207168579144,1,1,-45.159999999999854,-5.340000000000032,0,-7.360000000000014,-17.460000000000036,0,0,0,ssp126
-57.91666666666667,-5.2499999999999964,0,2.402509613037111,1,1,-45.36000000000013,-5.3799999999999955,-0.020000000000003126,-7.3799999999999955,-17.58000000000004,0,0,0,ssp126
-57.75,-5.2499999999999964,0,2.426199798583987,1,1,-45.460000000000036,-5.420000000000016,-0.020000000000003126,-7.360000000000014,-17.680000000000064,0,0,0,ssp126
-57.583333333333336,-5.2499999999999964,0,2.442032814025879,1,1,-45.220000000000255,-5.3799999999999955,-0.03999999999999915,-7.300000000000011,-17.58000000000004,0,0,0,ssp126
-57.41666666666667,-5.2499999999999964,0,2.4495462036132807,1,1,-45.26000000000022,-5.3799999999999955,-0.0799999999999983,-7.300000000000011,-17.539999999999964,0,0,0,ssp126
-57.25,-5.2499999999999964,0,2.4597916412353555,1,1,-45.13999999999987,-5.360000000000014,-0.060000000000002274,-7.340000000000032,-17.420000000000073,0,0,0,ssp126
-57.083333333333336,-5.2499999999999964,0,2.470599098205568,1,1,-44.720000000000255,-5.259999999999991,-0.060000000000002274,-7.240000000000009,-17.159999999999968,0,0,0,ssp126
-56.91666666666667,-5.2499999999999964,0,2.522917823791502,1,1,-44.38000000000011,-5.180000000000007,-0.0799999999999983,-7.180000000000007,-16.940000000000055,0,0,0,ssp126
-56.75,-5.2499999999999964,0,2.466467208862305,1,1,-44.76000000000022,-5.319999999999993,-0.12000000000000455,-7.319999999999993,-17.120000000000005,0,0,0,ssp126
-56.583333333333336,-5.2499999999999964,0,2.4618713760375996,1,1,-45.11999999999989,-5.579999999999984,-0.12000000000000455,-7.579999999999984,-17.420000000000073,0,0,0,ssp126
-56.41666666666667,-5.2499999999999964,0,2.4714709091186506,1,1,-45.38000000000011,-5.78000000000003,-0.10000000000000142,-7.740000000000009,-17.680000000000064,0,0,0,ssp126
-56.25,-5.2499999999999964,0,2.4638806152343733,1,1,-45.960000000000036,-6.060000000000002,-0.0799999999999983,-7.960000000000036,-18.139999999999986,0,0,0,ssp126
-56.083333333333336,-5.2499999999999964,0,2.469044761657713,1,1,-46.80000000000018,-6.319999999999993,-0.060000000000002274,-8.180000000000007,-18.659999999999968,0,0,0,ssp126
-55.91666666666667,-5.2499999999999964,0,2.47303554534912,1,1,-49.13999999999987,-6.78000000000003,-0.03999999999999915,-8.699999999999989,-19.75999999999999,0,0,0,ssp126
-55.75,-5.2499999999999964,0,2.4379985427856425,1,1,-50.159999999999854,-7.019999999999982,-0.020000000000003126,-8.879999999999995,-20.38000000000011,0,0,0,ssp126
-55.583333333333336,-5.2499999999999964,0,2.4396656036376996,1,1,-49.340000000000146,-6.980000000000018,0.060000000000002274,-8.660000000000025,-20.279999999999973,0,0,0,ssp126
-55.41666666666667,-5.2499999999999964,0,2.421190948486327,1,1,-47.48000000000002,-6.759999999999991,0.1599999999999966,-8.160000000000025,-19.779999999999973,0,0,0,ssp126
-55.25,-5.2499999999999964,0,2.404097595214843,1,1,-45.42000000000007,-6.5,0.21999999999999886,-7.6200000000000045,-19.159999999999968,0,0,0,ssp126
-55.083333333333336,-5.2499999999999964,0,2.3967514038085938,1,1,-43.26000000000022,-6.220000000000027,0.259999999999998,-7.060000000000002,-18.5,0,0,0,ssp126
-54.91666666666667,-5.2499999999999964,0,2.384905166625977,1,1,-41.30000000000018,-5.9599999999999795,0.3200000000000003,-6.560000000000002,-17.899999999999977,0,0,0,ssp126
-54.75,-5.2499999999999964,0,2.360611648559569,1,1,-39.40000000000009,-5.699999999999989,0.35999999999999943,-6.060000000000002,-17.340000000000032,0,0,0,ssp126
-54.583333333333336,-5.2499999999999964,0,2.3367788696289082,1,1,-37.819999999999936,-5.4599999999999795,0.3999999999999986,-5.680000000000007,-16.840000000000032,0,0,0,ssp126
-54.41666666666667,-5.2499999999999964,0,2.339103279113772,1,1,-36.86000000000013,-5.300000000000011,0.4399999999999977,-5.439999999999998,-16.519999999999982,0,0,0,ssp126
-54.25,-5.2499999999999964,0,2.3216275787353524,1,1,-36.22000000000003,-5.220000000000027,0.4399999999999977,-5.259999999999991,-16.399999999999977,0,0,0,ssp126
-54.083333333333336,-5.2499999999999964,0,2.290539588928226,1,1,-35.6400000000001,-5.139999999999986,0.4800000000000004,-5.100000000000023,-16.300000000000068,0,0,0,ssp126
-53.91666666666667,-5.2499999999999964,0,2.2586793518066415,1,1,-35.27999999999997,-5.060000000000002,0.4800000000000004,-4.939999999999998,-16.200000000000045,0,0,0,ssp126
-53.75,-5.2499999999999964,0,2.2477478408813454,1,1,-34.92000000000007,-5,0.5,-4.800000000000011,-16.180000000000064,0,0,0,ssp126
-53.583333333333336,-5.2499999999999964,0,2.2407410812377933,1,1,-34.86000000000013,-5,0.5,-4.740000000000009,-16.24000000000001,0,0,0,ssp126
-53.41666666666667,-5.2499999999999964,0,2.224103889465333,1,1,-34.6400000000001,-4.9599999999999795,0.5,-4.579999999999984,-16.279999999999973,0,0,0,ssp126
-53.25,-5.2499999999999964,0,2.202880020141606,1,1,-34.51999999999998,-4.9599999999999795,0.4800000000000004,-4.5,-16.32000000000005,0,0,0,ssp126
-53.083333333333336,-5.2499999999999964,0,2.1760590744018558,1,1,-34.51999999999998,-5,0.5,-4.399999999999977,-16.41999999999996,0,0,0,ssp126
-52.91666666666667,-5.2499999999999964,0,2.167608528137208,1,1,-34.440000000000055,-5,0.5,-4.28000000000003,-16.480000000000018,0,0,0,ssp126
-52.75,-5.2499999999999964,0,2.154802360534667,1,1,-34.51999999999998,-4.939999999999998,0.5,-4.28000000000003,-16.399999999999977,0,0,0,ssp126
-52.583333333333336,-5.2499999999999964,0,2.1347622680664102,1,1,-34.57999999999993,-4.8799999999999955,0.5,-4.300000000000011,-16.279999999999973,0,0,0,ssp126
-52.41666666666667,-5.2499999999999964,0,2.1165955734252933,1,1,-34.77999999999997,-4.860000000000014,0.5,-4.319999999999993,-16.24000000000001,0,0,0,ssp126
-52.25,-5.2499999999999964,0,2.119675407409666,1,1,-35.01999999999998,-4.8799999999999955,0.4800000000000004,-4.300000000000011,-16.300000000000068,0,0,0,ssp126
-52.083333333333336,-5.2499999999999964,0,2.1202520751953102,1,1,-35,-4.939999999999998,0.5,-4.259999999999991,-16.360000000000014,0,0,0,ssp126
-51.91666666666667,-5.2499999999999964,0,2.1088269805908197,1,1,-34.960000000000036,-5,0.5,-4.180000000000007,-16.440000000000055,0,0,0,ssp126
-51.75,-5.2499999999999964,0,2.108791389465331,1,1,-34.86000000000013,-5.079999999999984,0.5399999999999991,-4.1200000000000045,-16.56000000000006,0,0,0,ssp126
-51.583333333333336,-5.2499999999999964,0,2.1178766250610366,1,1,-34.77999999999997,-5.139999999999986,0.5599999999999987,-4.140000000000015,-16.620000000000005,0,0,0,ssp126
-51.41666666666667,-5.2499999999999964,0,2.112143821716309,1,1,-34.680000000000064,-5.199999999999989,0.5799999999999983,-4.0800000000000125,-16.639999999999986,0,0,0,ssp126
-51.25,-5.2499999999999964,0,2.135392379760745,1,1,-34.819999999999936,-5.28000000000003,0.5799999999999983,-4.140000000000015,-16.700000000000045,0,0,0,ssp126
-51.083333333333336,-5.2499999999999964,0,2.1670901107788083,1,1,-34.98000000000002,-5.340000000000032,0.5799999999999983,-4.200000000000017,-16.74000000000001,0,0,0,ssp126
-50.91666666666667,-5.2499999999999964,0,2.2255622100830124,1,1,-35.299999999999955,-5.3799999999999955,0.5599999999999987,-4.319999999999993,-16.75999999999999,0,0,0,ssp126
-50.75,-5.2499999999999964,0,2.308235588073728,1,1,-35.6400000000001,-5.4599999999999795,0.5199999999999996,-2.700000000000017,-16.840000000000032,0,0,0,ssp126
