periodo,lon,lat,temperatura,precipitacao,sazonalidade,adequabilidade
Atual,-58.833333333333336,7.8,27.272050403735506,1665.5258023230012,48.122868081557144,0.11848638503237809
Atual,-58.5,7.8,24.7250821878789,1649.4416858510808,49.0104419805308,0.1647785928766116
Atual,-58.16666666666667,7.8,27.12749858211872,1637.6813494085095,51.03195368010479,0.11782740210501373
Atual,-57.833333333333336,7.8,27.211074813005204,1797.705478931651,43.15464297080088,0.12588491237357677
Atual,-57.5,7.8,26.704903848634594,1666.6285553313016,48.59139474070232,0.13816784554630973
Atual,-57.16666666666667,7.8,27.39075306964143,1709.66478470559,44.38262751418238,0.1203465916240503
Atual,-56.833333333333336,7.8,27.766598689531932,1790.8681034975343,44.36870308745315,0.10275316236815532
Atual,-56.5,7.8,25.97399691649842,1713.4484539765706,48.12490225509875,0.161398888167559
Atual,-56.16666666666667,7.8,26.109247447219197,1703.6774852366098,46.50712851671683,0.16045449455962724
Atual,-55.833333333333336,7.8,26.759746092969177,1596.5646170625496,52.23989617525847,0.12276196926665944
Atual,-55.5,7.8,25.60697491360108,1757.2847665418765,51.31296887053524,0.1623561073334398
Atual,-55.16666666666667,7.8,26.203789632861827,1808.647075681387,51.14326192632266,0.14677785682303757
Atual,-54.833333333333336,7.8,23.838100544720614,1727.0722786291408,48.23336352329055,0.1570293744574966
Atual,-54.5,7.8,24.658412960588088,1642.1325652481685,51.78136221250249,0.15923424893622537
Atual,-54.16666666666667,7.8,24.3261618171362,1738.6756928406253,45.667990882904746,0.17060608851631762
Atual,-53.833333333333336,7.8,24.746483096755934,1442.5916155502705,44.56160503355537,0.11654034319481922
Atual,-53.5,7.8,24.82430898037749,1609.9720743477092,46.59145889329681,0.16255060074248961
Atual,-53.16666666666667,7.8,25.91195690286309,1672.138124740682,48.826686420253594,0.15932447922178902
Atual,-52.833333333333336,7.8,26.479520068186716,1848.0179016083928,45.2251524886271,0.1415310146385503
Atual,-52.5,7.8,24.51043021049532,1554.3504169285702,49.92245595380105,0.14307591668153793
Atual,-52.16666666666667,7.8,24.129240867907804,1589.3591836932164,47.77012506845818,0.14900896607678252
Atual,-51.833333333333336,7.8,23.999234613738192,1606.0247559031,48.191771661821925,0.1492492075731092
Atual,-51.5,7.8,24.612739245539025,1603.6020451041306,47.7160802241103,0.15835375804660423
Atual,-51.16666666666667,7.8,24.73415068157144,1665.1924747878627,51.793073601760305,0.1624739624448475
Atual,-50.833333333333336,7.8,25.462180334156304,1678.7526048384557,43.432662121779885,0.174998620657676
Atual,-50.5,7.8,24.514891060972374,1591.8142911104894,49.05960204371863,0.15309651986623996
Atual,-50.16666666666667,7.8,22.52537733623813,1643.9289588412396,44.465106959418115,0.11268877761528863
Atual,-49.833333333333336,7.8,24.65989952551985,1641.9783715538415,48.37783328212004,0.16428092584164816
Atual,-49.5,7.8,26.02069707123803,1540.129265641894,46.67269777873789,0.13596666949676833
Atual,-49.16666666666667,7.8,25.98556094886127,1495.787059737498,45.327237436427595,0.12556265829689778
Atual,-48.833333333333336,7.8,23.772765011073822,1641.8875393428189,43.70300217413517,0.15615301139778795
Atual,-48.5,7.8,22.909817825285135,1608.6155781043517,44.214117022980815,0.12312897586239181
Atual,-48.16666666666667,7.8,27.293995688156716,1603.7049348245985,52.55992613648101,0.10597955585284347
Atual,-47.833333333333336,7.8,24.39530041892129,1756.0106846483156,50.36844144793321,0.16382907544913194
Atual,-47.5,7.8,24.456731751685204,1700.2953431324495,49.30197111127243,0.1663250920515944
Atual,-47.16666666666667,7.8,25.0226824367969,1649.04868215583,53.239607382834336,0.15926073366219312
Atual,-46.833333333333336,7.8,22.786901224540493,1475.3568174206468,49.72815001875329,0.08597946431724608
Atual,-46.5,7.8,23.76976141946723,1512.438688919174,45.681561287882616,0.12524262532319552
Atual,-46.16666666666667,7.8,22.89091153062454,1726.1284465966455,52.132874256515656,0.12221537173862684
Atual,-45.833333333333336,7.8,23.843682718429168,1705.2778269579353,54.489441728758365,0.14793674518797065
Atual,-45.5,7.8,24.763538832938693,1452.5731607966973,46.08788020787229,0.11836807120244425
Atual,-45.16666666666667,7.8,23.164288320321457,1659.512235100104,45.940928996631925,0.13648075461734419
Atual,-44.833333333333336,7.8,25.352959753851948,1508.9913137912004,51.52913913737021,0.1295197593046423
Atual,-44.5,7.8,25.06649430794355,1715.736113932206,47.18439019552419,0.17339695172760936
Atual,-44.16666666666667,7.8,23.803406905961552,1561.4939083738195,48.152930366101145,0.13568138544717734
Atual,-43.833333333333336,7.8,25.102265167658093,1618.403966841153,51.611022229179405,0.1569365002256932
Atual,-43.5,7.8,25.736727520720216,1689.9422969316329,48.79154443775116,0.16384653794269458
Atual,-43.16666666666667,7.8,26.14665297102786,1668.0514099361756,47.7662939133915,0.15536728282329787
Atual,-42.833333333333336,7.8,24.815802028147445,1554.1610428663364,51.852824132671174,0.14246299015073785
Atual,-42.5,7.8,25.02208109898913,1664.2036161810456,46.00583287458694,0.17199148324377772
Atual,-42.16666666666667,7.8,25.109270083055836,1497.8701272192488,47.72849407533401,0.13185958797466166
Atual,-41.833333333333336,7.8,26.87401970826687,1579.7118885768205,48.50615421634328,0.1205615970656243
Atual,-41.5,7.8,26.613670648869068,1499.5203155022614,47.178358117769825,0.11091957996748104
Atual,-41.16666666666667,7.8,26.385266181297307,1581.376052109691,46.20712923106236,0.13806342264691818
Atual,-40.833333333333336,7.8,25.246053745847007,1423.1369094511788,48.224894583473294,0.10579119606473351
Atual,-40.5,7.8,26.07047743002181,1592.2194196491284,43.148952136805235,0.15216432137415056
Atual,-40.16666666666667,7.8,26.204091778941187,1646.4553500909778,45.786086984191655,0.15441156590794441
Atual,-79.83333333333333,7.4,23.98678779143564,1667.093825029096,43.27559091174598,0.1649406412182119
Atual,-79.5,7.4,23.31564305771071,1543.3190091459765,51.97415515669889,0.11460920755140908
Atual,-79.16666666666667,7.4,26.010838494964275,1771.115049667584,50.21888072440764,0.15613352024982724
Atual,-78.83333333333333,7.4,23.714257469337095,1511.1749955484418,45.58334641008923,0.12378128410774168
Atual,-78.5,7.4,25.49336797875009,1596.2721961687448,51.38896358676843,0.15067167883504612
Atual,-78.16666666666667,7.4,25.86485548485847,1449.6526838902255,53.53014031448632,0.10391230791460498
Atual,-77.83333333333333,7.4,26.31065146488394,1604.7872783666623,50.935451712100935,0.1383197910683315
Atual,-77.5,7.4,26.002017069498997,1598.0103807629785,51.60863535704704,0.14309031419833695
Atual,-77.16666666666667,7.4,25.092877718926655,1446.20334185747,47.3695689033898,0.11511487184350576
Atual,-76.83333333333333,7.4,27.09118074590161,1585.5518393569944,46.44833714212366,0.11677560989924614
Atual,-76.5,7.4,28.0272988743346,1614.1279905351826,54.93900709310486,0.07899106654991482
Atual,-76.16666666666667,7.4,27.19384871655256,1633.0474886361856,46.45671512666933,0.12013920566337496
Atual,-75.83333333333333,7.4,24.197074548183632,1609.7865669988037,52.94274498265409,0.14697440515046675
Atual,-75.5,7.4,27.98560999288757,1529.810772304546,50.96229798784661,0.0724014159026917
Atual,-75.16666666666667,7.4,26.495504973637267,1475.3098654275675,47.652508857261424,0.10647831724148628
Atual,-74.83333333333333,7.4,27.24542444018773,1735.0780007928126,44.56575752442978,0.1261115367187036
Atual,-74.5,7.4,27.462527355397707,1576.7741463720904,39.73500966528584,0.1090378223856002
Atual,-74.16666666666667,7.4,26.781287764578934,1720.294793292361,49.81133445569772,0.13663477979214075
Atual,-73.83333333333333,7.4,26.91294674473114,1432.7030977229151,45.79711632607792,0.08617338900518187
Atual,-73.5,7.4,28.223311486226244,1797.281726555209,49.27870408296447,0.07980034831106447
Atual,-73.16666666666667,7.4,27.98958327657141,1521.7023884824885,42.60781189322381,0.07724172122814367
Atual,-72.83333333333333,7.4,28.398449386083342,1597.1008569634716,51.58246391056008,0.06690112274440135
Atual,-72.5,7.4,30.03016155330527,1697.5299214147778,51.81275859671915,0.02551719318769543
Atual,-72.16666666666667,7.4,28.23671454356079,1651.5224386777202,43.26865386830831,0.08388127676157481
Atual,-71.83333333333333,7.4,27.827725860243977,1567.2259352326057,45.23133756923749,0.08839320921602663
Atual,-71.5,7.4,25.25820497191199,1423.136378704199,44.36795827735118,0.10980888444240931
Atual,-71.16666666666667,7.4,30.73734830034054,1642.3817691684085,54.559980732093145,0.013118549154282375
Atual,-70.83333333333333,7.4,27.328079496392952,1562.5039025813555,44.05657710169262,0.10683169602769643
Atual,-70.5,7.4,30.549538138259276,1378.4790824881563,47.800991703184344,0.008434177623979052
Atual,-70.16666666666667,7.4,28.423247052552217,1611.913356239053,50.26338979738066,0.0683402142354031
Atual,-69.83333333333333,7.4,29.772496999919554,1688.7854701643266,46.95812344280774,0.03258916514953104
Atual,-69.5,7.4,28.02368938911667,1598.0100640885687,52.78557524855486,0.07912239042036327
Atual,-69.16666666666667,7.4,28.765999908215317,1656.1847645666392,48.02799090149023,0.06090554372385105
Atual,-68.83333333333333,7.4,28.492429478738437,1697.4948643981652,43.9413433111293,0.07538600305261337
Atual,-68.5,7.4,28.10055316391383,1507.4072260521446,52.152031212745435,0.06441534597119244
Atual,-68.16666666666667,7.4,28.215430808495075,1782.296621096205,51.21010791233957,0.07937962967365783
Atual,-67.83333333333333,7.4,29.498796337588026,1665.2405159592813,47.25825000493576,0.038980709134466024
Atual,-67.5,7.4,28.194012033353875,1926.4436453916292,46.16941064434624,0.06873584842012583
Atual,-67.16666666666667,7.4,26.19913009095571,1789.7756377422409,46.05849104566752,0.15616719341700538
Atual,-66.83333333333333,7.4,28.244017881741836,1847.6020447220728,46.927411690160426,0.07670311927868062
Atual,-66.5,7.4,29.066072957658022,1658.891917779394,48.745026457039174,0.050719759500871466
Atual,-66.16666666666667,7.4,29.157064312826833,1637.6751554078785,49.874905957380975,0.046447670297467235
Atual,-65.83333333333333,7.4,29.157679305050053,1731.7480438396633,48.74410166424986,0.049181027046270906
Atual,-65.5,7.4,26.612465144422373,1713.2829058566842,45.5224256772389,0.14785471431857014
Atual,-65.16666666666667,7.4,28.867563143153255,1569.3938225433712,47.05945877944285,0.05181837363797165
Atual,-64.83333333333333,7.4,29.508646525418804,1785.200314488882,44.699116105075426,0.03987250990208456
Atual,-64.5,7.4,29.82423228545578,1759.0424207353851,47.15521864673201,0.03137307891840224
Atual,-64.16666666666667,7.4,28.142546577769885,1742.909510693507,47.97972514735149,0.08616614315178661
Atual,-63.833333333333336,7.4,28.00003681326139,1709.2307881289862,48.81717553455663,0.09105350160468488
Atual,-63.5,7.4,29.949072126009263,1652.5741299928704,48.42970050963406,0.027414453075029363
Atual,-63.16666666666667,7.4,26.43040725652224,1634.1346851380445,52.325127196508994,0.137917544572657
Atual,-62.833333333333336,7.4,27.73178449050673,1635.4880815443107,51.78680943803936,0.09458064942066285
Atual,-62.5,7.4,28.6573298885336,1513.454028311402,47.213660320789366,0.05179921639524605
Atual,-62.16666666666667,7.4,26.31122888230614,1901.409652449246,44.49325246394259,0.13560829851657308
Atual,-61.833333333333336,7.4,28.33005883115843,1827.6249675467989,42.052932309595256,0.07920464511028383
Atual,-61.5,7.4,30.015047283967004,1649.5938321420886,48.4211389193729,0.025978202228702636
Atual,-61.16666666666667,7.4,27.867324811193992,1727.3670643695457,43.384056460688,0.10183170694748482
Atual,-60.833333333333336,7.4,27.48359222354343,1715.185110219763,53.832988958068974,0.10640714955217571
Atual,-60.5,7.4,28.226352821731435,1721.9090103188094,49.31038181666333,0.08186078855550774
Atual,-60.16666666666667,7.4,27.307252181969343,1728.2193433695084,42.892436486466096,0.1256916054757363
Atual,-59.833333333333336,7.4,28.415753800439,1810.6238859320913,48.66941029589522,0.07221895522173323
Atual,-59.5,7.4,28.41946204098143,1730.8854240189364,56.165295022443985,0.06945097687139003
Atual,-59.16666666666667,7.4,27.32819886861547,1767.126971147041,47.07478029269965,0.11889731093885067
Atual,-58.833333333333336,7.4,25.928923590434778,1805.4055779922992,50.16056616900891,0.1545577680497156
Atual,-58.5,7.4,25.66899558703955,1777.4714552993737,49.15753434830912,0.16337249871770637
Atual,-58.16666666666667,7.4,26.360522874844484,1721.3786559727805,52.03620518164664,0.1465388070966458
Atual,-57.833333333333336,7.4,27.782076034315057,1765.271838778243,45.51880384001572,0.10241257146283621
Atual,-57.5,7.4,24.641758038370817,1510.098943958883,51.02755224547025,0.13042058836976061
Atual,-57.16666666666667,7.4,24.61067791218085,1676.5810568336683,46.681608796796425,0.17041311252524802
Atual,-56.833333333333336,7.4,25.85569512133013,1852.6000917553888,50.20144377332767,0.14837388866875587
Atual,-56.5,7.4,26.89761192246167,1743.2664833877227,53.2799758186369,0.1281832732572548
Atual,-56.16666666666667,7.4,25.34782965410943,1841.9279967359648,52.692218573941645,0.15311894719867217
Atual,-55.833333333333336,7.4,27.21754360409447,1679.3746621841565,49.424010159578486,0.12000515539491682
Atual,-55.5,7.4,26.498927996409833,1614.1661121447964,46.19773329496066,0.14107134016835116
Atual,-55.16666666666667,7.4,25.835691930962295,1617.3633140412774,45.61157683715888,0.1581855992445021
Atual,-54.833333333333336,7.4,26.81668985367941,1703.1955658021088,47.33584085428121,0.1382681517977144
Atual,-54.5,7.4,26.23750433322678,1576.7440510478425,50.52107284014048,0.13516937624049055
Atual,-54.16666666666667,7.4,25.21616431036737,1799.8484672311345,45.27319510222643,0.17144584829973064
Atual,-53.833333333333336,7.4,25.85969559101588,1713.1567879267968,44.141230337916504,0.16973870566514015
Atual,-53.5,7.4,26.219208654876574,1655.2181270143135,51.04881334904031,0.14767501735421962
Atual,-53.16666666666667,7.4,25.80333292541033,1794.9572631230417,49.348831999225894,0.15925776818517054
Atual,-52.833333333333336,7.4,24.595384536667385,1700.4165083133498,45.3070673256213,0.17400204418858525
Atual,-52.5,7.4,26.171274518062223,1648.6148795320928,49.1784117033252,0.1506802152026188
Atual,-52.16666666666667,7.4,26.41399359663809,1516.7451260121406,53.60271188219692,0.11326051196255794
Atual,-51.833333333333336,7.4,25.368994370824325,1544.1965037034563,49.280159010665706,0.14230545882542833
Atual,-51.5,7.4,25.147301973247473,1618.7278120251192,49.40696011397144,0.16009594240058922
Atual,-51.16666666666667,7.4,24.83389506768144,1622.523338789934,41.23594967283817,0.1731270502817054
Atual,-50.833333333333336,7.4,27.227758477867276,1680.2346848342802,45.354892989143565,0.12445160288689354
Atual,-50.5,7.4,25.092295472706976,1541.7010397102624,48.350368405588874,0.14412302406139219
Atual,-50.16666666666667,7.4,24.55759210041422,1500.9486111948709,48.37103728410784,0.13033216344683554
Atual,-49.833333333333336,7.4,21.921767646208025,1584.9489586838056,47.96176597403891,0.07938748134552054
Atual,-49.5,7.4,22.912981637987738,1773.2697731842138,45.82007538188751,0.12921431586973936
Atual,-49.16666666666667,7.4,24.509359032828293,1579.1335556462743,49.98741520346228,0.14895800989952682
Atual,-48.833333333333336,7.4,24.787548000323586,1655.170974963557,54.807209334737365,0.15722800331369655
Atual,-48.5,7.4,24.836931728034237,1626.918941367759,50.13966874972604,0.16034158522073683
Atual,-48.16666666666667,7.4,25.413786605598396,1570.08100615972,49.59767677886923,0.14811725070061899
Atual,-47.833333333333336,7.4,24.28039690539615,1537.1827054753526,52.82368560138352,0.13219650473221461
Atual,-47.5,7.4,25.819975800732202,1562.873422049135,49.0015102576004,0.1422224486723896
Atual,-47.16666666666667,7.4,23.46638318207241,1518.961868047901,45.56932073741896,0.1199351391363291
Atual,-46.833333333333336,7.4,23.153057634334154,1696.0207857220316,51.76078820122918,0.131220563501558
Atual,-46.5,7.4,23.138917646468453,1613.7904562043786,44.40307152343339,0.13176997406432858
Atual,-46.16666666666667,7.4,25.32192490304872,1625.1380910242922,47.600364431572466,0.16299503835640342
Atual,-45.833333333333336,7.4,24.434874857267676,1601.9437297809354,49.33879342816751,0.1538909028054137
Atual,-45.5,7.4,25.421604170636225,1584.2839744175617,45.29103738240212,0.15748405812610342
Atual,-45.16666666666667,7.4,24.290991660394265,1619.3144495686822,43.37067599737003,0.1639267367738447
Atual,-44.833333333333336,7.4,23.972897494113813,1606.075165824187,51.391646840860986,0.14433045650428825
Atual,-44.5,7.4,24.263028043605328,1558.1004895412452,44.44027624205088,0.1484870585959823
Atual,-44.16666666666667,7.4,22.680164927478355,1700.1680331481768,47.86386572805805,0.11878415001530317
Atual,-43.833333333333336,7.4,23.4867309445834,1680.610072871216,48.18285965803464,0.14575131735606975
Atual,-43.5,7.4,23.247600130982693,1557.8502537574668,42.420910530079624,0.12701752369038433
Atual,-43.16666666666667,7.4,26.05920269161283,1583.9917145186612,44.85892941059798,0.1482557317150997
Atual,-42.833333333333336,7.4,24.312872034159547,1575.7711354163,45.518139293823815,0.15206846259963921
Atual,-42.5,7.4,25.91348741036048,1617.094904873717,45.197931675465135,0.1572943112976543
Atual,-42.16666666666667,7.4,26.79279529339711,1666.4036263920798,48.83109235682099,0.13493727932915567
Atual,-41.833333333333336,7.4,24.997459486585385,1469.633611727348,44.640323628655224,0.12644124238972082
Atual,-41.5,7.4,25.608358364350863,1537.8976393706523,48.88237539436204,0.13886435929595095
Atual,-41.16666666666667,7.4,23.46125018542888,1430.6958777147877,52.16642333104207,0.08822980103063606
Atual,-40.833333333333336,7.4,24.581591870399983,1515.9284193958547,44.460413924336095,0.14015962675123722
Atual,-40.5,7.4,25.641748186759887,1582.086545796867,42.9201512677285,0.15794307943244945
Atual,-40.16666666666667,7.4,26.00946800826819,1530.8397977514423,47.48504266793005,0.13264539840816578
Atual,-79.83333333333333,7,24.217290486125123,1483.919189580287,48.18076059320211,0.12156949751051516
Atual,-79.5,7,28.090122923713,1572.220568673199,49.79776169618973,0.07597670459075198
Atual,-79.16666666666667,7,24.72059631154587,1530.0608506071333,47.62700059296457,0.14111663162891183
Atual,-78.83333333333333,7,25.3871669659286,1568.18954301387,39.72589384905024,0.1620348750654347
Atual,-78.5,7,26.126286975286327,1549.2219759269972,42.588792932986195,0.14153944527188886
Atual,-78.16666666666667,7,25.48096238312391,1526.982126016143,46.95864278369843,0.1396461974009896
Atual,-77.83333333333333,7,24.90247320981764,1699.4111984097271,50.43706586369394,0.1677496288102938
Atual,-77.5,7,26.86348443859234,1405.2426389042998,50.15682545073929,0.07612039017516377
Atual,-77.16666666666667,7,27.596116761381413,1594.0354343491554,43.86311523352485,0.10243716737368662
Atual,-76.83333333333333,7,25.893514931861784,1631.8147782405954,45.97654709271554,0.15897011035020767
Atual,-76.5,7,26.6532958106811,1564.2998387525206,47.9450992409505,0.12482601551576741
Atual,-76.16666666666667,7,26.037398278381676,1593.96771515411,47.090937007979434,0.14772981513479305
Atual,-75.83333333333333,7,27.373191279112383,1612.6109245444125,51.5626396081861,0.10542371746536641
Atual,-75.5,7,25.094292055258492,1620.9055709757326,46.97213982214212,0.16424225510195764
Atual,-75.16666666666667,7,29.030112760836083,1614.7616445159094,46.141770084629336,0.05090175735067166
Atual,-74.83333333333333,7,25.924134360369333,1487.4210335353648,47.85509691654209,0.12101225765131797
Atual,-74.5,7,25.093556440057636,1785.6705069751993,44.89500518291677,0.17407816049610508
Atual,-74.16666666666667,7,26.421632835193932,1640.6306232352772,39.12303094275448,0.1572306628116257
Atual,-73.83333333333333,7,27.07711559470424,1598.1208273079162,47.75657564082751,0.11790221218183895
Atual,-73.5,7,28.808222038410506,1542.8037282073883,47.64472612557969,0.05061207894683328
Atual,-73.16666666666667,7,28.12915180628499,1720.05191183558,46.44420291208576,0.08813793418364688
Atual,-72.83333333333333,7,27.385865190685056,1656.901012693516,48.55048443946867,0.11296268843307607
Atual,-72.5,7,25.80051031216493,1687.0747434882576,44.126190530960386,0.16967522894750658
Atual,-72.16666666666667,7,26.473215574357972,1672.5531307997655,47.35376397818601,0.14754614192074292
Atual,-71.83333333333333,7,27.339993161667913,1741.2412824268906,48.55795734961358,0.11762822818554837
Atual,-71.5,7,30.418230118351826,1695.251335369327,46.17483790670675,0.019717215036092653
Atual,-71.16666666666667,7,25.650212565129554,1654.0821437931772,45.950790491251794,0.16617544868312867
Atual,-70.83333333333333,7,29.023184117399513,1654.6051308673195,47.719729641935785,0.05245064472656026
Atual,-70.5,7,27.277372268697025,1732.896893971377,48.709302440096074,0.11998418153297202
Atual,-70.16666666666667,7,29.76372911773289,1684.456854948397,48.937083768255185,0.03205424959743428
Atual,-69.83333333333333,7,26.747103077162336,1630.3934180847125,50.245980878680015,0.13070468653626602
Atual,-69.5,7,28.22235630053955,1735.4280872604438,47.614441820232464,0.08340568626002133
Atual,-69.16666666666667,7,26.91387604217435,1643.5510652901555,43.18032912553071,0.135652443254022
Atual,-68.83333333333333,7,29.17094377012979,1555.5907351249618,50.03465890826431,0.04061576175149211
Atual,-68.5,7,29.857443370836563,1882.9826401335351,51.421682833147145,0.025502968113635272
Atual,-68.16666666666667,7,30.413657122621085,1667.4526037112234,47.412190280045166,0.019241170372427643
Atual,-67.83333333333333,7,29.18203929150781,1658.942035755342,50.94711919032922,0.04608528662290314
Atual,-67.5,7,30.363208875058127,1861.7696041765948,52.97932456471936,0.01734494913272483
Atual,-67.16666666666667,7,29.7316471343684,1838.2089045451455,52.34510034430622,0.029759082287625884
Atual,-66.83333333333333,7,28.234433652448228,1530.4430544858124,45.693039768453936,0.06817554999250623
Atual,-66.5,7,28.917044253681293,1680.677981617019,43.76507368697275,0.05927418649768592
Atual,-66.16666666666667,7,27.32976939221672,1495.5473866446678,47.70813466422165,0.08913232927505968
Atual,-65.83333333333333,7,28.19573231948378,1657.675365845006,49.33471781172072,0.0808592412497353
Atual,-65.5,7,29.736836896562064,1695.6814709516811,46.41951024282183,0.03374206283917312
Atual,-65.16666666666667,7,28.97735943717153,1697.3790336704185,45.5078392428963,0.05656990379873764
Atual,-64.83333333333333,7,28.86709445926489,1602.6667504141394,41.79270456052103,0.0577505523031659
Atual,-64.5,7,27.19805159218543,1683.0653007492135,50.29561170256519,0.11993976870256261
Atual,-64.16666666666667,7,27.64503942255088,1710.1994071999914,46.258811082213185,0.10792305808742601
Atual,-63.833333333333336,7,27.433052042933543,1643.421061901653,46.46003743339437,0.11218243975321195
Atual,-63.5,7,28.66727596795827,1709.2031124160358,45.2498990116059,0.06798913455644157
Atual,-63.16666666666667,7,27.09556971336627,1631.541984994046,46.8290140157293,0.12312505710708378
Atual,-62.833333333333336,7,28.750542994220115,1488.7407884074091,50.771278095309896,0.04440821309550258
Atual,-62.5,7,26.8460635481135,1730.8759401920229,45.99682685106086,0.13939189028120377
Atual,-62.16666666666667,7,30.02216352817439,1731.7124095036309,49.54730583324291,0.026437734048857343
Atual,-61.833333333333336,7,28.44911866690941,1607.8906691910918,50.22993494848136,0.067105211215883
Atual,-61.5,7,27.098292887330995,1799.734582629986,48.470366264602326,0.1235814382487403
Atual,-61.16666666666667,7,28.056942055725308,1846.2486885495837,46.62565760081424,0.0840653494392741
Atual,-60.833333333333336,7,27.32219313185262,1779.5334336405228,51.149531358290965,0.11382308841906885
Atual,-60.5,7,28.0322126920296,1793.582109586605,46.371839209396995,0.08993534159152844
Atual,-60.16666666666667,7,27.802117560471707,1755.586596856127,44.993231544836966,0.10247748746831392
Atual,-59.833333333333336,7,26.32548779902441,1740.2924514623758,49.32816866117667,0.1511419738190616
Atual,-59.5,7,26.474137763385347,1804.089098116067,46.40687586312086,0.146568855558527
Atual,-59.16666666666667,7,27.574791094475856,1708.6511395665248,54.29905107016574,0.10236540279408018
Atual,-58.833333333333336,7,28.94624206358619,1830.2049314898927,46.8032179113808,0.05378467222484173
Atual,-58.5,7,28.23211709678256,1724.422969829698,46.86676128621849,0.08367631643221851
Atual,-58.16666666666667,7,26.24579575608543,1809.0276947185473,45.64401000798424,0.15336553578484782
Atual,-57.833333333333336,7,27.73347267552247,1934.8794161622409,47.6879205535536,0.0812809747902268
Atual,-57.5,7,26.662358542461515,1743.2500728989926,43.62548109212576,0.14877157424319895
Atual,-57.16666666666667,7,26.937080603676897,1679.3360262534115,43.77523405239814,0.13738149052491208
Atual,-56.833333333333336,7,26.781250568376453,1823.4499485390256,43.62696572844104,0.13804559862650345
Atual,-56.5,7,29.216772329778756,1686.8803588669507,46.78955974289207,0.047896890373561665
Atual,-56.16666666666667,7,24.968934615444972,1787.3485253509666,43.502929836487624,0.17619447137828212
Atual,-55.833333333333336,7,26.273131508202944,1677.999994788099,53.25525735942954,0.14538474839053528
Atual,-55.5,7,24.094246012474756,1724.151023959762,40.72899332992711,0.17424542013640118
Atual,-55.16666666666667,7,26.5922150262794,1736.5505226011965,45.815466048467144,0.14817939997641033
Atual,-54.833333333333336,7,27.042248222387997,1681.917456838033,43.9749140180845,0.1333732149314113
Atual,-54.5,7,27.320531119336746,1869.5405112971032,48.79230802461169,0.1060420274042537
Atual,-54.16666666666667,7,23.509033063279904,1681.8585878731217,47.13410933347021,0.1479506945758866
Atual,-53.833333333333336,7,25.979515610069335,1706.0090790243364,49.40020053917728,0.1591925294375087
Atual,-53.5,7,27.17965090762324,1764.0566221131448,48.597270933610645,0.12297496448152556
Atual,-53.16666666666667,7,24.876003796715544,1763.3966387622602,50.84163326878755,0.16659472519385757
Atual,-52.833333333333336,7,25.005830180121663,1708.254034514675,47.1852547192844,0.17324971141673398
Atual,-52.5,7,25.1103611480664,1680.2555004679175,44.71144033885898,0.1754200344370679
Atual,-52.16666666666667,7,25.467284375099947,1780.9234711312956,49.39356625008841,0.16523431235849864
Atual,-51.833333333333336,7,25.716768221947216,1717.695866057265,45.47525775266222,0.17030855904759243
Atual,-51.5,7,26.358389816621695,1772.7776951159458,47.204138886121854,0.15173699963498669
Atual,-51.16666666666667,7,24.732046307049767,1637.9794774377733,47.83422111771641,0.16500738839410747
Atual,-50.833333333333336,7,24.986106896953924,1865.7716995109456,51.297658900178995,0.1516164936816147
Atual,-50.5,7,27.44514605230121,1820.4661215373812,52.49064795209895,0.10433335472745338
Atual,-50.16666666666667,7,25.125924352910644,1586.454923296777,47.365347267760185,0.1566754743617339
Atual,-49.833333333333336,7,24.80810564888782,1638.3485954145174,43.77931428165891,0.17167781754081501
Atual,-49.5,7,23.078324141709523,1597.6185239735164,44.183459347521534,0.12729836651253199
Atual,-49.16666666666667,7,24.51794120588436,1774.7499727161255,46.386652376355485,0.17017973166151154
Atual,-48.833333333333336,7,24.237165782512605,1684.0671732044357,48.48408529444964,0.16344985574091284
Atual,-48.5,7,24.44022161049615,1669.5557495399428,49.98005245884205,0.1629527448537028
Atual,-48.16666666666667,7,23.797169741706632,1580.1493141543451,43.05597920393346,0.14656718974307656
Atual,-47.833333333333336,7,23.65846733796168,1805.1725982209505,47.33465670484648,0.1488573569887179
Atual,-47.5,7,23.61107713179925,1748.161439178242,45.105823967266595,0.1550725164010417
Atual,-47.16666666666667,7,24.164095862289187,1677.314297180167,46.28291473105456,0.16495556970322336
Atual,-46.833333333333336,7,25.90729053965301,1788.9983541523254,43.53845633753083,0.16663906884783103
Atual,-46.5,7,25.564797730992908,1647.6162653054091,46.66657867175741,0.16541537794094757
Atual,-46.16666666666667,7,24.02942554670619,1594.023300389537,49.42891883012372,0.1458294204846614
Atual,-45.833333333333336,7,22.59157869384821,1399.0450148462944,48.41758656288692,0.06363513507539473
Atual,-45.5,7,23.54376268524413,1539.347325530355,48.91386486180508,0.12320384657077105
Atual,-45.16666666666667,7,24.0019321375425,1461.2498070024603,45.907030531270955,0.11373377322693966
Atual,-44.833333333333336,7,24.65798061119904,1405.2714636137832,45.95499957310878,0.10140349665817355
Atual,-44.5,7,23.859347872973583,1377.4855068773525,47.524561128578654,0.08267287012364527
Atual,-44.16666666666667,7,26.845392194059333,1558.3677294558215,48.341441628734,0.11737593282537478
Atual,-43.833333333333336,7,24.39381344317874,1637.638864071185,50.47791974227584,0.15782215449152603
Atual,-43.5,7,23.41849932471353,1522.9940294677035,49.33799787861452,0.11544710788114795
