lon,lat,classe_valor,cenario,classe
-52.41666666666667,-9.08333333333333,0,ssp126,Estável
-52.25,-9.08333333333333,0,ssp126,Estável
-52.083333333333336,-9.08333333333333,0,ssp126,Estável
-51.91666666666667,-9.08333333333333,0,ssp126,Estável
-51.75,-9.08333333333333,0,ssp126,Estável
-51.583333333333336,-9.08333333333333,0,ssp126,Estável
-51.41666666666667,-9.08333333333333,0,ssp126,Estável
-51.25,-9.08333333333333,0,ssp126,Estável
-51.083333333333336,-9.08333333333333,0,ssp126,Estável
-50.91666666666667,-9.08333333333333,0,ssp126,Estável
-50.75,-9.08333333333333,0,ssp126,Estável
-50.583333333333336,-9.08333333333333,0,ssp126,Estável
-50.41666666666667,-9.08333333333333,0,ssp126,Estável
-50.25,-9.08333333333333,0,ssp126,Estável
-72.91666666666667,-9.249999999999996,0,ssp126,Estável
-72.75,-9.249999999999996,0,ssp126,Estável
-72.58333333333333,-9.249999999999996,0,ssp126,Estável
-72.41666666666667,-9.249999999999996,0,ssp126,Estável
-72.25,-9.249999999999996,0,ssp126,Estável
-72.08333333333333,-9.249999999999996,0,ssp126,Estável
-71.91666666666667,-9.249999999999996,0,ssp126,Estável
-71.75,-9.249999999999996,0,ssp126,Estável
-71.58333333333333,-9.249999999999996,0,ssp126,Estável
-71.41666666666667,-9.249999999999996,0,ssp126,Estável
-71.25,-9.249999999999996,0,ssp126,Estável
-71.08333333333333,-9.249999999999996,0,ssp126,Estável
-70.91666666666667,-9.249999999999996,0,ssp126,Estável
-70.75,-9.249999999999996,0,ssp126,Estável
-70.58333333333333,-9.249999999999996,0,ssp126,Estável
-70.41666666666667,-9.249999999999996,0,ssp126,Estável
-70.25,-9.249999999999996,0,ssp126,Estável
-70.08333333333333,-9.249999999999996,0,ssp126,Estável
-69.91666666666667,-9.249999999999996,0,ssp126,Estável
-69.75,-9.249999999999996,0,ssp126,Estável
-69.58333333333333,-9.249999999999996,0,ssp126,Estável
-69.41666666666667,-9.249999999999996,0,ssp126,Estável
-69.25,-9.249999999999996,0,ssp126,Estável
-69.08333333333333,-9.249999999999996,0,ssp126,Estável
-68.91666666666667,-9.249999999999996,0,ssp126,Estável
-68.75,-9.249999999999996,0,ssp126,Estável
-68.58333333333333,-9.249999999999996,0,ssp126,Estável
-68.41666666666667,-9.249999999999996,0,ssp126,Estável
-68.25,-9.249999999999996,0,ssp126,Estável
-68.08333333333333,-9.249999999999996,0,ssp126,Estável
-67.91666666666667,-9.249999999999996,0,ssp126,Estável
-67.75,-9.249999999999996,0,ssp126,Estável
-67.58333333333333,-9.249999999999996,0,ssp126,Estável
-67.41666666666667,-9.249999999999996,-1,ssp126,Perda
-67.25,-9.249999999999996,-1,ssp126,Perda
-67.08333333333333,-9.249999999999996,0,ssp126,Estável
-66.91666666666667,-9.249999999999996,0,ssp126,Estável
-66.75,-9.249999999999996,0,ssp126,Estável
-66.58333333333333,-9.249999999999996,0,ssp126,Estável
-66.41666666666667,-9.249999999999996,0,ssp126,Estável
-66.25,-9.249999999999996,0,ssp126,Estável
-66.08333333333333,-9.249999999999996,0,ssp126,Estável
-65.91666666666667,-9.249999999999996,0,ssp126,Estável
-65.75,-9.249999999999996,0,ssp126,Estável
-65.58333333333333,-9.249999999999996,0,ssp126,Estável
-65.41666666666667,-9.249999999999996,0,ssp126,Estável
-65.25,-9.249999999999996,0,ssp126,Estável
-65.08333333333333,-9.249999999999996,0,ssp126,Estável
-64.91666666666667,-9.249999999999996,0,ssp126,Estável
-64.75,-9.249999999999996,0,ssp126,Estável
-64.58333333333333,-9.249999999999996,0,ssp126,Estável
-64.41666666666667,-9.249999999999996,0,ssp126,Estável
-64.25,-9.249999999999996,0,ssp126,Estável
-64.08333333333333,-9.249999999999996,0,ssp126,Estável
-63.91666666666667,-9.249999999999996,0,ssp126,Estável
-63.75,-9.249999999999996,0,ssp126,Estável
-63.583333333333336,-9.249999999999996,0,ssp126,Estável
-63.41666666666667,-9.249999999999996,0,ssp126,Estável
-63.25,-9.249999999999996,-1,ssp126,Perda
-63.083333333333336,-9.249999999999996,-1,ssp126,Perda
-62.91666666666667,-9.249999999999996,-1,ssp126,Perda
-62.75,-9.249999999999996,0,ssp126,Estável
-62.583333333333336,-9.249999999999996,0,ssp126,Estável
-62.41666666666667,-9.249999999999996,0,ssp126,Estável
-62.25,-9.249999999999996,0,ssp126,Estável
-62.083333333333336,-9.249999999999996,0,ssp126,Estável
-61.91666666666667,-9.249999999999996,0,ssp126,Estável
-61.75,-9.249999999999996,0,ssp126,Estável
-61.583333333333336,-9.249999999999996,0,ssp126,Estável
-61.41666666666667,-9.249999999999996,0,ssp126,Estável
-61.25,-9.249999999999996,0,ssp126,Estável
-61.083333333333336,-9.249999999999996,0,ssp126,Estável
-60.91666666666667,-9.249999999999996,0,ssp126,Estável
-60.75,-9.249999999999996,0,ssp126,Estável
-60.583333333333336,-9.249999999999996,0,ssp126,Estável
-60.41666666666667,-9.249999999999996,0,ssp126,Estável
-60.25,-9.249999999999996,0,ssp126,Estável
-60.083333333333336,-9.249999999999996,0,ssp126,Estável
-59.91666666666667,-9.249999999999996,0,ssp126,Estável
-59.75,-9.249999999999996,0,ssp126,Estável
-59.583333333333336,-9.249999999999996,0,ssp126,Estável
-59.41666666666667,-9.249999999999996,0,ssp126,Estável
-59.25,-9.249999999999996,0,ssp126,Estável
-59.083333333333336,-9.249999999999996,0,ssp126,Estável
-58.91666666666667,-9.249999999999996,0,ssp126,Estável
-58.75,-9.249999999999996,0,ssp126,Estável
-58.583333333333336,-9.249999999999996,0,ssp126,Estável
-58.41666666666667,-9.249999999999996,0,ssp126,Estável
-58.25,-9.249999999999996,0,ssp126,Estável
-58.083333333333336,-9.249999999999996,0,ssp126,Estável
-57.91666666666667,-9.249999999999996,0,ssp126,Estável
-57.75,-9.249999999999996,0,ssp126,Estável
-57.583333333333336,-9.249999999999996,0,ssp126,Estável
-57.41666666666667,-9.249999999999996,0,ssp126,Estável
-57.25,-9.249999999999996,0,ssp126,Estável
-57.083333333333336,-9.249999999999996,0,ssp126,Estável
-56.91666666666667,-9.249999999999996,0,ssp126,Estável
-56.75,-9.249999999999996,0,ssp126,Estável
-56.583333333333336,-9.249999999999996,0,ssp126,Estável
-56.41666666666667,-9.249999999999996,1,ssp126,Ganho
-56.25,-9.249999999999996,1,ssp126,Ganho
-56.083333333333336,-9.249999999999996,1,ssp126,Ganho
-55.91666666666667,-9.249999999999996,1,ssp126,Ganho
-55.75,-9.249999999999996,0,ssp126,Estável
-55.583333333333336,-9.249999999999996,0,ssp126,Estável
-55.41666666666667,-9.249999999999996,0,ssp126,Estável
-55.25,-9.249999999999996,0,ssp126,Estável
-55.083333333333336,-9.249999999999996,0,ssp126,Estável
-54.91666666666667,-9.249999999999996,0,ssp126,Estável
-54.75,-9.249999999999996,0,ssp126,Estável
-54.583333333333336,-9.249999999999996,0,ssp126,Estável
-54.41666666666667,-9.249999999999996,0,ssp126,Estável
-54.25,-9.249999999999996,0,ssp126,Estável
-54.083333333333336,-9.249999999999996,0,ssp126,Estável
-53.91666666666667,-9.249999999999996,0,ssp126,Estável
-53.75,-9.249999999999996,0,ssp126,Estável
-53.583333333333336,-9.249999999999996,0,ssp126,Estável
-53.41666666666667,-9.249999999999996,0,ssp126,Estável
-53.25,-9.249999999999996,0,ssp126,Estável
-53.083333333333336,-9.249999999999996,0,ssp126,Estável
-52.91666666666667,-9.249999999999996,0,ssp126,Estável
-52.75,-9.249999999999996,0,ssp126,Estável
-52.583333333333336,-9.249999999999996,0,ssp126,Estável
-52.41666666666667,-9.249999999999996,0,ssp126,Estável
-52.25,-9.249999999999996,0,ssp126,Estável
-52.083333333333336,-9.249999999999996,0,ssp126,Estável
-51.91666666666667,-9.249999999999996,0,ssp126,Estável
-51.75,-9.249999999999996,0,ssp126,Estável
-51.583333333333336,-9.249999999999996,0,ssp126,Estável
-51.41666666666667,-9.249999999999996,0,ssp126,Estável
-51.25,-9.249999999999996,0,ssp126,Estável
-51.083333333333336,-9.249999999999996,0,ssp126,Estável
-50.91666666666667,-9.249999999999996,0,ssp126,Estável
-50.75,-9.249999999999996,0,ssp126,Estável
-50.583333333333336,-9.249999999999996,0,ssp126,Estável
-50.41666666666667,-9.249999999999996,0,ssp126,Estável
-50.25,-9.249999999999996,0,ssp126,Estável
-72.25,-9.416666666666664,0,ssp126,Estável
-72.08333333333333,-9.416666666666664,0,ssp126,Estável
-71.91666666666667,-9.416666666666664,0,ssp126,Estável
-71.75,-9.416666666666664,0,ssp126,Estável
-71.58333333333333,-9.416666666666664,0,ssp126,Estável
-71.41666666666667,-9.416666666666664,0,ssp126,Estável
-71.25,-9.416666666666664,0,ssp126,Estável
-71.08333333333333,-9.416666666666664,0,ssp126,Estável
-70.91666666666667,-9.416666666666664,0,ssp126,Estável
-70.75,-9.416666666666664,0,ssp126,Estável
-70.58333333333333,-9.416666666666664,0,ssp126,Estável
-70.41666666666667,-9.416666666666664,0,ssp126,Estável
-70.25,-9.416666666666664,0,ssp126,Estável
-70.08333333333333,-9.416666666666664,0,ssp126,Estável
-69.91666666666667,-9.416666666666664,0,ssp126,Estável
-69.75,-9.416666666666664,0,ssp126,Estável
-69.58333333333333,-9.416666666666664,0,ssp126,Estável
-69.41666666666667,-9.416666666666664,0,ssp126,Estável
-69.25,-9.416666666666664,0,ssp126,Estável
-69.08333333333333,-9.416666666666664,0,ssp126,Estável
-68.91666666666667,-9.416666666666664,0,ssp126,Estável
-68.75,-9.416666666666664,0,ssp126,Estável
-68.58333333333333,-9.416666666666664,0,ssp126,Estável
-68.41666666666667,-9.416666666666664,0,ssp126,Estável
-68.25,-9.416666666666664,0,ssp126,Estável
-68.08333333333333,-9.416666666666664,0,ssp126,Estável
-67.91666666666667,-9.416666666666664,0,ssp126,Estável
-67.75,-9.416666666666664,0,ssp126,Estável
-67.58333333333333,-9.416666666666664,0,ssp126,Estável
-67.41666666666667,-9.416666666666664,-1,ssp126,Perda
-67.25,-9.416666666666664,-1,ssp126,Perda
-67.08333333333333,-9.416666666666664,0,ssp126,Estável
-66.91666666666667,-9.416666666666664,0,ssp126,Estável
-66.75,-9.416666666666664,0,ssp126,Estável
-66.58333333333333,-9.416666666666664,0,ssp126,Estável
-66.41666666666667,-9.416666666666664,0,ssp126,Estável
-66.25,-9.416666666666664,0,ssp126,Estável
-66.08333333333333,-9.416666666666664,0,ssp126,Estável
-65.91666666666667,-9.416666666666664,0,ssp126,Estável
-65.75,-9.416666666666664,0,ssp126,Estável
-65.58333333333333,-9.416666666666664,0,ssp126,Estável
-65.41666666666667,-9.416666666666664,0,ssp126,Estável
-65.25,-9.416666666666664,0,ssp126,Estável
-65.08333333333333,-9.416666666666664,0,ssp126,Estável
-64.91666666666667,-9.416666666666664,0,ssp126,Estável
-64.75,-9.416666666666664,0,ssp126,Estável
-64.58333333333333,-9.416666666666664,0,ssp126,Estável
-64.41666666666667,-9.416666666666664,0,ssp126,Estável
-64.25,-9.416666666666664,0,ssp126,Estável
-64.08333333333333,-9.416666666666664,0,ssp126,Estável
-63.91666666666667,-9.416666666666664,0,ssp126,Estável
-63.75,-9.416666666666664,0,ssp126,Estável
-63.583333333333336,-9.416666666666664,0,ssp126,Estável
-63.41666666666667,-9.416666666666664,0,ssp126,Estável
-63.25,-9.416666666666664,0,ssp126,Estável
-63.083333333333336,-9.416666666666664,0,ssp126,Estável
-62.91666666666667,-9.416666666666664,0,ssp126,Estável
-62.75,-9.416666666666664,0,ssp126,Estável
-62.583333333333336,-9.416666666666664,0,ssp126,Estável
-62.41666666666667,-9.416666666666664,0,ssp126,Estável
-62.25,-9.416666666666664,0,ssp126,Estável
-62.083333333333336,-9.416666666666664,0,ssp126,Estável
-61.91666666666667,-9.416666666666664,0,ssp126,Estável
-61.75,-9.416666666666664,0,ssp126,Estável
-61.583333333333336,-9.416666666666664,0,ssp126,Estável
-61.41666666666667,-9.416666666666664,0,ssp126,Estável
-61.25,-9.416666666666664,0,ssp126,Estável
-61.083333333333336,-9.416666666666664,0,ssp126,Estável
-60.91666666666667,-9.416666666666664,0,ssp126,Estável
-60.75,-9.416666666666664,0,ssp126,Estável
-60.583333333333336,-9.416666666666664,0,ssp126,Estável
-60.41666666666667,-9.416666666666664,0,ssp126,Estável
-60.25,-9.416666666666664,0,ssp126,Estável
-60.083333333333336,-9.416666666666664,0,ssp126,Estável
-59.91666666666667,-9.416666666666664,0,ssp126,Estável
-59.75,-9.416666666666664,0,ssp126,Estável
-59.583333333333336,-9.416666666666664,0,ssp126,Estável
-59.41666666666667,-9.416666666666664,0,ssp126,Estável
-59.25,-9.416666666666664,0,ssp126,Estável
-59.083333333333336,-9.416666666666664,0,ssp126,Estável
-58.91666666666667,-9.416666666666664,0,ssp126,Estável
-58.75,-9.416666666666664,0,ssp126,Estável
-58.583333333333336,-9.416666666666664,0,ssp126,Estável
-58.41666666666667,-9.416666666666664,0,ssp126,Estável
-58.25,-9.416666666666664,0,ssp126,Estável
-58.083333333333336,-9.416666666666664,0,ssp126,Estável
-57.91666666666667,-9.416666666666664,0,ssp126,Estável
-57.75,-9.416666666666664,0,ssp126,Estável
-57.583333333333336,-9.416666666666664,0,ssp126,Estável
-57.41666666666667,-9.416666666666664,0,ssp126,Estável
-57.25,-9.416666666666664,0,ssp126,Estável
-57.083333333333336,-9.416666666666664,0,ssp126,Estável
-56.91666666666667,-9.416666666666664,0,ssp126,Estável
-56.75,-9.416666666666664,0,ssp126,Estável
-56.583333333333336,-9.416666666666664,0,ssp126,Estável
-56.41666666666667,-9.416666666666664,1,ssp126,Ganho
-56.25,-9.416666666666664,0,ssp126,Estável
-56.083333333333336,-9.416666666666664,0,ssp126,Estável
-55.91666666666667,-9.416666666666664,1,ssp126,Ganho
-55.75,-9.416666666666664,0,ssp126,Estável
-55.583333333333336,-9.416666666666664,0,ssp126,Estável
-55.41666666666667,-9.416666666666664,0,ssp126,Estável
-55.25,-9.416666666666664,0,ssp126,Estável
-55.083333333333336,-9.416666666666664,0,ssp126,Estável
-54.91666666666667,-9.416666666666664,0,ssp126,Estável
-54.75,-9.416666666666664,0,ssp126,Estável
-54.583333333333336,-9.416666666666664,0,ssp126,Estável
-54.41666666666667,-9.416666666666664,0,ssp126,Estável
-54.25,-9.416666666666664,0,ssp126,Estável
-54.083333333333336,-9.416666666666664,0,ssp126,Estável
-53.91666666666667,-9.416666666666664,0,ssp126,Estável
-53.75,-9.416666666666664,0,ssp126,Estável
-53.583333333333336,-9.416666666666664,0,ssp126,Estável
-53.41666666666667,-9.416666666666664,0,ssp126,Estável
-53.25,-9.416666666666664,0,ssp126,Estável
-53.083333333333336,-9.416666666666664,0,ssp126,Estável
-52.91666666666667,-9.416666666666664,0,ssp126,Estável
-52.75,-9.416666666666664,0,ssp126,Estável
-52.583333333333336,-9.416666666666664,0,ssp126,Estável
-52.41666666666667,-9.416666666666664,0,ssp126,Estável
-52.25,-9.416666666666664,0,ssp126,Estável
-52.083333333333336,-9.416666666666664,0,ssp126,Estável
-51.91666666666667,-9.416666666666664,0,ssp126,Estável
-51.75,-9.416666666666664,0,ssp126,Estável
-51.583333333333336,-9.416666666666664,0,ssp126,Estável
-51.41666666666667,-9.416666666666664,0,ssp126,Estável
-51.25,-9.416666666666664,0,ssp126,Estável
-51.083333333333336,-9.416666666666664,0,ssp126,Estável
-50.91666666666667,-9.416666666666664,0,ssp126,Estável
-50.75,-9.416666666666664,0,ssp126,Estável
-50.583333333333336,-9.416666666666664,0,ssp126,Estável
-50.41666666666667,-9.416666666666664,0,ssp126,Estável
-50.25,-9.416666666666664,0,ssp126,Estável
-72.08333333333333,-9.58333333333333,0,ssp126,Estável
-71.91666666666667,-9.58333333333333,0,ssp126,Estável
-71.75,-9.58333333333333,0,ssp126,Estável
-71.58333333333333,-9.58333333333333,0,ssp126,Estável
-71.41666666666667,-9.58333333333333,0,ssp126,Estável
-71.25,-9.58333333333333,0,ssp126,Estável
-71.08333333333333,-9.58333333333333,0,ssp126,Estável
-70.41666666666667,-9.58333333333333,0,ssp126,Estável
-70.25,-9.58333333333333,0,ssp126,Estável
-70.08333333333333,-9.58333333333333,0,ssp126,Estável
-69.91666666666667,-9.58333333333333,0,ssp126,Estável
-69.75,-9.58333333333333,0,ssp126,Estável
-69.58333333333333,-9.58333333333333,0,ssp126,Estável
-69.41666666666667,-9.58333333333333,0,ssp126,Estável
-69.25,-9.58333333333333,0,ssp126,Estável
-69.08333333333333,-9.58333333333333,0,ssp126,Estável
-68.91666666666667,-9.58333333333333,0,ssp126,Estável
-68.75,-9.58333333333333,0,ssp126,Estável
-68.58333333333333,-9.58333333333333,0,ssp126,Estável
-68.41666666666667,-9.58333333333333,0,ssp126,Estável
-68.25,-9.58333333333333,0,ssp126,Estável
-68.08333333333333,-9.58333333333333,0,ssp126,Estável
-67.91666666666667,-9.58333333333333,0,ssp126,Estável
-67.75,-9.58333333333333,0,ssp126,Estável
-67.58333333333333,-9.58333333333333,-1,ssp126,Perda
-67.41666666666667,-9.58333333333333,-1,ssp126,Perda
-67.25,-9.58333333333333,0,ssp126,Estável
-67.08333333333333,-9.58333333333333,0,ssp126,Estável
-66.91666666666667,-9.58333333333333,0,ssp126,Estável
-66.75,-9.58333333333333,0,ssp126,Estável
-66.58333333333333,-9.58333333333333,0,ssp126,Estável
-66.41666666666667,-9.58333333333333,0,ssp126,Estável
-66.25,-9.58333333333333,0,ssp126,Estável
-66.08333333333333,-9.58333333333333,0,ssp126,Estável
-65.91666666666667,-9.58333333333333,0,ssp126,Estável
-65.75,-9.58333333333333,0,ssp126,Estável
-65.58333333333333,-9.58333333333333,0,ssp126,Estável
-65.41666666666667,-9.58333333333333,0,ssp126,Estável
-65.25,-9.58333333333333,0,ssp126,Estável
-65.08333333333333,-9.58333333333333,0,ssp126,Estável
-64.91666666666667,-9.58333333333333,0,ssp126,Estável
-64.75,-9.58333333333333,0,ssp126,Estável
-64.58333333333333,-9.58333333333333,0,ssp126,Estável
-64.41666666666667,-9.58333333333333,0,ssp126,Estável
-64.25,-9.58333333333333,0,ssp126,Estável
-64.08333333333333,-9.58333333333333,0,ssp126,Estável
-63.91666666666667,-9.58333333333333,0,ssp126,Estável
-63.75,-9.58333333333333,0,ssp126,Estável
-63.583333333333336,-9.58333333333333,0,ssp126,Estável
-63.41666666666667,-9.58333333333333,0,ssp126,Estável
-63.25,-9.58333333333333,0,ssp126,Estável
-63.083333333333336,-9.58333333333333,0,ssp126,Estável
-62.91666666666667,-9.58333333333333,0,ssp126,Estável
-62.75,-9.58333333333333,0,ssp126,Estável
-62.583333333333336,-9.58333333333333,0,ssp126,Estável
-62.41666666666667,-9.58333333333333,0,ssp126,Estável
-62.25,-9.58333333333333,0,ssp126,Estável
-62.083333333333336,-9.58333333333333,0,ssp126,Estável
-61.91666666666667,-9.58333333333333,0,ssp126,Estável
-61.75,-9.58333333333333,0,ssp126,Estável
-61.583333333333336,-9.58333333333333,0,ssp126,Estável
-61.41666666666667,-9.58333333333333,0,ssp126,Estável
-61.25,-9.58333333333333,0,ssp126,Estável
-61.083333333333336,-9.58333333333333,0,ssp126,Estável
-60.91666666666667,-9.58333333333333,0,ssp126,Estável
-60.75,-9.58333333333333,0,ssp126,Estável
-60.583333333333336,-9.58333333333333,0,ssp126,Estável
-60.41666666666667,-9.58333333333333,0,ssp126,Estável
-60.25,-9.58333333333333,0,ssp126,Estável
-60.083333333333336,-9.58333333333333,0,ssp126,Estável
-59.91666666666667,-9.58333333333333,0,ssp126,Estável
-59.75,-9.58333333333333,0,ssp126,Estável
-59.583333333333336,-9.58333333333333,0,ssp126,Estável
-59.41666666666667,-9.58333333333333,0,ssp126,Estável
-59.25,-9.58333333333333,0,ssp126,Estável
-59.083333333333336,-9.58333333333333,0,ssp126,Estável
-58.91666666666667,-9.58333333333333,0,ssp126,Estável
-58.75,-9.58333333333333,0,ssp126,Estável
-58.583333333333336,-9.58333333333333,0,ssp126,Estável
-58.41666666666667,-9.58333333333333,0,ssp126,Estável
-58.25,-9.58333333333333,0,ssp126,Estável
-58.083333333333336,-9.58333333333333,0,ssp126,Estável
-57.91666666666667,-9.58333333333333,0,ssp126,Estável
-57.75,-9.58333333333333,0,ssp126,Estável
-57.583333333333336,-9.58333333333333,0,ssp126,Estável
-57.41666666666667,-9.58333333333333,0,ssp126,Estável
-57.25,-9.58333333333333,0,ssp126,Estável
-57.083333333333336,-9.58333333333333,0,ssp126,Estável
-56.91666666666667,-9.58333333333333,0,ssp126,Estável
-56.75,-9.58333333333333,0,ssp126,Estável
-56.583333333333336,-9.58333333333333,1,ssp126,Ganho
-56.41666666666667,-9.58333333333333,1,ssp126,Ganho
-56.25,-9.58333333333333,1,ssp126,Ganho
-56.083333333333336,-9.58333333333333,1,ssp126,Ganho
-55.91666666666667,-9.58333333333333,1,ssp126,Ganho
-55.75,-9.58333333333333,0,ssp126,Estável
-55.583333333333336,-9.58333333333333,0,ssp126,Estável
-55.41666666666667,-9.58333333333333,0,ssp126,Estável
-55.25,-9.58333333333333,0,ssp126,Estável
-55.083333333333336,-9.58333333333333,0,ssp126,Estável
-54.91666666666667,-9.58333333333333,0,ssp126,Estável
-54.75,-9.58333333333333,0,ssp126,Estável
-54.583333333333336,-9.58333333333333,0,ssp126,Estável
-54.41666666666667,-9.58333333333333,0,ssp126,Estável
-54.25,-9.58333333333333,0,ssp126,Estável
-54.083333333333336,-9.58333333333333,0,ssp126,Estável
-53.91666666666667,-9.58333333333333,0,ssp126,Estável
-53.75,-9.58333333333333,0,ssp126,Estável
-53.583333333333336,-9.58333333333333,0,ssp126,Estável
-53.41666666666667,-9.58333333333333,0,ssp126,Estável
-53.25,-9.58333333333333,0,ssp126,Estável
-53.083333333333336,-9.58333333333333,0,ssp126,Estável
-52.91666666666667,-9.58333333333333,0,ssp126,Estável
-52.75,-9.58333333333333,0,ssp126,Estável
-52.583333333333336,-9.58333333333333,0,ssp126,Estável
-52.41666666666667,-9.58333333333333,0,ssp126,Estável
-52.25,-9.58333333333333,0,ssp126,Estável
-52.083333333333336,-9.58333333333333,0,ssp126,Estável
-51.91666666666667,-9.58333333333333,0,ssp126,Estável
-51.75,-9.58333333333333,0,ssp126,Estável
-51.583333333333336,-9.58333333333333,0,ssp126,Estável
-51.41666666666667,-9.58333333333333,0,ssp126,Estável
-51.25,-9.58333333333333,0,ssp126,Estável
-51.083333333333336,-9.58333333333333,0,ssp126,Estável
-50.91666666666667,-9.58333333333333,0,ssp126,Estável
-50.75,-9.58333333333333,0,ssp126,Estável
-50.583333333333336,-9.58333333333333,0,ssp126,Estável
-50.41666666666667,-9.58333333333333,0,ssp126,Estável
-50.25,-9.58333333333333,0,ssp126,Estável
-72.08333333333333,-9.749999999999996,0,ssp126,Estável
-71.91666666666667,-9.749999999999996,0,ssp126,Estável
-71.75,-9.749999999999996,0,ssp126,Estável
-71.58333333333333,-9.749999999999996,0,ssp126,Estável
-71.41666666666667,-9.749999999999996,0,ssp126,Estável
-71.25,-9.749999999999996,0,ssp126,Estável
-70.41666666666667,-9.749999999999996,0,ssp126,Estável
-70.25,-9.749999999999996,0,ssp126,Estável
-70.08333333333333,-9.749999999999996,0,ssp126,Estável
-69.91666666666667,-9.749999999999996,0,ssp126,Estável
-69.75,-9.749999999999996,0,ssp126,Estável
-69.58333333333333,-9.749999999999996,0,ssp126,Estável
-69.41666666666667,-9.749999999999996,0,ssp126,Estável
-69.25,-9.749999999999996,0,ssp126,Estável
-69.08333333333333,-9.749999999999996,0,ssp126,Estável
-68.91666666666667,-9.749999999999996,0,ssp126,Estável
-68.75,-9.749999999999996,0,ssp126,Estável
-68.58333333333333,-9.749999999999996,0,ssp126,Estável
-68.41666666666667,-9.749999999999996,0,ssp126,Estável
-68.25,-9.749999999999996,0,ssp126,Estável
-68.08333333333333,-9.749999999999996,0,ssp126,Estável
-67.91666666666667,-9.749999999999996,0,ssp126,Estável
-67.75,-9.749999999999996,0,ssp126,Estável
-67.58333333333333,-9.749999999999996,0,ssp126,Estável
-67.41666666666667,-9.749999999999996,0,ssp126,Estável
-67.25,-9.749999999999996,0,ssp126,Estável
-67.08333333333333,-9.749999999999996,0,ssp126,Estável
-66.91666666666667,-9.749999999999996,0,ssp126,Estável
-66.75,-9.749999999999996,0,ssp126,Estável
-66.58333333333333,-9.749999999999996,0,ssp126,Estável
-66.41666666666667,-9.749999999999996,0,ssp126,Estável
-65.08333333333333,-9.749999999999996,0,ssp126,Estável
-64.91666666666667,-9.749999999999996,0,ssp126,Estável
-64.75,-9.749999999999996,0,ssp126,Estável
-64.58333333333333,-9.749999999999996,0,ssp126,Estável
-64.41666666666667,-9.749999999999996,0,ssp126,Estável
-64.25,-9.749999999999996,0,ssp126,Estável
-64.08333333333333,-9.749999999999996,0,ssp126,Estável
-63.91666666666667,-9.749999999999996,0,ssp126,Estável
-63.75,-9.749999999999996,0,ssp126,Estável
-63.583333333333336,-9.749999999999996,0,ssp126,Estável
-63.41666666666667,-9.749999999999996,0,ssp126,Estável
-63.25,-9.749999999999996,0,ssp126,Estável
-63.083333333333336,-9.749999999999996,0,ssp126,Estável
-62.91666666666667,-9.749999999999996,0,ssp126,Estável
-62.75,-9.749999999999996,0,ssp126,Estável
-62.583333333333336,-9.749999999999996,0,ssp126,Estável
-62.41666666666667,-9.749999999999996,0,ssp126,Estável
-62.25,-9.749999999999996,0,ssp126,Estável
-62.083333333333336,-9.749999999999996,0,ssp126,Estável
-61.91666666666667,-9.749999999999996,0,ssp126,Estável
-61.75,-9.749999999999996,0,ssp126,Estável
-61.583333333333336,-9.749999999999996,0,ssp126,Estável
-61.41666666666667,-9.749999999999996,0,ssp126,Estável
-61.25,-9.749999999999996,0,ssp126,Estável
-61.083333333333336,-9.749999999999996,0,ssp126,Estável
-60.91666666666667,-9.749999999999996,0,ssp126,Estável
-60.75,-9.749999999999996,0,ssp126,Estável
-60.583333333333336,-9.749999999999996,0,ssp126,Estável
-60.41666666666667,-9.749999999999996,0,ssp126,Estável
-60.25,-9.749999999999996,0,ssp126,Estável
-60.083333333333336,-9.749999999999996,0,ssp126,Estável
-59.91666666666667,-9.749999999999996,0,ssp126,Estável
-59.75,-9.749999999999996,0,ssp126,Estável
-59.583333333333336,-9.749999999999996,0,ssp126,Estável
-59.41666666666667,-9.749999999999996,0,ssp126,Estável
-59.25,-9.749999999999996,0,ssp126,Estável
-59.083333333333336,-9.749999999999996,0,ssp126,Estável
-58.91666666666667,-9.749999999999996,0,ssp126,Estável
-58.75,-9.749999999999996,0,ssp126,Estável
-58.583333333333336,-9.749999999999996,0,ssp126,Estável
-58.41666666666667,-9.749999999999996,0,ssp126,Estável
-58.25,-9.749999999999996,0,ssp126,Estável
-58.083333333333336,-9.749999999999996,0,ssp126,Estável
-57.91666666666667,-9.749999999999996,0,ssp126,Estável
-57.75,-9.749999999999996,0,ssp126,Estável
-57.583333333333336,-9.749999999999996,0,ssp126,Estável
-57.41666666666667,-9.749999999999996,0,ssp126,Estável
-57.25,-9.749999999999996,0,ssp126,Estável
-57.083333333333336,-9.749999999999996,0,ssp126,Estável
-56.91666666666667,-9.749999999999996,0,ssp126,Estável
-56.75,-9.749999999999996,0,ssp126,Estável
-56.583333333333336,-9.749999999999996,1,ssp126,Ganho
-56.41666666666667,-9.749999999999996,1,ssp126,Ganho
-56.25,-9.749999999999996,0,ssp126,Estável
-56.083333333333336,-9.749999999999996,0,ssp126,Estável
-55.91666666666667,-9.749999999999996,0,ssp126,Estável
-55.75,-9.749999999999996,0,ssp126,Estável
-55.583333333333336,-9.749999999999996,1,ssp126,Ganho
-55.41666666666667,-9.749999999999996,1,ssp126,Ganho
-55.25,-9.749999999999996,1,ssp126,Ganho
