lon,lat,delta,cenario
-60.25,-4.7499999999999964,1.5024840831756592e-4,ssp126
-60.083333333333336,-4.7499999999999964,-0.0021206066012382507,ssp126
-59.91666666666667,-4.7499999999999964,-0.009411171078681946,ssp126
-59.75,-4.7499999999999964,-0.006047084927558899,ssp126
-59.583333333333336,-4.7499999999999964,-0.0013420432806015015,ssp126
-59.41666666666667,-4.7499999999999964,0.002121865749359131,ssp126
-59.25,-4.7499999999999964,0.012459248304367065,ssp126
-59.083333333333336,-4.7499999999999964,0.011339694261550903,ssp126
-58.91666666666667,-4.7499999999999964,0.012716501951217651,ssp126
-58.75,-4.7499999999999964,0.027132317423820496,ssp126
-58.583333333333336,-4.7499999999999964,0.004454523324966431,ssp126
-58.41666666666667,-4.7499999999999964,-0.015766695141792297,ssp126
-58.25,-4.7499999999999964,-0.03060300648212433,ssp126
-58.083333333333336,-4.7499999999999964,-0.04844224452972412,ssp126
-57.91666666666667,-4.7499999999999964,-0.030786782503128052,ssp126
-57.75,-4.7499999999999964,-0.047382086515426636,ssp126
-57.583333333333336,-4.7499999999999964,-0.05308295786380768,ssp126
-57.41666666666667,-4.7499999999999964,-0.06062650680541992,ssp126
-57.25,-4.7499999999999964,-0.04933856427669525,ssp126
-57.083333333333336,-4.7499999999999964,-0.03052574396133423,ssp126
-56.91666666666667,-4.7499999999999964,-0.04175065457820892,ssp126
-56.75,-4.7499999999999964,-0.03588449954986572,ssp126
-56.583333333333336,-4.7499999999999964,-0.0370805561542511,ssp126
-56.41666666666667,-4.7499999999999964,-0.0763227641582489,ssp126
-56.25,-4.7499999999999964,-0.046716898679733276,ssp126
-56.083333333333336,-4.7499999999999964,-0.031412482261657715,ssp126
-55.91666666666667,-4.7499999999999964,-0.038040608167648315,ssp126
-55.75,-4.7499999999999964,-0.04866975545883179,ssp126
-55.583333333333336,-4.7499999999999964,-0.029623784124851227,ssp126
-55.41666666666667,-4.7499999999999964,-0.024130932986736298,ssp126
-55.25,-4.7499999999999964,-0.028884097933769226,ssp126
-55.083333333333336,-4.7499999999999964,-0.026739217340946198,ssp126
-54.91666666666667,-4.7499999999999964,-0.012955419719219208,ssp126
-54.75,-4.7499999999999964,-0.01278306171298027,ssp126
-54.583333333333336,-4.7499999999999964,-0.014971371740102768,ssp126
-54.41666666666667,-4.7499999999999964,-0.006121285259723663,ssp126
-54.25,-4.7499999999999964,-0.00692453607916832,ssp126
-54.083333333333336,-4.7499999999999964,-0.006704907864332199,ssp126
-53.91666666666667,-4.7499999999999964,-0.012113198637962341,ssp126
-53.75,-4.7499999999999964,-0.006402552127838135,ssp126
-53.583333333333336,-4.7499999999999964,-0.010202817618846893,ssp126
-53.41666666666667,-4.7499999999999964,-0.0090174600481987,ssp126
-53.25,-4.7499999999999964,-0.0057867709547281265,ssp126
-53.083333333333336,-4.7499999999999964,-0.005298588424921036,ssp126
-52.91666666666667,-4.7499999999999964,-0.011098857969045639,ssp126
-52.75,-4.7499999999999964,-0.009654480963945389,ssp126
-52.583333333333336,-4.7499999999999964,-0.006079044193029404,ssp126
-52.41666666666667,-4.7499999999999964,-0.00860987976193428,ssp126
-52.25,-4.7499999999999964,-0.007494542747735977,ssp126
-52.083333333333336,-4.7499999999999964,-0.005514949560165405,ssp126
-51.91666666666667,-4.7499999999999964,-0.002994779497385025,ssp126
-51.75,-4.7499999999999964,-0.00849238783121109,ssp126
-51.583333333333336,-4.7499999999999964,-0.011338703334331512,ssp126
-51.41666666666667,-4.7499999999999964,-0.012653283774852753,ssp126
-51.25,-4.7499999999999964,-0.01940453052520752,ssp126
-51.083333333333336,-4.7499999999999964,-0.011772390455007553,ssp126
-50.91666666666667,-4.7499999999999964,-0.008320920169353485,ssp126
-50.75,-4.7499999999999964,-0.0062363483011722565,ssp126
-50.583333333333336,-4.7499999999999964,-0.007224217057228088,ssp126
-50.41666666666667,-4.7499999999999964,0.004620283842086792,ssp126
-50.25,-4.7499999999999964,-0.003710370510816574,ssp126
-50.083333333333336,-4.7499999999999964,-0.0019100643694400787,ssp126
-49.91666666666667,-4.7499999999999964,-0.010629598051309586,ssp126
-49.75,-4.7499999999999964,-0.019304350018501282,ssp126
-49.583333333333336,-4.7499999999999964,-0.01923578977584839,ssp126
-49.41666666666667,-4.7499999999999964,-0.020610228180885315,ssp126
-49.25,-4.7499999999999964,-0.018518202006816864,ssp126
-49.083333333333336,-4.7499999999999964,-0.014200694859027863,ssp126
-48.91666666666667,-4.7499999999999964,-0.01172015443444252,ssp126
-48.75,-4.7499999999999964,-0.007700923830270767,ssp126
-48.583333333333336,-4.7499999999999964,-0.006625199690461159,ssp126
-48.41666666666667,-4.7499999999999964,-0.003455657511949539,ssp126
-48.25,-4.7499999999999964,0.0012394450604915619,ssp126
-48.083333333333336,-4.7499999999999964,-0.001553138718008995,ssp126
-47.91666666666667,-4.7499999999999964,-0.002212071791291237,ssp126
-47.75,-4.7499999999999964,-0.0031635090708732605,ssp126
-47.583333333333336,-4.7499999999999964,0.00433753989636898,ssp126
-47.41666666666667,-4.7499999999999964,0.0020935460925102234,ssp126
-47.25,-4.7499999999999964,0.0012365281581878662,ssp126
-47.083333333333336,-4.7499999999999964,-0.0022885557264089584,ssp126
-46.91666666666667,-4.7499999999999964,5.687400698661804e-5,ssp126
-46.75,-4.7499999999999964,-0.0065331365913152695,ssp126
-46.583333333333336,-4.7499999999999964,-9.142346680164337e-4,ssp126
-46.41666666666667,-4.7499999999999964,-0.006340863183140755,ssp126
-46.25,-4.7499999999999964,-0.005045879632234573,ssp126
-46.083333333333336,-4.7499999999999964,-3.555547446012497e-4,ssp126
-45.91666666666667,-4.7499999999999964,-0.004370313137769699,ssp126
-45.75,-4.7499999999999964,-0.004649121314287186,ssp126
-72.25,-4.916666666666664,0.020839929580688477,ssp126
-72.08333333333333,-4.916666666666664,0.01739872246980667,ssp126
-71.91666666666667,-4.916666666666664,0.019122932106256485,ssp126
-71.75,-4.916666666666664,0.018083341419696808,ssp126
-71.58333333333333,-4.916666666666664,0.01872987300157547,ssp126
-71.41666666666667,-4.916666666666664,0.01619477942585945,ssp126
-71.25,-4.916666666666664,0.014497082680463791,ssp126
-71.08333333333333,-4.916666666666664,0.014075815677642822,ssp126
-70.91666666666667,-4.916666666666664,0.014253467321395874,ssp126
-70.75,-4.916666666666664,0.014069300144910812,ssp126
-70.58333333333333,-4.916666666666664,0.01416708528995514,ssp126
-70.41666666666667,-4.916666666666664,0.013266604393720627,ssp126
-70.25,-4.916666666666664,0.0016641616821289063,ssp126
-70.08333333333333,-4.916666666666664,-0.003910265862941742,ssp126
-69.91666666666667,-4.916666666666664,-0.0013723447918891907,ssp126
-69.75,-4.916666666666664,0.0015031695365905762,ssp126
-69.58333333333333,-4.916666666666664,0.0013526380062103271,ssp126
-69.41666666666667,-4.916666666666664,0.006726756691932678,ssp126
-69.25,-4.916666666666664,0.011252325028181076,ssp126
-69.08333333333333,-4.916666666666664,0.008343115448951721,ssp126
-68.91666666666667,-4.916666666666664,0.007551390677690506,ssp126
-68.75,-4.916666666666664,0.0068346112966537476,ssp126
-68.58333333333333,-4.916666666666664,0.008580602705478668,ssp126
-68.41666666666667,-4.916666666666664,0.010869171470403671,ssp126
-68.25,-4.916666666666664,0.008679307997226715,ssp126
-68.08333333333333,-4.916666666666664,0.005149580538272858,ssp126
-67.91666666666667,-4.916666666666664,0.010783754289150238,ssp126
-67.75,-4.916666666666664,0.006972461938858032,ssp126
-67.58333333333333,-4.916666666666664,0.002548813819885254,ssp126
-67.41666666666667,-4.916666666666664,0.0010973364114761353,ssp126
-67.25,-4.916666666666664,-0.0046566203236579895,ssp126
-67.08333333333333,-4.916666666666664,-0.007061824202537537,ssp126
-66.91666666666667,-4.916666666666664,-0.0025491565465927124,ssp126
-66.75,-4.916666666666664,-0.009333536028862,ssp126
-66.58333333333333,-4.916666666666664,-0.014120005071163177,ssp126
-66.41666666666667,-4.916666666666664,-0.007363215088844299,ssp126
-66.25,-4.916666666666664,-0.008013829588890076,ssp126
-66.08333333333333,-4.916666666666664,-0.00634089857339859,ssp126
-65.91666666666667,-4.916666666666664,-0.0046920329332351685,ssp126
-65.75,-4.916666666666664,0.0055565983057022095,ssp126
-65.58333333333333,-4.916666666666664,0.007774569094181061,ssp126
-65.41666666666667,-4.916666666666664,-0.0545877143740654,ssp126
-65.25,-4.916666666666664,-0.05617942661046982,ssp126
-65.08333333333333,-4.916666666666664,-0.030794166028499603,ssp126
-64.91666666666667,-4.916666666666664,-0.013442791998386383,ssp126
-64.75,-4.916666666666664,-0.0027291402220726013,ssp126
-64.58333333333333,-4.916666666666664,-0.005487218499183655,ssp126
-64.41666666666667,-4.916666666666664,-0.0037340372800827026,ssp126
-64.25,-4.916666666666664,0.001849055290222168,ssp126
-64.08333333333333,-4.916666666666664,1.4131516218185425e-4,ssp126
-63.91666666666667,-4.916666666666664,0.013223834335803986,ssp126
-63.75,-4.916666666666664,0.01300537958741188,ssp126
-63.583333333333336,-4.916666666666664,0.008747272193431854,ssp126
-63.41666666666667,-4.916666666666664,0.01289505884051323,ssp126
-63.25,-4.916666666666664,0.012320248410105705,ssp126
-63.083333333333336,-4.916666666666664,0.015268277376890182,ssp126
-62.91666666666667,-4.916666666666664,0.005981951951980591,ssp126
-62.75,-4.916666666666664,-0.010416321456432343,ssp126
-62.583333333333336,-4.916666666666664,0.015036165714263916,ssp126
-62.41666666666667,-4.916666666666664,0.013367384672164917,ssp126
-62.25,-4.916666666666664,-0.014384172856807709,ssp126
-62.083333333333336,-4.916666666666664,-2.1957606077194214e-4,ssp126
-61.91666666666667,-4.916666666666664,0.0013572946190834045,ssp126
-61.75,-4.916666666666664,-0.008787855505943298,ssp126
-61.583333333333336,-4.916666666666664,-0.01066906750202179,ssp126
-61.41666666666667,-4.916666666666664,-0.011182457208633423,ssp126
-61.25,-4.916666666666664,-0.010438598692417145,ssp126
-61.083333333333336,-4.916666666666664,-0.012318648397922516,ssp126
-60.91666666666667,-4.916666666666664,-0.00536762923002243,ssp126
-60.75,-4.916666666666664,-0.0017295107245445251,ssp126
-60.583333333333336,-4.916666666666664,-0.0036104395985603333,ssp126
-60.41666666666667,-4.916666666666664,-0.007204592227935791,ssp126
-60.25,-4.916666666666664,-0.001510225236415863,ssp126
-60.083333333333336,-4.916666666666664,0.0024677887558937073,ssp126
-59.91666666666667,-4.916666666666664,-0.008154675364494324,ssp126
-59.75,-4.916666666666664,6.273239850997925e-4,ssp126
-59.583333333333336,-4.916666666666664,-0.002849265933036804,ssp126
-59.41666666666667,-4.916666666666664,0.0020397454500198364,ssp126
-59.25,-4.916666666666664,-0.004448220133781433,ssp126
-59.083333333333336,-4.916666666666664,-0.006154373288154602,ssp126
-58.91666666666667,-4.916666666666664,0.004553809762001038,ssp126
-58.75,-4.916666666666664,0.01988239586353302,ssp126
-58.583333333333336,-4.916666666666664,0.0376647412776947,ssp126
-58.41666666666667,-4.916666666666664,0.013326883316040039,ssp126
-58.25,-4.916666666666664,-0.005379542708396912,ssp126
-58.083333333333336,-4.916666666666664,-0.010607421398162842,ssp126
-57.91666666666667,-4.916666666666664,-0.034862518310546875,ssp126
-57.75,-4.916666666666664,-0.03875838220119476,ssp126
-57.583333333333336,-4.916666666666664,-0.04641886055469513,ssp126
-57.41666666666667,-4.916666666666664,-0.05453096330165863,ssp126
-57.25,-4.916666666666664,-0.03358954191207886,ssp126
-57.083333333333336,-4.916666666666664,-0.03574569523334503,ssp126
-56.91666666666667,-4.916666666666664,-0.04446631669998169,ssp126
-56.75,-4.916666666666664,-0.03645917773246765,ssp126
-56.583333333333336,-4.916666666666664,-0.038675591349601746,ssp126
-56.41666666666667,-4.916666666666664,-0.03094513714313507,ssp126
-56.25,-4.916666666666664,-0.03054867684841156,ssp126
-56.083333333333336,-4.916666666666664,-0.03786173462867737,ssp126
-55.91666666666667,-4.916666666666664,-0.02865554392337799,ssp126
-55.75,-4.916666666666664,-0.028496980667114258,ssp126
-55.583333333333336,-4.916666666666664,-0.028708331286907196,ssp126
-55.41666666666667,-4.916666666666664,-0.02963661402463913,ssp126
-55.25,-4.916666666666664,-0.01914992183446884,ssp126
-55.083333333333336,-4.916666666666664,-0.00916317105293274,ssp126
-54.91666666666667,-4.916666666666664,0.0023561418056488037,ssp126
-54.75,-4.916666666666664,-0.003970049321651459,ssp126
-54.583333333333336,-4.916666666666664,-0.004011113196611404,ssp126
-54.41666666666667,-4.916666666666664,-0.001814037561416626,ssp126
-54.25,-4.916666666666664,-0.008166961371898651,ssp126
-54.083333333333336,-4.916666666666664,-0.00887954980134964,ssp126
-53.91666666666667,-4.916666666666664,-0.00734291598200798,ssp126
-53.75,-4.916666666666664,-0.010020870715379715,ssp126
-53.583333333333336,-4.916666666666664,-0.008960381150245667,ssp126
-53.41666666666667,-4.916666666666664,-0.008252020925283432,ssp126
-53.25,-4.916666666666664,-0.009874701499938965,ssp126
-53.083333333333336,-4.916666666666664,-0.00754387304186821,ssp126
-52.91666666666667,-4.916666666666664,-0.005704466253519058,ssp126
-52.75,-4.916666666666664,-0.007966987788677216,ssp126
-52.583333333333336,-4.916666666666664,-0.006606701761484146,ssp126
-52.41666666666667,-4.916666666666664,-0.009662609547376633,ssp126
-52.25,-4.916666666666664,-0.0065737757831811905,ssp126
-52.083333333333336,-4.916666666666664,-0.0047744158655405045,ssp126
-51.91666666666667,-4.916666666666664,-0.004857316613197327,ssp126
-51.75,-4.916666666666664,-0.005839798599481583,ssp126
-51.583333333333336,-4.916666666666664,-0.00800340250134468,ssp126
-51.41666666666667,-4.916666666666664,-0.009141948074102402,ssp126
-51.25,-4.916666666666664,-0.007833391427993774,ssp126
-51.083333333333336,-4.916666666666664,-0.008542563766241074,ssp126
-50.91666666666667,-4.916666666666664,-0.008229993283748627,ssp126
-50.75,-4.916666666666664,-0.0044962018728256226,ssp126
-50.583333333333336,-4.916666666666664,-0.004296395927667618,ssp126
-50.41666666666667,-4.916666666666664,-0.001260131597518921,ssp126
-50.25,-4.916666666666664,-0.002926696091890335,ssp126
-50.083333333333336,-4.916666666666664,-0.0024289116263389587,ssp126
-49.91666666666667,-4.916666666666664,-0.011907827109098434,ssp126
-49.75,-4.916666666666664,-0.018785521388053894,ssp126
-49.583333333333336,-4.916666666666664,-0.013589926064014435,ssp126
-49.41666666666667,-4.916666666666664,-0.013910502195358276,ssp126
-49.25,-4.916666666666664,-0.014517836272716522,ssp126
-49.083333333333336,-4.916666666666664,-0.007308579981327057,ssp126
-48.91666666666667,-4.916666666666664,-0.00816180557012558,ssp126
-48.75,-4.916666666666664,-0.004789657890796661,ssp126
-48.583333333333336,-4.916666666666664,-0.006080228835344315,ssp126
-48.41666666666667,-4.916666666666664,-0.0033699460327625275,ssp126
-48.25,-4.916666666666664,-0.005068100988864899,ssp126
-48.083333333333336,-4.916666666666664,-0.002501474693417549,ssp126
-47.91666666666667,-4.916666666666664,-0.0020393654704093933,ssp126
-47.75,-4.916666666666664,0.0015279967337846756,ssp126
-47.583333333333336,-4.916666666666664,0.0015734899789094925,ssp126
-47.41666666666667,-4.916666666666664,0.005433306097984314,ssp126
-47.25,-4.916666666666664,0.0035344455391168594,ssp126
-47.083333333333336,-4.916666666666664,-2.8931349515914917e-4,ssp126
-46.91666666666667,-4.916666666666664,0.0030028466135263443,ssp126
-46.75,-4.916666666666664,-0.0015508085489273071,ssp126
-46.583333333333336,-4.916666666666664,2.4254806339740753e-4,ssp126
-46.41666666666667,-4.916666666666664,-0.007745319977402687,ssp126
-46.25,-4.916666666666664,-0.006921125575900078,ssp126
-46.083333333333336,-4.916666666666664,-5.023106932640076e-4,ssp126
-45.91666666666667,-4.916666666666664,-0.0039230287075042725,ssp126
-45.75,-4.916666666666664,-0.0052196551114320755,ssp126
-72.41666666666667,-5.08333333333333,0.02160356193780899,ssp126
-72.25,-5.08333333333333,0.02056100405752659,ssp126
-72.08333333333333,-5.08333333333333,0.020152287557721138,ssp126
-71.91666666666667,-5.08333333333333,0.018080584704875946,ssp126
-71.75,-5.08333333333333,0.02038067951798439,ssp126
-71.58333333333333,-5.08333333333333,0.01913805678486824,ssp126
-71.41666666666667,-5.08333333333333,0.01685606688261032,ssp126
-71.25,-5.08333333333333,0.018168862909078598,ssp126
-71.08333333333333,-5.08333333333333,0.018491456285119057,ssp126
-70.91666666666667,-5.08333333333333,0.013849116861820221,ssp126
-70.75,-5.08333333333333,0.013693548738956451,ssp126
-70.58333333333333,-5.08333333333333,0.015531420707702637,ssp126
-70.41666666666667,-5.08333333333333,0.0059270113706588745,ssp126
-70.25,-5.08333333333333,-1.7343461513519287e-4,ssp126
-70.08333333333333,-5.08333333333333,-0.0041162967681884766,ssp126
-69.91666666666667,-5.08333333333333,-0.0038949549198150635,ssp126
-69.75,-5.08333333333333,0.00138893723487854,ssp126
-69.58333333333333,-5.08333333333333,0.011017009615898132,ssp126
-69.41666666666667,-5.08333333333333,0.01014900952577591,ssp126
-69.25,-5.08333333333333,0.007386095821857452,ssp126
-69.08333333333333,-5.08333333333333,0.009012430906295776,ssp126
-68.91666666666667,-5.08333333333333,0.009246766567230225,ssp126
-68.75,-5.08333333333333,0.009247072041034698,ssp126
-68.58333333333333,-5.08333333333333,0.007990628480911255,ssp126
-68.41666666666667,-5.08333333333333,0.008631452918052673,ssp126
-68.25,-5.08333333333333,0.008183397352695465,ssp126
-68.08333333333333,-5.08333333333333,0.0049921199679374695,ssp126
-67.91666666666667,-5.08333333333333,0.0057694390416145325,ssp126
-67.75,-5.08333333333333,0.005869954824447632,ssp126
-67.58333333333333,-5.08333333333333,5.387738347053528e-4,ssp126
-67.41666666666667,-5.08333333333333,-0.004078485071659088,ssp126
-67.25,-5.08333333333333,-0.010365299880504608,ssp126
-67.08333333333333,-5.08333333333333,-0.00724358856678009,ssp126
-66.91666666666667,-5.08333333333333,-0.010457471013069153,ssp126
-66.75,-5.08333333333333,-0.008947685360908508,ssp126
-66.58333333333333,-5.08333333333333,-0.010335482656955719,ssp126
-66.41666666666667,-5.08333333333333,-0.012330234050750732,ssp126
-66.25,-5.08333333333333,-0.009503118693828583,ssp126
-66.08333333333333,-5.08333333333333,-0.009651459753513336,ssp126
-65.91666666666667,-5.08333333333333,-0.003720715641975403,ssp126
-65.75,-5.08333333333333,-0.005003035068511963,ssp126
-65.58333333333333,-5.08333333333333,-0.005237199366092682,ssp126
-65.41666666666667,-5.08333333333333,-0.005844645202159882,ssp126
-65.25,-5.08333333333333,-0.004553474485874176,ssp126
-65.08333333333333,-5.08333333333333,-9.112656116485596e-4,ssp126
-64.91666666666667,-5.08333333333333,-0.004264235496520996,ssp126
-64.75,-5.08333333333333,-0.0061318352818489075,ssp126
-64.58333333333333,-5.08333333333333,-0.0016141533851623535,ssp126
-64.41666666666667,-5.08333333333333,0.008871756494045258,ssp126
-64.25,-5.08333333333333,1.6102194786071777e-4,ssp126
-64.08333333333333,-5.08333333333333,6.444677710533142e-4,ssp126
-63.91666666666667,-5.08333333333333,0.003248840570449829,ssp126
-63.75,-5.08333333333333,-0.02606736123561859,ssp126
-63.583333333333336,-5.08333333333333,-8.163824677467346e-4,ssp126
-63.41666666666667,-5.08333333333333,0.003933709114789963,ssp126
-63.25,-5.08333333333333,0.0036505460739135742,ssp126
-63.083333333333336,-5.08333333333333,1.450963318347931e-4,ssp126
-62.91666666666667,-5.08333333333333,-0.019207730889320374,ssp126
-62.75,-5.08333333333333,5.693472921848297e-4,ssp126
-62.583333333333336,-5.08333333333333,-0.018426872789859772,ssp126
-62.41666666666667,-5.08333333333333,-0.017480313777923584,ssp126
-62.25,-5.08333333333333,-0.0034894421696662903,ssp126
-62.083333333333336,-5.08333333333333,-0.0019354820251464844,ssp126
-61.91666666666667,-5.08333333333333,-3.979429602622986e-4,ssp126
-61.75,-5.08333333333333,-0.011924952268600464,ssp126
-61.583333333333336,-5.08333333333333,-0.00947754830121994,ssp126
-61.41666666666667,-5.08333333333333,-0.009381450712680817,ssp126
-61.25,-5.08333333333333,-0.009881161153316498,ssp126
-61.083333333333336,-5.08333333333333,-0.01140032708644867,ssp126
-60.91666666666667,-5.08333333333333,-7.324963808059692e-4,ssp126
-60.75,-5.08333333333333,0.0013708025217056274,ssp126
-60.583333333333336,-5.08333333333333,-0.0029191598296165466,ssp126
-60.41666666666667,-5.08333333333333,-0.013315312564373016,ssp126
-60.25,-5.08333333333333,-0.009121447801589966,ssp126
-60.083333333333336,-5.08333333333333,-0.004465766251087189,ssp126
-59.91666666666667,-5.08333333333333,0.0011877641081809998,ssp126
-59.75,-5.08333333333333,-2.3283064365386963e-5,ssp126
-59.583333333333336,-5.08333333333333,-0.004424571990966797,ssp126
-59.41666666666667,-5.08333333333333,0.0029792040586471558,ssp126
-59.25,-5.08333333333333,-0.0018250197172164917,ssp126
-59.083333333333336,-5.08333333333333,-0.0032451897859573364,ssp126
-58.91666666666667,-5.08333333333333,0.0010710656642913818,ssp126
-58.75,-5.08333333333333,8.845925331115723e-4,ssp126
-58.583333333333336,-5.08333333333333,0.005249738693237305,ssp126
-58.41666666666667,-5.08333333333333,0.006124943494796753,ssp126
-58.25,-5.08333333333333,0.015547245740890503,ssp126
-58.083333333333336,-5.08333333333333,0.018940627574920654,ssp126
-57.91666666666667,-5.08333333333333,-0.006734967231750488,ssp126
-57.75,-5.08333333333333,-0.009534195065498352,ssp126
-57.583333333333336,-5.08333333333333,-0.022414281964302063,ssp126
-57.41666666666667,-5.08333333333333,-0.030991345643997192,ssp126
-57.25,-5.08333333333333,-0.02922825515270233,ssp126
-57.083333333333336,-5.08333333333333,-0.03301762044429779,ssp126
-56.91666666666667,-5.08333333333333,-0.021664172410964966,ssp126
-56.75,-5.08333333333333,-0.02493387460708618,ssp126
-56.583333333333336,-5.08333333333333,-0.021600842475891113,ssp126
-56.41666666666667,-5.08333333333333,-0.026311054825782776,ssp126
-56.25,-5.08333333333333,-0.029901757836341858,ssp126
-56.083333333333336,-5.08333333333333,-0.024159342050552368,ssp126
-55.91666666666667,-5.08333333333333,-0.038699209690093994,ssp126
-55.75,-5.08333333333333,-0.031634360551834106,ssp126
-55.583333333333336,-5.08333333333333,-0.02357562631368637,ssp126
-55.41666666666667,-5.08333333333333,-0.013754643499851227,ssp126
-55.25,-5.08333333333333,-0.004352495074272156,ssp126
-55.083333333333336,-5.08333333333333,-0.0026336684823036194,ssp126
-54.91666666666667,-5.08333333333333,1.0496005415916443e-4,ssp126
-54.75,-5.08333333333333,-0.007977783679962158,ssp126
-54.583333333333336,-5.08333333333333,-0.007517904043197632,ssp126
-54.41666666666667,-5.08333333333333,-0.00891442596912384,ssp126
-54.25,-5.08333333333333,-0.007814766839146614,ssp126
-54.083333333333336,-5.08333333333333,-0.004615709185600281,ssp126
-53.91666666666667,-5.08333333333333,-0.0037631019949913025,ssp126
-53.75,-5.08333333333333,-0.007147647440433502,ssp126
-53.583333333333336,-5.08333333333333,-0.002484802156686783,ssp126
-53.41666666666667,-5.08333333333333,-0.006841488182544708,ssp126
-53.25,-5.08333333333333,-0.007651519030332565,ssp126
-53.083333333333336,-5.08333333333333,-0.006828358396887779,ssp126
-52.91666666666667,-5.08333333333333,-0.009915370494127274,ssp126
-52.75,-5.08333333333333,-0.008428329601883888,ssp126
-52.583333333333336,-5.08333333333333,-0.007580636069178581,ssp126
-52.41666666666667,-5.08333333333333,-0.007443100214004517,ssp126
-52.25,-5.08333333333333,-0.007574932649731636,ssp126
-52.083333333333336,-5.08333333333333,-0.005483606830239296,ssp126
-51.91666666666667,-5.08333333333333,-0.0062668174505233765,ssp126
-51.75,-5.08333333333333,-0.006795948371291161,ssp126
-51.583333333333336,-5.08333333333333,-0.006480470299720764,ssp126
-51.41666666666667,-5.08333333333333,-0.01310420036315918,ssp126
-51.25,-5.08333333333333,-0.0072111766785383224,ssp126
-51.083333333333336,-5.08333333333333,-0.007286883890628815,ssp126
-50.91666666666667,-5.08333333333333,-0.0036528799682855606,ssp126
-50.75,-5.08333333333333,-0.008098278194665909,ssp126
-50.583333333333336,-5.08333333333333,-0.0037962570786476135,ssp126
-50.41666666666667,-5.08333333333333,-0.0034786835312843323,ssp126
-50.25,-5.08333333333333,-0.006295911967754364,ssp126
-50.083333333333336,-5.08333333333333,-0.0022120773792266846,ssp126
-49.91666666666667,-5.08333333333333,-0.016879037022590637,ssp126
-49.75,-5.08333333333333,-0.015391767024993896,ssp126
-49.583333333333336,-5.08333333333333,-0.013096623122692108,ssp126
-49.41666666666667,-5.08333333333333,-0.007004186511039734,ssp126
-49.25,-5.08333333333333,0.003429323434829712,ssp126
-49.083333333333336,-5.08333333333333,0.004156231880187988,ssp126
-48.91666666666667,-5.08333333333333,-0.010290604084730148,ssp126
-48.75,-5.08333333333333,8.995383977890015e-4,ssp126
-48.583333333333336,-5.08333333333333,0.010731540620326996,ssp126
-48.41666666666667,-5.08333333333333,0.00135020911693573,ssp126
-48.25,-5.08333333333333,-0.0013420842587947845,ssp126
-48.083333333333336,-5.08333333333333,-0.0012716054916381836,ssp126
-47.91666666666667,-5.08333333333333,0.005018820986151695,ssp126
-47.75,-5.08333333333333,0.006921727210283279,ssp126
-47.583333333333336,-5.08333333333333,-5.250712856650352e-4,ssp126
-47.41666666666667,-5.08333333333333,0.0036513693630695343,ssp126
-47.25,-5.08333333333333,0.0011643432080745697,ssp126
-47.083333333333336,-5.08333333333333,-8.560363203287125e-4,ssp126
-46.91666666666667,-5.08333333333333,0.006302677094936371,ssp126
-46.75,-5.08333333333333,0.0012033656239509583,ssp126
-46.583333333333336,-5.08333333333333,8.653271943330765e-4,ssp126
-46.41666666666667,-5.08333333333333,-0.006963219493627548,ssp126
-46.25,-5.08333333333333,-0.004672212526202202,ssp126
-46.083333333333336,-5.08333333333333,-1.591891050338745e-4,ssp126
-45.91666666666667,-5.08333333333333,-0.005438083782792091,ssp126
-72.75,-5.2499999999999964,0.021968118846416473,ssp126
-72.58333333333333,-5.2499999999999964,0.022121943533420563,ssp126
-72.41666666666667,-5.2499999999999964,0.017903774976730347,ssp126
-72.25,-5.2499999999999964,0.020558888092637062,ssp126
-72.08333333333333,-5.2499999999999964,0.017338309437036514,ssp126
-71.91666666666667,-5.2499999999999964,0.02047792077064514,ssp126
-71.75,-5.2499999999999964,0.020597651600837708,ssp126
-71.58333333333333,-5.2499999999999964,0.025051675736904144,ssp126
-71.41666666666667,-5.2499999999999964,0.017961064353585243,ssp126
-71.25,-5.2499999999999964,0.017314717173576355,ssp126
-71.08333333333333,-5.2499999999999964,0.014410074800252914,ssp126
-70.91666666666667,-5.2499999999999964,0.017047379165887833,ssp126
-70.75,-5.2499999999999964,0.013831265270709991,ssp126
-70.58333333333333,-5.2499999999999964,4.8448145389556885e-4,ssp126
-70.41666666666667,-5.2499999999999964,0.004236355423927307,ssp126
-70.25,-5.2499999999999964,-0.002299100160598755,ssp126
-70.08333333333333,-5.2499999999999964,-2.3950636386871338e-4,ssp126
-69.91666666666667,-5.2499999999999964,0.0016817227005958557,ssp126
-69.75,-5.2499999999999964,0.00928138941526413,ssp126
-69.58333333333333,-5.2499999999999964,0.007446803152561188,ssp126
-69.41666666666667,-5.2499999999999964,0.006065301597118378,ssp126
-69.25,-5.2499999999999964,0.012461744248867035,ssp126
-69.08333333333333,-5.2499999999999964,0.013608656823635101,ssp126
-68.91666666666667,-5.2499999999999964,0.01157640665769577,ssp126
-68.75,-5.2499999999999964,0.010197721421718597,ssp126
-68.58333333333333,-5.2499999999999964,0.010869678109884262,ssp126
-68.41666666666667,-5.2499999999999964,0.007913336157798767,ssp126
-68.25,-5.2499999999999964,0.004005663096904755,ssp126
-68.08333333333333,-5.2499999999999964,0.0027819499373435974,ssp126
-67.91666666666667,-5.2499999999999964,0.004030756652355194,ssp126
