periodo,lon,lat,temperatura,precipitacao,sazonalidade,adequabilidade,adequabilidade_atual,delta_adequabilidade,classe
SSP126,-52.833333333333336,-17.8,22.235116344462245,1701.5581854650309,54.32069185944916,0.0948605159987654,0.05349716621533136,0.04136334978343403,Estabilidade
SSP126,-52.5,-17.8,22.696955205724127,1606.851271050053,57.99165299871168,0.10050642465966388,0.06400914997024235,0.03649727468942153,Estabilidade
SSP126,-52.16666666666667,-17.8,23.566577374035525,1671.398485197822,58.006027153869645,0.13437894592396984,0.09869839784438209,0.03568054807958776,Estabilidade
SSP126,-51.833333333333336,-17.8,19.77585144542512,1620.5220810393755,52.76575128666223,0.0202809232036607,0.00713679748016803,0.01314412572349266,Estabilidade
SSP126,-51.5,-17.8,19.891830280127856,1781.0025041919296,56.18438074128968,0.0225736961618832,0.00760595027789979,0.0149677458839834,Estabilidade
SSP126,-51.16666666666667,-17.8,21.561948903498696,1570.3082319470486,52.687719418813984,0.06198913286833327,0.0319029588539566,0.03008617401437666,Estabilidade
SSP126,-50.833333333333336,-17.8,20.45302096842384,1646.916391454067,50.365845657624185,0.03586874873589671,0.01435566599357054,0.02151308274232617,Estabilidade
SSP126,-50.5,-17.8,22.324627149269276,1568.5805368116798,49.073314637565225,0.09055944295826228,0.05440244964784935,0.03615699331041293,Estabilidade
SSP126,-50.16666666666667,-17.8,19.227840240275473,1664.930393416228,57.158144360370834,0.01257542235196613,0.00389606713189464,0.00867935522007148,Estabilidade
SSP126,-49.833333333333336,-17.8,21.249600673880167,1876.1493348033057,51.3557771138401,0.05375196532086414,0.02283699130641732,0.03091497401444682,Estabilidade
SSP126,-49.5,-17.8,21.2200876600332,1637.7536484242726,52.63118358276128,0.05658633543091161,0.02658512754712532,0.03000120788378629,Estabilidade
SSP126,-49.16666666666667,-17.8,21.727747132741236,1629.0763626201874,56.670692893157344,0.07037634398746148,0.0367322153760672,0.03364412861139428,Estabilidade
SSP126,-48.833333333333336,-17.8,21.7138645140994,1647.2120758059746,52.19382301378195,0.0744892474919431,0.03859810916996527,0.03589113832197783,Estabilidade
SSP126,-48.5,-17.8,20.815607259233268,1597.189631704949,58.43088053191846,0.03957789237654953,0.0173240771454456,0.02225381523110393,Estabilidade
SSP126,-48.16666666666667,-17.8,18.84950553720959,1741.9537005170346,51.32717920425022,0.00957535251656293,0.00266533014566349,0.00691002237089944,Estabilidade
SSP126,-47.833333333333336,-17.8,21.01711383437029,1591.0054416131254,58.20930387217329,0.04458602995561801,0.02037650285915999,0.02420952709645801,Estabilidade
SSP126,-47.5,-17.8,21.06019227130051,1582.931669968616,53.94427649037457,0.0472323724206536,0.02185715658543701,0.02537521583521658,Estabilidade
SSP126,-47.16666666666667,-17.8,18.60763569757712,1632.7008790793402,56.43790574655669,0.00675699307317659,0.0018747160923046,0.00488227698087199,Estabilidade
SSP126,-46.833333333333336,-17.8,21.87875183750787,1594.814968970214,54.85114593096516,0.07369770228186064,0.04011613963480094,0.03358156264705969,Estabilidade
SSP126,-46.5,-17.8,20.770033706643716,1551.904468189785,60.06853025662699,0.03485211379534132,0.01532572384362769,0.01952638995171363,Estabilidade
SSP126,-46.16666666666667,-17.8,19.437359910201845,1495.7457987827977,54.34867343126292,0.01163546099548778,0.003985444523074,0.00765001647241377,Estabilidade
SSP126,-45.833333333333336,-17.8,20.98662862378782,1676.936828542047,50.79166398822837,0.05183805706549994,0.02289521232193495,0.02894284474356499,Estabilidade
SSP126,-45.5,-17.8,21.764660639261,1623.4109840177175,59.69581178558247,0.06902784512255243,0.0363266545030991,0.03270119061945333,Estabilidade
SSP126,-45.16666666666667,-17.8,21.38748612723743,1508.5029733779525,56.56381990935664,0.04752111095464789,0.02398156108691397,0.02353954986773391,Estabilidade
SSP126,-44.833333333333336,-17.8,20.338101438007712,1612.7238939792292,50.03685813329145,0.03190110528453618,0.01262487149748325,0.01927623378705292,Estabilidade
SSP126,-44.5,-17.8,23.424834480030768,1502.7398759642665,47.262760529922645,0.1126144885504538,0.08478459570749854,0.02782989284295527,Estabilidade
SSP126,-44.16666666666667,-17.8,20.672820699482457,1615.9504714596244,52.07858588398213,0.0395596377424615,0.01673892403163774,0.02282071371082375,Estabilidade
SSP126,-43.833333333333336,-17.8,21.29901140445436,1529.2650898290606,50.08451982724231,0.05085659884386304,0.02511807909235716,0.02573851975150587,Estabilidade
SSP126,-43.5,-17.8,21.519067319892393,1531.9040971094526,57.14561544526015,0.05360469406732719,0.02760453211902245,0.02600016194830473,Estabilidade
SSP126,-43.16666666666667,-17.8,22.1000356066644,1581.98790297378,48.71350647801426,0.08481428242966113,0.04855716388636887,0.03625711854329226,Estabilidade
SSP126,-42.833333333333336,-17.8,22.06103246368386,1468.958041093946,55.11452734768171,0.0605291669925858,0.03528023575832442,0.02524893123426138,Estabilidade
SSP126,-42.5,-17.8,21.183901103085347,1644.776672802158,54.93203995202715,0.05449011537573525,0.02532939840840226,0.02916071696733298,Estabilidade
SSP126,-42.16666666666667,-17.8,21.139359469299983,1582.8558602161904,56.34889606613952,0.0482783108059903,0.02269003652034666,0.02558827428564364,Estabilidade
SSP126,-41.833333333333336,-17.8,20.18059753222152,1501.7851388454783,52.02729887994701,0.02227805492036642,0.00883828526100907,0.01343976965935735,Estabilidade
SSP126,-41.5,-17.8,21.91411457419015,1706.496578281111,54.82657454882554,0.08238552086166476,0.04345361340975615,0.03893190745190861,Estabilidade
SSP126,-41.16666666666667,-17.8,22.332359195041967,1447.222119096665,54.87409372301428,0.06367095801125444,0.03932156325197612,0.02434939475927832,Estabilidade
SSP126,-40.833333333333336,-17.8,21.179076542107993,1695.1595161073728,59.455425752708706,0.05357987641310258,0.02437972088516811,0.02920015552793447,Estabilidade
SSP126,-40.5,-17.8,22.678324369683015,1593.7149423243654,52.8246873471925,0.10321527782819004,0.06588593328980429,0.03732934453838575,Estabilidade
SSP126,-40.16666666666667,-17.8,21.909087018153937,1475.2701968427857,53.34912596851326,0.05858873056183111,0.03310792073133262,0.02548080983049849,Estabilidade
SSP126,-79.83333333333333,-18.200000000000003,21.789411949139748,1537.6956560405858,54.59182796476153,0.06388684014291578,0.03471113276058452,0.02917570738233126,Estabilidade
SSP126,-79.5,-18.200000000000003,20.480485461950753,1492.8248533501644,53.487488043150826,0.02664692203321365,0.01125402212759544,0.01539289990561821,Estabilidade
SSP126,-79.16666666666667,-18.200000000000003,22.563446060065793,1661.3603920989694,51.97745691305613,0.10762337319478173,0.06580176116653463,0.04182161202824709,Estabilidade
SSP126,-78.83333333333333,-18.200000000000003,20.057093755498094,1577.4665576092334,50.232726068122936,0.02442826219480809,0.0092393721716098,0.01518889002319828,Estabilidade
SSP126,-78.5,-18.200000000000003,23.87951740866933,1603.032075423013,55.08548387926224,0.13695160758742062,0.10880287439265586,0.02814873319476475,Estabilidade
SSP126,-78.16666666666667,-18.200000000000003,21.473189840586137,1739.45887629178,55.4149109345361,0.06605919470905118,0.03139671315132902,0.03466248155772216,Estabilidade
SSP126,-77.83333333333333,-18.200000000000003,20.22525032841516,1352.4939755634273,55.38539912856386,0.01306345501872521,0.00542221787639899,0.00764123714232622,Estabilidade
SSP126,-77.5,-18.200000000000003,20.724733113188975,1502.8303263009925,53.29858418303586,0.03241505404949352,0.01434275028871944,0.01807230376077408,Estabilidade
SSP126,-77.16666666666667,-18.200000000000003,19.778277388417216,1624.3205107308208,54.558268185302545,0.02002785255686384,0.00703967027899575,0.01298818227786808,Estabilidade
SSP126,-76.83333333333333,-18.200000000000003,21.861520236358345,1470.2533916172729,55.07856709512512,0.05546492864461783,0.03106788817070636,0.02439704047391146,Estabilidade
SSP126,-76.5,-18.200000000000003,22.402854386753432,1745.0492084289192,57.92861473870664,0.0978641634014845,0.0559770249593761,0.0418871384421084,Estabilidade
SSP126,-76.16666666666667,-18.200000000000003,21.59640003691471,1627.2694228628957,57.717195889473345,0.0650816395558583,0.03308188086072942,0.03199975869512888,Estabilidade
SSP126,-75.83333333333333,-18.200000000000003,22.22916402829567,1712.7261872404802,58.504968231580534,0.09099914078374678,0.05093899160591723,0.04006014917782955,Estabilidade
SSP126,-75.5,-18.200000000000003,21.093564177879266,1615.6990277818286,52.76914049344197,0.05117888572203959,0.02360377865064334,0.02757510707139624,Estabilidade
SSP126,-75.16666666666667,-18.200000000000003,23.756072314110888,1492.468846947466,55.93577585146263,0.1078449717043484,0.08621820805704421,0.02162676364730419,Estabilidade
SSP126,-74.83333333333333,-18.200000000000003,22.56532663459718,1630.6134519634306,51.048658579848656,0.10579530738885512,0.06539095136295787,0.04040435602589724,Estabilidade
SSP126,-74.5,-18.200000000000003,23.172232710526547,1484.91099115788,53.74376713176035,0.09496589720607196,0.06836484510521097,0.02660105210086098,Estabilidade
SSP126,-74.16666666666667,-18.200000000000003,25.30203405533365,1719.3326450868942,59.19985069274241,0.15447666454194126,0.14990984753547115,0.0045668170064701,Estabilidade
SSP126,-73.83333333333333,-18.200000000000003,24.149359418754965,1715.9690922930283,54.07974823264325,0.1551109330695215,0.12448501656876436,0.03062591650075714,Estabilidade
SSP126,-73.5,-18.200000000000003,21.87626412112648,1746.2125061389072,53.92914786079443,0.0817316217924353,0.04209454715197927,0.03963707464045603,Estabilidade
SSP126,-73.16666666666667,-18.200000000000003,24.524012884237138,1653.8621876043023,57.69167216336073,0.1510561889405121,0.13190732064453808,0.01914886829597401,Estabilidade
SSP126,-72.83333333333333,-18.200000000000003,21.553218145928778,1665.5913658852314,54.058377743562666,0.0684257656506316,0.03406430889448405,0.03436145675614755,Estabilidade
SSP126,-72.5,-18.200000000000003,26.645202472815964,1502.7712143667643,56.10668257324499,0.10169020099472732,0.1330580371459715,-0.03136783615124418,Estabilidade
SSP126,-72.16666666666667,-18.200000000000003,25.208476167310938,1639.5733919486047,54.50781639206733,0.155709282366593,0.15301656112065545,0.00269272124593755,Estabilidade
SSP126,-71.83333333333333,-18.200000000000003,21.964097385016824,1721.7972976888925,56.43653267137813,0.08308805633952092,0.04396854810763424,0.03911950823188668,Estabilidade
SSP126,-71.5,-18.200000000000003,22.845116664231593,1497.074518357393,58.88747842254688,0.08466571087506411,0.05705722312503743,0.02760848775002668,Estabilidade
SSP126,-71.16666666666667,-18.200000000000003,25.56380582660829,1669.10837789166,54.06573390536348,0.15687710519346398,0.16168782107628016,-0.00481071588281617,Estabilidade
SSP126,-70.83333333333333,-18.200000000000003,22.662859096573055,1463.185111654777,54.860161968633584,0.0756401953093089,0.04964333816811675,0.02599685714119215,Estabilidade
SSP126,-70.5,-18.200000000000003,26.65674089213823,1766.874046738361,55.54294559488648,0.1322306435117583,0.15744670033352104,-0.02521605682176272,Estabilidade
SSP126,-70.16666666666667,-18.200000000000003,25.549308497657115,1571.5234706079275,55.190132640700426,0.13962121576782788,0.14828709883762864,-0.00866588306980076,Estabilidade
SSP126,-69.83333333333333,-18.200000000000003,25.0797806780749,1687.502278992179,55.790788415830406,0.15910902007327857,0.15064556414812627,0.00846345592515229,Estabilidade
SSP126,-69.5,-18.200000000000003,23.72671782036287,1573.2454278484147,57.16581843246044,0.12532598137318746,0.09764962193616496,0.0276763594370225,Estabilidade
SSP126,-69.16666666666667,-18.200000000000003,26.122807690523363,1644.9033604896626,56.10933765675923,0.1418594194224841,0.16153351696084872,-0.01967409753836463,Estabilidade
SSP126,-68.83333333333333,-18.200000000000003,24.536908325791966,1503.8759298093487,51.06511675283856,0.12773752943203248,0.11687000543192236,0.01086752400011012,Estabilidade
SSP126,-68.5,-18.200000000000003,25.575816697484424,1423.3207843910925,55.38170132685376,0.09674950401140664,0.10803122861174154,-0.0112817246003349,Estabilidade
SSP126,-68.16666666666667,-18.200000000000003,23.79609064031955,1738.1699924182485,58.64337096851745,0.14144962863048352,0.1056064610985492,0.03584316753193432,Estabilidade
SSP126,-67.83333333333333,-18.200000000000003,25.35898239415463,1700.0679652678732,57.673646546750184,0.15574669498140323,0.15362252953967723,0.002124165441726,Estabilidade
SSP126,-67.5,-18.200000000000003,23.42597048184857,1764.18133482905,50.03924092186683,0.14196861532041763,0.09841784285962751,0.04355077246079011,Estabilidade
SSP126,-67.16666666666667,-18.200000000000003,23.930976369993907,1753.9962014001376,55.47643825240878,0.14834349364312227,0.1128585855493167,0.03548490809380557,Estabilidade
SSP126,-66.83333333333333,-18.200000000000003,24.341173073354327,1638.4592818345004,50.61726741579413,0.157027598023087,0.13383671020756077,0.02319088781552622,Estabilidade
SSP126,-66.5,-18.200000000000003,25.875115494601843,1619.1360148671718,52.74267315573723,0.14766846272404338,0.1627940115054853,-0.01512554878144192,Estabilidade
SSP126,-66.16666666666667,-18.200000000000003,24.75986099783723,1752.7457226499037,53.144229667923085,0.16320031396515744,0.14320733470834465,0.01999297925681278,Estabilidade
SSP126,-65.83333333333333,-18.200000000000003,24.06123687048639,1772.139999953434,56.87291503854139,0.14806246250953828,0.11432976548896163,0.03373269702057664,Estabilidade
SSP126,-65.5,-18.200000000000003,23.404240234844888,1725.5460355441865,52.62670230304323,0.1388843693066966,0.0973049630163142,0.0415794062903824,Estabilidade
SSP126,-65.16666666666667,-18.200000000000003,23.730950526379676,1692.3999952741965,55.57887577385418,0.1431802931207264,0.10763219355696868,0.03554809956375771,Estabilidade
SSP126,-64.83333333333333,-18.200000000000003,24.869634735151912,1636.5731553297974,53.45227636555288,0.15708124410242946,0.1462012774008093,0.01087996670162017,Estabilidade
SSP126,-64.5,-18.200000000000003,24.894165938023203,1771.1050920425744,49.806037665144686,0.16770027602197718,0.14946762744996925,0.01823264857200793,Estabilidade
SSP126,-64.16666666666667,-18.200000000000003,24.15649411739073,1766.6300648992174,50.951309903079576,0.158618002006426,0.12508839645445244,0.03352960555197357,Estabilidade
SSP126,-63.833333333333336,-18.200000000000003,23.694509625560265,1742.202892052246,56.80661137615949,0.1413340235938957,0.10352228243204692,0.03781174116184879,Estabilidade
SSP126,-63.5,-18.200000000000003,22.113588323086685,1928.0774524793808,48.61649335861879,0.07667564382247559,0.03777803543950566,0.03889760838296993,Estabilidade
SSP126,-63.16666666666667,-18.200000000000003,24.76104885588207,1590.1580345009606,50.49553582594553,0.15256160715477488,0.14153527947534186,0.01102632767943301,Estabilidade
SSP126,-62.833333333333336,-18.200000000000003,23.882497056268356,1663.3483508675154,52.14841029531228,0.1493421243845702,0.11662746829142503,0.03271465609314517,Estabilidade
SSP126,-62.5,-18.200000000000003,24.184086495072552,1732.4441629630962,54.42443925721095,0.15529784938853422,0.12459069840484316,0.03070715098369106,Estabilidade
SSP126,-62.16666666666667,-18.200000000000003,24.019413376883566,1609.9079623151936,50.75875338667648,0.1468100217487536,0.11944407554833732,0.02736594620041628,Estabilidade
SSP126,-61.833333333333336,-18.200000000000003,21.85223450695616,1661.763942037465,55.59729786667823,0.07778009078510248,0.04118639803782039,0.03659369274728209,Estabilidade
SSP126,-61.5,-18.200000000000003,23.9324485417214,1604.0331201408264,54.95893257230592,0.13839615728355845,0.1109516756553131,0.02744448162824535,Estabilidade
SSP126,-61.16666666666667,-18.200000000000003,25.93537547468077,1873.496680110192,52.96981971001961,0.13901481745604444,0.14070879457717264,-0.0016939771211282,Estabilidade
SSP126,-60.833333333333336,-18.200000000000003,25.904256715025124,1674.8699096978585,55.71405990590066,0.1498400252610768,0.1628983140950121,-0.01305828883393531,Estabilidade
SSP126,-60.5,-18.200000000000003,22.13168000621812,1767.508669163348,52.10671846370549,0.09244842873273804,0.04972034691396545,0.04272808181877258,Estabilidade
SSP126,-60.16666666666667,-18.200000000000003,23.72779997420082,1915.642395122477,59.837527650821706,0.11465631175994706,0.0775433209995837,0.03711299076036335,Estabilidade
SSP126,-59.833333333333336,-18.200000000000003,21.313791808404815,1779.2121608433947,52.43351953229265,0.06158131598644047,0.02784992304405507,0.0337313929423854,Estabilidade
SSP126,-59.5,-18.200000000000003,22.85361227370959,1671.3628895109398,51.12216555523641,0.12004918380769722,0.07741409885488489,0.04263508495281233,Estabilidade
SSP126,-59.16666666666667,-18.200000000000003,25.316661871473787,1788.6819778695276,53.02072609662985,0.16036423030202637,0.15197969954184967,0.0083845307601767,Estabilidade
SSP126,-58.833333333333336,-18.200000000000003,24.218707575186095,1726.612951877693,54.11206299859556,0.15635498211174045,0.12648241348652006,0.02987256862522039,Estabilidade
SSP126,-58.5,-18.200000000000003,22.821485624276107,1677.5965672005234,55.01009060952541,0.11488834970442972,0.07333723697536323,0.04155111272906649,Estabilidade
SSP126,-58.16666666666667,-18.200000000000003,22.65800175910372,1554.0606458996022,55.42243958445973,0.09351936721987952,0.06004244392499392,0.0334769232948856,Estabilidade
SSP126,-57.833333333333336,-18.200000000000003,22.894905613791433,1891.0916432064585,51.388016735646545,0.10672370971354864,0.06273003135241834,0.0439936783611303,Estabilidade
SSP126,-57.5,-18.200000000000003,21.57434963598888,1651.1297427637355,56.96191138827801,0.06640315650369469,0.03333735282504048,0.03306580367865421,Estabilidade
SSP126,-57.16666666666667,-18.200000000000003,22.87591565656563,1700.9754025511995,56.58216669331922,0.11613453573354524,0.0742219637404121,0.04191257199313314,Estabilidade
SSP126,-56.833333333333336,-18.200000000000003,21.72951581710517,1689.982227318313,57.05288630700824,0.07347208187674859,0.03753005620853306,0.03594202566821553,Estabilidade
SSP126,-56.5,-18.200000000000003,21.053707783521293,1646.6586556251596,53.90168020997327,0.05109855406474009,0.02311810636973562,0.02798044769500447,Estabilidade
SSP126,-56.16666666666667,-18.200000000000003,21.526074436182068,1802.63496608147,53.60060357688911,0.06705072928788586,0.0313147807945629,0.03573594849332295,Estabilidade
SSP126,-55.833333333333336,-18.200000000000003,23.472157619136684,1717.668140740256,56.88593386183094,0.13531372912405598,0.09610601229834856,0.03920771682570742,Estabilidade
SSP126,-55.5,-18.200000000000003,21.05384795294412,1578.439145721542,60.399617220794354,0.04364737023065613,0.02016540511274663,0.0234819651179095,Estabilidade
SSP126,-55.16666666666667,-18.200000000000003,21.050181564811197,1701.036224857132,53.21871305647327,0.05308199516944408,0.0235124355255079,0.02956955964393617,Estabilidade
SSP126,-54.833333333333336,-18.200000000000003,19.439030094916557,1950.721577334844,55.454660408035394,0.01175311924070115,0.00331039374923634,0.00844272549146481,Estabilidade
SSP126,-54.5,-18.200000000000003,22.486506862542836,1694.6400693561636,57.03692437159508,0.10142249331859078,0.06021415453739034,0.04120833878120044,Estabilidade
SSP126,-54.16666666666667,-18.200000000000003,21.88269420393568,1734.943405601074,53.55524301350588,0.08242163022669904,0.04271850953299531,0.03970312069370373,Estabilidade
SSP126,-53.833333333333336,-18.200000000000003,21.259877176787015,1771.2584743731404,54.048182869353745,0.05902330724139347,0.02647949638825761,0.03254381085313586,Estabilidade
SSP126,-53.5,-18.200000000000003,22.584883740659546,1622.158430022287,57.670249566959136,0.0988856501364294,0.06134264939168801,0.03754300074474139,Estabilidade
SSP126,-53.16666666666667,-18.200000000000003,21.513935198103095,1762.4055680482963,48.12423835998964,0.07224580453614143,0.03437688812097164,0.0378689164151698,Estabilidade
SSP126,-52.833333333333336,-18.200000000000003,22.031815027352145,1838.3426483490891,50.09497242806715,0.08520044149421258,0.04341415121145472,0.04178629028275785,Estabilidade
SSP126,-52.5,-18.200000000000003,20.847969627936735,1683.7025712501215,51.22180017504377,0.04751521610212778,0.02033774737995343,0.02717746872217434,Estabilidade
SSP126,-52.16666666666667,-18.200000000000003,20.527557085681966,1765.0825010594376,57.793772350429826,0.03595417906604624,0.01389215300830391,0.02206202605774233,Estabilidade
SSP126,-51.833333333333336,-18.200000000000003,22.35815348946491,1634.86208082065,56.67271615835113,0.09317117098573686,0.0550802909083921,0.03809088007734476,Estabilidade
SSP126,-51.5,-18.200000000000003,21.98560104629117,1726.4655888028883,57.05122199661968,0.08338207686088805,0.04422003293833618,0.03916204392255187,Estabilidade
SSP126,-51.16666666666667,-18.200000000000003,22.002256006236237,1511.0226572211348,51.48507466064314,0.06849988333737848,0.03913211120207362,0.02936777213530486,Estabilidade
SSP126,-50.833333333333336,-18.200000000000003,21.388287273780396,1566.590695460717,53.18704000211523,0.05585600807181612,0.02777638765355031,0.02807962041826581,Estabilidade
SSP126,-50.5,-18.200000000000003,20.73388825820919,1679.9651612252,56.100097043219186,0.04186740933960593,0.01750553713657177,0.02436187220303416,Estabilidade
SSP126,-50.16666666666667,-18.200000000000003,19.85613744634263,1690.682419945921,54.00757482950616,0.02266560448359176,0.00788977104229046,0.0147758334413013,Estabilidade
SSP126,-49.833333333333336,-18.200000000000003,22.936901967391663,1763.1764309460857,60.421349095572474,0.1135524102304727,0.07146337228629665,0.04208903794417605,Estabilidade
SSP126,-49.5,-18.200000000000003,20.88456231771445,1669.476707362211,54.34082576688804,0.04668031913282974,0.02022356824835157,0.02645675088447817,Estabilidade
SSP126,-49.16666666666667,-18.200000000000003,20.296435854156258,1759.154460820524,55.27799946755435,0.03140905934806132,0.0116118343733813,0.01979722497468002,Estabilidade
SSP126,-48.833333333333336,-18.200000000000003,22.588075486243685,1779.7649648326517,58.1369594851569,0.10303528260977876,0.06019689102059178,0.04283839158918698,Estabilidade
SSP126,-48.5,-18.200000000000003,22.467416616040538,1749.7542471003114,58.65853393821801,0.09940988923072466,0.05745932051040833,0.04195056872031633,Estabilidade
SSP126,-48.16666666666667,-18.200000000000003,19.85740384616461,1722.6829574821336,53.160399246452855,0.02307202559006781,0.00792787555299099,0.01514415003707682,Estabilidade
SSP126,-47.833333333333336,-18.200000000000003,20.571111163212628,1683.2235669691088,57.06001818686547,0.03723276378753686,0.01503302804903155,0.0221997357385053,Estabilidade
SSP126,-47.5,-18.200000000000003,20.249327820158904,1446.9295831862516,56.709654231980174,0.01893509633769964,0.00772418721186147,0.01121090912583817,Estabilidade
SSP126,-47.16666666666667,-18.200000000000003,21.6123603495738,1595.9962599537678,50.6655055710131,0.06770853694557519,0.03496254602878738,0.03274599091678781,Estabilidade
SSP126,-46.833333333333336,-18.200000000000003,20.217986819198092,1535.6376544396514,52.95025382192056,0.02465511481745761,0.00975693448825922,0.01489818032919839,Estabilidade
SSP126,-46.5,-18.200000000000003,20.87071422124964,1770.0992103301517,53.493989745099526,0.04707895264490022,0.0195016958855427,0.02757725675935751,Estabilidade
SSP126,-46.16666666666667,-18.200000000000003,20.630995511279146,1630.9611568899356,53.50779082495632,0.03858231439245917,0.01609600360302195,0.02248631078943722,Estabilidade
SSP126,-45.833333333333336,-18.200000000000003,20.60071675619349,1569.963572559905,53.03096876304416,0.03472689869434995,0.01469548901831426,0.02003140967603569,Estabilidade
SSP126,-45.5,-18.200000000000003,19.558963305166746,1544.6639420475592,55.97545560405265,0.01433769469596555,0.00495509850339861,0.00938259619256694,Estabilidade
SSP126,-45.16666666666667,-18.200000000000003,20.823923816779352,1550.3901984643685,57.23806454052165,0.03707382108652368,0.01649946294480682,0.02057435814171685,Estabilidade
SSP126,-44.833333333333336,-18.200000000000003,21.206259947112624,1669.077078477348,52.67391548655775,0.05760838660528365,0.02668543081460753,0.03092295579067611,Estabilidade
SSP126,-44.5,-18.200000000000003,20.789740804097985,1518.4144046777974,57.52055745327877,0.03364985265142343,0.01500884975272827,0.01864100289869516,Estabilidade
SSP126,-44.16666666666667,-18.200000000000003,20.389972424181607,1723.994120982539,55.90212353240765,0.03358217350403639,0.01285104679959497,0.02073112670444141,Estabilidade
SSP126,-43.833333333333336,-18.200000000000003,21.474971114549646,1453.5172597761696,50.036046260628865,0.0456648093410773,0.02379905244001964,0.02186575690105766,Estabilidade
SSP126,-43.5,-18.200000000000003,21.047623149160717,1578.577007266582,52.00156787506226,0.04748721343764872,0.02196014733447425,0.02552706610317447,Estabilidade
SSP126,-43.16666666666667,-18.200000000000003,21.895632292039487,1366.571114886497,56.3300258162682,0.03849296521218447,0.02215159053336843,0.01634137467881603,Estabilidade
SSP126,-42.833333333333336,-18.200000000000003,19.923744202200258,1594.4142981722312,54.29968459759004,0.02166763300756364,0.00792674736439949,0.01374088564316415,Estabilidade
SSP126,-42.5,-18.200000000000003,23.26696991751829,1434.9570839317312,60.69073099541336,0.07837180699078955,0.0579194324119786,0.02045237457881095,Estabilidade
SSP126,-42.16666666666667,-18.200000000000003,20.0560861414975,1498.588405959364,55.263025845748814,0.01939322977025991,0.00750747625508743,0.01188575351517248,Estabilidade
SSP126,-41.833333333333336,-18.200000000000003,20.74794335427527,1384.2116094454173,49.82953339609232,0.02301242779578447,0.01052850090008422,0.01248392689570025,Estabilidade
SSP126,-41.5,-18.200000000000003,22.201854201199847,1610.949347740857,62.05500421242277,0.08071208681601241,0.04651242646570405,0.03419966035030836,Estabilidade
SSP126,-41.16666666666667,-18.200000000000003,21.89609183201003,1519.677360456637,53.9463486831723,0.06496562545497939,0.03623185087591588,0.02873377457906351,Estabilidade
SSP126,-40.833333333333336,-18.200000000000003,19.92708183222958,1566.7006575253222,54.94625461816707,0.02056423985026667,0.00759765103833487,0.0129665888119318,Estabilidade
SSP126,-40.5,-18.200000000000003,20.96578778076316,1473.0880338677114,55.567519807247315,0.03401289285047339,0.01591309408519834,0.01809979876527505,Estabilidade
SSP126,-40.16666666666667,-18.200000000000003,22.560309487826373,1437.7755466723754,55.02608697016833,0.06729159792534214,0.04351766472512829,0.02377393320021385,Estabilidade
SSP126,-79.83333333333333,-18.6,23.497023413476573,1427.585643916496,56.537159715595976,0.08426139923714952,0.06514222994076042,0.0191191692963891,Estabilidade
SSP126,-79.5,-18.6,23.10098722829658,1493.2735261313833,57.688452551729434,0.09154305069440094,0.06483333125936118,0.02670971943503976,Estabilidade
SSP126,-79.16666666666667,-18.6,23.454399259037046,1540.6188044042672,50.18661449580626,0.11972712621537888,0.08975349319051237,0.02997363302486651,Estabilidade
SSP126,-78.83333333333333,-18.6,22.652319846250304,1349.387145489,59.07432686826672,0.04769506367812396,0.0318703268741829,0.01582473680394106,Estabilidade
SSP126,-78.5,-18.6,22.025966901361496,1475.30072531852,54.834718361827626,0.0608698255304602,0.03518789038726855,0.02568193514319165,Estabilidade
SSP126,-78.16666666666667,-18.6,21.283661982414458,1440.766538481762,55.86301101007727,0.03705271267831919,0.01861471957996989,0.01843799309834929,Estabilidade
SSP126,-77.83333333333333,-18.6,22.431387818330485,1538.1761936899095,56.02217573695957,0.08303044507168135,0.05120532558157206,0.03182511949010929,Estabilidade
SSP126,-77.5,-18.6,21.118556035242527,1421.7102756907664,51.12396114188966,0.03310780265788152,0.01617555662112853,0.01693224603675298,Estabilidade
SSP126,-77.16666666666667,-18.6,19.6955454553529,1559.840637035147,53.79168565287883,0.01700895211205726,0.00601287451291527,0.01099607759914199,Estabilidade
SSP126,-76.83333333333333,-18.6,23.339687414692623,1732.9006132806517,54.45352982725641,0.13451049877716198,0.0927749346327472,0.04173556414441477,Estabilidade
SSP126,-76.5,-18.6,21.547014795970284,1561.2794021283246,55.295907542171605,0.05889974942015542,0.03027417306342795,0.02862557635672747,Estabilidade
SSP126,-76.16666666666667,-18.6,23.024055789550378,1640.9849085637816,54.04697595753767,0.11986695886318048,0.08055385487446418,0.0393131039887163,Estabilidade
SSP126,-75.83333333333333,-18.6,20.437257208500977,1594.7898093285992,53.377483031651465,0.03221090267392367,0.01307819521551395,0.01913270745840972,Estabilidade
SSP126,-75.5,-18.6,18.631837034360775,1585.0268774821257,57.231910057718494,0.00641687792818051,0.00182043952806626,0.00459643840011425,Estabilidade
SSP126,-75.16666666666667,-18.6,22.432463669567117,1450.686601344071,56.49097031894266,0.06584605265020432,0.04141841254325178,0.02442764010695254,Estabilidade
SSP126,-74.83333333333333,-18.6,21.07612959299377,1720.2956993560192,53.49536521085871,0.05395036153104168,0.02383426197942237,0.03011609955161931,Estabilidade
SSP126,-74.5,-18.6,22.372121586129417,1776.426666717227,60.399968908485526,0.0933065115233214,0.05225235386715326,0.04105415765616813,Estabilidade
