lon,lat,cenario,variavel,delta
-56.75,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.42000000000007
-56.75,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.699999999999989
-56.583333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.709382820129399
-56.583333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-56.583333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.960000000000036
-56.583333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.740000000000009
-56.41666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.8242747497558582
-56.41666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-56.41666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-42.74000000000024
-56.41666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.819999999999993
-56.25,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.9221794128417997
-56.25,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-56.25,-9.416666666666664,ssp126,bio12_precipitacao_anual,-43.24000000000024
-56.25,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.900000000000034
-56.083333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.936241111755379
-56.083333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-56.083333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-43.40000000000009
-56.083333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.980000000000018
-55.91666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.9750813293456986
-55.91666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-55.91666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-43.59999999999991
-55.91666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.980000000000018
-55.75,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.928662147521976
-55.75,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-55.75,-9.416666666666664,ssp126,bio12_precipitacao_anual,-43.30000000000018
-55.75,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.860000000000014
-55.583333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.949865646362312
-55.583333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-55.583333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-43.42000000000007
-55.583333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.78000000000003
-55.41666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.925856857299806
-55.41666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-55.41666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-43.460000000000036
-55.41666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.680000000000007
-55.25,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,3.0399922180175736
-55.25,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-55.25,-9.416666666666664,ssp126,bio12_precipitacao_anual,-44.07999999999993
-55.25,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.819999999999993
-55.083333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,3.0574984741210898
-55.083333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-55.083333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-44.26000000000022
-55.083333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.8799999999999955
-54.91666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,3.024655075073241
-54.91666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-54.91666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-44.36000000000013
-54.91666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.860000000000014
-54.75,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.967126541137702
-54.75,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-54.75,-9.416666666666664,ssp126,bio12_precipitacao_anual,-44.059999999999945
-54.75,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.740000000000009
-54.583333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.8505624008178714
-54.583333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-54.583333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-43.36000000000013
-54.583333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.680000000000007
-54.41666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.6289504241943362
-54.41666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-54.41666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-42.440000000000055
-54.41666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.680000000000007
-54.25,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.4616795730590866
-54.25,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-54.25,-9.416666666666664,ssp126,bio12_precipitacao_anual,-42
-54.25,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.759999999999991
-54.083333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.3705460357666013
-54.083333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-54.083333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.74000000000024
-54.083333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.819999999999993
-53.91666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.29508586883545
-53.91666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-53.91666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.51999999999998
-53.91666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.8799999999999955
-53.75,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.2440778350830115
-53.75,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-53.75,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.51999999999998
-53.75,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.920000000000016
-53.583333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.200890579223632
-53.583333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-53.583333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.340000000000146
-53.583333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.920000000000016
-53.41666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.156833572387697
-53.41666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-53.41666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.220000000000255
-53.41666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.920000000000016
-53.25,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.1342757797241205
-53.25,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-53.25,-9.416666666666664,ssp126,bio12_precipitacao_anual,-41.039999999999964
-53.25,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.8799999999999955
-53.083333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.11481315612793
-53.083333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-53.083333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-40.820000000000164
-53.083333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.819999999999993
-52.91666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.12276657104492
-52.91666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-52.91666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-40.6400000000001
-52.91666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.759999999999991
-52.75,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.1065203094482428
-52.75,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-52.75,-9.416666666666664,ssp126,bio12_precipitacao_anual,-40.25999999999999
-52.75,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.680000000000007
-52.583333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.0989736175537104
-52.583333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-52.583333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-39.88000000000011
-52.583333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.579999999999984
-52.41666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.1059355163574196
-52.41666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-52.41666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-39.57999999999993
-52.41666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.480000000000018
-52.25,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.1056432342529305
-52.25,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-52.25,-9.416666666666664,ssp126,bio12_precipitacao_anual,-38.940000000000055
-52.25,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.3799999999999955
-52.083333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.1202801132202183
-52.083333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-52.083333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-38.62000000000012
-52.083333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.28000000000003
-51.91666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.1534088134765668
-51.91666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-51.91666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-38.62000000000012
-51.91666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.240000000000009
-51.75,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.2260751342773446
-51.75,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-51.75,-9.416666666666664,ssp126,bio12_precipitacao_anual,-38.40000000000009
-51.75,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.220000000000027
-51.583333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.1892938232421884
-51.583333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-51.583333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-38.16000000000008
-51.583333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.199999999999989
-51.41666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.2269279479980497
-51.41666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-51.41666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-38.12000000000012
-51.41666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.180000000000007
-51.25,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.252513046264653
-51.25,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-51.25,-9.416666666666664,ssp126,bio12_precipitacao_anual,-37.66000000000008
-51.25,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.139999999999986
-51.083333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.28330841064453
-51.083333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-51.083333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-37.48000000000002
-51.083333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.1200000000000045
-50.91666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.3511621475219755
-50.91666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-50.91666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-36.88000000000011
-50.91666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.060000000000002
-50.75,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.332752037048344
-50.75,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-50.75,-9.416666666666664,ssp126,bio12_precipitacao_anual,-36.460000000000036
-50.75,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-5.019999999999982
-50.583333333333336,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.3445504379272464
-50.583333333333336,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-50.583333333333336,-9.416666666666664,ssp126,bio12_precipitacao_anual,-36.100000000000136
-50.583333333333336,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-4.9599999999999795
-50.41666666666667,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.4022121810913077
-50.41666666666667,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-50.41666666666667,-9.416666666666664,ssp126,bio12_precipitacao_anual,-36.25999999999999
-50.41666666666667,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-4.9599999999999795
-50.25,-9.416666666666664,ssp126,bio4_sazonalidade_temperatura,2.4167562484741225
-50.25,-9.416666666666664,ssp126,bio5_temp_max_mes_quente,1
-50.25,-9.416666666666664,ssp126,bio12_precipitacao_anual,-35.819999999999936
-50.25,-9.416666666666664,ssp126,bio13_precipitacao_mes_umido,-4.8799999999999955
-72.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.882399978637693
-72.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-72.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-33.38000000000011
-72.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.719999999999999
-71.91666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.925387420654303
-71.91666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-71.91666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-33.57999999999993
-71.91666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.759999999999991
-71.75,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.961468353271485
-71.75,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-71.75,-9.58333333333333,ssp126,bio12_precipitacao_anual,-34.01999999999998
-71.75,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.780000000000001
-71.58333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.990324859619136
-71.58333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-71.58333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-34.680000000000064
-71.58333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.8400000000000034
-71.41666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.03544731140137
-71.41666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-71.41666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-35.340000000000146
-71.41666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.9000000000000057
-71.25,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.0623022460937506
-71.25,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-71.25,-9.58333333333333,ssp126,bio12_precipitacao_anual,-35.92000000000007
-71.25,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.9399999999999977
-71.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.0929882049560575
-71.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-71.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.48000000000002
-71.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.980000000000018
-70.41666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.2291740417480526
-70.41666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-70.41666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-37.940000000000055
-70.41666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.340000000000032
-70.25,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.2768569946289148
-70.25,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-70.25,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.200000000000045
-70.25,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.439999999999998
-70.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.3155240631103595
-70.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-70.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.340000000000146
-70.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.519999999999982
-69.91666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.358882751464847
-69.91666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-69.91666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.440000000000055
-69.91666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.600000000000023
-69.75,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.41126693725586
-69.75,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-69.75,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.680000000000064
-69.75,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.680000000000007
-69.58333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.444538803100585
-69.58333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-69.58333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.66000000000008
-69.58333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.740000000000009
-69.41666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.48730056762696
-69.41666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-69.41666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.62000000000012
-69.41666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.78000000000003
-69.25,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.5266558837890614
-69.25,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-69.25,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.539999999999964
-69.25,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.78000000000003
-69.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.5818013000488236
-69.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-69.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-38.319999999999936
-69.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.720000000000027
-68.91666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.6187284088134817
-68.91666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-68.91666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-37.92000000000007
-68.91666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.639999999999986
-68.75,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.6261862945556658
-68.75,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-68.75,-9.58333333333333,ssp126,bio12_precipitacao_anual,-37.36000000000013
-68.75,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.480000000000018
-68.58333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.6377844238281227
-68.58333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-68.58333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.74000000000001
-68.58333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.300000000000011
-68.41666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.6468582153320313
-68.41666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-68.41666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.27999999999997
-68.41666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.099999999999994
-68.25,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.6301773071289034
-68.25,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-68.25,-9.58333333333333,ssp126,bio12_precipitacao_anual,-35.940000000000055
-68.25,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.920000000000016
-68.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.584629821777341
-68.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-68.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-35
-68.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.819999999999993
-67.91666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.5477326965332026
-67.91666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-67.91666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-34.840000000000146
-67.91666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.8400000000000034
-67.75,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.4927303314209013
-67.75,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-67.75,-9.58333333333333,ssp126,bio12_precipitacao_anual,-34.940000000000055
-67.75,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-3.960000000000008
-67.58333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.405104064941412
-67.58333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-67.58333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-35.440000000000055
-67.58333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.259999999999991
-67.41666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.3507135009765676
-67.41666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-67.41666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.12000000000012
-67.41666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.639999999999986
-67.25,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.281739501953126
-67.25,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-67.25,-9.58333333333333,ssp126,bio12_precipitacao_anual,-37.25999999999999
-67.25,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.920000000000016
-67.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.1946360015869146
-67.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-67.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.92000000000007
-67.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.8799999999999955
-66.91666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.116698760986324
-66.91666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-66.91666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.74000000000001
-66.91666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.78000000000003
-66.75,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.0601496124267555
-66.75,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-66.75,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.700000000000045
-66.75,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.680000000000007
-66.58333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,3.0110130310058594
-66.58333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-66.58333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.940000000000055
-66.58333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.6200000000000045
-66.41666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.9652682495117233
-66.41666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-66.41666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-37.01999999999998
-66.41666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.6200000000000045
-66.25,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.9157020568847685
-66.25,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-66.25,-9.58333333333333,ssp126,bio12_precipitacao_anual,-37.039999999999964
-66.25,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.660000000000025
-66.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.8837896347045984
-66.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-66.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-37.16000000000008
-66.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.699999999999989
-65.91666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.8379498672485397
-65.91666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-65.91666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-36.940000000000055
-65.91666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.699999999999989
-65.75,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.804772415161132
-65.75,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-65.75,-9.58333333333333,ssp126,bio12_precipitacao_anual,-35.92000000000007
-65.75,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.720000000000027
-65.58333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.7705455398559593
-65.58333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-65.58333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-34.5
-65.58333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.699999999999989
-65.41666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.742690277099612
-65.41666666666667,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-65.41666666666667,-9.58333333333333,ssp126,bio12_precipitacao_anual,-33.51999999999998
-65.41666666666667,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.699999999999989
-65.25,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.728264656066898
-65.25,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-65.25,-9.58333333333333,ssp126,bio12_precipitacao_anual,-33.440000000000055
-65.25,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.600000000000023
-65.08333333333333,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.710702667236326
-65.08333333333333,-9.58333333333333,ssp126,bio5_temp_max_mes_quente,1
-65.08333333333333,-9.58333333333333,ssp126,bio12_precipitacao_anual,-34
-65.08333333333333,-9.58333333333333,ssp126,bio13_precipitacao_mes_umido,-4.439999999999998
-64.91666666666667,-9.58333333333333,ssp126,bio4_sazonalidade_temperatura,2.678328704833987
