lon,lat,temperatura,precipitacao,sazonalidade,periodo
-40.833333333333336,-5,22.829714448644133,1722.257757353019,46.2194810719568,Atual
-40.5,-5,21.513092899163617,1706.2941104339984,45.65529734278283,Atual
-40.16666666666667,-5,23.403713184129852,1766.400331931506,45.3801796720844,Atual
-79.83333333333333,-5.4,21.766622002245636,1642.6560900558477,50.15081658377493,Atual
-79.5,-5.4,23.882263311121733,1686.8989900749252,44.79904919269681,Atual
-79.16666666666667,-5.4,22.435679224427204,1606.8256963515464,49.88373698772641,Atual
-78.83333333333333,-5.4,21.636398749322577,1663.0048373409757,47.91320960968557,Atual
-78.5,-5.4,23.194660932928457,1588.257319512707,51.219112686056405,Atual
-78.16666666666667,-5.4,22.971043428912047,1495.6688574893808,47.950720110805506,Atual
-77.83333333333333,-5.4,23.174747006002924,1762.9085200428567,44.49245929003045,Atual
-77.5,-5.4,23.4706484270135,1724.0427925577071,48.16342873608736,Atual
-77.16666666666667,-5.4,22.90559380570397,1640.7854526515464,47.90220788333399,Atual
-76.83333333333333,-5.4,23.086928338843244,1573.6515555291903,45.6281349193916,Atual
-76.5,-5.4,24.267605930928138,1542.356221323573,49.551339787384194,Atual
-76.16666666666667,-5.4,25.453962744661307,1638.9017178813958,43.894179747966916,Atual
-75.83333333333333,-5.4,21.656827388794042,1724.4643220231385,43.76108106755858,Atual
-75.5,-5.4,23.736827735178373,1744.915389717113,47.353807067825585,Atual
-75.16666666666667,-5.4,25.074817049863846,1683.3877755754852,46.34684046216707,Atual
-74.83333333333333,-5.4,22.810885607625757,1645.0252735512133,49.53979353095733,Atual
-74.5,-5.4,25.50178550795188,1828.184015308432,48.02899391018958,Atual
-74.16666666666667,-5.4,23.910492288279315,1682.6723145871572,45.60793358886543,Atual
-73.83333333333333,-5.4,25.21426359570382,1708.8021048084508,50.058839019646136,Atual
-73.5,-5.4,26.163381065874173,1649.5745310925056,46.88597699626439,Atual
-73.16666666666667,-5.4,25.6352556785285,1740.583234030088,46.76162720857191,Atual
-72.83333333333333,-5.4,26.08490744080664,1771.7881997690217,48.96884999936186,Atual
-72.5,-5.4,22.420332424323128,1764.2461792886318,45.28516036538606,Atual
-72.16666666666667,-5.4,23.54515800947702,1757.1157344386968,46.285615345146525,Atual
-71.83333333333333,-5.4,25.679219910798366,1840.2834542792853,48.90111960567404,Atual
-71.5,-5.4,24.128042515533807,1774.4428111044235,44.26418847067125,Atual
-71.16666666666667,-5.4,24.60940095171876,1657.1959994506458,45.075105255948955,Atual
-70.83333333333333,-5.4,26.821668471678013,1663.6247326661942,45.09667334837788,Atual
-70.5,-5.4,25.505473487749683,1677.2000287420783,45.73750761254942,Atual
-70.16666666666667,-5.4,25.500988794078214,1693.869945907336,48.87035010806295,Atual
-69.83333333333333,-5.4,25.250079585915927,1904.7163598224024,45.78016210841996,Atual
-69.5,-5.4,23.826685671822464,1691.8145689920873,48.67498544075331,Atual
-69.16666666666667,-5.4,23.57475071651617,1749.076585143738,42.95276496376472,Atual
-68.83333333333333,-5.4,25.45753283291854,1802.577872553089,49.84305736144561,Atual
-68.5,-5.4,26.135498607654384,1725.9160014365616,41.75164002911337,Atual
-68.16666666666667,-5.4,24.337024756311546,1875.2472734715147,45.02803299821055,Atual
-67.83333333333333,-5.4,23.836120461287067,1643.064155932571,51.948911182331685,Atual
-67.5,-5.4,27.25867604563354,1872.8001313562859,45.90962819214828,Atual
-67.16666666666667,-5.4,26.438279021071676,1841.5963258202241,46.722213945622144,Atual
-66.83333333333333,-5.4,26.429800414313288,1976.903478490989,49.68698401557427,Atual
-66.5,-5.4,26.921109439120478,1762.7222130147914,45.63895809285117,Atual
-66.16666666666667,-5.4,26.529180952305904,1802.7059897154516,47.73383719757132,Atual
-65.83333333333333,-5.4,24.758401756063716,1915.755878574751,51.86059213338775,Atual
-65.5,-5.4,27.28894737852137,1653.048573644699,41.361939119198155,Atual
-65.16666666666667,-5.4,24.496850820593377,1777.156623779946,49.29017814580437,Atual
-64.83333333333333,-5.4,25.357554241684724,1789.2127026111727,50.17212110707784,Atual
-64.5,-5.4,26.22695091919881,1761.0190890353244,45.20877463270434,Atual
-64.16666666666667,-5.4,26.139102291984692,1875.694094717212,47.830784688894106,Atual
-63.833333333333336,-5.4,26.442387708848795,1771.7258783530447,45.76991783769624,Atual
-63.5,-5.4,26.716701798271533,1751.125704855624,46.0113061159532,Atual
-63.16666666666667,-5.4,24.8144885430699,1844.969778913292,44.84683739563407,Atual
-62.833333333333336,-5.4,24.236128548550056,1795.7085471313044,45.87306240335899,Atual
-62.5,-5.4,24.309615203393207,1844.6936631317508,45.710876356570026,Atual
-62.16666666666667,-5.4,26.162711474968543,1678.4728071050808,44.316474210777066,Atual
-61.833333333333336,-5.4,24.953438478442433,1832.7948100175277,47.203137873562355,Atual
-61.5,-5.4,25.843600202300433,1927.7368694946,48.23822334471241,Atual
-61.16666666666667,-5.4,26.613071301789642,1753.3826172926904,50.44206754844153,Atual
-60.833333333333336,-5.4,24.490984276439846,1643.673774827628,47.37391041493039,Atual
-60.5,-5.4,26.16111877835867,1886.6268132131747,47.908562470109345,Atual
-60.16666666666667,-5.4,24.344849802314304,1667.1499567227308,45.96116282271073,Atual
-59.833333333333336,-5.4,25.639508662341928,1814.4059890413268,43.95602625254698,Atual
-59.5,-5.4,24.90206508800108,1962.1968849247748,43.57102864539062,Atual
-59.16666666666667,-5.4,23.829754648476044,1751.7699441009388,48.089092295209156,Atual
-58.833333333333336,-5.4,25.705920372862625,1712.15072900993,40.36794797608661,Atual
-58.5,-5.4,25.3539032257785,1842.0230381790157,42.1583526519213,Atual
-58.16666666666667,-5.4,23.497353099510086,1852.9148794490109,52.14799010884349,Atual
-57.833333333333336,-5.4,24.38642946892978,1800.9541718194896,49.707463502232436,Atual
-57.5,-5.4,27.010421607964478,1847.3367659676003,41.86235249427641,Atual
-57.16666666666667,-5.4,23.29858651712016,1836.2049120925888,48.41702197757451,Atual
-56.833333333333336,-5.4,23.83146877982304,1936.5678050871304,45.97742007927564,Atual
-56.5,-5.4,25.446959966511983,1895.9630377354754,46.17316199015457,Atual
-56.16666666666667,-5.4,22.567684807626257,1885.8257375251576,43.2137573191659,Atual
-55.833333333333336,-5.4,26.300574663450902,1741.1446331905863,49.51889935240956,Atual
-55.5,-5.4,22.838188670005632,1651.3897525944728,50.012339616086905,Atual
-55.16666666666667,-5.4,22.889820095070384,1778.2492676289958,48.356875198447526,Atual
-54.833333333333336,-5.4,23.313569771761987,1681.2318722903447,48.25524698676941,Atual
-54.5,-5.4,24.43244671807757,1880.8857772184801,48.55434282701322,Atual
-54.16666666666667,-5.4,26.705789938498448,1731.0056270181317,49.28231603321536,Atual
-53.833333333333336,-5.4,23.577115261856186,1759.3063982400918,50.86119741409401,Atual
-53.5,-5.4,23.628521802226235,1952.7569875134939,45.28069851029593,Atual
-53.16666666666667,-5.4,21.34053970433963,1778.4315706638354,51.360131612502094,Atual
-52.833333333333336,-5.4,22.91456167813279,1668.1026715707676,46.46250090140248,Atual
-52.5,-5.4,20.074791189513608,1855.0671715987119,46.709652680533395,Atual
-52.16666666666667,-5.4,22.3016631808598,1591.3384034202522,46.40963587458414,Atual
-51.833333333333336,-5.4,24.112659962016668,1867.4633715389557,49.68793922111221,Atual
-51.5,-5.4,22.210909789877682,1909.4042551875043,46.634528391288825,Atual
-51.16666666666667,-5.4,22.293675759769815,1519.510993990801,42.35678159152385,Atual
-50.833333333333336,-5.4,22.33315015243403,1704.9029533644357,44.03430425087777,Atual
-50.5,-5.4,22.09224594876074,1738.6910876484424,47.305608094320206,Atual
-50.16666666666667,-5.4,22.281770072454734,1742.764511803677,46.675365489472775,Atual
-49.833333333333336,-5.4,20.45812046771141,1783.2979043479204,50.97848838418947,Atual
-49.5,-5.4,21.54583300444202,1741.1674713005386,44.475379549939426,Atual
-49.16666666666667,-5.4,21.65905314069131,1701.3089150133846,50.78802321978517,Atual
-48.833333333333336,-5.4,22.62737525582578,1723.2528265531805,45.50849402906894,Atual
-48.5,-5.4,22.200486323294513,1776.2584228170808,54.2882987368047,Atual
-48.16666666666667,-5.4,21.115677427624792,1674.6384433642406,45.32668263631136,Atual
-47.833333333333336,-5.4,22.867879785048228,1646.7385677873294,42.00870712307104,Atual
-47.5,-5.4,23.27317209001725,1778.6422092052276,55.712011119063,Atual
-47.16666666666667,-5.4,20.512691391450463,1752.5497597753376,46.66668948939448,Atual
-46.833333333333336,-5.4,22.12475684854197,1622.679450125517,48.617988997965526,Atual
-46.5,-5.4,21.1068740991122,1822.8183596885083,44.74630009136345,Atual
-46.16666666666667,-5.4,21.276434792090466,1622.5780156931785,49.808872577169595,Atual
-45.833333333333336,-5.4,22.427936781041975,1671.3857763256783,49.501150288870896,Atual
-45.5,-5.4,22.918839231831218,1720.7021574899009,50.35166840903168,Atual
-45.16666666666667,-5.4,22.4436413545174,1706.5309980666925,43.083890213347836,Atual
-44.833333333333336,-5.4,21.4756500431046,1593.0214673649123,46.33558858264997,Atual
-44.5,-5.4,23.350899086476492,1636.3646210970307,42.315534863304016,Atual
-44.16666666666667,-5.4,23.29312202917539,1810.2922099405712,49.360693058425255,Atual
-43.833333333333336,-5.4,21.124986897911924,1590.783894315777,42.925340677640165,Atual
-43.5,-5.4,22.61832362009465,1638.601493363022,43.01533110324155,Atual
-43.16666666666667,-5.4,21.063816945051485,1688.9714704849775,52.55308465214133,Atual
-42.833333333333336,-5.4,24.023342027636204,1663.1178173121018,43.87383595472341,Atual
-42.5,-5.4,22.78214710812221,1612.8177636542616,52.75582783881242,Atual
-42.16666666666667,-5.4,23.738504484841663,1590.9280747973335,42.974700058447546,Atual
-41.833333333333336,-5.4,23.075369958263035,1561.5009599617977,42.71160100959697,Atual
-41.5,-5.4,22.61699414199465,1631.1188560572873,50.43140901884402,Atual
-41.16666666666667,-5.4,23.65296185313606,1739.3669614744942,48.128542922560136,Atual
-40.833333333333336,-5.4,21.708479104238492,1797.187954033239,46.7448372891741,Atual
-40.5,-5.4,21.44396118340131,1739.449716726408,49.1457434156121,Atual
-40.16666666666667,-5.4,22.426203412430155,1576.7068266544557,49.13429733337007,Atual
-79.83333333333333,-5.800000000000001,22.782608161299517,1724.6403885646414,44.164661931306625,Atual
-79.5,-5.800000000000001,22.12172114700777,1649.8297269544998,48.77843308283117,Atual
-79.16666666666667,-5.800000000000001,22.153194848462487,1611.8083691879078,42.83004189894302,Atual
-78.83333333333333,-5.800000000000001,23.769435708085922,1523.2078545806783,51.47198563292659,Atual
-78.5,-5.800000000000001,22.299103936151106,1627.2479824445277,42.069094751805565,Atual
-78.16666666666667,-5.800000000000001,24.021485440362653,1614.8750193291185,50.153098508101984,Atual
-77.83333333333333,-5.800000000000001,22.200167826047362,1737.968292715051,49.957910212834044,Atual
-77.5,-5.800000000000001,22.871516509288284,1708.7430865638653,43.85200481565263,Atual
-77.16666666666667,-5.800000000000001,22.350072226597092,1755.1569708903235,48.89749945592809,Atual
-76.83333333333333,-5.800000000000001,22.897359046253484,1594.722292203188,50.39050734214491,Atual
-76.5,-5.800000000000001,22.19693517556218,1523.1374890055922,50.5831230922735,Atual
-76.16666666666667,-5.800000000000001,24.076237696300513,1579.1971421086848,45.14020304389903,Atual
-75.83333333333333,-5.800000000000001,24.995636268358787,1632.2589641082884,45.64135964864693,Atual
-75.5,-5.800000000000001,24.117770752536533,1612.5854190976684,45.71652491117284,Atual
-75.16666666666667,-5.800000000000001,25.800661143569414,1666.6207524759423,46.22482719415265,Atual
-74.83333333333333,-5.800000000000001,22.223908727711716,1870.8677874579687,47.65048210444509,Atual
-74.5,-5.800000000000001,23.31158351459921,1467.4342232344195,46.54827408097309,Atual
-74.16666666666667,-5.800000000000001,24.82475128806661,1687.4014214335944,42.79867521907152,Atual
-73.83333333333333,-5.800000000000001,25.05245347937658,1704.3282810807593,45.02571744258524,Atual
-73.5,-5.800000000000001,24.821935100916416,1686.0448247623483,50.27242141686539,Atual
-73.16666666666667,-5.800000000000001,26.487074653163223,1643.9775029847954,46.38481196959636,Atual
-72.83333333333333,-5.800000000000001,26.512089438522406,1638.4303780040066,46.43969890001512,Atual
-72.5,-5.800000000000001,23.163707391009815,1794.3337781976606,45.744395936712024,Atual
-72.16666666666667,-5.800000000000001,24.406712415342582,1718.510723217015,50.09010664799269,Atual
-71.83333333333333,-5.800000000000001,23.382169879380253,1762.3703331405231,49.178927534496054,Atual
-71.5,-5.800000000000001,23.91605002400816,1599.0479502261016,49.160060084696504,Atual
-71.16666666666667,-5.800000000000001,25.40954493033173,1719.5452099515949,38.77216562405842,Atual
-70.83333333333333,-5.800000000000001,25.60557255173275,1560.884296283433,49.1318558511358,Atual
-70.5,-5.800000000000001,24.43883308722521,1726.638140741538,48.79378405417468,Atual
-70.16666666666667,-5.800000000000001,25.702899617101245,1677.2631404222711,44.19690019370944,Atual
-69.83333333333333,-5.800000000000001,24.639604810139254,1824.4062977019566,47.97917214242927,Atual
-69.5,-5.800000000000001,25.778725998182676,1751.927430995224,45.11452323207442,Atual
-69.16666666666667,-5.800000000000001,25.687841859121747,1828.722098728039,54.91081283144081,Atual
-68.83333333333333,-5.800000000000001,25.304661862365897,1870.069811198173,48.27479472469444,Atual
-68.5,-5.800000000000001,24.60918422395175,1801.3348145089612,45.65236758283678,Atual
-68.16666666666667,-5.800000000000001,25.196006449478034,1773.2331584395572,51.06054292225352,Atual
-67.83333333333333,-5.800000000000001,26.284939392694472,1727.4477947021596,47.13331087836734,Atual
-67.5,-5.800000000000001,25.232015966757753,1609.7202259921546,46.40748337276183,Atual
-67.16666666666667,-5.800000000000001,25.442522264072256,1753.857358619907,46.09996123027265,Atual
-66.83333333333333,-5.800000000000001,24.64275930530037,1780.4876961952627,45.57930916767154,Atual
-66.5,-5.800000000000001,25.354777015063053,1754.692436147415,45.80621589039253,Atual
-66.16666666666667,-5.800000000000001,25.81162071665891,1580.258318325395,46.08487621427464,Atual
-65.83333333333333,-5.800000000000001,25.037434975817305,1728.3701263197242,53.542928337027675,Atual
-65.5,-5.800000000000001,25.412793244116987,1765.7962365128267,45.61038827909054,Atual
-65.16666666666667,-5.800000000000001,24.611183346962004,1749.8135724819954,46.87815812813714,Atual
-64.83333333333333,-5.800000000000001,26.628082627441533,1781.8695004590945,39.36681595017731,Atual
-64.5,-5.800000000000001,28.21074843154238,1956.7093700372543,46.6019404548995,Atual
-64.16666666666667,-5.800000000000001,25.282250724106373,1580.5754053254363,49.98988720276085,Atual
-63.833333333333336,-5.800000000000001,26.227451574081027,1684.968624789634,54.35082858703754,Atual
-63.5,-5.800000000000001,27.412614702718983,1868.1033431508536,44.92034555880935,Atual
-63.16666666666667,-5.800000000000001,25.202239528159616,1816.6397063793702,48.18953847751456,Atual
-62.833333333333336,-5.800000000000001,25.14421598261756,1752.7053603357638,48.124749301914115,Atual
-62.5,-5.800000000000001,26.22612425828793,1686.9846193867938,45.593288117047045,Atual
-62.16666666666667,-5.800000000000001,24.40319964501419,1807.721104270064,51.176078238664935,Atual
-61.833333333333336,-5.800000000000001,25.192018029084895,1787.71086076988,43.97163472015077,Atual
-61.5,-5.800000000000001,24.70091527802235,1660.4852620823526,42.44061936389125,Atual
-61.16666666666667,-5.800000000000001,24.167170803775633,1731.4462347284973,46.201689389791525,Atual
-60.833333333333336,-5.800000000000001,25.612657205559135,1849.3703915535289,42.31544804762563,Atual
-60.5,-5.800000000000001,24.91125465380098,1722.8422363622956,47.218051985365555,Atual
-60.16666666666667,-5.800000000000001,27.36070994148979,1863.9083201133817,48.418276583832125,Atual
-59.833333333333336,-5.800000000000001,21.753693704414545,1879.8098711262953,46.06184301198608,Atual
-59.5,-5.800000000000001,25.494393152539786,1803.8524847847661,51.515744008089314,Atual
-59.16666666666667,-5.800000000000001,23.78178416347368,1817.6281047540065,48.90570079116366,Atual
-58.833333333333336,-5.800000000000001,24.26843287742358,1830.2162996128914,47.62840223838139,Atual
-58.5,-5.800000000000001,23.28135730498095,1853.9301534126496,52.8952014584317,Atual
-58.16666666666667,-5.800000000000001,25.00906051480614,1670.1871417562813,52.87121489637653,Atual
-57.833333333333336,-5.800000000000001,25.755917029920273,1704.6049765486182,54.061228035515114,Atual
-57.5,-5.800000000000001,24.693807151157024,1716.0716480965275,41.83036488617053,Atual
-57.16666666666667,-5.800000000000001,23.04259340999434,1878.7125588653269,46.911613516883264,Atual
-56.833333333333336,-5.800000000000001,25.710778144293002,2035.9579498319927,50.05922393707064,Atual
-56.5,-5.800000000000001,23.643678257538955,1854.5922111724774,47.30564005438913,Atual
-56.16666666666667,-5.800000000000001,23.90936487905092,1854.2894555774092,46.934591626224915,Atual
-55.833333333333336,-5.800000000000001,23.54795717157675,1592.2473836578506,51.55131377729868,Atual
-55.5,-5.800000000000001,23.254840233300683,1673.0808300094147,48.925175580537825,Atual
-55.16666666666667,-5.800000000000001,23.472470302369462,1725.2928318618401,46.32903927168826,Atual
-54.833333333333336,-5.800000000000001,22.14237089325221,1772.2092724612564,48.474843477153556,Atual
-54.5,-5.800000000000001,24.438835086680612,1722.667654361356,49.04085799287604,Atual
-54.16666666666667,-5.800000000000001,23.777654613733162,1841.9805820108472,44.006773855387024,Atual
-53.833333333333336,-5.800000000000001,23.05218057407208,1774.5383848017511,41.515716399440414,Atual
-53.5,-5.800000000000001,23.906890263938926,1577.9812509444216,46.66587136667571,Atual
-53.16666666666667,-5.800000000000001,21.427057576267195,1731.570022163937,48.85554639526016,Atual
-52.833333333333336,-5.800000000000001,23.872837625377784,1653.625477493212,51.2081363342217,Atual
-52.5,-5.800000000000001,22.82375415337202,1735.0961281803566,46.393196181783566,Atual
-52.16666666666667,-5.800000000000001,23.0593068781263,1861.5898488308412,45.920717426882376,Atual
-51.833333333333336,-5.800000000000001,21.92380916514088,1664.2324294827665,42.258527189816064,Atual
-51.5,-5.800000000000001,21.488263899343774,1832.8986994491586,45.35254867028524,Atual
-51.16666666666667,-5.800000000000001,21.676259301131754,1649.3092475916078,49.60063405655465,Atual
-50.833333333333336,-5.800000000000001,23.350079397836947,1672.2568259330612,44.566654051013536,Atual
-50.5,-5.800000000000001,23.348202707893492,1747.1482950151137,45.96051779354212,Atual
-50.16666666666667,-5.800000000000001,23.802075169901578,1716.3729113216277,47.439343313301784,Atual
-49.833333333333336,-5.800000000000001,21.972280302580078,1943.8950852498733,40.73253060498871,Atual
-49.5,-5.800000000000001,21.1631294924925,1564.2359852671657,44.57073744877804,Atual
-49.16666666666667,-5.800000000000001,23.574512344627788,1723.6728272161927,48.86440191282066,Atual
-48.833333333333336,-5.800000000000001,20.21348516638778,1843.4325357853027,47.380786301119684,Atual
-48.5,-5.800000000000001,21.717598107168385,1698.2049272194513,45.720954140870596,Atual
-48.16666666666667,-5.800000000000001,22.533711868872825,1702.6898132295332,47.322393956490295,Atual
-47.833333333333336,-5.800000000000001,20.575451342661143,1778.6682122581515,53.34230874348746,Atual
-47.5,-5.800000000000001,20.127822764631425,1663.283122067864,48.79087521014684,Atual
-47.16666666666667,-5.800000000000001,22.37815497340369,1729.2801411013918,52.55196647971268,Atual
-46.833333333333336,-5.800000000000001,23.625500185045993,1846.977607065293,45.21550606668408,Atual
-46.5,-5.800000000000001,21.064592260495235,1714.7764251844003,48.0021483643936,Atual
-46.16666666666667,-5.800000000000001,21.11004199556023,1693.0227367383247,44.509905352804786,Atual
-45.833333333333336,-5.800000000000001,20.850322651110922,1573.6149348907795,51.42484243918389,Atual
-45.5,-5.800000000000001,23.546003055537994,1650.1562259980365,45.77442336320245,Atual
-45.16666666666667,-5.800000000000001,21.166740010299343,1602.4391352078271,46.484581155378415,Atual
-44.833333333333336,-5.800000000000001,21.062790619478957,1603.2302938739062,45.2954838851326,Atual
-44.5,-5.800000000000001,21.143782887938073,1703.7905549038048,48.03397629869633,Atual
-44.16666666666667,-5.800000000000001,21.431349045508266,1749.280329454955,47.74317654662064,Atual
-43.833333333333336,-5.800000000000001,21.47581799489444,1552.0679915788955,46.29598577355123,Atual
-43.5,-5.800000000000001,22.860930463993157,1584.141777254444,50.015766275378674,Atual
-43.16666666666667,-5.800000000000001,22.591349116432838,1480.9625720626639,47.00124999665324,Atual
-42.833333333333336,-5.800000000000001,22.852158214086046,1638.0774738321786,44.05428611643084,Atual
-42.5,-5.800000000000001,21.711861253420047,1752.2438332588008,45.451682340784345,Atual
-42.16666666666667,-5.800000000000001,23.28162137261468,1644.1885742605282,47.71389049630798,Atual
-41.833333333333336,-5.800000000000001,19.22096344977097,1666.643971302881,45.610311050807574,Atual
-41.5,-5.800000000000001,23.89656395586718,1569.6549105596832,47.81964928734187,Atual
-41.16666666666667,-5.800000000000001,22.96725547844228,1505.39511489846,46.90116782465525,Atual
-40.833333333333336,-5.800000000000001,22.396516220754553,1642.3314720423496,44.29472492345356,Atual
-40.5,-5.800000000000001,23.46299210160894,1501.4987052106283,44.42764171207146,Atual
-40.16666666666667,-5.800000000000001,21.695038122268244,1526.3908996003217,44.15139783978579,Atual
-79.83333333333333,-6.199999999999999,21.71664350510679,1634.5055076638048,48.99380706445851,Atual
-79.5,-6.199999999999999,22.616866804011224,1637.4655115843789,44.4626432000931,Atual
-79.16666666666667,-6.199999999999999,20.866013221997797,1618.2463370742269,49.74430731956329,Atual
-78.83333333333333,-6.199999999999999,22.63222907753923,1690.832285965672,51.536375142994466,Atual
-78.5,-6.199999999999999,22.73155299872686,1600.0218803199566,49.4044317855668,Atual
-78.16666666666667,-6.199999999999999,22.56276474173421,1644.3080050842293,50.37662993022839,Atual
-77.83333333333333,-6.199999999999999,21.547954941230135,1547.3505940382472,52.21810465530298,Atual
-77.5,-6.199999999999999,24.357129094992498,1520.4819584032193,45.55758225946947,Atual
-77.16666666666667,-6.199999999999999,21.545105454029567,1645.1816359253978,46.06980889252876,Atual
-76.83333333333333,-6.199999999999999,21.661345848664812,1540.5583610227154,46.0102425212472,Atual
-76.5,-6.199999999999999,22.753897338844155,1702.853457958356,47.572369719398566,Atual
-76.16666666666667,-6.199999999999999,25.208786196738057,1476.308682451222,50.27355775758792,Atual
-75.83333333333333,-6.199999999999999,23.732661763481474,1728.961245706323,47.646881546882824,Atual
-75.5,-6.199999999999999,24.01159959057239,1598.517951914236,48.63864937513954,Atual
-75.16666666666667,-6.199999999999999,23.599578942366136,1764.6145558528613,47.29473005820152,Atual
-74.83333333333333,-6.199999999999999,24.245950885752706,1601.1877470531629,43.34740610070422,Atual
-74.5,-6.199999999999999,24.754798968083822,1655.4742854791727,45.166323119472395,Atual
-74.16666666666667,-6.199999999999999,24.945858709772413,1564.07733855348,42.433255362512845,Atual
-73.83333333333333,-6.199999999999999,25.783485877375956,1638.8414821409185,50.63678615153055,Atual
-73.5,-6.199999999999999,23.526376962476863,1841.2727863128891,44.03336065973177,Atual
-73.16666666666667,-6.199999999999999,24.312896262449396,1850.2925060338493,45.02451299521456,Atual
-72.83333333333333,-6.199999999999999,25.04405344496307,1569.5798789189892,50.65556343460047,Atual
-72.5,-6.199999999999999,25.596525486413345,1681.3897074731797,46.40955099803389,Atual
-72.16666666666667,-6.199999999999999,24.419532619842965,1741.6594290225667,47.2359504013303,Atual
-71.83333333333333,-6.199999999999999,25.59545794907158,1836.0713286108912,46.159516795308264,Atual
-71.5,-6.199999999999999,24.366603442313966,1698.5997324721088,43.94050149722943,Atual
-71.16666666666667,-6.199999999999999,24.680838798834497,1830.3690783406519,45.971683611163,Atual
-70.83333333333333,-6.199999999999999,26.252382143245537,1748.3241855136525,49.081670697949825,Atual
-70.5,-6.199999999999999,23.14629999961656,1647.6729980584907,49.25255841008246,Atual
-70.16666666666667,-6.199999999999999,25.53484054254227,1724.9400754892245,47.24914181684289,Atual
-69.83333333333333,-6.199999999999999,26.378757771917442,1607.6638955600843,50.42191094032425,Atual
-69.5,-6.199999999999999,25.045116062515653,1726.0323391592785,45.28593990820256,Atual
-69.16666666666667,-6.199999999999999,26.170723380749962,1736.5664916761773,45.5102448486323,Atual
-68.83333333333333,-6.199999999999999,24.759929778016886,1721.1734737902568,47.77439237647594,Atual
-68.5,-6.199999999999999,25.7736140890244,1856.9324583427556,47.48247528766055,Atual
-68.16666666666667,-6.199999999999999,25.638620648187086,1650.4477382140917,44.29152889709143,Atual
-67.83333333333333,-6.199999999999999,25.63322767817661,1908.0184555109076,49.647636460990896,Atual
-67.5,-6.199999999999999,24.292250004462392,1795.5892834520657,43.058126676673886,Atual
-67.16666666666667,-6.199999999999999,25.541733989662838,1741.8261046188377,46.16985007026092,Atual
-66.83333333333333,-6.199999999999999,24.8441481206355,1646.5859294585491,43.64547055562724,Atual
-66.5,-6.199999999999999,25.35673528198043,1569.4031894885095,44.148488332810764,Atual
-66.16666666666667,-6.199999999999999,26.88563141963486,1631.7907749804376,40.765807291806226,Atual
-65.83333333333333,-6.199999999999999,25.136202865562286,1758.9355910233755,48.57718571988485,Atual
-65.5,-6.199999999999999,25.717774740200973,1694.5009388149292,50.28638218610317,Atual
-65.16666666666667,-6.199999999999999,25.855272863355175,1645.5789246843199,48.54634120639035,Atual
-64.83333333333333,-6.199999999999999,25.51558875662338,1885.3123856628208,46.823296293460054,Atual
-64.5,-6.199999999999999,26.58669527545403,1671.9731997456531,50.27381597105144,Atual
-64.16666666666667,-6.199999999999999,25.623311369695,1681.1401456703197,49.94257508310856,Atual
-63.833333333333336,-6.199999999999999,25.80450670629234,1702.491468467102,45.05108196318693,Atual
-63.5,-6.199999999999999,24.61314119041224,1849.2118481782732,53.611362533741826,Atual
-63.16666666666667,-6.199999999999999,25.12464312304523,1738.979432829754,49.9147864643145,Atual
-62.833333333333336,-6.199999999999999,24.780592589883852,1885.5322297168163,48.60129116869601,Atual
-62.5,-6.199999999999999,25.95582772246848,1807.2901911673123,47.19562877485237,Atual
-62.16666666666667,-6.199999999999999,26.63746183984705,1883.486201011434,47.54160495299677,Atual
-61.833333333333336,-6.199999999999999,24.795773539417603,1748.1244823963934,51.479818668551815,Atual
-61.5,-6.199999999999999,22.792608237479314,1689.9727099358258,49.10058869172927,Atual
-61.16666666666667,-6.199999999999999,24.221727480208422,1606.6378347535324,46.151218629413506,Atual
-60.833333333333336,-6.199999999999999,24.042188166862267,1744.0578078245208,53.28846986012394,Atual
-60.5,-6.199999999999999,26.282780202277408,1659.4317722571811,46.370975701000916,Atual
-60.16666666666667,-6.199999999999999,25.0515246221888,1828.7283324268567,48.795641903022,Atual
-59.833333333333336,-6.199999999999999,26.522224594289995,1762.3753381296601,45.45866497103791,Atual
-59.5,-6.199999999999999,25.145577570386685,1767.8946398220028,49.43216414465844,Atual
-59.16666666666667,-6.199999999999999,22.90292509847886,1694.4330850686463,48.47242432233409,Atual
-58.833333333333336,-6.199999999999999,25.047686644043754,1764.0313265795132,47.45096064031535,Atual
-58.5,-6.199999999999999,23.576399102908823,1630.6168283551267,47.93928385676336,Atual
-58.16666666666667,-6.199999999999999,24.29348367239473,1889.6320415440277,45.15146097626931,Atual
-57.833333333333336,-6.199999999999999,24.073138775472994,1706.225111943072,47.53134700933326,Atual
-57.5,-6.199999999999999,23.917319773600813,1707.6551187985808,43.49597133105594,Atual
-57.16666666666667,-6.199999999999999,23.601129624379418,1789.4057642634752,45.80905106079301,Atual
-56.833333333333336,-6.199999999999999,25.968181898640776,1741.7169671100135,43.45551560070241,Atual
-56.5,-6.199999999999999,25.40461793345751,1748.7751351717204,46.72623643658613,Atual
-56.16666666666667,-6.199999999999999,22.654539469212654,1871.1395685939265,45.372522714150136,Atual
-55.833333333333336,-6.199999999999999,23.740667891041163,1596.3883441252833,48.53829878837939,Atual
-55.5,-6.199999999999999,24.678722177188433,1752.7930743442757,46.76408674819698,Atual
-55.16666666666667,-6.199999999999999,24.516173638762524,1708.5621153264967,47.621359340272065,Atual
