bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao
88.72603607177734,27.910490036010746,31.44499969482422,26.293832778930664,2673,330,108,608,601,54,0.00896741599672883,82.52970949743181
69.98925018310547,49.992679595947266,34.279998779296875,25.40395736694336,1879,309,3,476,53,308,0.05247751169789713,1.28837649785487
74.22578430175781,31.61458969116211,33.09000015258789,24.33304214477539,1982,304,26,406,879,279,0.10343798130157716,241.0096691899882
69.31221008300781,71.23828887939453,32.4109992980957,24.26504135131836,1902,321,6,428,88,397,0.0716910664250703,284.43949252028057
69.7160873413086,46.41630172729492,34.3380012512207,25.255624771118164,1940,317,3,265,60,357,0.02988492484622606,268.5096812228857
82.78492736816406,41.72534942626953,32.08625030517578,26.45325088500977,2225,293,57,373,852,33,0.01143481535256044,350.26327913780875
71.35034942626953,33.70530700683594,33.54375076293945,25.8435001373291,2172,327,17,323,169,119,0.04927044548503112,278.6190345366544
77.00001525878906,76.54874420166016,31.213001251220703,25.353042602539063,2025,288,32,796,132,226,0.0126556097748193,10.69003867937608
70.30904388427734,56.56535339355469,33.254249572753906,24.70249938964844,1747,292,10,260,112,253,0.04306828499411481,148.0167881239792
80.5900650024414,62.77501678466797,30.969999313354492,24.65399932861328,2120,354,60,191,794,332,0.2213858861062644,292.17349168281856
77.09388732910156,75.84809875488281,32.64249801635742,26.09379196166992,2248,375,20,80,958,9,0.00546006213237321,98.18394303592002
76.96744537353516,80.71464538574219,31.70299911499023,24.616249084472656,1860,311,5,714,41,421,0.07647391226703262,25.236238156265618
82.64500427246094,43.08132553100586,31.60650062561035,25.383625030517575,1725,349,34,250,850,153,0.09570229534746078,40.592050280025624
69.22798156738281,45.38453674316406,34.2239990234375,25.411209106445313,2167,337,10,316,983,273,0.02067942862377536,273.23195608180697
81.683746337890625,40.6767578125,31.22949981689453,25.911209106445313,2609,309,99,615,335,168,0.01842938838874881,18.391317031473477
86.41175079345703,26.981016159057617,32.02925109863281,26.560625076293945,2699,320,134,565,563,74,0.01989303378619969,103.55792382826684
71.98505401611328,34.003475189208984,33.44824981689453,25.832874298095703,2395,362,20,363,190,105,0.05097762601208347,38.25965070179817
69.60208892822266,49.950008392333984,33.150001525878906,24.904541015625,1960,333,6,225,89,237,0.07045020423988903,349.0822563343098
81.71070098876953,57.48958969116211,31.819000244140625,25.18375015258789,2212,340,58,203,709,269,0.1057654971281911,240.7452289128849
82.74443054199219,43.38355255126953,31.90625,25.593833923339844,1785,358,38,252,876,111,0.08588816882668392,325.4374536845894
72.28209686279297,45.41038513183594,33.021751403808594,25.606958389282227,2268,353,17,501,179,95,0.02275589208258934,7.89500134424821
78.19889068603516,66.01100158691406,32.2140007019043,25.43466567993164,2467,341,57,202,863,161,0.03682758794791947,139.4449740981291
78.91082000732422,32.581783294677734,32.67774963378906,26.216209411621097,2920,375,65,653,386,76,0.01061424149206106,23.74642868120322
88.42236328125,23.94886589050293,32.031497955322266,26.658124923706055,2447,280,112,509,527,35,0.00351892992267812,6.309140321257878
70.74842071533203,42.755516052246094,33.66550064086914,25.52891540527344,2349,372,24,311,1027,218,0.07717093678173792,207.58613830387296
73.4587631225586,54.96173858642578,34.53125,25.67974853515625,1723,298,23,213,803,130,0.04687409120461694,58.511940576740095
73.11259460449219,41.83377456665039,33.17675018310547,25.703540802001953,2242,323,23,332,222,76,0.0310035807526694,78.43046616504951
67.378082275390625,42.18022155761719,34.120750427246094,25.06879234313965,1973,319,7,282,885,332,0.10083792068865996,50.513170381341375
82.617034912109375,40.15420150756836,32.32474899291992,26.549957275390625,2241,276,79,408,813,39,0.00670793332453581,9.97114944720846
77.84520721435547,55.30475234985352,31.34724998474121,25.096416473388672,1763,304,36,185,757,157,0.04056993126897747,44.858202241553954
70.45874786376953,45.18522644042969,33.02299880981445,25.042625427246097,2369,364,15,576,153,169,0.05662537149911255,328.32288942305405
81.29814910888672,41.25640106201172,31.29450035095215,26.04129219055176,2592,304,101,607,345,150,0.04624408533575704,338.8782864551299
69.0664291381836,34.156654357910156,33.59975051879883,25.398334503173828,2032,314,10,288,901,226,0.02448642616725929,359.08732512487
78.51385498046875,65.34737396240234,31.319250106811523,25.569042205810547,1761,238,27,600,123,308,0.06456211302401597,103.93230104558796
85.46085357666016,31.000226974487305,32.09724807739258,26.59312438964844,2515,304,95,503,848,48,0.014822015588655,317.2348322097366
84.951507568359375,51.19413757324219,32.7755012512207,25.961166381835938,2251,407,34,148,1111,105,0.03294017639952756,293.648699732979
68.6447982788086,41.71566390991211,35.229248046875,25.611915588378903,2193,364,5,373,61,329,0.03596749293412535,173.74564597537398
71.33378601074219,41.41667175292969,34.34550094604492,24.88825035095215,1932,279,11,319,812,301,0.16404187377622692,113.45321287514597
73.45279693603516,30.214284896850582,33.732749938964844,24.591041564941406,1956,315,15,310,853,242,0.12400428619910234,164.1801083430483
80.09481048583984,53.05196762084961,30.681499481201172,25.203832626342773,2090,278,57,633,218,206,0.02622216364491248,348.00047644351207
78.670654296875,57.2841682434082,30.8752498626709,25.233999252319336,2003,274,41,634,167,235,0.04905471558801439,334.5735610593219
88.87078857421875,25.686004638671875,31.30525016784668,26.20425033569336,2660,311,143,577,708,57,0.00294484500765486,66.6777076472133
78.32257080078125,58.78804016113281,32.6515007019043,26.391666412353516,2118,313,61,259,856,52,0.07699167714684949,40.3424414565744
84.38805389404297,54.09743118286133,32.91749954223633,26.49283218383789,1905,326,66,316,817,57,0.4857193365838361,121.01431349878422
70.5916748046875,82.73723602294922,34.71900177001953,25.91433334350586,1683,295,2,423,47,320,0.0128306618255194,1.761791665958241
86.37035369873047,41.68156814575195,32.101749420166016,25.98424911499023,2475,431,53,201,1167,20,0.02742837762617381,317.457140124882
81.96573638916016,38.224700927734375,31.489999771118164,25.965166091918945,2684,327,102,610,468,136,0.03124651264352183,10.7189332592492
80.95051574707031,60.4324836730957,31.04775047302246,24.562707901000977,2357,339,70,264,776,379,0.04952039121020734,150.5868525971585
74.502593994140625,49.30745697021485,32.97975158691406,26.05349922180176,1990,290,25,470,172,103,0.0383389617298313,92.32375886118746
85.81053161621094,60.84087371826172,32.29199981689453,25.52945899963379,2030,348,67,308,911,209,0.28925342676218,110.3634726138904
82.33708953857422,33.808387756347656,31.80175018310547,26.253042221069336,2639,324,110,570,392,91,0.01281588010156114,346.01439839720257
72.3311538696289,70.07916259765625,32.76300048828125,24.929208755493164,1984,327,3,481,28,341,0.06495185600568364,278.6026777074712
85.11284637451172,28.88139533996582,31.881500244140625,26.480499267578125,2936,375,136,639,586,71,0.03415399434370986,293.4688508606632
78.37815856933594,64.75865936279297,31.65999984741211,25.44683265686035,2109,296,32,686,123,171,0.00814168888811567,106.64229558199852
78.68378448486328,63.47941207885742,30.87649917602539,25.121665954589844,2036,271,48,662,169,240,0.04339323077707038,92.56652556549707
83.466033935546875,50.02522277832031,32.194000244140625,25.78874969482422,2269,342,49,187,835,46,0.02987928745964318,335.5680316779656
88.8296127319336,34.43979263305664,31.738250732421875,26.04020881652832,2497,333,148,480,739,40,0.02050158797518663,29.31196159042895
81.92716217041016,73.578857421875,33.63650131225586,26.76099967956543,1671,337,42,252,816,83,0.01211485454549731,140.34307807162125
71.61064147949219,33.87449645996094,33.513248443603516,25.835540771484375,1939,281,18,296,808,157,0.05879872189670514,37.52125424394898
70.106170654296875,36.17117691040039,33.69049835205078,25.67970848083496,2110,328,10,291,133,126,0.04524921553301866,19.13692071597183
73.084808349609375,29.949003219604492,33.427249908447266,24.67620849609375,2014,300,18,324,892,279,0.06064530580718623,178.529886628941
70.96040344238281,59.03800201416016,33.52750015258789,24.932458877563477,1846,320,1,478,45,377,0.01151177016414571,28.63024783391299
87.3300552368164,46.5802116394043,31.030000686645508,25.38420867919922,3426,356,230,870,870,91,0.01767936573007601,322.31133493323426
73.00634765625,60.018550872802734,32.99850082397461,26.00279235839844,3073,449,58,234,1089,9,0.01423137877874056,67.52342063309241
75.69166564941406,33.123680114746094,33.29800033569336,26.162708282470703,2552,359,38,568,1050,90,0.02420738009030525,5.530501135992906
86.603302001953125,43.71295166015625,31.078001022338867,25.452709197998047,3192,333,212,718,780,98,0.01620082369809076,123.4852477655064
80.72803497314453,62.087371826171875,31.85124969482422,25.340791702270508,2323,340,60,213,783,198,0.06466772449104971,136.64846961271974
79.17374420166016,56.267581939697266,32.33625030517578,25.809165954589844,1789,323,58,233,887,218,0.19504264567188448,224.3315683944028
77.58007049560547,55.38509750366211,32.100250244140625,25.81883430480957,2129,293,30,528,191,142,0.00837541042773037,21.872960350847332
69.0555191040039,44.92192077636719,33.86825180053711,25.460458755493164,1933,322,7,229,93,164,0.03772170475092059,14.436257062431809
83.569000244140625,44.910640716552734,31.9689998626709,25.535499572753903,2455,443,41,205,1170,75,0.04795236703357451,28.92273369571696
81.46312713623047,56.76239013671875,32.52299880981445,25.69037437438965,1782,348,42,153,439,361,0.20355896217222913,220.04271263919745
79.2872085571289,55.398223876953125,32.324501037597656,26.334375381469727,2209,319,76,287,822,85,0.1212471085881153,184.5682383787284
72.10498809814453,73.8524398803711,33.193748474121094,24.832332611083984,1886,320,1,468,20,378,0.04766422657875506,313.87095067226136
81.44071960449219,35.747344970703125,31.79024887084961,26.21591567993164,2590,317,89,572,334,102,0.0318436387450541,133.11238811723032
73.25590515136719,38.87896728515625,33.1094970703125,25.691791534423828,2164,337,24,288,228,80,0.01090931097889841,355.9061933659546
71.40563201904297,67.84749603271484,34.99774932861328,26.350584030151367,1771,304,3,461,48,292,0.1381228683261953,65.74574635680872
78.58550262451172,31.63057327270508,32.71099853515625,26.199542999267575,2373,329,43,539,284,69,0.03270861847529218,285.8590717833729
86.58284759521484,29.75876808166504,31.80699920654297,26.46879196166992,3135,343,190,625,737,53,0.01614163975444148,144.94288007339546
70.31558990478516,59.95597457885742,33.52574920654297,25.09345817565918,1982,336,3,462,64,341,0.08902371833910237,272.50198306702504
80.426055908203125,58.76824569702149,31.40124893188477,25.316041946411133,2292,326,46,724,180,173,0.02215867105484699,15.290037385424371
81.345306396484375,59.48087310791016,31.440500259399418,24.837291717529297,2263,336,62,222,750,329,0.0893891983308135,227.96978659093708
79.14356994628906,33.70737075805664,32.5057487487793,26.13162422180176,2861,368,58,639,373,96,0.027986325706304,90.00000000000001
68.48058319091797,45.015357971191406,34.168251037597656,25.50520896911621,1942,321,6,234,90,177,0.05305781224215725,248.51688807125544
79.50544738769531,65.66016387939453,32.036251068115234,25.40625,2407,324,64,212,840,170,0.05807250860723476,44.27075468716539
73.28308868408203,86.99061584472656,32.19499969482422,24.664165496826172,2193,405,2,762,35,367,0.06606737231448549,258.46327055163994
80.837188720703125,60.707740783691406,30.904748916625977,24.49791717529297,2379,342,67,257,783,387,0.14868122432589853,91.64758507113164
79.01466369628906,55.60068893432617,31.434999465942383,25.001541137695313,1808,330,60,205,841,375,0.07870084938623499,350.9668731230651
86.75894927978516,46.54986953735352,30.356000900268555,25.342750549316406,3262,337,217,865,785,234,0.03318659758430957,163.78945994110796
85.05721282958984,29.847238540649418,31.902000427246097,26.483083724975582,2922,369,137,636,591,63,0.010388176280107,63.32540396508448
76.44929504394531,38.90472412109375,32.83449935913086,26.114458084106445,2456,327,33,586,265,91,0.02534277322400911,339.29568549180004
73.04682159423828,34.04572677612305,33.48524856567383,26.049083709716797,2109,296,25,502,857,127,0.07388306208139928,332.7400690275744
81.45784759521484,35.248046875,31.807748794555664,26.23595809936523,2583,316,98,562,351,102,0.02979255394804596,102.81205872064965
87.70653533935547,45.729148864746094,32.257999420166016,26.152000427246097,1903,303,84,295,705,62,0.02652776141113728,174.99070845730597
69.305511474609375,80.75444793701172,32.61024856567383,24.60587501525879,1706,295,8,409,81,367,0.15981027752173638,275.8621082247672
73.04235076904297,43.63145065307617,33.066749572753906,26.22808265686035,2276,323,40,438,947,133,0.0300644649166206,345.80740176029167
67.25691986083984,50.90070724487305,34.40650177001953,25.435625076293945,2143,342,11,293,947,292,0.05755398103484902,75.5321592413788
88.83964538574219,43.908111572265625,31.06399917602539,24.67966651916504,2343,351,97,466,887,436,0.48766865270000775,91.09585931937336
75.780364990234375,54.62040710449219,32.61349868774414,26.104333877563477,1880,269,19,466,139,141,0.05482142165220643,27.611134625135243
69.91761779785156,42.74782943725586,33.584251403808594,25.34654235839844,2227,355,20,298,979,265,0.06881466255125958,48.21069878744587
68.70942687988281,58.971195220947266,34.9474983215332,25.543624877929688,2074,365,2,532,48,304,0.01677043274056727,157.96073349464132
79.54462432861328,48.10259246826172,31.316499710083008,24.757333755493164,2105,369,39,170,970,127,0.04649901719566681,326.6959270039596
89.27062225341797,44.035057067871094,31.35874938964844,24.92737579345703,2410,349,98,433,900,388,0.5405758197818546,64.44788759320876
72.496734619140625,41.686561584472656,32.90449905395508,25.60279083251953,2248,335,18,503,196,82,0.01385546997275568,141.75361173998562
72.23229217529297,44.345333099365234,33.566001892089844,25.80920791625977,2262,328,26,354,233,58,0.02192798406425904,73.5269712603098
85.79045104980469,59.33853530883789,32.12725067138672,25.45829200744629,1666,328,47,284,817,277,0.5389934171801339,200.86660861469383
70.962554931640625,39.29684066772461,34.65924835205078,25.433792114257813,1982,308,8,331,69,319,0.16715884750594096,256.1452171991883
77.34288787841797,60.17070007324219,31.25900077819824,25.129125595092773,1840,323,34,152,437,129,0.03837258589073313,334.3375155116365
73.3973388671875,57.89848709106445,32.23524856567383,24.92829132080078,1742,276,15,411,131,353,0.4808188607361702,209.39248335456745
68.96668243408203,35.659366607666016,33.72650146484375,26.06887435913086,2268,336,24,315,989,162,0.08401775711363411,67.71024376892885
69.690704345703125,36.523216247558594,33.72975158691406,25.615917205810547,2074,325,10,279,127,139,0.04397213518003835,8.169600214142902
67.10095977783203,50.483192443847656,34.34675216674805,25.381834030151367,2136,341,11,294,943,302,0.04126860369044784,79.1441424850609
71.18745422363281,50.32202911376953,34.86899948120117,25.275959014892575,1841,276,17,292,743,190,0.04566825721791732,132.90443477627474
71.775238037109375,41.150352478027344,33.86899948120117,24.394332885742188,1955,280,13,333,800,378,0.247586583323502,144.39730273095526
86.1517562866211,38.73923110961914,31.1560001373291,25.656415939331055,3142,330,211,717,778,83,0.0299672485406115,161.2064461979442
80.56587219238281,37.65317153930664,32.00325012207031,25.97891616821289,2620,340,62,568,350,117,0.01061312345515148,156.2672947964009
72.38745880126953,45.08439636230469,33.04349899291992,25.77316665649414,2230,347,21,499,174,76,0.01822398675726117,80.17735474697506
89.36604309082031,45.43155288696289,32.16250228881836,25.730791091918945,2261,331,103,401,810,210,0.8029391228806436,173.50973059253332
68.33702087402344,48.57929992675781,34.18524932861328,25.270084381103516,2159,346,11,302,970,307,0.06931871827786042,203.1558041698582
79.25988006591797,54.280025482177734,32.43299865722656,26.326915740966797,2287,344,100,307,682,125,0.08666013417590063,222.27405364138724
78.53912353515625,56.12616729736328,31.15850067138672,25.478666305541992,2139,298,41,668,180,205,0.02697735144701182,43.922522560895374
73.08361053466797,80.15104675292969,32.41324996948242,24.684749603271484,2107,373,3,739,32,376,0.02135194891525055,234.37850569762443
69.715728759765625,57.342750549316406,34.230751037597656,24.65304183959961,1751,275,14,251,808,302,0.06325163422674009,44.039642481834846
66.52518463134766,33.41701126098633,33.99650192260742,25.428457260131836,2368,348,21,344,1011,248,0.1822549201352751,239.36144017810105
85.31611633300781,27.16215705871582,32.04774856567383,26.512666702270508,2468,308,112,506,487,77,0.03009798260651735,81.83457560873093
87.00599670410156,40.38761138916016,31.451499938964844,25.783458709716797,2854,317,182,629,717,81,0.0116315153734416,334.4361956579892
77.67070007324219,50.25267791748047,31.628250122070313,24.832500457763672,2047,333,51,319,873,276,0.14087168367298009,220.655219296466
78.91334533691406,54.874813079833984,31.999500274658203,25.69504165649414,2054,357,73,237,518,276,0.09090610968429182,150.20691734946237
71.698638916015625,40.331336975097656,32.869998931884766,25.43375015258789,2258,344,18,514,198,97,0.00440568890097247,314.8842606871893
82.27307891845703,47.01671600341797,32.015499114990234,25.481374740600582,2176,400,28,179,1065,95,0.01675105870809164,356.02872869483735
72.93590545654297,42.72195053100586,33.090999603271484,25.766874313354492,2478,379,38,326,1042,183,0.11809735885238824,313.9745515582445
78.90270233154297,59.70934295654297,33.215248107910156,26.123458862304688,1797,376,28,212,958,29,0.02286718838946553,118.41506082170248
86.48491668701172,41.681007385253906,31.25950050354004,25.737457275390625,2313,435,58,242,1140,36,0.02849964896851643,17.344966374268626
75.794921875,43.52495574951172,32.8077507019043,26.322416305541992,2283,312,48,429,911,124,0.08141795857277491,307.31494760291065
78.34918212890625,53.415184020996094,31.502500534057617,25.208749771118164,1742,306,37,194,765,135,0.0533804105336873,269.1657125327321
69.61474609375,47.32303237915039,33.42100143432617,25.06399917602539,2091,338,7,236,101,167,0.01872922710526209,64.1674961110997
86.271881103515625,44.29788589477539,30.811248779296875,25.649707794189453,3321,332,225,757,767,125,0.02454601046052103,77.19376202572644
90.71732330322266,32.53029251098633,31.50175094604492,25.312084197998047,2542,327,152,495,765,297,1.076195686216728,76.32001761907075
81.18221282958984,62.61927032470703,32.04199981689453,25.691417694091797,1844,310,27,111,682,108,0.13109412578026783,177.46769586317745
72.732391357421875,78.07633972167969,34.55274963378906,26.36779022216797,1691,299,3,452,46,338,0.10005271608668416,34.56851736185255
85.83998107910156,29.104360580444336,31.900999069213867,26.35445785522461,2496,308,97,631,527,60,0.00770083575487637,40.80150810825181
73.79747772216797,33.00840377807617,33.68050003051758,24.67704200744629,1958,285,13,345,775,283,0.1659432095770221,217.22677031983508
80.74226379394531,63.21199035644531,32.04975128173828,25.46987533569336,2435,332,50,199,870,148,0.185011646512229,106.72466475568442
77.3716049194336,56.03439712524414,32.75,26.12095832824707,2084,300,67,371,822,77,0.10812097073707512,325.03575737089227
90.3826141357422,37.80876541137695,32.11674880981445,26.22858428955078,2975,359,182,745,823,99,0.02032555226628392,104.39230047239109
77.193756103515625,33.71180725097656,33.08974838256836,26.212249755859375,2165,304,38,474,857,60,0.02557012219963845,306.3514286143282
74.88019561767578,59.70245361328125,33.41175079345703,26.414749145507813,1748,282,20,411,152,158,0.05088459899975801,311.6401747538361
80.203643798828125,62.062870025634766,31.905750274658203,25.161209106445313,2384,330,60,210,789,222,0.19161565038163209,70.94170596373685
76.53456115722656,65.8624496459961,32.22249984741211,25.34612464904785,2635,381,55,201,910,162,0.1408787638148569,43.71847937112981
70.25407409667969,82.75691223144531,32.197998046875,25.783708572387695,1669,213,52,423,207,186,0.03576950418645365,337.4428719097411
88.9640884399414,40.36454772949219,32.17599868774414,26.17416763305664,2365,347,118,417,778,46,0.0076845628756328,131.10467468939993
78.60100555419922,70.30766296386719,31.014249801635746,25.252124786376953,2206,309,42,736,161,223,0.04095662639259161,355.0769000490091
85.353973388671875,28.786270141601563,31.98150062561035,26.33537483215332,2441,298,95,628,502,63,0.00934381058496449,318.47348616573566
79.28058624267578,54.30611038208008,32.38475036621094,26.122459411621097,1933,332,78,256,810,188,0.19626820814403884,210.75681491606295
72.577392578125,55.6207275390625,32.40974807739258,24.84312438964844,1812,294,13,424,126,310,0.4178558160146435,90.37300905001568
82.33271026611328,47.75458908081055,32.02925109863281,26.472000122070313,2374,327,122,405,612,52,0.04675031377216789,40.113130764524406
79.5145492553711,69.0479507446289,31.31074905395508,25.110626220703125,2236,321,43,723,163,201,0.01025929172567046,81.28492788699101
77.749786376953125,57.67314529418945,32.7442512512207,26.057832717895508,1986,314,62,285,821,49,0.05714869365937061,334.746625452662
76.98822784423828,34.689395904541016,33.05099868774414,26.24887466430664,2579,353,41,596,295,72,0.02116083661365332,305.99312055321525
78.70106506347656,72.20661926269531,32.37525177001953,25.52483367919922,1804,313,33,127,847,155,0.18839879739750215,161.59938629183304
71.70923614501953,53.7555046081543,33.355499267578125,25.328458786010746,2067,341,15,486,139,222,0.14281328541280333,323.393866500012
88.55827331542969,45.98128509521485,31.238500595092773,25.47075080871582,3445,374,232,832,912,108,0.0071636336208213,167.55212514441712
80.16992950439453,59.96802520751953,32.186500549316406,25.373750686645508,2395,340,59,214,792,180,0.02798232591620572,83.62094792655179
89.52368927001953,24.90474510192871,31.442249298095703,26.27120780944824,2778,316,155,615,744,64,0.00550378031602688,129.45660521658675
74.49297332763672,45.94136047363281,32.975502014160156,25.963041305541992,2165,322,24,506,180,98,0.01287795587134804,5.217582017522032
77.62726593017578,59.985050201416016,32.37725067138672,25.862041473388672,1896,302,44,224,786,64,0.08184663243020428,99.01485168847258
87.18982696533203,27.81281280517578,31.822500228881836,26.49445915222168,2813,313,166,577,614,51,0.02188606892087847,6.080202749892672
86.493804931640625,44.41764068603515,30.89150047302246,25.332542419433594,3346,341,228,751,805,114,0.01700364007361508,92.6199430336188
75.947601318359375,47.70572662353515,32.634498596191406,24.908790588378903,1277,252,9,175,654,259,0.10392580427191415,278.8191896107896
77.94963836669922,48.741268157958984,31.65399932861328,24.894916534423828,1814,309,38,260,803,231,0.11502865364462198,159.92120055606182
72.48033142089844,111.04678344726564,32.19200134277344,24.170541763305664,1730,298,3,655,26,489,0.10253181998024576,12.070566877496535
80.369476318359375,46.01732635498047,32.00299835205078,25.69820785522461,2266,433,12,84,1130,50,0.03427490476885866,37.46819889154236
71.00684356689453,48.55364608764648,33.2234992980957,25.43570899963379,2221,355,9,524,148,126,0.02436720215215395,333.2685638953258
81.96629333496094,46.105499267578125,32.20000076293945,26.285415649414063,2135,319,109,356,775,112,0.06829974920503794,275.8785174915091
70.9344482421875,37.126564025878906,33.34199905395508,25.46066665649414,2291,352,13,321,150,125,0.01449686067643258,274.6128460332112
84.47727966308594,36.0688362121582,31.631000518798828,26.146833419799805,2505,326,120,443,639,89,0.03134549564966957,266.44593164345457
85.08377838134766,36.9186897277832,31.83099937438965,26.38945770263672,2418,322,138,447,734,58,0.06832844479348323,294.5315238933742
89.06722259521484,27.304075241088867,31.327749252319336,26.233583450317383,2635,314,151,543,778,56,0.00743847341579054,61.95230929638557
73.50813293457031,79.8092041015625,32.9793701171875,26.051958084106445,2475,374,20,89,1032,9,0.00837097658392514,236.14436653298552
70.895904541015625,60.22960662841797,33.02899932861328,24.92912483215332,1688,282,9,253,102,231,0.10763991518602505,240.5926783078364
69.5647964477539,121.94831848144533,33.090999603271484,26.200374603271484,1699,301,12,589,95,201,0.08626527076717237,74.58585133558134
90.21517181396484,31.663969039916992,28.79400062561035,22.473291397094727,2640,376,102,550,990,981,0.5608016719140722,89.1661962052732
87.867279052734375,32.857093811035156,31.183500289916992,26.144916534423828,2425,313,136,445,612,37,0.03281700508502405,35.20358961442559
81.37518310546875,49.76959609985352,31.53325080871582,25.53587532043457,2344,330,52,547,211,158,0.02147108418493885,137.9102043867199
80.9521484375,33.23032760620117,32.166751861572266,26.10904312133789,2806,368,71,602,395,106,0.00687942310193066,106.40672309135267
87.31501007080078,26.576366424560547,31.900999069213867,26.445667266845703,3067,349,166,655,701,82,0.02164662654183129,36.10974528674352
74.38153839111328,69.93704986572266,32.2869987487793,25.85420799255371,1989,305,18,475,168,156,0.01990642068898588,40.41403518481534
86.3443832397461,33.16495132446289,31.48099899291992,26.217666625976563,3085,328,183,642,699,60,0.04563043907478508,144.84627102752813
73.78691864013672,53.10875701904297,33.05099868774414,25.966333389282227,1943,298,21,455,160,132,0.04347684917577329,346.98526471388925
87.49872589111328,32.87879180908203,31.565000534057617,26.12341690063477,2603,350,149,470,838,49,0.01538488514748603,220.72903559623052
68.738800048828125,46.991119384765625,34.010501861572266,25.395166397094727,1945,326,7,230,94,171,0.13547148156408245,5.479977178599291
81.11640167236328,61.067081451416016,31.567249298095703,24.993249893188477,2325,330,60,210,795,274,0.16639828031032042,127.05337861383748
77.47185516357422,70.88182830810547,33.84450149536133,26.248750686645508,1502,328,8,111,865,51,0.11300478841700563,45.998411719421
73.74141693115234,30.01152992248535,33.45500183105469,24.610790252685547,1959,292,12,340,792,295,0.06078237541955902,21.016123636495468
82.13231658935547,55.798301696777344,31.79949951171875,25.07612419128418,2230,346,55,199,697,285,0.0397510279725145,152.8302127485642
72.52570343017578,79.91179656982422,34.147499084472656,26.045333862304688,1664,298,3,429,50,357,0.04778517931340804,259.2191592514245
87.12733459472656,52.341121673583984,31.772998809814453,25.28125,2373,363,90,412,958,266,0.07848744850628721,65.73437916280157
80.31182861328125,47.64329147338867,31.086999893188477,25.615083694458008,2506,285,91,738,311,191,0.06586834584647783,325.09496036815307
81.67918395996094,45.526309967041016,31.85700035095215,25.63716697692871,2252,437,25,123,1111,55,0.00989638830954862,334.58108867635315
78.93791198730469,37.27191925048828,32.42900085449219,26.06366729736328,2687,354,47,603,329,107,0.02040949457794554,40.38980616793037
66.6127700805664,54.57461929321289,34.9787483215332,25.60787582397461,2218,347,9,303,984,275,0.03592275213958893,320.18368727638784
83.62470245361328,27.40729331970215,32.10599899291992,26.386749267578125,2419,313,86,506,402,86,0.01172455792114401,55.70285967357509
66.92680358886719,53.651405334472656,35.898250579833984,25.919958114624023,2099,352,9,317,986,268,0.0054568259915995,69.1397422738242
67.617462158203125,41.43818283081055,34.3797492980957,25.3975830078125,1928,313,4,262,882,255,0.03208774077364385,257.4082148647579
68.62979888916016,98.59840393066406,33.354251861572266,25.37645721435547,1866,327,12,425,99,288,0.1579118808513444,144.54735969409228
68.2676010131836,44.44547271728515,34.00749969482422,25.38112449645996,2123,342,15,289,937,273,0.04411520594786342,345.70167727093104
68.107177734375,40.38442611694336,33.600250244140625,25.268625259399418,2098,327,23,289,910,300,0.04378211258754549,289.71247180964536
81.347625732421875,58.35526657104492,31.010250091552734,24.483083724975582,2290,349,70,242,722,422,0.23766870652794772,41.505275036707495
88.55292510986328,28.42923355102539,31.28999900817871,26.19854164123535,2584,311,148,522,766,49,0.00605481519219794,39.62709356886619
78.96537780761719,56.222206115722656,32.270999908447266,25.877290725708008,2251,365,94,285,652,219,0.03578879433975663,204.19709144462595
65.70173645019531,59.69969940185547,35.350250244140625,25.337833404541016,2291,363,7,360,1022,408,0.1824458859860769,215.1201386795095
78.8348388671875,50.137542724609375,30.899250030517575,24.160249710083008,1716,307,36,220,799,337,0.1704270980348348,71.2450836054608
71.3428955078125,41.7784538269043,34.40924835205078,25.49595832824707,1900,299,8,296,68,284,0.11862057277080108,103.4507541302574
79.02796173095703,59.73800277709961,32.5525016784668,26.110126495361328,2677,452,36,137,1319,4,0.00351886497035396,353.7004323937212
87.51283264160156,51.0877799987793,31.722749710083008,25.20833396911621,2486,367,97,440,967,287,0.12066082027189189,150.41383929329015
78.2204818725586,53.399715423583984,32.10224914550781,25.88229179382324,2202,303,39,549,214,119,0.04218231010539063,326.969409229133
80.14015197753906,65.11822509765625,31.779748916625977,25.223041534423828,2403,323,55,197,858,201,0.1682045636472197,86.68872552090228
82.24897003173828,44.98259353637695,31.833999633789063,26.16020965576172,2285,305,62,382,860,64,0.05884500208337596,202.39374449586631
69.176849365234375,35.75556564331055,33.9067497253418,25.66637420654297,2013,315,9,270,123,150,0.18134679235922607,255.2255369435099
71.229461669921875,40.718292236328125,34.66975021362305,25.709375381469727,1973,316,6,314,61,318,0.10368457364167331,255.2339316701011
69.8949203491211,48.24169921875,33.33525085449219,25.122833251953125,2032,337,6,230,93,169,0.08948358350060297,289.53654864026896
71.33893585205078,66.29962158203125,32.71150207519531,25.213666915893555,1604,266,7,391,94,205,0.13138691834864916,222.06188850022815
80.085845947265625,51.6949462890625,31.61199951171875,24.91524887084961,2344,380,37,156,1018,112,0.06315180974065493,48.34750675189953
