variavel,variavel_legenda,valor,adequabilidade,adequabilidade_sd,adequabilidade_inf,adequabilidade_sup,importancia_relativa
bio18_precipitacao_trimestre_quente,Bio18 precipitacao trimestre quente,789.5463758389258,0.04336746031746032,0.1792403468496964,0,0.22260780716715672,0.7548042244585212
bio18_precipitacao_trimestre_quente,Bio18 precipitacao trimestre quente,794.1775838926171,0.04336746031746032,0.1792403468496964,0,0.22260780716715672,0.7548042244585212
bio18_precipitacao_trimestre_quente,Bio18 precipitacao trimestre quente,798.8087919463084,0.04336746031746032,0.1792403468496964,0,0.22260780716715672,0.7548042244585212
bio18_precipitacao_trimestre_quente,Bio18 precipitacao trimestre quente,803.4399999999996,0.04336746031746032,0.1792403468496964,0,0.22260780716715672,0.7548042244585212
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,1,0.07334523809523814,0.21268009931733925,0,0.2860253374125774,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,2.48731543624161,0.05443214285714287,0.20214301886986874,0,0.2565751617270116,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,3.9746308724832202,0.050955952380952386,0.198646881722896,0,0.24960283410384837,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,5.46194630872483,0.05045595238095239,0.1984245761253242,0,0.24888052850627657,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,6.9492617449664404,0.05045595238095239,0.1984245761253242,0,0.24888052850627657,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,8.436577181208051,0.05245595238095239,0.20289969091438606,0,0.25535564329533844,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,9.92389261744966,0.049539285714285716,0.19737430068227405,0,0.24691358639655975,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,11.41120805369127,0.048539285714285715,0.19507380735760627,0,0.243613093071892,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,12.898523489932881,0.049289285714285716,0.19632475265898253,0,0.24561403837326823,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,14.385838926174491,0.049955952380952386,0.19841108197976703,0,0.2483670343607194,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,15.873154362416102,0.04815595238095238,0.194684601387779,0,0.24284055376873137,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,17.36046979865771,0.042392063492063495,0.18265737292865397,0,0.22504943642071745,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,18.84778523489932,0.04009206349206349,0.1782496836524794,0,0.21834174714454288,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,20.335100671140932,0.04009206349206349,0.1782496836524794,0,0.21834174714454288,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,21.82241610738254,0.04009206349206349,0.1782496836524794,0,0.21834174714454288,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,23.309731543624153,0.039377777777777775,0.17581377671265003,0,0.21519155449042782,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,24.797046979865762,0.04197936507936508,0.1804257253596972,0,0.2224050904390623,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,26.28436241610737,0.04062936507936508,0.17800729567135112,0,0.2186366607507162,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,27.771677852348983,0.040184920634920636,0.17755230816063386,0,0.2177372287955545,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,29.25899328859059,0.040184920634920636,0.17755230816063386,0,0.2177372287955545,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,30.746308724832204,0.04085158730158729,0.17989030653062926,0,0.22074189383221654,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,32.23362416107381,0.04085158730158729,0.17989030653062926,0,0.22074189383221654,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,33.72093959731542,0.04085158730158729,0.17989030653062926,0,0.22074189383221654,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,35.20825503355703,0.04185158730158729,0.1824246075071042,0,0.2242761948086915,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,36.69557046979864,0.04164126984126984,0.1814647825559384,0,0.22310605239720824,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,38.182885906040255,0.04064126984126984,0.178915709795591,0,0.21955697963686083,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,39.670201342281864,0.04475238095238095,0.18788401655420622,0,0.23263639750658718,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,41.15751677852347,0.04601626984126984,0.18928385660672606,0,0.2353001264479959,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,42.64483221476508,0.04801626984126984,0.19315398013213755,0,0.24117024997340739,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,44.13214765100669,0.04801626984126984,0.19315398013213755,0,0.24117024997340739,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,45.619463087248306,0.04791626984126984,0.1929455177183994,0,0.24086178755966925,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,47.106778523489915,0.05009126984126984,0.19716002513571443,0,0.24725129497698428,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,48.594093959731524,0.051691269841269843,0.20017597706594634,0,0.2518672469072162,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,50.08140939597313,0.056157936507936504,0.20822205884035838,0,0.26437999534829487,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,51.56872483221474,0.053313492063492056,0.2020245298093989,0,0.25533802187289095,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,53.05604026845636,0.05061825396825397,0.19650424326384028,0,0.24712249723209426,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,54.543355704697966,0.04527777777777778,0.18368470286070632,0,0.2289624806384841,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,56.030671140939575,0.04527777777777778,0.18368470286070632,0,0.2289624806384841,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,57.51798657718118,0.04540277777777778,0.18429143566312375,0,0.22969421344090152,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,59.00530201342279,0.04552777777777778,0.1843030010669233,0,0.22983077884470107,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,60.49261744966441,0.04683134920634921,0.18654041836567092,0,0.23337176757202013,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,61.97993288590602,0.04949801587301587,0.19232026304448302,0,0.24181827891749888,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,63.467248322147626,0.04987301587301587,0.19242657130022153,0,0.2422995871732374,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,64.95456375838924,0.050670238095238095,0.19284502239641815,0,0.24351526049165625,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,66.44187919463084,0.0517702380952381,0.19515997630906642,0,0.24693021440430452,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,67.92919463087246,0.0507702380952381,0.19284464854193947,0,0.24361488663717756,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,69.41651006711406,0.0507702380952381,0.19284464854193947,0,0.24361488663717756,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,70.90382550335568,0.05242380952380953,0.19455945758552867,0,0.2469832671093382,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,72.39114093959728,0.05314603174603175,0.19513263112010465,0,0.2482786628661364,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,73.8784563758389,0.05347936507936508,0.19532636454145477,0,0.24880572962081984,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,75.36577181208051,0.05586388888888889,0.1983451341463913,0,0.2542090230352802,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,76.85308724832211,0.05586388888888889,0.1983451341463913,0,0.2542090230352802,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,78.34040268456373,0.061342460317460316,0.2074696297021667,0,0.268812090019627,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,79.82771812080533,0.06150912698412699,0.20602284644277774,0,0.2675319734269047,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,81.31503355704695,0.06175912698412699,0.20609980084304658,0,0.2678589278271736,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,82.80234899328856,0.062309126984126995,0.20675265391247882,0,0.2690617808966058,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,84.28966442953016,0.063309126984127,0.20885860504869802,0,0.272167732032825,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,85.77697986577178,0.06288055555555556,0.20736901600660257,0,0.2702495715621581,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,87.26429530201338,0.06288055555555556,0.20736901600660257,0,0.2702495715621581,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,88.751610738255,0.06188055555555556,0.20421893490867438,0,0.2660994904642299,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,90.23892617449661,0.06259285714285714,0.20446895338584706,0,0.2670618105287042,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,91.72624161073821,0.06342619047619048,0.2053387556904169,0,0.2687649461666074,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,93.21355704697983,0.06372619047619049,0.20546510842572493,0,0.2691912989019154,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,94.70087248322143,0.06667857142857146,0.20903396212858213,0,0.2757125335571536,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,96.18818791946305,0.07222261904761909,0.21720132811993065,0,0.2894239471675497,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,97.67550335570466,0.07634801587301593,0.22125700565982662,0,0.2976050215328425,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,99.16281879194626,0.07382777777777784,0.216734735233055,0,0.29056251301083286,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,100.65013422818788,0.0790757936507937,0.22280135853396915,0,0.30187715218476285,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,102.13744966442948,0.07898849206349211,0.2207735529270229,0,0.299762044990515,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,103.6247651006711,0.07628293650793656,0.2146648672150318,0,0.29094780372296836,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,105.11208053691271,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,106.59939597315432,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,108.08671140939593,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,109.57402684563753,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,111.06134228187915,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,112.54865771812077,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,114.03597315436237,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,115.52328859060398,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,117.01060402684558,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,118.4979194630872,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,119.98523489932882,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,121.47255033557042,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,122.95986577181203,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,124.44718120805364,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,125.93449664429525,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,127.42181208053685,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,128.90912751677848,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,130.39644295302008,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,131.8837583892617,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,133.3710738255033,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,134.85838926174492,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,136.34570469798652,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,137.83302013422812,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,139.32033557046975,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,140.80765100671135,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,142.29496644295295,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,143.78228187919456,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,145.2695973154362,0.07287023809523815,0.2086723443772466,0,0.28154258247248476,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,146.7569127516778,0.07487023809523816,0.21272134961208794,0,0.28759158770732607,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,148.2442281879194,0.07487023809523816,0.21272134961208794,0,0.28759158770732607,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,149.73154362416102,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,151.21885906040262,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,152.70617449664422,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,154.19348993288585,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,155.68080536912746,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,157.16812080536906,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,158.65543624161066,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,160.1427516778523,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,161.6300671140939,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,163.1173825503355,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,164.60469798657712,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,166.09201342281872,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,167.57932885906033,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,169.06664429530196,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,170.55395973154356,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,172.04127516778516,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,173.52859060402676,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,175.0159060402684,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,176.50322147651,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,177.9905369127516,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,179.47785234899322,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,180.96516778523483,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,182.45248322147643,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,183.93979865771806,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,185.42711409395966,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,186.91442953020126,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,188.40174496644286,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,189.8890604026845,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,191.3763758389261,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,192.8636912751677,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,194.35100671140933,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,195.83832214765093,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,197.32563758389253,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,198.81295302013413,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,200.30026845637576,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,201.78758389261736,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,203.27489932885896,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,204.7622147651006,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,206.2495302013422,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,207.7368456375838,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,209.22416107382543,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,210.71147651006703,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,212.19879194630863,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,213.68610738255023,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,215.17342281879186,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,216.66073825503346,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,218.14805369127507,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,219.6353691275167,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,221.1226845637583,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio14_precipitacao_mes_seco,Bio14 precipitacao mes seco,222.6099999999999,0.07612023809523814,0.21418393700705265,0,0.2903041751022908,0.6826889841784507
bio12_precipitacao_anual,Bio12 precipitacao anual,1546.56,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1558.7363087248323,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1570.9126174496644,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1583.0889261744967,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1595.2652348993288,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1607.4415436241611,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1619.6178523489932,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1631.7941610738255,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1643.9704697986576,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1656.14677852349,0.03159642857142857,0.14410072102685614,0,0.1756971495982847,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1668.323087248322,0.03359642857142857,0.1504543238725481,0,0.18405075244397667,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1680.4993959731544,0.0313297619047619,0.14402777274423,0,0.1753575346489919,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1692.6757046979865,0.027496428571428564,0.13597189115940056,0,0.16346831973082912,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1704.8520134228188,0.02699642857142856,0.1351494677662007,0,0.16214589633762927,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1717.028322147651,0.02666309523809523,0.13480378598686174,0,0.16146688122495698,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1729.2046308724832,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1741.3809395973153,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1753.5572483221476,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1765.7335570469797,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1777.909865771812,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1790.0861744966442,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1802.2624832214765,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1814.4387919463086,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1826.615100671141,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1838.791409395973,0.026263095238095228,0.13428734945664017,0,0.1605504446947354,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1850.9677181208053,0.02786309523809523,0.13895238390216952,0,0.16681547914026473,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1863.1440268456377,0.02886309523809523,0.1423094621578174,0,0.17117255739591264,0.6810355760707967
bio12_precipitacao_anual,Bio12 precipitacao anual,1875.3203355704698,0.02886309523809523,0.1423094621578174,0,0.17117255739591264,0.6810355760707967
