lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,pa,tipo,pa_factor
-55.25,1.2500000000000027,81.39642333984375,53.95450210571289,31.578750610351563,24.953041076660156,2044,355,55,190,599,374,0.03317934647202492,282.1710510253906,0,background,background
-56.75,-13.416666666666664,76.93123626708984,83.183502197265625,31.93375015258789,25.003583908081055,1986,327,3,788,37,353,0.09053133428096771,55.48400115966797,0,background,background
-51.91666666666667,1.9166666666666692,77.56202697753906,67.250579833984375,32.184749603271484,25.3697509765625,2529,360,54,198,892,173,0.024700677022337914,228.63906860351563,0,background,background
-53.75,-7.7499999999999964,70.89815521240234,38.84322738647461,33.83700180053711,25.002540588378906,2060,321,13,338,919,316,0.08545403927564621,41.37676239013672,0,background,background
-64.91666666666667,-0.7499999999999973,89.2064437866211,32.333953857421875,31.921998977661133,26.257041931152344,2516,318,153,499,697,59,0.021369842812418938,18.976343154907227,0,background,background
-61.583333333333336,-4.08333333333333,86.89656829833984,29.47382926940918,31.952499389648438,26.6825008392334,2565,309,97,515,857,29,0.030823877081274986,310.0160827636719,0,background,background
-51.41666666666667,-9.58333333333333,72.18633270263672,40.133506774902344,33.47325134277344,24.90941619873047,1929,309,7,298,62,435,0.06866173446178436,203.52061462402344,0,background,background
-54.25,-11.916666666666664,69.54222106933594,76.4771499633789,34.171749114990234,25.08620834350586,1819,321,1,452,41,335,0.013843641616404057,45.427616119384766,0,background,background
-62.91666666666667,-1.0833333333333304,87.80486297607422,31.91904067993164,31.196001052856445,26.075124740600586,2420,310,132,442,618,50,0.0284016951918602,34.81619644165039,0,background,background
-50.583333333333336,-7.58333333333333,71.6795425415039,39.85408401489258,33.667999267578125,24.130125045776367,1985,282,14,350,795,412,0.08152396976947784,217.69093322753906,0,background,background
-61.41666666666667,4.083333333333336,86.294525146484375,59.14368438720703,32.071998596191406,25.382041931152344,2003,342,58,314,856,199,0.5495122671127319,160.02838134765625,0,background,background
-59.41666666666667,-15.416666666666664,68.05572509765625,155.38848876953125,33.754249572753906,26.77720832824707,1544,272,17,515,104,253,0.19109907746315002,326.2789306640625,0,background,background
-56.25,-2.2499999999999973,78.04728698730469,67.0298843383789,33.07099914550781,26.499208450317383,2153,353,36,206,921,21,0.09096778184175491,315.5155944824219,0,background,background
-58.583333333333336,-0.4166666666666643,79.5699234008789,53.687992095947266,32.302001953125,26.210458755493164,2226,341,101,308,724,161,0.15926876664161682,169.52635192871094,0,background,background
-68.41666666666667,-7.58333333333333,80.16126251220703,57.40582275390625,31.535499572753906,25.445791244506836,2240,323,43,509,163,166,0.059491343796253204,1.875507116317749,0,background,background
-59.75,-9.08333333333333,69.52134704589844,38.33055877685547,33.66899871826172,25.490083694458008,2052,324,9,263,118,153,0.057107169181108475,73.392303466796875,0,background,background
-60.75,-2.5833333333333304,84.53612518310547,39.030479431152344,31.74074935913086,26.3975830078125,2344,304,78,397,855,27,0.03564544394612312,223.074462890625,0,background,background
-60.91666666666667,1.4166666666666692,82.75297546386719,57.189247131347656,33.11399841308594,26.565000534057617,1922,358,57,289,970,62,0.044357266277074814,234.05543518066406,0,background,background
-56.75,0.7500000000000027,79.03532409667969,54.81783676147461,32.32699966430664,25.85504150390625,2096,362,71,230,576,233,0.043269917368888855,234.28240966796875,0,background,background
-50.583333333333336,0.5833333333333357,76.52388000488281,78.0063247680664,33.020999908447266,26.0783748626709,2057,356,16,69,864,13,0.017125314101576805,118.46046447753906,0,background,background
-65.41666666666667,-2.7499999999999964,87.9018325805664,26.443241119384766,31.86374855041504,26.50579071044922,3273,364,187,703,788,60,0.04383061081171036,36.2105598449707,0,background,background
-54.91666666666667,-5.2499999999999964,75.62135314941406,45.16350555419922,32.31074905395508,25.001041412353516,2114,347,33,377,944,242,0.036297909915447235,34.47212600708008,0,background,background
-49.41666666666667,-2.7499999999999964,87.05487823486328,42.44901657104492,32.188499450683594,25.977375030517578,2450,435,46,202,1169,31,0.040295932441949844,342.703857421875,0,background,background
-62.583333333333336,-12.083333333333329,71.33893585205078,66.29962158203125,32.71150207519531,25.213666915893555,1604,266,7,391,94,205,0.1313869208097458,222.0618896484375,0,background,background
-53.083333333333336,-4.416666666666664,79.05426025390625,44.484275817871094,31.526500701904297,24.56108283996582,1662,286,32,208,789,213,0.039887670427560806,337.7561950683594,0,background,background
-63.583333333333336,-9.749999999999996,72.01884460449219,50.669822692871094,33.29375076293945,25.661375045776367,2104,338,12,495,149,133,0.06257817894220352,6.468216896057129,0,background,background
-70.08333333333333,-9.249999999999996,77.33534240722656,74.09623718261719,31.111000061035156,25.30758285522461,2056,288,34,697,137,233,0.04910688102245331,47.11021041870117,0,background,background
-54.91666666666667,-10.249999999999996,66.33152770996094,50.72503662109375,36.22949981689453,25.997291564941406,2213,360,6,337,1020,274,0.03810490295290947,316.3952331542969,0,background,background
-71.75,-8.749999999999996,78.6628646850586,60.25966262817383,30.870750427246094,25.09979248046875,1896,260,37,617,150,279,0.04398814216256142,96.08576202392578,0,background,background
-72.41666666666667,-5.58333333333333,81.591461181640625,44.4579963684082,31.3799991607666,25.965167999267578,2634,305,103,742,366,144,0.023115605115890503,130.9709014892578,0,background,background
-63.083333333333336,-5.7499999999999964,80.3014144897461,29.3111572265625,32.653499603271484,26.273666381835938,2289,306,57,363,323,68,0.035548534244298935,301.6511535644531,0,background,background
-60.25,-6.2499999999999964,76.4461669921875,35.10372543334961,33.29349899291992,26.517000198364258,2398,333,44,539,959,66,0.038721248507499695,349.6003723144531,0,background,background
-61.75,-4.08333333333333,87.53123474121094,27.456653594970703,31.976999282836914,26.723041534423828,2622,321,100,667,885,26,0.010234793648123741,299.5788879394531,0,background,background
-60.41666666666667,-12.416666666666664,68.88108825683594,79.363067626953125,32.846500396728516,24.51704216003418,1844,305,8,432,86,383,0.24581503868103027,326.75390625,0,background,background
-66.58333333333333,-3.9166666666666643,84.2747573852539,30.553409576416016,31.760499954223633,26.305208206176758,2796,348,127,601,561,89,0.0451243594288826,95.93196868896484,0,background,background
-53.083333333333336,0.0833333333333357,80.85033416748047,61.44466018676758,32.083248138427734,25.578083038330078,2348,339,54,203,810,146,0.049577318131923676,140.8990478515625,0,background,background
-53.583333333333336,-10.249999999999996,67.9197006225586,43.15418243408203,35.44649887084961,25.57575035095215,2287,390,4,376,54,340,0.03106747195124626,140.85585021972656,0,background,background
-50.41666666666667,-1.0833333333333304,83.399688720703125,48.62461471557617,32.22275161743164,25.723249435424805,2426,363,53,219,986,20,0.0019691844936460257,281.3822021484375,0,background,background
-69.08333333333333,0.7500000000000027,88.03270721435547,50.107017517089844,31.016000747680664,25.386749267578125,3371,388,221,757,944,136,0.021617397665977478,162.32632446289063,0,background,background
-56.75,-1.9166666666666643,77.80207824707031,66.00447082519531,33.064998626708984,26.34170913696289,2440,407,53,264,1014,53,0.10281995683908463,186.2540283203125,0,background,background
-62.083333333333336,-8.916666666666664,70.90581512451172,41.282840728759766,33.125999450683594,25.366125106811523,2306,345,19,561,187,107,0.045857638120651245,360,0,background,background
-56.25,-0.4166666666666643,79.62080383300781,59.220664978027344,32.24924850463867,25.730998992919922,2491,373,114,355,790,216,0.12710250914096832,226.29000854492188,0,background,background
-47.583333333333336,-3.4166666666666643,84.53096771240234,41.95964431762695,31.568750381469727,25.323457717895508,1898,370,39,187,941,163,0.06527075916528702,337.3499755859375,0,background,background
-64.58333333333333,-10.08333333333333,74.58232879638672,56.00305938720703,32.96649932861328,25.99216651916504,1827,284,21,427,156,186,0.01943795569241047,65.17462158203125,0,background,background
-64.91666666666667,-9.249999999999996,75.1572265625,51.879695892333984,32.804500579833984,25.998748779296875,1866,269,23,449,165,148,0.04011306166648865,105.16394805908203,0,background,background
-55.083333333333336,-10.916666666666664,68.56783294677734,46.45473098754883,34.70275115966797,25.016000747680664,1988,320,1,270,61,414,0.02648957632482052,335.448974609375,0,background,background
-65.08333333333333,-3.5833333333333304,86.66619873046875,26.552724838256836,32.084999084472656,26.59458351135254,2643,312,129,554,549,69,0.03298811614513397,94.73027801513672,0,background,background
-54.583333333333336,-8.416666666666664,67.79603576660156,51.57622146606445,34.618499755859375,25.566041946411133,2077,328,10,337,887,290,0.06520729511976242,282.73919677734375,0,background,background
-65.91666666666667,-6.58333333333333,80.19207000732422,35.90766906738281,32.25550079345703,26.125791549682617,2745,357,58,602,357,97,0.02671058289706707,8.364688873291016,0,background,background
-47.583333333333336,-4.7499999999999964,76.72474670410156,46.38692855834961,32.826499938964844,24.69766616821289,1559,306,15,210,794,308,0.1603708565235138,59.571346282958984,0,background,background
-55.083333333333336,-11.416666666666664,70.35579681396484,56.244354248046875,33.902748107910156,25.133874893188477,1851,316,0,477,47,348,0.044035591185092926,69.8680191040039,0,background,background
-58.91666666666667,-5.08333333333333,77.68671417236328,43.954345703125,32.728248596191406,26.435375213623047,2239,291,60,415,854,87,0.022816980257630348,305.3869934082031,0,background,background
-53.083333333333336,-3.2499999999999964,81.44730377197266,52.022743225097656,31.58074951171875,25.095125198364258,1723,321,35,148,783,152,0.1235029324889183,84.58319854736328,0,background,background
-67.75,0.9166666666666696,90.0381088256836,42.99220657348633,32.03049850463867,25.943790435791016,3433,397,228,761,968,98,0.012067552655935287,137.79051208496094,0,background,background
-72.08333333333333,-7.916666666666664,78.6250228881836,55.72713088989258,30.780750274658203,25.24358367919922,2056,273,49,643,184,214,0.02843639999628067,3.929185152053833,0,background,background
-57.25,-2.0833333333333304,77.45777893066406,63.70232009887695,32.837249755859375,26.292041778564453,2372,371,57,260,965,71,0.03123513236641884,124.0478515625,0,background,background
-69.41666666666667,0.25000000000000266,87.445465087890625,48.94548797607422,30.854249954223633,25.438291549682617,3322,363,220,807,882,124,0.017008639872074127,131.49925231933594,0,background,background
-69.41666666666667,-0.7499999999999973,86.11042785644531,44.7839241027832,30.68950080871582,25.626375198364258,3218,328,201,746,688,161,0.07049765437841415,215.86993408203125,0,background,background
-53.91666666666667,-2.4166666666666643,80.15961456298828,59.14799880981445,31.589750289916992,25.64637565612793,1745,297,30,118,818,63,0.213247612118721,325.8294677734375,0,background,background
-58.75,-6.2499999999999964,72.96229553222656,38.143741607666016,33.20624923706055,26.21441650390625,2197,315,33,459,916,143,0.07104779034852982,295.602294921875,0,background,background
-59.41666666666667,-9.416666666666664,68.42630767822266,41.596988677978516,34.287498474121094,25.672374725341797,1985,320,8,250,103,132,0.024832960218191147,317.3518371582031,0,background,background
-52.25,-8.08333333333333,73.029998779296875,30.794857025146484,33.55849838256836,24.730083465576172,1992,294,11,347,848,342,0.18614983558654785,292.8493957519531,0,background,background
-66.41666666666667,-9.749999999999996,73.59737396240234,65.5231704711914,33.07099914550781,26.28412437438965,1896,279,14,484,146,158,0.04525787755846977,153.25723266601563,0,background,background
-70.08333333333333,-10.749999999999996,73.14730072021484,85.019256591796875,31.421499252319336,25.099958419799805,1777,239,26,611,100,309,0.06531558930873871,26.04607582092285,0,background,background
-55.083333333333336,-5.7499999999999964,73.94029998779297,42.84736633300781,32.58924865722656,24.98033332824707,2315,371,31,293,1020,274,0.01794291101396084,248.39524841308594,0,background,background
-61.91666666666667,-1.4166666666666643,88.0230484008789,31.842283248901367,31.407249450683594,26.1213321685791,2295,289,121,426,690,31,0.03112827241420746,357.1558532714844,0,background,background
-48.41666666666667,-2.2499999999999973,87.15665435791016,37.58153533935547,31.30674934387207,25.75037384033203,2336,417,66,331,1120,46,0.011125611141324043,347.97491455078125,0,background,background
-53.583333333333336,-1.2499999999999973,80.2685317993164,65.27042388916016,31.69824981689453,25.194541931152344,2027,354,29,126,797,213,0.3535081148147583,158.26817321777344,0,background,background
-48.583333333333336,-6.08333333333333,72.165618896484375,50.58477020263672,34.00849914550781,25.07525062561035,1607,287,24,192,761,238,0.03462805598974228,350.9703674316406,0,background,background
-52.583333333333336,-10.08333333333333,70.713897705078125,41.50462341308594,34.67399978637695,25.661998748779297,2071,339,5,334,60,327,0.02299734205007553,28.510459899902344,0,background,background
-64.08333333333333,-0.24999999999999734,89.43547058105469,35.171119689941406,31.849750518798828,26.100875854492188,2600,347,148,502,793,41,0.019046494737267494,178.8386688232422,0,background,background
-52.41666666666667,-10.416666666666664,69.861907958984375,49.12336349487305,35.58000183105469,26.04483413696289,2044,334,4,543,59,301,0.05393592268228531,98.2854995727539,0,background,background
-58.75,-3.0833333333333304,78.92943572998047,56.127166748046875,32.55350112915039,26.322124481201172,2230,326,75,313,904,52,0.07621502131223679,169.7742462158203,0,background,background
-49.083333333333336,-6.916666666666664,71.83198547363281,49.401065826416016,34.46274948120117,25.36541748046875,1734,273,18,254,717,164,0.02721480093896389,1.6374586820602417,0,background,background
-61.25,4.083333333333336,85.68220520019531,63.941898345947266,32.784751892089844,25.69129180908203,1852,339,48,241,877,183,0.38735586404800415,163.1583251953125,0,background,background
-50.91666666666667,-4.916666666666664,78.631103515625,41.25395584106445,32.13774871826172,24.626750946044922,1813,329,25,230,908,211,0.03515417128801346,312.40338134765625,0,background,background
-50.91666666666667,-6.58333333333333,74.77779388427734,35.449310302734375,33.03324890136719,24.302249908447266,1935,294,15,320,818,314,0.07761259377002716,327.2685546875,0,background,background
-55.25,-8.58333333333333,66.24434661865234,59.60878372192383,35.01100158691406,25.64316749572754,2201,337,9,134,936,295,0.40541359782218933,14.497955322265625,0,background,background
-58.91666666666667,-10.08333333333333,68.87955474853516,45.75594711303711,34.018001556396484,25.541915893554688,1934,323,5,227,82,168,0.07273182272911072,309.08721923828125,0,background,background
-66.25,0.25000000000000266,90.55023956298828,36.748741149902344,32.2087516784668,26.33858299255371,2555,309,156,622,716,85,0.1501568704843521,214.08604431152344,0,background,background
-60.25,-7.08333333333333,73.89616394042969,33.16987609863281,33.38050079345703,26.125707626342773,2276,323,28,535,934,106,0.0894639864563942,328.8428039550781,0,background,background
-60.583333333333336,2.916666666666669,80.59746551513672,74.227874755859375,33.75975036621094,26.81133270263672,1683,337,40,252,823,77,0.015770290046930313,281.3699035644531,0,background,background
-57.25,-9.249999999999996,67.16651153564453,45.6114501953125,34.56425094604492,25.3596248626709,1983,321,6,293,881,297,0.12459880858659744,44.92654800415039,0,background,background
-58.41666666666667,0.5833333333333357,79.023040771484375,54.655189514160156,32.27674865722656,26.030624389648438,1965,337,77,249,788,209,0.11445417255163193,167.9292449951172,0,background,background
-69.41666666666667,-5.7499999999999964,82.18510437011719,41.277164459228516,31.538249969482422,25.943416595458984,2654,336,85,630,298,129,0.014401847496628761,85.35665130615234,0,background,background
-58.91666666666667,-4.916666666666664,78.271209716796875,45.19072341918945,32.69974899291992,26.461708068847656,2238,287,65,406,842,75,0.044490184634923935,335.2913818359375,0,background,background
-55.583333333333336,-10.916666666666664,69.7160873413086,46.41630172729492,34.3380012512207,25.255624771118164,1940,317,3,265,60,357,0.029884925112128258,268.5096740722656,0,background,background
-58.91666666666667,-6.08333333333333,74.1119384765625,38.62194061279297,33.109249114990234,26.26675033569336,2203,309,37,457,904,131,0.06708581745624542,286.1445007324219,0,background,background
-64.08333333333333,-1.2499999999999973,89.227996826171875,29.145511627197266,31.538000106811523,26.08074951171875,2670,328,159,543,838,63,0.016489949077367783,14.925692558288574,0,background,background
-64.91666666666667,-3.9166666666666643,85.94837951660156,27.150712966918945,32.06399917602539,26.533832550048828,2402,292,106,491,476,75,0.026154840365052223,295.5246276855469,0,background,background
-49.75,-7.08333333333333,71.14262390136719,50.48963165283203,34.81325149536133,25.124208450317383,1875,278,17,306,749,224,0.1142621636390686,111.1323013305664,0,background,background
-56.083333333333336,-11.583333333333329,70.97600555419922,61.696346282958984,33.594749450683594,24.916500091552734,1904,306,3,487,51,367,0.04108824208378792,286.4840393066406,0,background,background
-61.583333333333336,-9.416666666666664,70.78880310058594,42.09244918823242,32.93300247192383,25.037416458129883,2187,334,16,277,135,158,0.017673861235380173,318.38409423828125,0,background,background
-67.58333333333333,-1.0833333333333304,86.3959732055664,41.5780029296875,31.232250213623047,25.607166290283203,3058,327,199,687,756,89,0.008584531024098396,5.160755157470703,0,background,background
-63.91666666666667,-5.58333333333333,81.11322784423828,27.776647567749023,32.51874923706055,26.542917251586914,2442,325,66,544,356,46,0.019417287781834602,143.1848907470703,0,background,background
-69.08333333333333,-9.249999999999996,77.381622314453125,84.32598876953125,31.32699966430664,25.166749954223633,2108,309,36,825,150,198,0.029222380369901657,44.099037170410156,0,background,background
-49.583333333333336,-3.9166666666666643,85.773773193359375,54.42936706542969,32.58824920654297,26.02204132080078,2220,405,28,134,1109,82,0.02582945115864277,66.031402587890625,0,background,background
-67.75,-0.9166666666666643,86.52500915527344,42.87678527832031,31.18375015258789,25.559833526611328,3118,329,205,703,764,87,0.020827047526836395,136.6959228515625,0,background,background
-46.41666666666667,-2.4166666666666643,83.49742126464844,40.64896774291992,31.54924964904785,25.707416534423828,2192,400,37,174,1026,62,0.03398857265710831,349.520751953125,0,background,background
-52.083333333333336,-3.4166666666666643,80.34532928466797,54.31923294067383,32.105499267578125,25.096874237060547,2141,377,35,151,976,144,0.014453650452196598,74.40260314941406,0,background,background
-57.75,1.0833333333333357,78.77777099609375,55.09980392456055,31.360000610351563,25.072250366210938,1965,346,65,220,429,407,0.2689781188964844,84.11216735839844,0,background,background
-51.41666666666667,-8.58333333333333,71.91480255126953,35.248985290527344,34.24274826049805,25.0557918548584,1966,295,9,334,854,315,0.055651016533374786,316.5734558105469,0,background,background
-62.25,-0.4166666666666643,87.70262908935547,36.68630599975586,31.639751434326172,26.113582611083984,2537,371,126,440,758,51,0.003495961893349886,83.61759948730469,0,background,background
-55.91666666666667,-10.749999999999996,69.24486541748047,45.56675720214844,34.76599884033203,25.660999298095703,1966,318,4,278,918,277,0.04531398043036461,314.68853759765625,0,background,background
-62.25,-8.916666666666664,71.10071563720703,41.961727142333984,32.8697509765625,25.311792373657227,2311,350,17,554,181,107,0.03720148280262947,10.897191047668457,0,background,background
-63.083333333333336,1.2500000000000027,89.20064544677734,44.707122802734375,32.3072509765625,26.095624923706055,2078,317,98,353,746,94,0.09062520414590836,49.32145309448242,0,background,background
-65.08333333333333,-6.2499999999999964,80.05271911621094,31.536252975463867,32.444252014160156,26.19129180908203,3059,395,80,670,439,89,0.03421676531434059,116.29229736328125,0,background,background
-68.41666666666667,-2.7499999999999964,85.74781799316406,37.273338317871094,31.110000610351563,26.057750701904297,3319,328,208,826,825,106,0.05531976744532585,175.99404907226563,0,background,background
-64.08333333333333,-4.416666666666664,85.00053405761719,26.597171783447266,32.11650085449219,26.548084259033203,2266,279,85,478,416,60,0.006637742277234793,20.485267639160156,0,background,background
-57.91666666666667,0.4166666666666696,78.84603118896484,55.33686065673828,32.37125015258789,26.056583404541016,2087,348,83,264,774,201,0.1509263962507248,204.6398468017578,0,background,background
-67.08333333333333,-3.0833333333333304,85.39752197265625,32.044769287109375,31.625,26.30266761779785,2951,309,162,644,703,61,0.033987004309892654,314.2270812988281,0,background,background
-69.41666666666667,-8.249999999999996,79.8505859375,66.86063385009766,31.17074966430664,25.255083084106445,2289,326,46,747,173,186,0.025361686944961548,32.56512451171875,0,background,background
-58.75,-0.08333333333333037,79.33402252197266,53.230892181396484,31.6822509765625,25.52345848083496,2171,343,98,304,769,291,0.022006738930940628,88.98814392089844,0,background,background
-53.75,-8.916666666666664,68.94629669189453,41.929447174072266,34.51799774169922,25.4322509765625,2027,328,10,372,887,319,0.048672374337911606,95.49816131591797,0,background,background
-54.583333333333336,-4.58333333333333,77.41082763671875,48.09126663208008,31.85449981689453,24.97249984741211,1811,312,33,268,820,219,0.08657709509134293,122.2871322631836,0,background,background
-50.25,-6.08333333333333,76.44522857666016,44.24315643310547,31.46150016784668,23.166667938232422,1892,304,21,270,838,558,0.37552550435066223,30.56999397277832,0,background,background
-54.41666666666667,-7.916666666666664,69.27308654785156,45.75335693359375,34.19424819946289,25.335208892822266,2118,332,11,328,950,293,0.060480523854494095,304.43377685546875,0,background,background
-68.75,-0.7499999999999973,86.271881103515625,44.29788589477539,30.811248779296875,25.649707794189453,3321,332,225,757,767,125,0.024546010419726372,77.19376373291016,0,background,background
-57.583333333333336,-12.416666666666664,71.78905487060547,89.61495208740234,32.572750091552734,25.08275032043457,2072,345,4,717,37,297,0.0054407380521297455,1.0432219324507663e-12,0,background,background
-50.083333333333336,-1.0833333333333304,83.8291015625,49.09148025512695,32.10074996948242,25.755292892456055,2529,394,47,212,1064,21,0.004382474813610315,315.1873474121094,0,background,background
-65.91666666666667,-0.5833333333333304,89.28157806396484,35.37984848022461,31.927499771118164,26.200666427612305,2202,265,127,430,590,70,0.006140617188066244,18.3206844329834,0,background,background
-58.083333333333336,-10.916666666666664,69.41493225097656,55.57334899902344,33.38750076293945,25.055126190185547,1972,334,2,449,63,301,0.04575527459383011,353.5875549316406,0,background,background
-64.41666666666667,-4.08333333333333,86.07878875732422,27.194316864013672,31.98699951171875,26.502666473388672,2265,273,92,469,438,78,0.013554492965340614,121.06982421875,0,background,background
-60.91666666666667,-7.08333333333333,74.897552490234375,33.104766845703125,33.388999938964844,26.17937469482422,2556,365,34,582,1065,83,0.010800329968333244,329.7212829589844,0,background,background
-72.25,-6.58333333333333,80.40711975097656,47.81195068359375,30.95549964904785,25.472124099731445,2539,285,92,756,316,197,0.050876230001449585,34.414485931396484,0,background,background
-68.75,-5.08333333333333,82.281280517578125,38.99274826049805,31.4685001373291,26.024581909179688,2739,329,102,630,467,129,0.03025265783071518,330.870849609375,0,background,background
-62.25,-1.4166666666666643,88.13441467285156,30.356168746948242,31.32724952697754,25.99795913696289,2438,304,136,461,747,46,0.044463735073804855,17.6951904296875,0,background,background
-58.41666666666667,-8.749999999999996,67.59400177001953,36.24214172363281,34.10725021362305,25.469207763671875,1990,311,8,275,901,216,0.07036551088094711,272.5323486328125,0,background,background
-70.08333333333333,-10.249999999999996,74.73307037353516,79.33515930175781,31.353750228881836,25.223957061767578,1812,249,26,624,102,274,0.04411068186163902,32.24445343017578,0,background,background
-64.25,-10.916666666666664,74.393310546875,59.91907501220703,32.814998626708984,25.778749465942383,1730,270,15,408,140,239,0.22655873000621796,216.76881408691406,0,background,background
-52.41666666666667,-11.749999999999996,70.88384246826172,79.0627212524414,34.58824920654297,25.95050048828125,1703,296,3,431,49,311,0.02075953222811222,240.8743133544922,0,background,background
-69.75,-7.416666666666664,81.42908477783203,51.14158248901367,31.26799964904785,25.348249435424805,2334,313,53,723,201,177,0.030798649415373802,349.8082580566406,0,background,background
-69.75,-8.416666666666664,79.46025848388672,66.60657501220703,31.008750915527344,25.15558433532715,2260,316,45,744,169,208,0.0245206318795681,323.92938232421875,0,background,background
-63.41666666666667,-5.916666666666664,79.68839263916016,29.697595596313477,32.72975158691406,26.282833099365234,2312,313,56,371,315,60,0.019193023443222046,21.34320068359375,0,background,background
-50.91666666666667,-8.749999999999996,71.64997100830078,39.09316635131836,34.079750061035156,25.00662612915039,1931,295,9,316,846,326,0.25083649158477783,70.919097900390625,0,background,background
-63.75,-5.58333333333333,81.08421325683594,27.591602325439453,32.52124786376953,26.52574920654297,2430,323,65,537,355,45,0.013283020816743374,142.1803436279297,0,background,background
-50.75,-10.08333333333333,72.57243347167969,52.5531005859375,34.30424880981445,26.24887466430664,1812,304,6,464,49,216,0.041329193860292435,122.41031646728516,0,background,background
-67.41666666666667,-9.58333333333333,72.49287414550781,77.35711669921875,32.02524948120117,25.700666427612305,1855,281,28,435,182,173,0.026431486010551453,303.96710205078125,0,background,background
-51.583333333333336,-0.4166666666666643,80.74198913574219,61.422115325927734,32.75025177001953,25.904499053955078,2377,323,49,207,889,14,0.016646239906549454,111.93391418457031,0,background,background
-67.75,-7.7499999999999964,79.16500091552734,57.50040817260742,31.738250732421875,25.564208984375,2112,310,40,461,138,155,0.031523197889328,64.43804931640625,0,background,background
-45.91666666666667,-3.2499999999999964,80.55589294433594,51.42964553833008,32.45600128173828,25.83037567138672,1887,380,35,215,977,67,0.04531862214207649,93.44139862060547,0,background,background
-62.583333333333336,-1.7499999999999973,88.07170867919922,27.920194625854492,31.291500091552734,26.217416763305664,2613,311,156,535,752,42,0.0044206054881215096,142.29852294921875,0,background,background
-54.583333333333336,-12.749999999999996,72.65232849121094,93.62327575683594,32.72174835205078,24.82433319091797,1745,301,1,680,17,354,0.028331562876701355,343.77874755859375,0,background,background
-58.91666666666667,-10.58333333333333,68.578369140625,51.30949783325195,33.10824966430664,24.38141632080078,1990,333,5,221,74,406,0.0680282786488533,61.32339096069336,0,background,background
-52.583333333333336,-3.7499999999999964,79.23680114746094,52.23069763183594,31.95075035095215,24.978290557861328,1885,361,31,163,888,151,0.04617452248930931,103.6305160522461,0,background,background
-60.083333333333336,0.7500000000000027,81.03192138671875,52.600399017333984,32.545249938964844,26.171875,1986,345,70,299,950,118,0.03535984084010124,217.6909942626953,0,background,background
-54.083333333333336,-2.7499999999999964,79.016998291015625,56.13991928100586,30.962499618530273,25.001375198364258,1748,307,33,139,838,147,0.09113703668117523,341.1993713378906,0,background,background
-53.41666666666667,-4.416666666666664,78.8066177368164,45.286075592041016,31.704500198364258,24.804332733154297,1663,290,31,215,791,176,0.03492461144924164,331.53082275390625,0,background,background
-66.08333333333333,-1.2499999999999973,87.98274230957031,34.222496032714844,31.777000427246094,26.14408302307129,2546,302,155,529,647,68,0.00699337525293231,83.618927001953125,0,background,background
-69.91666666666667,-5.916666666666664,82.30977630615234,41.84657287597656,31.351749420166016,25.749290466308594,2561,317,80,618,288,169,0.04793285205960274,111.3980712890625,0,background,background
-57.583333333333336,-9.58333333333333,67.208251953125,43.72318649291992,34.5890007019043,25.34087562561035,1988,317,6,280,890,285,0.059711240231990814,154.77835083007813,0,background,background
-51.41666666666667,-2.4166666666666643,82.850616455078125,48.60505676269531,32.1672477722168,25.57699966430664,2355,382,47,174,1000,48,0.043273452669382095,29.41050148010254,0,background,background
-51.083333333333336,-2.4166666666666643,83.49122619628906,45.46418762207031,32.1515007019043,25.592208862304688,2502,425,58,187,1093,43,0.02999943308532238,21.13785171508789,0,background,background
-49.583333333333336,-7.08333333333333,71.18745422363281,50.32202911376953,34.86899948120117,25.275959014892578,1841,276,17,292,743,190,0.04566825553774834,132.90443420410156,0,background,background
-54.91666666666667,-3.2499999999999964,77.08375549316406,59.05951690673828,31.56399917602539,25.232707977294922,1835,306,37,187,834,144,0.057310786098241806,344.3443603515625,0,background,background
-48.91666666666667,-4.08333333333333,82.67102813720703,49.63740539550781,32.90549850463867,25.927583694458008,2034,379,31,144,1019,110,0.03706881031394005,296.1244201660156,0,background,background
-45.75,-4.416666666666664,77.88753509521484,64.162567138671875,32.80324935913086,25.493083953857422,1379,291,7,125,780,167,0.18227438628673553,0.608512282371521,0,background,background
-71.41666666666667,-7.916666666666664,79.45295715332031,55.87972640991211,30.607250213623047,25.099082946777344,1989,263,52,617,192,233,0.05968116223812103,331.5310363769531,0,background,background
-68.08333333333333,-1.5833333333333304,86.0428695678711,39.289493560791016,31.094249725341797,25.882915496826172,3208,327,218,747,861,83,0.028551187366247177,165.10879516601563,0,background,background
-47.583333333333336,-4.2499999999999964,80.0511703491211,45.80638885498047,32.44350051879883,25.21641731262207,1674,329,22,197,847,214,0.11700760573148727,76.5560073852539,0,background,background
-60.75,3.7500000000000027,83.44510650634766,71.54393005371094,33.441749572753906,26.293750762939453,1769,321,42,273,805,97,0.025195738300681114,155.5092010498047,0,background,background
-62.75,-4.7499999999999964,84.28336334228516,27.576616287231445,32.25550079345703,26.617416381835938,2452,302,91,655,443,48,0.038449499756097794,144.95472717285156,0,background,background
