id_registro,lon,lat,pa,tipo,id_bloco,fold,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao
11,-62.916111,-9.262778,1,presenca,26,2,71.54638671875,47.678924560546875,32.56224822998047,25.317459106445313,2391,385,12,533,168,121,0.03662677854299545,321.7362365722656
12,-62,-9.116111,1,presenca,27,2,70.60895538330078,42.366600036621094,33.24174880981445,25.28183364868164,2281,339,19,349,171,123,0.04159930720925331,358.3846435546875
13,-63.94,-8.854167,1,presenca,26,2,72.32283020019531,47.810035705566406,33.25600051879883,25.843542098999023,2185,337,25,500,177,99,0.02921220473945141,3.834518194198608
16,-61.649722,-9.591111,1,presenca,27,2,70.72169494628906,43.33748626708984,32.95075225830078,25.034332275390625,2157,338,17,260,129,152,0.01710447110235691,316.6404724121094
17,-61.646944,-9.359167,1,presenca,27,2,70.78880310058594,42.09244918823242,32.93300247192383,25.037416458129883,2187,334,16,277,135,158,0.01767386123538017,318.38409423828125
18,-64.348888,-9.244167,1,presenca,26,2,73.4112548828125,50.661773681640625,33.3385009765625,26.11858367919922,1996,293,25,472,173,95,0.03638410195708275,335.2164611816406
20,-56.464167,-4.672222,1,presenca,51,2,77.35296630859375,54.63097381591797,32.77975082397461,26.207624435424805,2134,309,65,388,839,73,0.02031086757779121,316.64251708984375
22,-64.048056,-9.081667,1,presenca,26,2,72.86280059814453,48.65624237060547,33.17274856567383,25.8439998626709,2112,322,24,488,175,112,0.043589036911726,356.9156494140625
23,-64.736111,-9.444722,1,presenca,26,2,74.23649597167969,52.480735778808594,33.2234992980957,26.16904067993164,1857,263,24,446,171,113,0.02170515060424804,59.911869049072266
24,-64.617222,-9.263055,1,presenca,26,2,73.86454010009766,50.56161117553711,33.247501373291016,26.131290435791016,1948,281,25,465,172,102,0.03808905929327011,64.62584686279297
25,-48.798889,-2.180556,1,presenca,65,2,86.45116424560547,39.39651870727539,31.7237491607666,25.92275047302246,2437,423,64,216,1156,29,0.02767576836049556,296.7016906738281
29,-48.330556,-3.34,1,presenca,54,2,86.885955810546875,40.19551467895508,31.6877498626709,25.675582885742188,2045,386,42,205,1016,112,0.10940095037221909,356.55499267578125
30,-48.483611,-3.285833,1,presenca,54,2,87.18194580078125,40.714012145996094,31.860750198364254,25.855499267578125,2125,397,46,209,1051,74,0.04650504514575004,350.428466796875
36,-63.216667,-9.1,1,presenca,26,2,71.271820068359375,48.023101806640625,33.02425003051758,25.540708541870117,2297,370,13,504,176,101,0.02073423936963081,325.5577697753906
40,-63.11666,-9.16666,1,presenca,26,2,71.58234405517578,48.47687149047851,32.586997985839844,25.401500701904297,2351,380,13,510,177,113,0.02442497946321964,308.3545837402344
42,-65.18,-4.88,1,presenca,48,2,83.782257080078125,28.218034744262695,32.050750732421875,26.379249572753903,2442,316,89,500,408,90,0.00988342054188251,64.37184143066406
46,-62.944722,-9.116111,1,presenca,26,2,71.64078521728516,47.546852111816406,32.5099983215332,25.34633445739746,2410,390,14,533,176,113,0.02670031599700451,329.17620849609375
51,-48.583333,-3.794722,1,presenca,54,2,85.63500213623047,42.44490814208984,32.05699920654297,25.776582717895508,2044,383,36,211,1021,113,0.02888383716344833,288.026611328125
52,-63.251111,-8.915278,1,presenca,26,2,72.39253234863281,45.38854217529297,32.66225051879883,25.48370933532715,2287,363,15,500,178,95,0.02199403755366802,297.348876953125
54,-61.595136,-7.948514,1,presenca,27,2,72.08264923095703,37.34532165527344,33.41350173950195,25.65858268737793,2446,370,22,364,215,112,0.0393097959458828,303.6161804199219
56,-64.205556,-9.143889,1,presenca,26,2,73.23704528808594,48.799835205078125,33.14925003051758,25.975582122802734,2064,311,24,481,172,94,0.03157304599881172,320.8458557128906
57,-63.591667,-8.581667,1,presenca,26,2,72.02839660644531,44.630950927734375,32.94049835205078,25.742584228515625,2232,345,18,493,175,71,0.02227455377578735,335.1272277832031
58,-64.591356,-9.411556,1,presenca,26,2,73.602935791015625,52.54551696777344,33.40925216674805,26.13545799255371,1920,275,25,461,175,121,0.04312306270003319,21.838863372802734
59,-64.654939,-9.620525,1,presenca,26,2,73.82600402832031,53.68148422241211,33.265499114990234,26.085248947143555,1884,273,24,449,171,135,0.05064395070075989,12.953125953674316
61,-56,-4,1,presenca,51,2,77.2273941040039,61.41438293457031,33.09175109863281,26.128082275390625,2019,306,66,305,829,63,0.16581879556179047,168.42141723632813
63,-64.736111,-9.744722,1,presenca,26,2,74.5223388671875,55.49674987792969,33.11600112915039,26.146041870117188,1807,270,23,428,165,147,0.05462035164237022,315.35711669921875
65,-64.95,-9.646944,1,presenca,26,2,74.60795593261719,54.94429016113281,33.16025161743164,26.267749786376953,1779,262,22,426,163,123,0.00371094560250639,71.689208984375
66,-48.798889,-2.797222,1,presenca,54,2,87.70086669921875,40.61542892456055,31.78949928283691,25.851417541503903,2312,417,52,211,1124,54,0.03660561144351959,328.137939453125
67,-56.893889,-2.891389,1,presenca,51,2,76.26275634765625,67.24627685546875,33.07324981689453,26.430707931518555,2474,341,75,289,941,39,0.05117570608854294,344.6717834472656
71,-48.473333,-2.102778,1,presenca,65,2,86.66753387451172,37.96368789672851,31.253250122070313,25.771333694458008,2390,419,72,334,1133,36,0.01265009678900241,10.556940078735352
72,-48.288222,-3.725667,1,presenca,54,2,85.0475082397461,41.24590301513672,31.98175048828125,25.653541564941406,1964,374,36,207,983,130,0.01667168736457824,207.6503448486328
76,-63,-5,1,presenca,48,2,83.37376403808594,26.73757553100586,32.41475296020508,26.704124450683594,2406,307,80,665,389,37,0.00387928495183587,53.05300521850586
80,-54.718333,-2.436111,1,presenca,51,2,77.29105377197266,63.638057708740234,31.684249877929688,25.825416564941406,1989,361,29,140,976,24,0.15474794805049896,6.019239902496338
89,-48.81,-3.483056,1,presenca,54,2,87.7900161743164,41.86274337768555,31.859498977661133,25.86170768737793,2168,401,42,209,1076,85,0.05944322794675827,324.1623229980469
138,-63.41666666666667,-2.9166666666666643,0,background,48,2,89.07537841796875,26.22742462158203,31.506999969482425,26.32079315185547,2564,298,123,597,624,59,0.00518347695469856,167.07337951660156
139,-60.583333333333336,-12.583333333333329,0,background,16,2,69.316192626953125,80.61151885986328,32.385501861572266,24.255958557128903,1803,301,9,427,87,447,0.21464551985263824,283.3999938964844
148,-55.25,-2.5833333333333304,0,background,51,2,77.29167175292969,63.33254623413086,32.036251068115234,25.844499588012695,1875,312,32,168,867,44,0.10276519507169724,63.49750900268555
150,-56.91666666666667,-12.916666666666664,0,background,18,2,74.67610931396484,88.1392593383789,31.928998947143555,24.782791137695313,2094,354,3,850,37,343,0.09370896220207214,81.413818359375
158,-55.583333333333336,-2.9166666666666643,0,background,51,2,77.5718994140625,60.69269561767578,32.14324951171875,25.811708450317383,1957,312,37,196,818,85,0.1171099841594696,301.62213134765625
160,-48.41666666666667,-1.2499999999999971,0,background,65,2,82.01123046875,44.5046501159668,31.07749938964844,26.011333465576172,2698,464,63,303,1303,12,0.03030641190707683,289.47540283203125
163,-55.41666666666667,-3.4166666666666643,0,background,51,2,77.636932373046875,59.88654708862305,32.1879997253418,25.7552490234375,1882,303,41,210,787,82,0.13859455287456512,97.89727783203124
169,-62.25,-10.249999999999996,0,background,27,2,69.4651107788086,50.68717193603515,33.859249114990234,25.041166305541992,2069,321,13,264,130,156,0.01227516867220401,53.02058410644531
177,-62.75,-8.58333333333333,0,background,26,2,71.51457977294922,44.22679138183594,32.65824890136719,25.412416458129883,2301,359,17,516,189,96,0.02231947891414165,352.9676513671875
184,-52.083333333333336,-9.58333333333333,0,background,30,2,71.64508056640625,37.51856231689453,34.44599914550781,25.66729164123535,1988,317,6,322,63,298,0.09656499326229095,263.2977294921875
185,-54.75,-4.416666666666664,0,background,51,2,77.75642395019531,49.81413269042969,31.291749954223633,24.49774932861328,1881,315,43,273,815,318,0.0937066525220871,90.95052337646484
187,-53.083333333333336,-9.416666666666664,0,background,30,2,69.9904556274414,36.160438537597656,34.395751953125,25.35995864868164,2090,340,7,363,953,332,0.01730449125170707,298.1393737792969
189,-63.583333333333336,-4.2499999999999964,0,background,48,2,86.20588684082031,27.529314041137695,31.945249557495117,26.538249969482425,2195,261,84,570,435,53,0.02841331250965595,64.043975830078125
190,-64.75,-8.58333333333333,0,background,26,2,75.2662124633789,45.50616455078125,32.87575149536133,26.009790420532227,2122,304,24,505,177,109,0.01134370733052492,31.076915740966797
196,-47.41666666666667,-3.5833333333333304,0,background,54,2,83.159271240234375,45.84126281738281,31.968250274658203,25.364707946777344,1827,358,36,184,906,161,0.07384941726922989,98.1684799194336
198,-56.75,-3.2499999999999964,0,background,51,2,76.646881103515625,64.27537536621094,32.87174987792969,26.300500869750977,2222,325,56,274,886,54,0.01152236852794885,312.419677734375
208,-45.41666666666667,-1.4166666666666643,0,background,66,2,83.69780731201172,37.12318801879883,31.30829811096191,26.260650634765625,2243,447,9,81,1168,8,0.02499916031956672,25.62575340270996
217,-64.91666666666667,-4.58333333333333,0,background,48,2,84.536529541015625,27.00992202758789,32.03300094604492,26.430376052856445,2308,297,90,473,402,86,0.01334105525165796,125.63353729248048
219,-47.583333333333336,-3.0833333333333304,0,background,54,2,84.397613525390625,43.40176773071289,31.774499893188477,25.524749755859375,1966,383,44,184,972,115,0.08839374035596848,311.5959167480469
220,-54.41666666666667,-4.916666666666664,0,background,51,2,76.74385833740234,46.360347747802734,31.88224983215332,24.709999084472656,1827,312,29,287,849,261,0.02211290039122104,307.9598388671875
221,-55.41666666666667,-12.583333333333329,0,background,18,2,72.72753143310547,78.67095947265625,32.8802490234375,24.64629173278809,1904,332,1,761,23,399,0.04631638899445534,322.0660400390625
223,-60.41666666666667,-10.916666666666664,0,background,16,2,69.96630859375,56.09674453735352,33.08399963378906,24.892667770385746,1978,343,7,238,90,207,0.08512017130851746,315.41680908203125
225,-56.25,-3.916666666666664,0,background,51,2,77.3270492553711,59.11042404174805,32.51100158691406,25.91812515258789,2071,309,63,293,844,111,0.02950233034789562,324.75628662109375
226,-45.91666666666667,-1.2499999999999971,0,background,66,2,81.68463134765625,41.46002197265625,31.5930233001709,26.099708557128903,2183,459,5,64,1169,13,0.03119491040706634,18.77266311645508
227,-55.25,-12.083333333333329,0,background,18,2,70.8752670288086,70.67808532714844,33.79375076293945,24.96316719055176,1853,318,1,466,45,364,0.03706087544560432,54.03990173339844
230,-56.083333333333336,-12.416666666666664,0,background,18,2,73.43163299560547,80.88626861572266,32.756248474121094,24.793750762939453,2102,359,2,755,33,355,0.00502838753163814,51.80875778198242
235,-47.25,-2.9166666666666643,0,background,54,2,83.94615936279297,43.42808532714844,31.628250122070313,25.443208694458008,1947,384,46,254,950,122,0.03928243741393089,327.2364807128906
237,-47.75,-1.9166666666666643,0,background,65,2,85.370361328125,42.9491081237793,31.5570011138916,25.78354263305664,2247,431,57,233,1115,33,0.00938167423009872,335.6887512207031
244,-61.91666666666667,-10.916666666666664,0,background,16,2,69.42344665527344,57.052947998046875,33.96799850463867,24.853500366210938,2111,382,13,313,116,165,0.04828448221087456,339.0097351074219
249,-61.75,-9.08333333333333,0,background,27,2,70.72955322265625,41.407501220703125,33.20124816894531,25.265249252319336,2267,336,18,333,165,127,0.03452752530574798,337.3612365722656
251,-46.75,-4.2499999999999964,0,background,54,2,80.62259674072266,48.187652587890625,32.026248931884766,25.154541015625,1494,304,16,161,761,214,0.11397667974233627,129.86785888671875
252,-64.91666666666667,-2.7499999999999964,0,background,48,2,89.11206817626953,23.68223571777344,31.87324905395508,26.590208053588867,3353,371,191,721,806,43,0.01159023493528366,193.4977874755859
257,-67.91666666666667,-2.0833333333333304,0,background,57,2,86.469207763671875,36.90214538574219,31.121000289916992,25.857999801635746,3210,331,208,755,860,105,0.02570701949298381,28.73995590209961
270,-56.91666666666667,-5.08333333333333,0,background,51,2,76.1622314453125,49.769264221191406,32.735748291015625,26.080249786376953,2266,309,58,401,889,127,0.07332828640937805,103.48497772216795
271,-63.083333333333336,-3.2499999999999964,0,background,48,2,88.59590148925781,26.359527587890625,31.5572509765625,26.354999542236328,2490,297,109,589,584,48,0.01375429052859544,139.71861267089844
278,-64.25,-3.916666666666664,0,background,48,2,87.02156066894531,26.655685424804688,31.925498962402344,26.52716636657715,2235,262,90,460,448,71,0.02504567615687847,54.96233749389648
288,-61.75,-10.58333333333333,0,background,16,2,70.64165496826172,52.06685256958008,32.97875213623047,24.706790924072266,2079,359,13,265,114,181,0.07959534227848053,259.0228576660156
290,-63.91666666666667,-9.916666666666664,0,background,26,2,72.36480712890625,52.420047760009766,33.34825134277344,25.698583602905273,2033,321,17,480,153,173,0.0214066281914711,3.1479029655456543
292,-65.08333333333333,-7.916666666666664,0,background,26,2,76.41349792480469,41.12720489501953,32.81924819946289,26.099750518798828,2380,317,30,571,236,96,0.02576006948947906,331.0456237792969
293,-68.58333333333333,-2.2499999999999973,0,background,57,2,85.73673248291016,38.17255401611328,31.044750213623047,26.05933380126953,3404,345,227,835,852,114,0.01840238459408283,27.50607109069824
295,-55.583333333333336,-4.7499999999999964,0,background,51,2,77.42168426513672,50.898414611816406,31.71000099182129,24.896541595458984,2272,355,56,400,948,301,0.1352771818637848,272.1402893066406
299,-65.08333333333333,-2.4166666666666643,0,background,48,2,88.8919448852539,25.0108642578125,31.81624984741211,26.528457641601563,3788,409,227,825,954,50,0.0228535421192646,245.91323852539065
300,-48.41666666666667,-2.9166666666666643,0,background,54,2,87.713897705078125,39.47904968261719,31.68174934387207,25.810333251953125,2193,407,50,209,1077,63,0.03539229184389114,351.205322265625
302,-60.083333333333336,-12.083333333333329,0,background,16,2,69.1875228881836,74.85612487792969,32.330501556396484,24.071666717529297,1923,324,6,432,89,445,0.0716109573841095,337.30462646484375
303,-64.25,-4.58333333333333,0,background,48,2,84.49652862548828,26.988372802734375,32.11249923706055,26.49737548828125,2341,295,85,501,411,69,0.01105653960257768,18.374267578125
309,-55.25,-12.916666666666664,0,background,18,2,73.1343002319336,84.16578674316406,32.57624816894531,24.480375289916992,1866,328,2,743,25,428,0.03521585837006569,37.38676071166992
317,-45.75,-2.2499999999999973,0,background,66,2,82.07157897949219,46.178009033203125,32.01449966430664,25.997791290283203,2450,428,24,140,1151,50,0.0400593988597393,148.6169891357422
325,-61.583333333333336,-11.583333333333329,0,background,16,2,69.01310729980469,64.07646179199219,33.89875030517578,24.87208366394043,1876,340,9,260,85,209,0.04113566875457764,332.6296081542969
326,-48.583333333333336,-2.4166666666666643,0,background,54,2,87.23589324951172,38.67405319213867,31.51824951171875,25.81083297729492,2340,417,61,216,1126,45,0.02268839254975319,306.8345642089844
329,-68.08333333333333,-0.4166666666666643,0,background,57,2,87.09668731689453,44.938194274902344,30.985750198364254,25.355125427246097,3301,343,222,735,809,102,0.01320401020348072,69.3176040649414
330,-64.91666666666667,-3.749999999999997,0,background,48,2,86.18096923828125,26.642391204833984,32.08049774169922,26.58037567138672,2498,298,115,516,510,70,0.02476261556148529,310.0498046875
334,-54.583333333333336,-11.583333333333329,0,background,18,2,69.59404754638672,62.192264556884766,34.188751220703125,25.055625915527344,1866,326,0,474,45,361,0.03473904356360435,301.7212219238281
338,-68.41666666666667,-2.2499999999999973,0,background,57,2,86.04048919677734,37.78914260864258,31.065750122070313,26.06212615966797,3355,335,221,816,851,108,0.00739395758137106,357.00506591796875
351,-47.41666666666667,-2.2499999999999973,0,background,65,2,83.56243896484375,46.012107849121094,31.863500595092773,25.653207778930664,2113,413,54,225,1064,74,0.053157810121774673,313.9891662597656
356,-60.25,-9.08333333333333,0,background,27,2,69.98054504394531,39.245662689208984,33.55299758911133,25.496292114257813,2132,334,9,273,124,130,0.04004229232668876,253.07257080078125
360,-62.083333333333336,-11.749999999999996,0,background,16,2,69.47474670410156,63.154537200927734,33.5364990234375,24.74987411499023,1733,286,7,264,89,264,0.2367769479751587,13.67572021484375
363,-62.083333333333336,-12.416666666666664,0,background,16,2,69.64017486572266,74.41075897216797,33.387001037597656,25.32550048828125,1602,267,8,396,89,208,0.1892794817686081,179.1625518798828
366,-55.25,-3.0833333333333304,0,background,51,2,77.81431579589844,61.1358757019043,32.04199981689453,25.836166381835938,1821,302,35,183,833,46,0.10634299367666245,99.89007568359376
375,-60.41666666666667,-13.249999999999996,0,background,5,2,68.62979888916016,98.59840393066406,33.354251861572266,25.37645721435547,1866,327,12,425,99,288,0.15791188180446625,144.54736328125
387,-63.41666666666667,-2.5833333333333304,0,background,48,2,89.32600402832031,25.144311904907227,31.434499740600582,26.280458450317383,2655,308,135,601,676,60,0.00295706605538725,156.91957092285156
390,-54.91666666666667,-10.749999999999996,0,background,18,2,67.75431823730469,45.79924011230469,35.267250061035156,25.445709228515625,2047,331,2,288,66,341,0.0710626170039177,26.24962615966797
397,-68.08333333333333,0.0833333333333357,0,background,57,2,87.3300552368164,46.5802116394043,31.030000686645508,25.38420867919922,3426,356,230,870,870,91,0.01767936535179615,322.31134033203125
398,-54.083333333333336,-8.916666666666664,0,background,30,2,68.19147491455078,46.816917419433594,34.53350067138672,25.420541763305664,2008,323,10,371,869,332,0.04781839251518249,56.451568603515625
399,-60.91666666666667,-8.249999999999996,0,background,27,2,71.66905212402344,35.70195388793945,33.308250427246094,25.61887550354004,2423,370,17,362,178,119,0.02912284433841705,277.6686096191406
401,-63.91666666666667,-4.7499999999999964,0,background,48,2,83.70157623291016,26.894804000854492,32.20050048828125,26.470251083374023,2430,310,81,652,418,72,0.02748941257596016,138.52745056152344
405,-63.41666666666667,-4.916666666666664,0,background,48,2,83.53499603271484,28.119001388549805,32.24300003051758,26.47974967956543,2430,308,80,659,412,63,0.00439007952809333,44.912479400634766
412,-48.583333333333336,-2.0833333333333304,0,background,65,2,86.15008544921875,38.218284606933594,31.31049919128418,25.78308486938477,2441,421,72,226,1151,39,0.02153771929442882,291.15411376953125
414,-60.91666666666667,-10.249999999999996,0,background,27,2,70.040130615234375,48.842529296875,33.1557502746582,24.997417449951172,2079,342,8,237,102,163,0.02098428085446357,43.757686614990234
415,-52.91666666666667,-10.249999999999996,0,background,30,2,70.12998962402344,42.890769958496094,34.7234992980957,25.799291610717773,2135,356,4,347,58,291,0.01325187273323536,225.2654266357422
426,-53.41666666666667,-8.416666666666664,0,background,30,2,70.32376861572266,37.89311599731445,34.32474899291992,25.30904197692871,2015,320,11,360,871,295,0.03382895886898041,295.88336181640625
429,-63.25,-4.916666666666664,0,background,48,2,83.55778503417969,28.32050514221191,32.24024963378906,26.46641731262207,2429,305,84,657,417,67,0.01599396020174026,129.17955017089844
439,-62.75,-3.4166666666666643,0,background,48,2,88.199737548828125,26.452665328979492,31.555749893188477,26.44354248046875,2539,309,104,606,570,34,0.02223579958081245,184.9884796142578
440,-63.75,-3.749999999999997,0,background,48,2,87.86114501953125,25.239099502563477,31.839750289916992,26.592416763305664,2072,252,81,528,428,35,0.02352192439138889,7.560283660888672
450,-47.083333333333336,-4.08333333333333,0,background,54,2,81.29298400878906,45.72061538696289,32.05474853515625,25.24020767211914,1599,322,20,171,812,197,0.1663414090871811,321.9369201660156
451,-55.41666666666667,-2.9166666666666643,0,background,51,2,77.45049285888672,60.29607009887695,31.697999954223633,25.443416595458984,1930,312,37,190,810,138,0.05483930930495262,30.96540641784668
452,-52.91666666666667,-9.916666666666664,0,background,30,2,70.1864242553711,39.41167068481445,34.599998474121094,25.589916229248047,2121,351,5,353,60,316,0.07617547363042831,142.25682067871094
462,-55.91666666666667,-4.08333333333333,0,background,51,2,77.2273941040039,61.41438293457031,33.09175109863281,26.128082275390625,2019,306,66,305,829,63,0.16581879556179047,168.42141723632813
465,-56.583333333333336,-4.416666666666664,0,background,51,2,77.5219955444336,56.098731994628906,32.574501037597656,26.045541763305664,2168,315,69,361,860,114,0.04819028452038765,81.1862564086914
467,-60.083333333333336,-12.916666666666664,0,background,16,2,68.87323760986328,90.204803466796875,32.04650115966797,23.863250732421875,1984,315,11,460,97,562,0.17105761170387268,234.1160125732422
468,-61.083333333333336,-8.916666666666664,0,background,27,2,70.83268737792969,38.38621520996094,33.26274871826172,25.36454200744629,2270,346,14,310,150,129,0.03642153739929199,343.8044738769531
470,-55.083333333333336,-2.7499999999999964,0,background,51,2,78.29662322998047,63.010440826416016,31.88724899291992,25.9620418548584,1829,308,33,129,849,9,0.1249452754855156,299.6398010253906
473,-54.25,-8.749999999999996,0,background,30,2,67.91051483154297,49.1903190612793,34.412750244140625,25.29400062561035,1974,318,11,368,841,355,0.05743322893977165,78.28778076171875
483,-51.91666666666667,-8.249999999999996,0,background,30,2,72.42733001708984,34.56153106689453,32.95899963378906,23.70316696166992,2037,294,11,361,861,562,0.03474688529968262,214.1421356201172
484,-61.583333333333336,-9.08333333333333,0,background,27,2,70.55034637451172,41.12625503540039,33.27524948120117,25.28754234313965,2259,337,17,322,156,128,0.03427788987755775,333.59320068359375
487,-54.91666666666667,-2.4166666666666643,0,background,51,2,77.96765899658203,63.84956741333008,31.760250091552734,25.88433265686035,1870,333,28,145,906,17,0.1192079409956932,335.8970947265625
488,-69.08333333333333,-0.9166666666666644,0,background,57,2,86.275909423828125,43.42229461669922,30.730751037597656,25.63779067993164,3284,332,213,761,720,143,0.02175330929458141,109.84252166748048
493,-60.583333333333336,-11.249999999999996,0,background,16,2,69.644287109375,60.497859954833984,32.76874923706055,24.529916763305664,1959,339,7,248,89,277,0.19776561856269836,25.582353591918945
495,-63.25,-3.749999999999997,0,background,48,2,87.619476318359375,28.275115966796875,31.730751037597656,26.3834171295166,2304,275,93,565,527,44,0.01043038908392191,47.88205337524414
497,-61.583333333333336,-7.916666666666664,0,background,27,2,72.08264923095703,37.34532165527344,33.41350173950195,25.65858268737793,2446,370,22,364,215,112,0.0393097959458828,303.6161804199219
499,-64.41666666666667,-3.0833333333333304,0,background,48,2,89.34497833251953,23.33769798278809,31.95775032043457,26.606874465942383,2789,314,141,580,649,42,0.0221885722130537,216.3247985839844
505,-68.58333333333333,-1.5833333333333304,0,background,57,2,85.72026062011719,40.96281051635742,31.0049991607666,25.79199981689453,3325,336,229,787,856,109,0.04397713765501976,162.62896728515625
506,-62.25,-12.416666666666664,0,background,16,2,70.22028350830078,72.632659912109375,32.894500732421875,25.161083221435547,1580,263,7,388,88,233,0.14627528190612793,191.3750915527344
508,-63.583333333333336,-4.7499999999999964,0,background,48,2,83.960662841796875,28.016586303710938,32.201499938964844,26.504125595092773,2400,301,83,643,422,63,0.0187557116150856,346.86932373046875
512,-56.583333333333336,-2.9166666666666643,0,background,51,2,76.33625030517578,67.078857421875,33.006752014160156,26.307458877563477,2263,335,55,257,900,50,0.07344285398721695,270.60638427734375
513,-61.583333333333336,-10.916666666666664,0,background,16,2,69.24757385253906,56.47382736206055,33.338748931884766,24.271957397460938,2080,375,12,280,107,302,0.13641110062599182,310.722900390625
516,-64.41666666666667,-3.749999999999997,0,background,48,2,86.9572982788086,26.31426429748535,31.938749313354492,26.51158332824707,2352,275,101,485,487,77,0.03457989543676376,24.451257705688477
518,-52.583333333333336,-10.416666666666664,0,background,30,2,69.848541259765625,47.1438102722168,35.34524917602539,25.8817081451416,2082,342,4,554,60,320,0.00155449658632278,180
523,-45.41666666666667,-2.0833333333333304,0,background,66,2,83.25090026855469,41.01383590698242,31.78849983215332,26.101959228515625,2347,425,17,107,502,27,0.05747587606310844,113.93443298339844
526,-48.75,-0.9166666666666644,0,background,65,2,76.67388153076172,66.023162841796875,32.452999114990234,26.247623443603516,2800,510,32,122,1441,5,0.00383456936106085,315.18878173828125
531,-62.083333333333336,-10.416666666666664,0,background,27,2,69.48846435546875,52.31873321533203,33.806251525878906,24.87150001525879,2074,336,13,271,122,181,0.04586435481905937,359.0194396972656
533,-53.41666666666667,-8.749999999999996,0,background,30,2,69.70091247558594,38.42570495605469,34.50849914550781,25.42675018310547,2025,326,10,367,888,299,0.01707648113369941,191.8780517578125
547,-56.25,-4.2499999999999964,0,background,51,2,77.52085876464844,58.758453369140625,32.85599899291992,26.13016700744629,2068,304,68,333,835,77,0.1072498932480812,150.8411102294922
554,-56.25,-2.4166666666666643,0,background,51,2,77.057891845703125,67.30280303955078,33.08475112915039,26.370040893554688,2183,348,39,214,916,38,0.13159587979316711,320.4234619140625
578,-48.91666666666667,-4.58333333333333,0,background,54,2,78.97704315185547,54.64690780639648,33.436500549316406,25.70716667175293,1888,354,27,148,946,173,0.13258686661720276,293.4924011230469
585,-64.41666666666667,-3.2499999999999964,0,background,48,2,89.00798797607422,24.432065963745117,32.020999908447266,26.62350082397461,2661,302,129,551,603,40,0.00294691394083201,113.30494689941406
593,-62.583333333333336,-12.249999999999996,0,background,16,2,71.49186706542969,68.56744384765625,32.762001037597656,25.393709182739254,1581,263,7,385,92,182,0.08001650124788284,237.04629516601565
595,-62.91666666666667,-4.58333333333333,0,background,48,2,84.74766540527344,28.31614112854004,32.079498291015625,26.51737594604492,2439,297,93,641,469,63,0.01265313103795051,117.4326171875
601,-55.91666666666667,-4.416666666666664,0,background,51,2,77.8826904296875,56.8823356628418,32.93025207519531,26.1180419921875,2096,314,64,352,858,72,0.15167230367660522,322.589111328125
611,-56.583333333333336,-11.249999999999996,0,background,18,2,71.9431381225586,58.298828125,32.899749755859375,25.04683303833008,1910,320,3,466,26,343,0.092754460871219635,234.97006225585935
614,-62.583333333333336,-12.083333333333329,0,background,16,2,71.33893585205078,66.29962158203125,32.71150207519531,25.213666915893555,1604,266,7,391,94,205,0.1313869208097458,222.0618896484375
620,-47.75,-3.2499999999999964,0,background,54,2,85.43205261230469,40.85004806518555,31.6614990234375,25.549625396728516,1964,379,42,191,973,117,0.09062985330820084,333.1143493652344
621,-63.583333333333336,-9.749999999999996,0,background,26,2,72.01884460449219,50.669822692871094,33.29375076293945,25.661375045776367,2104,338,12,495,149,133,0.06257817894220352,6.468216896057129
622,-63.083333333333336,-2.4166666666666643,0,background,48,2,88.65794372558594,25.59075927734375,31.35274887084961,26.215709686279297,2655,310,137,587,692,60,0.00518969446420669,63.30103302001953
627,-63.41666666666667,-8.58333333333333,0,background,26,2,71.80144500732422,45.87839889526367,32.82149887084961,25.574417114257813,2260,347,18,495,183,93,0.04232614114880562,306.6416015625
628,-60.25,-12.916666666666664,0,background,16,2,69.13700103759766,90.66111755371094,32.42399978637695,24.464000701904297,1929,313,11,447,96,439,0.389492928981781,219.97943115234375
633,-62.91666666666667,-2.9166666666666643,0,background,48,2,89.18114471435547,25.851272583007813,31.399999618530273,26.2552490234375,2604,312,121,595,631,60,0.00328866974450647,135.15553283691406
644,-55.75,-11.916666666666664,0,background,18,2,71.2127685546875,67.19331359863281,33.7504997253418,25.02316665649414,1926,316,2,492,25,350,0.0135387796908617,341.30694580078125
653,-54.75,-11.249999999999996,0,background,18,2,69.48309326171875,53.95155715942383,34.33774948120117,25.29075050354004,1906,320,0,494,53,328,0.03188806399703026,152.8306427001953
656,-60.41666666666667,-12.416666666666664,0,background,16,2,68.88108825683594,79.363067626953125,32.846500396728516,24.51704216003418,1844,305,8,432,86,383,0.24581503868103027,326.75390625
664,-53.583333333333336,-10.249999999999996,0,background,30,2,67.9197006225586,43.15418243408203,35.44649887084961,25.57575035095215,2287,390,4,376,54,340,0.03106747195124626,140.85585021972656
665,-56.75,-3.4166666666666643,0,background,51,2,76.836395263671875,63.01958465576172,32.85599899291992,26.27916717529297,2206,322,57,280,886,58,0.04412492364645004,325.8827819824219
666,-60.083333333333336,-10.58333333333333,0,background,16,2,69.80799102783203,51.35300827026367,32.83074951171875,24.615333557128903,1975,336,7,229,90,288,0.05321197211742401,327.90679931640625
