lon,lat,adequado,classe,modelo
-56.41666666666667,0.9166666666666696,0,Inadequado,GAM
-56.25,0.9166666666666696,0,Inadequado,GAM
-56.083333333333336,0.9166666666666696,0,Inadequado,GAM
-55.91666666666667,0.9166666666666696,0,Inadequado,GAM
-55.75,0.9166666666666696,0,Inadequado,GAM
-55.583333333333336,0.9166666666666696,0,Inadequado,GAM
-55.41666666666667,0.9166666666666696,0,Inadequado,GAM
-55.25,0.9166666666666696,0,Inadequado,GAM
-55.083333333333336,0.9166666666666696,0,Inadequado,GAM
-54.91666666666667,0.9166666666666696,0,Inadequado,GAM
-54.75,0.9166666666666696,0,Inadequado,GAM
-54.583333333333336,0.9166666666666696,0,Inadequado,GAM
-54.41666666666667,0.9166666666666696,0,Inadequado,GAM
-54.25,0.9166666666666696,0,Inadequado,GAM
-54.083333333333336,0.9166666666666696,0,Inadequado,GAM
-53.91666666666667,0.9166666666666696,0,Inadequado,GAM
-53.75,0.9166666666666696,0,Inadequado,GAM
-53.583333333333336,0.9166666666666696,0,Inadequado,GAM
-53.41666666666667,0.9166666666666696,1,Adequado,GAM
-53.25,0.9166666666666696,0,Inadequado,GAM
-53.083333333333336,0.9166666666666696,1,Adequado,GAM
-52.91666666666667,0.9166666666666696,0,Inadequado,GAM
-52.75,0.9166666666666696,1,Adequado,GAM
-52.583333333333336,0.9166666666666696,1,Adequado,GAM
-52.41666666666667,0.9166666666666696,1,Adequado,GAM
-52.25,0.9166666666666696,1,Adequado,GAM
-52.083333333333336,0.9166666666666696,1,Adequado,GAM
-51.91666666666667,0.9166666666666696,1,Adequado,GAM
-51.75,0.9166666666666696,1,Adequado,GAM
-51.583333333333336,0.9166666666666696,1,Adequado,GAM
-51.41666666666667,0.9166666666666696,1,Adequado,GAM
-51.25,0.9166666666666696,1,Adequado,GAM
-51.083333333333336,0.9166666666666696,1,Adequado,GAM
-50.91666666666667,0.9166666666666696,1,Adequado,GAM
-50.75,0.9166666666666696,1,Adequado,GAM
-50.583333333333336,0.9166666666666696,1,Adequado,GAM
-50.41666666666667,0.9166666666666696,1,Adequado,GAM
-50.25,0.9166666666666696,1,Adequado,GAM
-69.08333333333333,0.7500000000000027,0,Inadequado,GAM
-68.91666666666667,0.7500000000000027,0,Inadequado,GAM
-68.75,0.7500000000000027,0,Inadequado,GAM
-68.58333333333333,0.7500000000000027,0,Inadequado,GAM
-68.41666666666667,0.7500000000000027,0,Inadequado,GAM
-68.25,0.7500000000000027,0,Inadequado,GAM
-68.08333333333333,0.7500000000000027,0,Inadequado,GAM
-67.91666666666667,0.7500000000000027,0,Inadequado,GAM
-67.75,0.7500000000000027,0,Inadequado,GAM
-67.58333333333333,0.7500000000000027,0,Inadequado,GAM
-67.41666666666667,0.7500000000000027,0,Inadequado,GAM
-67.25,0.7500000000000027,0,Inadequado,GAM
-67.08333333333333,0.7500000000000027,0,Inadequado,GAM
-66.91666666666667,0.7500000000000027,0,Inadequado,GAM
-66.75,0.7500000000000027,0,Inadequado,GAM
-66.58333333333333,0.7500000000000027,0,Inadequado,GAM
-65.75,0.7500000000000027,0,Inadequado,GAM
-65.58333333333333,0.7500000000000027,0,Inadequado,GAM
-65.41666666666667,0.7500000000000027,0,Inadequado,GAM
-65.25,0.7500000000000027,0,Inadequado,GAM
-65.08333333333333,0.7500000000000027,0,Inadequado,GAM
-64.91666666666667,0.7500000000000027,0,Inadequado,GAM
-64.75,0.7500000000000027,0,Inadequado,GAM
-64.58333333333333,0.7500000000000027,0,Inadequado,GAM
-64.41666666666667,0.7500000000000027,0,Inadequado,GAM
-64.25,0.7500000000000027,0,Inadequado,GAM
-64.08333333333333,0.7500000000000027,0,Inadequado,GAM
-63.91666666666667,0.7500000000000027,0,Inadequado,GAM
-63.75,0.7500000000000027,0,Inadequado,GAM
-63.583333333333336,0.7500000000000027,1,Adequado,GAM
-63.41666666666667,0.7500000000000027,0,Inadequado,GAM
-63.25,0.7500000000000027,0,Inadequado,GAM
-63.083333333333336,0.7500000000000027,1,Adequado,GAM
-62.91666666666667,0.7500000000000027,0,Inadequado,GAM
-62.75,0.7500000000000027,0,Inadequado,GAM
-62.583333333333336,0.7500000000000027,0,Inadequado,GAM
-62.41666666666667,0.7500000000000027,0,Inadequado,GAM
-62.25,0.7500000000000027,0,Inadequado,GAM
-62.083333333333336,0.7500000000000027,0,Inadequado,GAM
-61.91666666666667,0.7500000000000027,0,Inadequado,GAM
-61.75,0.7500000000000027,0,Inadequado,GAM
-61.583333333333336,0.7500000000000027,0,Inadequado,GAM
-61.41666666666667,0.7500000000000027,0,Inadequado,GAM
-61.25,0.7500000000000027,0,Inadequado,GAM
-61.083333333333336,0.7500000000000027,0,Inadequado,GAM
-60.91666666666667,0.7500000000000027,0,Inadequado,GAM
-60.75,0.7500000000000027,0,Inadequado,GAM
-60.583333333333336,0.7500000000000027,0,Inadequado,GAM
-60.41666666666667,0.7500000000000027,0,Inadequado,GAM
-60.25,0.7500000000000027,0,Inadequado,GAM
-60.083333333333336,0.7500000000000027,0,Inadequado,GAM
-59.91666666666667,0.7500000000000027,0,Inadequado,GAM
-59.75,0.7500000000000027,0,Inadequado,GAM
-59.583333333333336,0.7500000000000027,0,Inadequado,GAM
-59.41666666666667,0.7500000000000027,0,Inadequado,GAM
-59.25,0.7500000000000027,0,Inadequado,GAM
-59.083333333333336,0.7500000000000027,0,Inadequado,GAM
-58.91666666666667,0.7500000000000027,0,Inadequado,GAM
-58.75,0.7500000000000027,0,Inadequado,GAM
-58.583333333333336,0.7500000000000027,0,Inadequado,GAM
-58.41666666666667,0.7500000000000027,0,Inadequado,GAM
-58.25,0.7500000000000027,0,Inadequado,GAM
-58.083333333333336,0.7500000000000027,0,Inadequado,GAM
-57.91666666666667,0.7500000000000027,0,Inadequado,GAM
-57.75,0.7500000000000027,0,Inadequado,GAM
-57.583333333333336,0.7500000000000027,0,Inadequado,GAM
-57.41666666666667,0.7500000000000027,0,Inadequado,GAM
-57.25,0.7500000000000027,0,Inadequado,GAM
-57.083333333333336,0.7500000000000027,0,Inadequado,GAM
-56.91666666666667,0.7500000000000027,0,Inadequado,GAM
-56.75,0.7500000000000027,0,Inadequado,GAM
-56.583333333333336,0.7500000000000027,0,Inadequado,GAM
-56.41666666666667,0.7500000000000027,0,Inadequado,GAM
-56.25,0.7500000000000027,0,Inadequado,GAM
-56.083333333333336,0.7500000000000027,0,Inadequado,GAM
-55.91666666666667,0.7500000000000027,0,Inadequado,GAM
-55.75,0.7500000000000027,0,Inadequado,GAM
-55.583333333333336,0.7500000000000027,0,Inadequado,GAM
-55.41666666666667,0.7500000000000027,0,Inadequado,GAM
-55.25,0.7500000000000027,0,Inadequado,GAM
-55.083333333333336,0.7500000000000027,0,Inadequado,GAM
-54.91666666666667,0.7500000000000027,0,Inadequado,GAM
-54.75,0.7500000000000027,0,Inadequado,GAM
-54.583333333333336,0.7500000000000027,0,Inadequado,GAM
-54.41666666666667,0.7500000000000027,0,Inadequado,GAM
-54.25,0.7500000000000027,0,Inadequado,GAM
-54.083333333333336,0.7500000000000027,0,Inadequado,GAM
-53.91666666666667,0.7500000000000027,0,Inadequado,GAM
-53.75,0.7500000000000027,0,Inadequado,GAM
-53.583333333333336,0.7500000000000027,0,Inadequado,GAM
-53.41666666666667,0.7500000000000027,0,Inadequado,GAM
-53.25,0.7500000000000027,1,Adequado,GAM
-53.083333333333336,0.7500000000000027,1,Adequado,GAM
-52.91666666666667,0.7500000000000027,1,Adequado,GAM
-52.75,0.7500000000000027,0,Inadequado,GAM
-52.583333333333336,0.7500000000000027,1,Adequado,GAM
-52.41666666666667,0.7500000000000027,1,Adequado,GAM
-52.25,0.7500000000000027,1,Adequado,GAM
-52.083333333333336,0.7500000000000027,1,Adequado,GAM
-51.91666666666667,0.7500000000000027,1,Adequado,GAM
-51.75,0.7500000000000027,1,Adequado,GAM
-51.583333333333336,0.7500000000000027,1,Adequado,GAM
-51.41666666666667,0.7500000000000027,1,Adequado,GAM
-51.25,0.7500000000000027,1,Adequado,GAM
-51.083333333333336,0.7500000000000027,1,Adequado,GAM
-50.91666666666667,0.7500000000000027,1,Adequado,GAM
-50.75,0.7500000000000027,1,Adequado,GAM
-50.583333333333336,0.7500000000000027,0,Inadequado,GAM
-50.41666666666667,0.7500000000000027,1,Adequado,GAM
-50.25,0.7500000000000027,1,Adequado,GAM
-69.58333333333333,0.5833333333333357,0,Inadequado,GAM
-69.41666666666667,0.5833333333333357,0,Inadequado,GAM
-69.25,0.5833333333333357,0,Inadequado,GAM
-69.08333333333333,0.5833333333333357,0,Inadequado,GAM
-68.91666666666667,0.5833333333333357,0,Inadequado,GAM
-68.75,0.5833333333333357,0,Inadequado,GAM
-68.58333333333333,0.5833333333333357,0,Inadequado,GAM
-68.41666666666667,0.5833333333333357,0,Inadequado,GAM
-68.25,0.5833333333333357,0,Inadequado,GAM
-68.08333333333333,0.5833333333333357,0,Inadequado,GAM
-67.91666666666667,0.5833333333333357,0,Inadequado,GAM
-67.75,0.5833333333333357,0,Inadequado,GAM
-67.58333333333333,0.5833333333333357,0,Inadequado,GAM
-67.41666666666667,0.5833333333333357,0,Inadequado,GAM
-67.25,0.5833333333333357,0,Inadequado,GAM
-67.08333333333333,0.5833333333333357,0,Inadequado,GAM
-66.91666666666667,0.5833333333333357,0,Inadequado,GAM
-66.75,0.5833333333333357,0,Inadequado,GAM
-66.58333333333333,0.5833333333333357,0,Inadequado,GAM
-66.41666666666667,0.5833333333333357,0,Inadequado,GAM
-66.25,0.5833333333333357,0,Inadequado,GAM
-66.08333333333333,0.5833333333333357,0,Inadequado,GAM
-65.91666666666667,0.5833333333333357,0,Inadequado,GAM
-65.75,0.5833333333333357,0,Inadequado,GAM
-65.58333333333333,0.5833333333333357,0,Inadequado,GAM
-65.41666666666667,0.5833333333333357,0,Inadequado,GAM
-65.25,0.5833333333333357,0,Inadequado,GAM
-65.08333333333333,0.5833333333333357,0,Inadequado,GAM
-64.91666666666667,0.5833333333333357,0,Inadequado,GAM
-64.75,0.5833333333333357,0,Inadequado,GAM
-64.58333333333333,0.5833333333333357,0,Inadequado,GAM
-64.41666666666667,0.5833333333333357,0,Inadequado,GAM
-64.25,0.5833333333333357,0,Inadequado,GAM
-64.08333333333333,0.5833333333333357,0,Inadequado,GAM
-63.91666666666667,0.5833333333333357,0,Inadequado,GAM
-63.75,0.5833333333333357,0,Inadequado,GAM
-63.583333333333336,0.5833333333333357,0,Inadequado,GAM
-63.41666666666667,0.5833333333333357,0,Inadequado,GAM
-63.25,0.5833333333333357,1,Adequado,GAM
-63.083333333333336,0.5833333333333357,1,Adequado,GAM
-62.91666666666667,0.5833333333333357,0,Inadequado,GAM
-62.75,0.5833333333333357,0,Inadequado,GAM
-62.583333333333336,0.5833333333333357,0,Inadequado,GAM
-62.41666666666667,0.5833333333333357,0,Inadequado,GAM
-62.25,0.5833333333333357,0,Inadequado,GAM
-62.083333333333336,0.5833333333333357,0,Inadequado,GAM
-61.91666666666667,0.5833333333333357,0,Inadequado,GAM
-61.75,0.5833333333333357,0,Inadequado,GAM
-61.583333333333336,0.5833333333333357,0,Inadequado,GAM
-61.41666666666667,0.5833333333333357,0,Inadequado,GAM
-61.25,0.5833333333333357,0,Inadequado,GAM
-61.083333333333336,0.5833333333333357,0,Inadequado,GAM
-60.91666666666667,0.5833333333333357,0,Inadequado,GAM
-60.75,0.5833333333333357,0,Inadequado,GAM
-60.583333333333336,0.5833333333333357,0,Inadequado,GAM
-60.41666666666667,0.5833333333333357,0,Inadequado,GAM
-60.25,0.5833333333333357,0,Inadequado,GAM
-60.083333333333336,0.5833333333333357,0,Inadequado,GAM
-59.91666666666667,0.5833333333333357,0,Inadequado,GAM
-59.75,0.5833333333333357,0,Inadequado,GAM
-59.583333333333336,0.5833333333333357,0,Inadequado,GAM
-59.41666666666667,0.5833333333333357,0,Inadequado,GAM
-59.25,0.5833333333333357,0,Inadequado,GAM
-59.083333333333336,0.5833333333333357,0,Inadequado,GAM
-58.91666666666667,0.5833333333333357,0,Inadequado,GAM
-58.75,0.5833333333333357,0,Inadequado,GAM
-58.583333333333336,0.5833333333333357,0,Inadequado,GAM
-58.41666666666667,0.5833333333333357,0,Inadequado,GAM
-58.25,0.5833333333333357,0,Inadequado,GAM
-58.083333333333336,0.5833333333333357,0,Inadequado,GAM
-57.91666666666667,0.5833333333333357,0,Inadequado,GAM
-57.75,0.5833333333333357,0,Inadequado,GAM
-57.583333333333336,0.5833333333333357,0,Inadequado,GAM
-57.41666666666667,0.5833333333333357,0,Inadequado,GAM
-57.25,0.5833333333333357,0,Inadequado,GAM
-57.083333333333336,0.5833333333333357,0,Inadequado,GAM
-56.91666666666667,0.5833333333333357,0,Inadequado,GAM
-56.75,0.5833333333333357,0,Inadequado,GAM
-56.583333333333336,0.5833333333333357,0,Inadequado,GAM
-56.41666666666667,0.5833333333333357,0,Inadequado,GAM
-56.25,0.5833333333333357,0,Inadequado,GAM
-56.083333333333336,0.5833333333333357,0,Inadequado,GAM
-55.91666666666667,0.5833333333333357,0,Inadequado,GAM
-55.75,0.5833333333333357,0,Inadequado,GAM
-55.583333333333336,0.5833333333333357,0,Inadequado,GAM
-55.41666666666667,0.5833333333333357,0,Inadequado,GAM
-55.25,0.5833333333333357,0,Inadequado,GAM
-55.083333333333336,0.5833333333333357,0,Inadequado,GAM
-54.91666666666667,0.5833333333333357,0,Inadequado,GAM
-54.75,0.5833333333333357,0,Inadequado,GAM
-54.583333333333336,0.5833333333333357,0,Inadequado,GAM
-54.41666666666667,0.5833333333333357,0,Inadequado,GAM
-54.25,0.5833333333333357,0,Inadequado,GAM
-54.083333333333336,0.5833333333333357,0,Inadequado,GAM
-53.91666666666667,0.5833333333333357,0,Inadequado,GAM
-53.75,0.5833333333333357,1,Adequado,GAM
-53.583333333333336,0.5833333333333357,1,Adequado,GAM
-53.41666666666667,0.5833333333333357,0,Inadequado,GAM
-53.25,0.5833333333333357,1,Adequado,GAM
-53.083333333333336,0.5833333333333357,1,Adequado,GAM
-52.91666666666667,0.5833333333333357,1,Adequado,GAM
-52.75,0.5833333333333357,0,Inadequado,GAM
-52.583333333333336,0.5833333333333357,0,Inadequado,GAM
-52.41666666666667,0.5833333333333357,1,Adequado,GAM
-52.25,0.5833333333333357,1,Adequado,GAM
-52.083333333333336,0.5833333333333357,1,Adequado,GAM
-51.91666666666667,0.5833333333333357,1,Adequado,GAM
-51.75,0.5833333333333357,1,Adequado,GAM
-51.583333333333336,0.5833333333333357,1,Adequado,GAM
-51.41666666666667,0.5833333333333357,1,Adequado,GAM
-51.25,0.5833333333333357,1,Adequado,GAM
-51.083333333333336,0.5833333333333357,1,Adequado,GAM
-50.91666666666667,0.5833333333333357,0,Inadequado,GAM
-50.75,0.5833333333333357,0,Inadequado,GAM
-50.583333333333336,0.5833333333333357,0,Inadequado,GAM
-50.41666666666667,0.5833333333333357,1,Adequado,GAM
-50.25,0.5833333333333357,1,Adequado,GAM
-69.91666666666667,0.4166666666666696,0,Inadequado,GAM
-69.75,0.4166666666666696,0,Inadequado,GAM
-69.58333333333333,0.4166666666666696,0,Inadequado,GAM
-69.41666666666667,0.4166666666666696,0,Inadequado,GAM
-69.25,0.4166666666666696,0,Inadequado,GAM
-69.08333333333333,0.4166666666666696,0,Inadequado,GAM
-68.91666666666667,0.4166666666666696,0,Inadequado,GAM
-68.75,0.4166666666666696,0,Inadequado,GAM
-68.58333333333333,0.4166666666666696,0,Inadequado,GAM
-68.41666666666667,0.4166666666666696,0,Inadequado,GAM
-68.25,0.4166666666666696,0,Inadequado,GAM
-68.08333333333333,0.4166666666666696,0,Inadequado,GAM
-67.91666666666667,0.4166666666666696,0,Inadequado,GAM
-67.75,0.4166666666666696,0,Inadequado,GAM
-67.58333333333333,0.4166666666666696,0,Inadequado,GAM
-67.41666666666667,0.4166666666666696,0,Inadequado,GAM
-67.25,0.4166666666666696,0,Inadequado,GAM
-67.08333333333333,0.4166666666666696,0,Inadequado,GAM
-66.91666666666667,0.4166666666666696,0,Inadequado,GAM
-66.75,0.4166666666666696,0,Inadequado,GAM
-66.58333333333333,0.4166666666666696,0,Inadequado,GAM
-66.41666666666667,0.4166666666666696,0,Inadequado,GAM
-66.25,0.4166666666666696,0,Inadequado,GAM
-66.08333333333333,0.4166666666666696,0,Inadequado,GAM
-65.91666666666667,0.4166666666666696,0,Inadequado,GAM
-65.75,0.4166666666666696,0,Inadequado,GAM
-65.58333333333333,0.4166666666666696,0,Inadequado,GAM
-65.41666666666667,0.4166666666666696,0,Inadequado,GAM
-65.25,0.4166666666666696,0,Inadequado,GAM
-65.08333333333333,0.4166666666666696,0,Inadequado,GAM
-64.91666666666667,0.4166666666666696,0,Inadequado,GAM
-64.75,0.4166666666666696,0,Inadequado,GAM
-64.58333333333333,0.4166666666666696,0,Inadequado,GAM
-64.41666666666667,0.4166666666666696,0,Inadequado,GAM
-64.25,0.4166666666666696,0,Inadequado,GAM
-64.08333333333333,0.4166666666666696,0,Inadequado,GAM
-63.91666666666667,0.4166666666666696,0,Inadequado,GAM
-63.75,0.4166666666666696,0,Inadequado,GAM
-63.583333333333336,0.4166666666666696,0,Inadequado,GAM
-63.41666666666667,0.4166666666666696,0,Inadequado,GAM
-63.25,0.4166666666666696,0,Inadequado,GAM
-63.083333333333336,0.4166666666666696,0,Inadequado,GAM
-62.91666666666667,0.4166666666666696,0,Inadequado,GAM
-62.75,0.4166666666666696,0,Inadequado,GAM
-62.583333333333336,0.4166666666666696,0,Inadequado,GAM
-62.41666666666667,0.4166666666666696,0,Inadequado,GAM
-62.25,0.4166666666666696,0,Inadequado,GAM
-62.083333333333336,0.4166666666666696,0,Inadequado,GAM
-61.91666666666667,0.4166666666666696,0,Inadequado,GAM
-61.75,0.4166666666666696,0,Inadequado,GAM
-61.583333333333336,0.4166666666666696,0,Inadequado,GAM
-61.41666666666667,0.4166666666666696,0,Inadequado,GAM
-61.25,0.4166666666666696,0,Inadequado,GAM
-61.083333333333336,0.4166666666666696,0,Inadequado,GAM
-60.91666666666667,0.4166666666666696,0,Inadequado,GAM
-60.75,0.4166666666666696,0,Inadequado,GAM
-60.583333333333336,0.4166666666666696,0,Inadequado,GAM
-60.41666666666667,0.4166666666666696,0,Inadequado,GAM
-60.25,0.4166666666666696,0,Inadequado,GAM
-60.083333333333336,0.4166666666666696,0,Inadequado,GAM
-59.91666666666667,0.4166666666666696,0,Inadequado,GAM
-59.75,0.4166666666666696,0,Inadequado,GAM
-59.583333333333336,0.4166666666666696,0,Inadequado,GAM
-59.41666666666667,0.4166666666666696,0,Inadequado,GAM
-59.25,0.4166666666666696,0,Inadequado,GAM
-59.083333333333336,0.4166666666666696,0,Inadequado,GAM
-58.91666666666667,0.4166666666666696,0,Inadequado,GAM
-58.75,0.4166666666666696,0,Inadequado,GAM
-58.583333333333336,0.4166666666666696,0,Inadequado,GAM
-58.41666666666667,0.4166666666666696,0,Inadequado,GAM
-58.25,0.4166666666666696,0,Inadequado,GAM
-58.083333333333336,0.4166666666666696,0,Inadequado,GAM
-57.91666666666667,0.4166666666666696,0,Inadequado,GAM
-57.75,0.4166666666666696,0,Inadequado,GAM
-57.583333333333336,0.4166666666666696,0,Inadequado,GAM
-57.41666666666667,0.4166666666666696,0,Inadequado,GAM
-57.25,0.4166666666666696,0,Inadequado,GAM
-57.083333333333336,0.4166666666666696,0,Inadequado,GAM
-56.91666666666667,0.4166666666666696,0,Inadequado,GAM
-56.75,0.4166666666666696,0,Inadequado,GAM
-56.583333333333336,0.4166666666666696,0,Inadequado,GAM
-56.41666666666667,0.4166666666666696,0,Inadequado,GAM
-56.25,0.4166666666666696,0,Inadequado,GAM
-56.083333333333336,0.4166666666666696,0,Inadequado,GAM
-55.91666666666667,0.4166666666666696,0,Inadequado,GAM
-55.75,0.4166666666666696,0,Inadequado,GAM
-55.583333333333336,0.4166666666666696,0,Inadequado,GAM
-55.41666666666667,0.4166666666666696,0,Inadequado,GAM
-55.25,0.4166666666666696,0,Inadequado,GAM
-55.083333333333336,0.4166666666666696,0,Inadequado,GAM
-54.91666666666667,0.4166666666666696,0,Inadequado,GAM
-54.75,0.4166666666666696,0,Inadequado,GAM
-54.583333333333336,0.4166666666666696,0,Inadequado,GAM
-54.41666666666667,0.4166666666666696,0,Inadequado,GAM
-54.25,0.4166666666666696,0,Inadequado,GAM
-54.083333333333336,0.4166666666666696,0,Inadequado,GAM
-53.91666666666667,0.4166666666666696,0,Inadequado,GAM
-53.75,0.4166666666666696,0,Inadequado,GAM
-53.583333333333336,0.4166666666666696,1,Adequado,GAM
-53.41666666666667,0.4166666666666696,1,Adequado,GAM
-53.25,0.4166666666666696,1,Adequado,GAM
-53.083333333333336,0.4166666666666696,1,Adequado,GAM
-52.91666666666667,0.4166666666666696,1,Adequado,GAM
-52.75,0.4166666666666696,1,Adequado,GAM
-52.583333333333336,0.4166666666666696,1,Adequado,GAM
-52.41666666666667,0.4166666666666696,1,Adequado,GAM
-52.25,0.4166666666666696,1,Adequado,GAM
-52.083333333333336,0.4166666666666696,1,Adequado,GAM
-51.91666666666667,0.4166666666666696,1,Adequado,GAM
-51.75,0.4166666666666696,1,Adequado,GAM
-51.583333333333336,0.4166666666666696,1,Adequado,GAM
-51.41666666666667,0.4166666666666696,1,Adequado,GAM
-51.25,0.4166666666666696,1,Adequado,GAM
-51.083333333333336,0.4166666666666696,0,Inadequado,GAM
-50.91666666666667,0.4166666666666696,0,Inadequado,GAM
-50.75,0.4166666666666696,0,Inadequado,GAM
-50.583333333333336,0.4166666666666696,0,Inadequado,GAM
-50.41666666666667,0.4166666666666696,1,Adequado,GAM
-50.25,0.4166666666666696,1,Adequado,GAM
-69.91666666666667,0.25000000000000266,0,Inadequado,GAM
-69.75,0.25000000000000266,0,Inadequado,GAM
-69.58333333333333,0.25000000000000266,0,Inadequado,GAM
-69.41666666666667,0.25000000000000266,0,Inadequado,GAM
-69.25,0.25000000000000266,0,Inadequado,GAM
-69.08333333333333,0.25000000000000266,0,Inadequado,GAM
-68.91666666666667,0.25000000000000266,0,Inadequado,GAM
-68.75,0.25000000000000266,0,Inadequado,GAM
-68.58333333333333,0.25000000000000266,0,Inadequado,GAM
-68.41666666666667,0.25000000000000266,0,Inadequado,GAM
-68.25,0.25000000000000266,0,Inadequado,GAM
-68.08333333333333,0.25000000000000266,0,Inadequado,GAM
-67.91666666666667,0.25000000000000266,0,Inadequado,GAM
-67.75,0.25000000000000266,0,Inadequado,GAM
-67.58333333333333,0.25000000000000266,0,Inadequado,GAM
-67.41666666666667,0.25000000000000266,0,Inadequado,GAM
-67.25,0.25000000000000266,0,Inadequado,GAM
-67.08333333333333,0.25000000000000266,0,Inadequado,GAM
-66.91666666666667,0.25000000000000266,0,Inadequado,GAM
-66.75,0.25000000000000266,0,Inadequado,GAM
-66.58333333333333,0.25000000000000266,0,Inadequado,GAM
-66.41666666666667,0.25000000000000266,0,Inadequado,GAM
-66.25,0.25000000000000266,0,Inadequado,GAM
-66.08333333333333,0.25000000000000266,0,Inadequado,GAM
-65.91666666666667,0.25000000000000266,0,Inadequado,GAM
-65.75,0.25000000000000266,0,Inadequado,GAM
-65.58333333333333,0.25000000000000266,0,Inadequado,GAM
-65.41666666666667,0.25000000000000266,0,Inadequado,GAM
-65.25,0.25000000000000266,0,Inadequado,GAM
-65.08333333333333,0.25000000000000266,0,Inadequado,GAM
-64.91666666666667,0.25000000000000266,0,Inadequado,GAM
-64.75,0.25000000000000266,0,Inadequado,GAM
-64.58333333333333,0.25000000000000266,0,Inadequado,GAM
-64.41666666666667,0.25000000000000266,0,Inadequado,GAM
-64.25,0.25000000000000266,0,Inadequado,GAM
-64.08333333333333,0.25000000000000266,0,Inadequado,GAM
-63.91666666666667,0.25000000000000266,0,Inadequado,GAM
-63.75,0.25000000000000266,0,Inadequado,GAM
-63.583333333333336,0.25000000000000266,0,Inadequado,GAM
-63.41666666666667,0.25000000000000266,0,Inadequado,GAM
-63.25,0.25000000000000266,0,Inadequado,GAM
-63.083333333333336,0.25000000000000266,0,Inadequado,GAM
-62.91666666666667,0.25000000000000266,0,Inadequado,GAM
-62.75,0.25000000000000266,0,Inadequado,GAM
-62.583333333333336,0.25000000000000266,0,Inadequado,GAM
-62.41666666666667,0.25000000000000266,0,Inadequado,GAM
-62.25,0.25000000000000266,0,Inadequado,GAM
-62.083333333333336,0.25000000000000266,0,Inadequado,GAM
-61.91666666666667,0.25000000000000266,0,Inadequado,GAM
-61.75,0.25000000000000266,0,Inadequado,GAM
-61.583333333333336,0.25000000000000266,0,Inadequado,GAM
-61.41666666666667,0.25000000000000266,0,Inadequado,GAM
-61.25,0.25000000000000266,0,Inadequado,GAM
-61.083333333333336,0.25000000000000266,0,Inadequado,GAM
-60.91666666666667,0.25000000000000266,0,Inadequado,GAM
-60.75,0.25000000000000266,0,Inadequado,GAM
-60.583333333333336,0.25000000000000266,0,Inadequado,GAM
-60.41666666666667,0.25000000000000266,0,Inadequado,GAM
-60.25,0.25000000000000266,0,Inadequado,GAM
-60.083333333333336,0.25000000000000266,0,Inadequado,GAM
-59.91666666666667,0.25000000000000266,0,Inadequado,GAM
-59.75,0.25000000000000266,0,Inadequado,GAM
-59.583333333333336,0.25000000000000266,0,Inadequado,GAM
-59.41666666666667,0.25000000000000266,0,Inadequado,GAM
-59.25,0.25000000000000266,0,Inadequado,GAM
-59.083333333333336,0.25000000000000266,0,Inadequado,GAM
-58.91666666666667,0.25000000000000266,0,Inadequado,GAM
-58.75,0.25000000000000266,0,Inadequado,GAM
-58.583333333333336,0.25000000000000266,0,Inadequado,GAM
-58.41666666666667,0.25000000000000266,0,Inadequado,GAM
-58.25,0.25000000000000266,0,Inadequado,GAM
-58.083333333333336,0.25000000000000266,0,Inadequado,GAM
-57.91666666666667,0.25000000000000266,0,Inadequado,GAM
-57.75,0.25000000000000266,0,Inadequado,GAM
-57.583333333333336,0.25000000000000266,0,Inadequado,GAM
-57.41666666666667,0.25000000000000266,0,Inadequado,GAM
-57.25,0.25000000000000266,0,Inadequado,GAM
-57.083333333333336,0.25000000000000266,0,Inadequado,GAM
-56.91666666666667,0.25000000000000266,0,Inadequado,GAM
-56.75,0.25000000000000266,0,Inadequado,GAM
-56.583333333333336,0.25000000000000266,0,Inadequado,GAM
-56.41666666666667,0.25000000000000266,0,Inadequado,GAM
-56.25,0.25000000000000266,0,Inadequado,GAM
-56.083333333333336,0.25000000000000266,0,Inadequado,GAM
-55.91666666666667,0.25000000000000266,0,Inadequado,GAM
-55.75,0.25000000000000266,0,Inadequado,GAM
-55.583333333333336,0.25000000000000266,0,Inadequado,GAM
-55.41666666666667,0.25000000000000266,0,Inadequado,GAM
-55.25,0.25000000000000266,0,Inadequado,GAM
-55.083333333333336,0.25000000000000266,0,Inadequado,GAM
-54.91666666666667,0.25000000000000266,0,Inadequado,GAM
-54.75,0.25000000000000266,0,Inadequado,GAM
-54.583333333333336,0.25000000000000266,0,Inadequado,GAM
-54.41666666666667,0.25000000000000266,0,Inadequado,GAM
-54.25,0.25000000000000266,0,Inadequado,GAM
-54.083333333333336,0.25000000000000266,0,Inadequado,GAM
-53.91666666666667,0.25000000000000266,0,Inadequado,GAM
-53.75,0.25000000000000266,0,Inadequado,GAM
-53.583333333333336,0.25000000000000266,1,Adequado,GAM
-53.41666666666667,0.25000000000000266,1,Adequado,GAM
-53.25,0.25000000000000266,1,Adequado,GAM
-53.083333333333336,0.25000000000000266,1,Adequado,GAM
-52.91666666666667,0.25000000000000266,1,Adequado,GAM
-52.75,0.25000000000000266,1,Adequado,GAM
-52.583333333333336,0.25000000000000266,1,Adequado,GAM
-52.41666666666667,0.25000000000000266,1,Adequado,GAM
