id_registro,lon,lat,pa,fold,pred_glm_espacial
800,-55.25,-10.58333333333333,0,2,0.08562447112119917
805,-51.75,-9.249999999999996,0,2,0.024124960673236096
807,-47.25,-4.08333333333333,0,2,0.0028653928447931313
810,-60.083333333333336,-11.749999999999996,0,2,0.003104853403683175
811,-69.08333333333333,-1.4166666666666643,0,2,1.152360152154236e-6
813,-52.91666666666667,-9.416666666666664,0,2,5.583209103818086e-4
815,-55.91666666666667,-2.9166666666666643,0,2,0.15012212484732948
826,-56.91666666666667,-12.416666666666664,0,2,4.069771705530771e-7
832,-55.583333333333336,-10.916666666666664,0,2,0.005125164354021825
840,-67.91666666666667,-1.2499999999999971,0,2,9.492803422694162e-6
842,-64.91666666666667,-3.916666666666664,0,2,0.01769608941024539
845,-56.083333333333336,-11.583333333333329,0,2,6.730511899026357e-4
848,-61.583333333333336,-9.416666666666664,0,2,0.12436365929863666
850,-48.083333333333336,-2.0833333333333304,0,2,0.061055038348804866
852,-48.41666666666667,-3.916666666666664,0,2,0.007306904367159341
854,-61.083333333333336,-9.416666666666664,0,2,0.10302664323062374
856,-64.75,-9.58333333333333,0,2,0.034327960007684434
864,-51.583333333333336,-11.916666666666664,0,2,0.0011699819860072004
870,-46.41666666666667,-2.4166666666666643,0,2,0.025552196548132813
877,-60.583333333333336,-13.083333333333329,0,2,0.003350190836056288
878,-56.41666666666667,-4.916666666666664,0,2,0.05013686120025614
879,-64.25,-4.7499999999999964,0,2,0.006619426646116496
883,-63.083333333333336,-7.7499999999999964,0,2,0.19550559815714932
884,-55.91666666666667,-10.749999999999996,0,2,0.0066141033425798764
885,-62.25,-8.916666666666664,0,2,0.0045592988919704236
887,-48.75,-2.5833333333333304,0,2,0.06453707303768631
897,-64.08333333333333,-4.416666666666664,0,2,0.014987751666711987
902,-53.75,-8.916666666666664,0,2,0.0018837318219365425
903,-54.583333333333336,-4.58333333333333,0,2,0.030151604858398268
910,-68.75,-0.7499999999999973,0,2,4.478954140632396e-6
916,-56.91666666666667,-11.083333333333329,0,2,8.063826811490672e-4
921,-52.583333333333336,-8.249999999999996,0,2,8.059359069205332e-4
922,-60.25,-15.249999999999996,0,2,1.545881385973857e-4
923,-54.25,-8.08333333333333,0,2,0.008182732888479746
925,-62.75,-4.2499999999999964,0,2,6.157095098690579e-4
930,-64.41666666666667,-4.08333333333333,0,2,0.03980047499855396
935,-55.25,-2.4166666666666643,0,2,0.11553682607462085
955,-48.25,-4.08333333333333,0,2,0.006300193845291659
958,-46.41666666666667,-1.9166666666666643,0,2,0.04168770426480392
963,-53.75,-9.416666666666664,0,2,5.237154103874434e-4
968,-64.25,-9.249999999999996,0,2,0.028239387315571927
974,-60.41666666666667,-8.749999999999996,0,2,0.10030157961827925
983,-60.41666666666667,-12.749999999999996,0,2,0.0011039181840091811
988,-64.08333333333333,-9.416666666666664,0,2,0.017818961740666335
990,-60.75,-10.249999999999996,0,2,0.14240314673420332
1000,-54.583333333333336,-12.749999999999996,0,2,1.5351008784124878e-6
1006,-60.91666666666667,-13.416666666666664,0,2,0.04305927013591111
1009,-46.75,-4.08333333333333,0,2,0.003801463915118545
1013,-64.91666666666667,-3.0833333333333304,0,2,2.6032176737612254e-4
1018,-64.25,-3.4166666666666643,0,2,0.01225391753017503
1032,-64.41666666666667,-4.7499999999999964,0,2,0.00626594555834265
1034,-68.91666666666667,-0.4166666666666643,0,2,5.786257235968885e-6
1040,-54.91666666666667,-3.2499999999999964,0,2,0.11628791412893823
1041,-48.91666666666667,-4.08333333333333,0,2,0.005122251255573578
1046,-54.583333333333336,-11.249999999999996,0,2,3.755640310966738e-4
1047,-52.583333333333336,-8.58333333333333,0,2,9.013184369620449e-4
1050,-68.08333333333333,-1.5833333333333304,0,2,4.059932585081268e-6
1051,-47.583333333333336,-4.2499999999999964,0,2,0.0027182550940158187
1053,-68.91666666666667,-1.9166666666666643,0,2,1.749995006095722e-6
1057,-64.75,-9.749999999999996,0,2,0.03628933559974919
1062,-64.08333333333333,-2.4166666666666643,0,2,1.8817416987220478e-4
1064,-52.41666666666667,-10.249999999999996,0,2,8.896921821692002e-4
1065,-60.75,-10.08333333333333,0,2,0.1183761935270248
1066,-62.75,-4.7499999999999964,0,2,2.9709760190458235e-4
1071,-54.41666666666667,-4.58333333333333,0,2,0.02016183128109483
1081,-46.583333333333336,-4.58333333333333,0,2,0.0010953617599860953
1082,-51.91666666666667,-9.249999999999996,0,2,0.016671784658566183
1086,-56.25,-2.9166666666666643,0,2,0.17262129309420932
1088,-47.41666666666667,-2.4166666666666643,0,2,0.028034750218077435
1105,-47.91666666666667,-3.749999999999997,0,2,0.0058394291006586135
1116,-64.25,-2.5833333333333304,0,2,6.349128792312677e-5
1119,-48.583333333333336,-1.4166666666666643,0,2,0.2764301257745711
1121,-62.583333333333336,-3.4166666666666643,0,2,0.004971956165533394
1127,-63.75,-10.08333333333333,0,2,0.006563896471362272
1128,-54.083333333333336,-9.249999999999996,0,2,0.0036183046314118513
1131,-55.41666666666667,-2.4166666666666643,0,2,0.1317134288922115
1132,-68.58333333333333,0.25000000000000266,0,2,7.421938623220996e-9
1139,-51.75,-8.749999999999996,0,2,6.929214428680776e-5
1140,-56.75,-2.4166666666666643,0,2,0.16122158563751432
1143,-62.083333333333336,-9.416666666666664,0,2,0.26689658384112686
1145,-60.41666666666667,-9.416666666666664,0,2,0.08819549685095453
1149,-51.91666666666667,-8.58333333333333,0,2,7.139791280791778e-4
1153,-48.91666666666667,-1.7499999999999971,0,2,0.1870529427075981
1161,-61.25,-12.083333333333329,0,2,0.07733682647261494
1167,-46.41666666666667,-3.749999999999997,0,2,0.012464184771885977
1170,-56.41666666666667,-4.08333333333333,0,2,0.17370856828381057
1171,-61.41666666666667,-12.083333333333329,0,2,0.12834978123034135
1176,-63.583333333333336,-8.08333333333333,0,2,0.009184237985525152
1180,-60.91666666666667,-11.916666666666664,0,2,0.18085893566616015
1186,-52.91666666666667,-7.916666666666664,0,2,0.0010384620020733816
1189,-62.25,-8.58333333333333,0,2,0.006077390530937524
1191,-63.25,-2.5833333333333304,0,2,0.0037174165955217177
1194,-52.41666666666667,-9.749999999999996,0,2,0.008397993821057529
1195,-56.41666666666667,-3.916666666666664,0,2,0.1317399148471146
1199,-55.41666666666667,-3.916666666666664,0,2,0.15141740113475408
1219,-48.083333333333336,-1.2499999999999971,0,2,0.15574561132694228
1220,-61.583333333333336,-13.249999999999996,0,2,0.0025940906685532864
1229,-69.08333333333333,-0.7499999999999973,0,2,1.5744230157137103e-5
6,-51.834167,-1.799167,1,3,0.3538643874895261
7,-52.514444,-0.295278,1,3,0.6844240991552653
8,-52.531389,-0.159444,1,3,0.609996530186503
10,-52.833056,-0.456389,1,3,0.6393962337239413
14,-52.380833,-1.599167,1,3,0.11279933945949588
44,-56.126789,-9.839442,1,3,0.1484889763468211
48,-52.380833,-1.3825,1,3,0.23823272198135506
49,-53.244722,-0.764722,1,3,0.07947120915604347
62,-51.972222,-0.973889,1,3,0.5388692777909241
70,-51.986389,-2.301667,1,3,0.1768248752229277
73,-49.16,-3.035278,1,3,0.2369575645473695
77,-52.916667,-1.116667,1,3,0.17228082603278447
78,-52.583333,-0.666667,1,3,0.49206586620938714
79,-52.7,-0.783333,1,3,0.3128917016016017
88,-67.81,-9.9747,1,3,0.03391369889940332
100,-51.899289,0.129209,1,3,0.6290882889033691
112,-52.35,0.16,1,3,0.5911719235464717
121,-66.08333333333333,-9.08333333333333,0,3,0.3271675333380234
126,-56.41666666666667,-5.416666666666664,0,3,0.21117406230971603
128,-56.25,-5.7499999999999964,0,3,0.08760820159624447
133,-50.41666666666667,-6.08333333333333,0,3,9.23519232941366e-6
141,-55.75,-7.7499999999999964,0,3,0.06921947141400044
142,-67.91666666666667,-6.916666666666664,0,3,0.35836263343673797
143,-59.25,-15.583333333333329,0,3,8.35003540830869e-9
144,-51.083333333333336,-7.2499999999999964,0,3,0.006936935599347529
152,-49.75,-7.7499999999999964,0,3,0.04232259139752703
156,-51.25,-8.58333333333333,0,3,0.0019203999814571744
172,-65.58333333333333,-9.249999999999996,0,3,0.22343250116102253
174,-50.75,-5.916666666666664,0,3,0.0027532116777735987
186,-66.58333333333333,-9.416666666666664,0,3,0.3691385584428706
188,-54.583333333333336,-9.249999999999996,0,3,2.1764056809393768e-4
192,-67.75,-7.916666666666664,0,3,0.4915182762810603
200,-53.083333333333336,-2.0833333333333304,0,3,0.1555511795449638
203,-65.58333333333333,-9.08333333333333,0,3,0.24588044024554817
205,-50.91666666666667,-4.2499999999999964,0,3,0.05029348088427546
206,-57.583333333333336,-14.583333333333329,0,3,7.553570190399712e-7
210,-51.083333333333336,-7.08333333333333,0,3,0.0020999981378764057
211,-50.25,-3.0833333333333304,0,3,0.19503585713633684
212,-54.41666666666667,-7.2499999999999964,0,3,0.02822394997744454
214,-52.91666666666667,-1.5833333333333304,0,3,0.0861210030111398
215,-51.583333333333336,-9.08333333333333,0,3,3.8893967961993735e-4
218,-60.75,-6.416666666666664,0,3,0.017055344744562773
231,-66.08333333333333,-8.08333333333333,0,3,0.2825734477820686
232,-50.41666666666667,-5.7499999999999964,0,3,0.018369863302664102
234,-61.75,-7.08333333333333,0,3,0.05197754137115783
239,-59.75,-14.416666666666664,0,3,4.8593540830437537e-5
243,-49.75,-6.7499999999999964,0,3,0.026328953337819098
248,-54.91666666666667,-9.58333333333333,0,3,0.004483029491890172
250,-56.91666666666667,-13.749999999999996,0,3,3.061126874007117e-5
260,-65.75,-8.249999999999996,0,3,0.21309516924183192
265,-49.583333333333336,-3.749999999999997,0,3,0.1693265207938695
272,-65.91666666666667,-7.08333333333333,0,3,0.1457875227293594
277,-52.91666666666667,-1.9166666666666643,0,3,0.08908784290208108
282,-55.75,-10.416666666666664,0,3,0.03923525549332057
283,-51.25,-8.416666666666664,0,3,0.006039506746723378
284,-54.75,-7.416666666666664,0,3,0.0610186947140355
287,-61.41666666666667,-5.416666666666664,0,3,0.025282682039178554
296,-60.75,-5.916666666666664,0,3,0.02003213530722919
304,-44.91666666666667,-3.916666666666664,0,3,0.00235912553953124
305,-61.75,-7.2499999999999964,0,3,0.062002833710118624
307,-51.583333333333336,-6.08333333333333,0,3,0.004727511959173009
311,-55.41666666666667,-5.2499999999999964,0,3,0.12656790477247926
314,-54.083333333333336,-1.4166666666666643,0,3,0.01056323548919836
324,-67.08333333333333,-9.58333333333333,0,3,0.37173956803007396
333,-54.75,-7.7499999999999964,0,3,0.059769315627776244
336,-62.25,-5.58333333333333,0,3,0.0203125933485901
341,-67.91666666666667,-9.749999999999996,0,3,0.04933079252331816
343,-51.583333333333336,-9.416666666666664,0,3,9.481613775994303e-4
345,-67.75,-7.2499999999999964,0,3,0.3607551903146504
350,-54.41666666666667,-8.249999999999996,0,3,0.030594413673946903
352,-53.25,-1.9166666666666643,0,3,0.03738372476611824
362,-67.58333333333333,-7.416666666666664,0,3,0.36847007230798207
365,-61.083333333333336,-6.08333333333333,0,3,0.01745782978424363
367,-50.25,-3.2499999999999964,0,3,0.1932970301352947
386,-60.583333333333336,-7.416666666666664,0,3,0.017424367738965975
391,-65.75,-8.58333333333333,0,3,0.2016411106982754
394,-54.25,-0.7499999999999973,0,3,0.12677626267758682
395,-66.08333333333333,-9.249999999999996,0,3,0.26864901300037863
403,-53.25,-0.08333333333333037,0,3,0.4537213151345958
410,-50.583333333333336,-9.416666666666664,0,3,0.03409290585083926
411,-54.583333333333336,-9.916666666666664,0,3,0.04050561103112136
416,-50.583333333333336,-2.5833333333333304,0,3,0.09606644622942309
418,-55.083333333333336,-7.916666666666664,0,3,0.07568311724976626
422,-49.91666666666667,-3.0833333333333304,0,3,0.17904174471410156
430,-66.75,-7.7499999999999964,0,3,0.22221973533309403
433,-59.91666666666667,-13.583333333333329,0,3,2.142763117205303e-5
438,-49.083333333333336,-4.916666666666664,0,3,0.01636024821841884
442,-61.083333333333336,-6.7499999999999964,0,3,0.01235187798162287
445,-56.583333333333336,-5.2499999999999964,0,3,0.21726613608514217
448,-57.41666666666667,-14.749999999999996,0,3,3.5932503861140316e-6
449,-56.25,-7.416666666666664,0,3,0.05246491961777811
456,-49.91666666666667,-3.4166666666666643,0,3,0.3016578082445178
457,-56.583333333333336,-9.08333333333333,0,3,0.19250997577342896
460,-46.25,-3.916666666666664,0,3,0.06359035653555381
461,-50.41666666666667,-4.7499999999999964,0,3,0.03745480979721376
471,-57.25,-13.249999999999996,0,3,2.786755257955527e-5
479,-46.083333333333336,-2.4166666666666643,0,3,0.20290881752173356
490,-59.41666666666667,-15.249999999999996,0,3,1.1537445348001631e-7
491,-57.583333333333336,-14.749999999999996,0,3,1.4348816183119697e-6
494,-61.41666666666667,-6.08333333333333,0,3,0.025643211982662707
500,-56.91666666666667,-7.58333333333333,0,3,0.045374219291778706
502,-67.08333333333333,-9.749999999999996,0,3,0.2821918692978731
507,-50.41666666666667,-2.9166666666666643,0,3,0.1053420708804486
514,-66.91666666666667,-6.7499999999999964,0,3,0.1983092661726353
528,-50.91666666666667,-6.2499999999999964,0,3,0.010614618331222764
532,-66.25,-7.916666666666664,0,3,0.33738624139845136
536,-66.75,-7.416666666666664,0,3,0.2085460786525412
537,-51.083333333333336,-3.2499999999999964,0,3,0.2139197403850764
546,-56.75,-13.416666666666664,0,3,6.270522343559859e-5
551,-50.583333333333336,-2.4166666666666643,0,3,0.11931184100689304
555,-56.41666666666667,-9.416666666666664,0,3,0.15848056637199529
561,-45.083333333333336,-4.416666666666664,0,3,0.0018121696350641193
567,-51.41666666666667,-9.58333333333333,0,3,5.098867304160045e-4
573,-50.583333333333336,-7.58333333333333,0,3,8.386224223042765e-4
575,-51.41666666666667,-9.916666666666664,0,3,9.123888939256259e-4
576,-56.91666666666667,-13.249999999999996,0,3,3.578098762120775e-5
580,-59.41666666666667,-15.416666666666664,0,3,4.008795928116288e-8
589,-51.083333333333336,-3.4166666666666643,0,3,0.17220531298539019
602,-50.583333333333336,-8.916666666666664,0,3,0.026880762928900747
604,-55.083333333333336,-9.58333333333333,0,3,0.007474624822841287
606,-46.25,-3.4166666666666643,0,3,0.06291697104605525
609,-54.91666666666667,-5.2499999999999964,0,3,0.07841193575806703
613,-49.41666666666667,-2.7499999999999964,0,3,0.20714744991855966
630,-54.91666666666667,-10.249999999999996,0,3,0.07538652216675534
631,-50.75,-9.249999999999996,0,3,0.015043304845537921
647,-66.91666666666667,-7.08333333333333,0,3,0.2310924193187998
654,-60.25,-6.2499999999999964,0,3,0.023888825179723162
657,-67.08333333333333,-7.916666666666664,0,3,0.2998455520739465
659,-53.083333333333336,0.0833333333333357,0,3,0.5040643035727577
669,-49.91666666666667,-7.416666666666664,0,3,0.023208005478428113
670,-56.41666666666667,-13.583333333333329,0,3,1.2333907263568596e-4
679,-50.583333333333336,-3.0833333333333304,0,3,0.1987122906425129
681,-54.083333333333336,-2.0833333333333304,0,3,0.01788136847510141
682,-55.083333333333336,-7.58333333333333,0,3,0.04727583852737202
693,-52.41666666666667,0.25000000000000266,0,3,0.50231654470331
694,-59.75,-15.416666666666664,0,3,1.7688573903773974e-8
695,-50.75,-6.2499999999999964,0,3,0.016312691928984786
696,-50.41666666666667,-9.08333333333333,0,3,0.019497797423742073
698,-66.08333333333333,-8.58333333333333,0,3,0.23770921816212048
711,-49.91666666666667,-4.416666666666664,0,3,0.042812935389436944
718,-45.083333333333336,-4.08333333333333,0,3,0.001916888238807899
725,-54.583333333333336,-8.416666666666664,0,3,0.08049156482923703
728,-65.91666666666667,-6.58333333333333,0,3,0.10194210725702929
732,-65.41666666666667,-5.916666666666664,0,3,0.02685346095522144
753,-49.41666666666667,-4.08333333333333,0,3,0.06258267650872562
756,-54.25,-1.7499999999999971,0,3,0.04174784736519306
761,-66.41666666666667,-9.749999999999996,0,3,0.22795978427334906
764,-55.083333333333336,-5.7499999999999964,0,3,0.04225302956674577
765,-49.583333333333336,-5.2499999999999964,0,3,0.021263613577534635
770,-56.41666666666667,-6.916666666666664,0,3,0.033206284175546615
771,-56.91666666666667,-5.58333333333333,0,3,0.19371515241360215
772,-53.583333333333336,-1.2499999999999971,0,3,0.0932362308396902
783,-49.083333333333336,-6.916666666666664,0,3,0.027564175345598522
784,-50.41666666666667,-5.58333333333333,0,3,0.028078906030399718
790,-62.25,-7.2499999999999964,0,3,0.15449513003333354
792,-50.91666666666667,-4.916666666666664,0,3,0.0166414878539769
801,-50.91666666666667,-6.58333333333333,0,3,0.005831617331650959
802,-55.25,-8.58333333333333,0,3,0.014412349666622836
809,-60.25,-7.08333333333333,0,3,0.03252546133047028
814,-58.083333333333336,-15.083333333333329,0,3,1.9528343972668227e-8
817,-57.583333333333336,-15.416666666666664,0,3,6.236168330553013e-10
820,-54.583333333333336,-6.416666666666664,0,3,0.03341124607069142
825,-61.75,-7.7499999999999964,0,3,0.23696967990349502
843,-61.91666666666667,-7.58333333333333,0,3,0.17613400214330152
844,-49.75,-7.08333333333333,0,3,0.050986023901382495
846,-51.083333333333336,-9.416666666666664,0,3,0.004025061816349239
859,-54.41666666666667,-9.416666666666664,0,3,0.02482414999373946
868,-49.583333333333336,-3.916666666666664,0,3,0.13712698989244054
873,-49.91666666666667,-4.58333333333333,0,3,0.04867203167271534
880,-51.41666666666667,-8.58333333333333,0,3,0.005115438160179017
894,-58.75,-15.249999999999996,0,3,2.9216031498208175e-8
895,-65.41666666666667,-8.416666666666664,0,3,0.18459302518576193
905,-49.41666666666667,-7.416666666666664,0,3,0.043249702566257396
906,-50.25,-6.08333333333333,0,3,3.3571683016764353e-6
907,-54.41666666666667,-7.916666666666664,0,3,0.045495291988709205
908,-56.083333333333336,-7.2499999999999964,0,3,0.0357224866756477
909,-51.25,-2.5833333333333304,0,3,0.2009518051901142
913,-52.75,-1.0833333333333304,0,3,0.26309149921419706
914,-54.91666666666667,-5.7499999999999964,0,3,0.04120153893575474
932,-60.91666666666667,-7.08333333333333,0,3,0.01087485889086581
938,-49.583333333333336,-5.7499999999999964,0,3,0.02964053825832726
942,-56.75,-5.416666666666664,0,3,0.20759147452573484
944,-66.58333333333333,-7.416666666666664,0,3,0.24235162686541942
948,-49.75,-6.916666666666664,0,3,0.04187673185935068
964,-50.91666666666667,-8.749999999999996,0,3,0.007415705136641249
971,-50.75,-10.08333333333333,0,3,0.028550271300203323
976,-67.41666666666667,-9.58333333333333,0,3,0.34769642885594176
981,-60.75,-6.08333333333333,0,3,0.01718959561575507
984,-66.75,-6.2499999999999964,0,3,0.135758320224868
989,-45.75,-3.4166666666666643,0,3,0.032479656313241186
991,-67.75,-7.7499999999999964,0,3,0.48298331175751624
993,-45.91666666666667,-3.2499999999999964,0,3,0.04903166919984341
998,-50.91666666666667,-8.916666666666664,0,3,0.006718667870966728
1002,-50.75,-5.416666666666664,0,3,0.008607517400637026
1016,-49.583333333333336,-5.916666666666664,0,3,0.012269266604675533
1019,-54.91666666666667,-7.08333333333333,0,3,0.05509686718645753
1021,-50.583333333333336,-3.916666666666664,0,3,0.07043293913257677
1025,-60.583333333333336,-6.7499999999999964,0,3,0.015478075166450715
1029,-49.41666666666667,-5.7499999999999964,0,3,0.029073348975662664
1033,-51.41666666666667,-9.08333333333333,0,3,0.005179806320469609
1036,-51.41666666666667,-2.4166666666666643,0,3,0.2117909435611058
1037,-51.083333333333336,-2.4166666666666643,0,3,0.12822687128060486
1038,-49.583333333333336,-7.08333333333333,0,3,0.04039357350349685
1042,-45.75,-4.416666666666664,0,3,0.010472384043673637
1045,-67.75,-6.7499999999999964,0,3,0.2865750869323181
1054,-50.91666666666667,-6.08333333333333,0,3,0.0076182508985774295
1059,-50.91666666666667,-3.749999999999997,0,3,0.11384920110071124
1060,-67.58333333333333,-7.916666666666664,0,3,0.4504843214072554
1074,-66.91666666666667,-5.08333333333333,0,3,0.07168280797453251
1075,-54.25,0.0833333333333357,0,3,0.2708097141030065
1083,-55.75,-6.2499999999999964,0,3,0.13155698463222446
1089,-56.583333333333336,-5.7499999999999964,0,3,0.11595888594467917
1095,-49.083333333333336,-5.7499999999999964,0,3,0.011343541468886978
1100,-65.41666666666667,-8.08333333333333,0,3,0.17234933326842716
1107,-58.91666666666667,-15.416666666666664,0,3,1.337170657705463e-8
1108,-66.91666666666667,-7.916666666666664,0,3,0.29743492802561233
1111,-56.583333333333336,-5.58333333333333,0,3,0.15597879260304753
1112,-55.91666666666667,-5.7499999999999964,0,3,0.191637173777683
1118,-56.91666666666667,-8.249999999999996,0,3,0.00829077343590725
1120,-45.91666666666667,-2.7499999999999964,0,3,0.1988667492947035
1122,-54.25,-0.5833333333333304,0,3,0.03151239659331205
1123,-50.41666666666667,-8.08333333333333,0,3,0.015089484020954818
1125,-56.083333333333336,-5.916666666666664,0,3,0.21910486294127546
1126,-67.75,-9.08333333333333,0,3,0.06765889840749799
1133,-49.583333333333336,-4.08333333333333,0,3,0.09439799221491434
1135,-51.25,-3.749999999999997,0,3,0.09999252469032698
1137,-45.91666666666667,-2.9166666666666643,0,3,0.1773509409410639
1148,-56.91666666666667,-8.416666666666664,0,3,0.010388723259542827
1150,-58.41666666666667,-15.416666666666664,0,3,5.104999081603179e-8
1152,-49.25,-2.5833333333333304,0,3,0.17713652411242276
1156,-52.91666666666667,-1.7499999999999971,0,3,0.039513771601702205
1157,-67.91666666666667,-8.416666666666664,0,3,0.025800180199577655
1159,-60.75,-5.416666666666664,0,3,0.037610477097340736
1160,-60.083333333333336,-6.416666666666664,0,3,0.03242473499935151
1185,-66.91666666666667,-9.58333333333333,0,3,0.35191964434172657
1187,-67.75,-5.916666666666664,0,3,0.13295572542198106
1192,-56.25,-5.416666666666664,0,3,0.1837040051594761
1200,-66.25,-6.7499999999999964,0,3,0.17867125237406406
1205,-61.583333333333336,-6.416666666666664,0,3,0.01743793955308091
1206,-55.083333333333336,-8.58333333333333,0,3,0.04620963230753497
1210,-53.583333333333336,-0.5833333333333304,0,3,0.493794369112115
1225,-53.583333333333336,-1.7499999999999971,0,3,0.044222142010268646
1226,-49.75,-5.7499999999999964,0,3,0.039881334844556124
1227,-66.58333333333333,-8.08333333333333,0,3,0.2973589070440239
1230,-60.083333333333336,-6.916666666666664,0,3,0.03456286128424745
1240,-49.25,-6.416666666666664,0,3,0.020805345866253603
1,-59.162667,-8.999722,1,4,0.05009333295422611
19,-60.09,-2.3828,1,4,0.17757327257732972
26,-56.893889,-2.158056,1,4,0.2465373013544462
28,-62.05,-1.01,1,4,0.004851748703757091
31,-59.407778,-10.223611,1,4,0.0681586678416134
37,-51.616667,0.166667,1,4,0.3823662316946327
38,-51.62,-0.17,1,4,0.4993667436379815
45,-53.837778,-3.389167,1,4,0.09839991475754645
47,-57.846944,-9.122222,1,4,0.024449082118309082
53,-56.306111,-1.655278,1,4,0.22464037504889592
55,-51.954722,-3.227222,1,4,0.05221785686755551
69,-56.457222,-1.815556,1,4,0.2833248049183166
85,-53,-4,1,4,0.021295821259204793
92,-51.61687,-0.012935833,1,4,0.47313838056845203
98,-51.18,3.24,1,4,0.7841728889479239
103,-51.8,3.43,1,4,0.7694139761851463
104,-51.18,3.43,1,4,0.7793139633825037
111,-51.75,3.24,1,4,0.7103036693287631
119,-51.51,-1.73,1,4,0.4282438730172316
122,-52.25,-3.916666666666664,0,4,0.07529738233349006
132,-72.91666666666667,-7.416666666666664,0,4,0.014883456357412447
134,-62.25,-0.9166666666666644,0,4,0.007284373096224123
145,-59.41666666666667,-7.916666666666664,0,4,0.015126234918664886
147,-71.08333333333333,-6.2499999999999964,0,4,0.001876638984248584
153,-57.583333333333336,-9.249999999999996,0,4,0.010220241593840131
154,-50.583333333333336,0.25000000000000266,0,4,0.08364086906987823
157,-50.91666666666667,-1.7499999999999971,0,4,0.2629656606227691
164,-59.91666666666667,1.2500000000000029,0,4,0.021228582037383995
166,-60.583333333333336,1.9166666666666692,0,4,0.04122217926564114
173,-61.583333333333336,1.0833333333333357,0,4,0.09923961002091977
175,-61.75,-1.7499999999999971,0,4,0.018057819489929863
180,-71.75,-7.2499999999999964,0,4,0.006996514465215923
191,-70.91666666666667,-6.7499999999999964,0,4,0.004200641026739994
193,-61.41666666666667,-0.08333333333333037,0,4,0.07654509914345976
194,-53.75,-4.7499999999999964,0,4,0.014485599033756177
195,-54.75,-1.9166666666666643,0,4,0.06930042264695337
202,-51.41666666666667,4.083333333333336,0,4,0.8306778028745996
207,-69.75,-10.749999999999996,0,4,0.011521853779030252
216,-55.75,-0.7499999999999973,0,4,0.036667241642114455
228,-61.25,2.7500000000000027,0,4,0.09763401741922763
229,-62.41666666666667,0.5833333333333357,0,4,0.2659641338243143
236,-52.25,-2.7499999999999964,0,4,0.08708229388316396
238,-53.91666666666667,-3.4166666666666643,0,4,0.09839991475754645
241,-61.75,0.7500000000000027,0,4,0.17562819754570463
253,-52.91666666666667,-3.916666666666664,0,4,0.023856312287996246
254,-55.75,-0.08333333333333037,0,4,0.06677404325313997
261,-59.083333333333336,-10.08333333333333,0,4,0.08151529001394771
267,-61.41666666666667,-1.9166666666666643,0,4,0.030660157000923283
268,-52.083333333333336,-4.2499999999999964,0,4,0.05872916909500472
276,-59.583333333333336,-8.416666666666664,0,4,0.06168451444295853
280,-73.08333333333333,-6.7499999999999964,0,4,0.003160580233441742
285,-72.41666666666667,-6.58333333333333,0,4,0.0031969648716840384
294,-72.08333333333333,-6.2499999999999964,0,4,0.002101470381738147
320,-69.91666666666667,0.4166666666666696,0,4,3.3941622357732756e-7
323,-52.083333333333336,-3.916666666666664,0,4,0.15074219295743052
327,-58.583333333333336,-8.249999999999996,0,4,0.02534931935714436
344,-70.75,-5.58333333333333,0,4,0.0027558902159724582
371,-55.083333333333336,-0.08333333333333037,0,4,0.04199055378054529
373,-55.91666666666667,-1.4166666666666643,0,4,0.1631635578731134
379,-68.25,1.0833333333333357,0,4,1.0032653084759937e-9
384,-54.583333333333336,-0.5833333333333304,0,4,0.16515442216646453
389,-50.083333333333336,-0.5833333333333304,0,4,0.3041231766514327
392,-58.41666666666667,-9.58333333333333,0,4,0.017401671508489057
396,-58.25,-9.08333333333333,0,4,0.010996614399317097
406,-53.583333333333336,-3.749999999999997,0,4,0.04431509167114623
408,-68.08333333333333,0.4166666666666696,0,4,1.4087210436572913e-9
417,-60.75,-1.2499999999999971,0,4,0.013858236130302851
424,-71.08333333333333,-6.58333333333333,0,4,0.002059006531170733
425,-60.75,2.5833333333333357,0,4,0.03483179009891267
435,-54.41666666666667,-1.0833333333333304,0,4,0.19575532862832304
443,-60.083333333333336,1.0833333333333357,0,4,0.023053519548532877
455,-53.91666666666667,-2.7499999999999964,0,4,0.12055722244606178
464,-58.583333333333336,-10.416666666666664,0,4,0.06291842933011806
478,-59.91666666666667,-1.5833333333333304,0,4,0.07068204644161602
480,-56.75,-0.7499999999999973,0,4,0.10654393172039542
486,-62.25,-2.0833333333333304,0,4,0.004179331324689856
489,-49.083333333333336,-0.9166666666666644,0,4,0.020202439405229648
492,-62.25,-1.0833333333333304,0,4,0.006814734821771941
498,-51.41666666666667,-0.7499999999999973,0,4,0.6807601525141507
509,-56.91666666666667,-0.24999999999999736,0,4,0.0736218889404886
521,-51.583333333333336,3.0833333333333357,0,4,0.7442899681021912
525,-52.083333333333336,-4.916666666666664,0,4,0.005261223750625883
527,-53.25,-2.4166666666666643,0,4,0.17454616885632335
529,-57.75,-8.249999999999996,0,4,0.048302056919786056
530,-69.58333333333333,1.4166666666666692,0,4,0.01109225394206752
534,-60.41666666666667,-1.2499999999999971,0,4,0.02988456243514341
540,-50.91666666666667,-2.0833333333333304,0,4,0.1825099022299513
543,-48.75,-8.58333333333333,0,4,0.022416437737917256
545,-54.583333333333336,-1.0833333333333304,0,4,0.18058567725338995
549,-69.75,1.4166666666666692,0,4,0.012552048791042401
