lon,lat,temperatura,precipitacao,sazonalidade,dominio,extra_temperatura,extra_precipitacao,extra_sazonalidade,extrapolacao_univariada
-44.5,6.199999999999999,28.990746463463157,1430.49550848324,59.36057786177833,Projecao,FALSE,FALSE,FALSE,FALSE
-44.16666666666667,6.199999999999999,29.54026327429274,1320.514505581473,54.47096752835219,Projecao,FALSE,FALSE,FALSE,FALSE
-43.833333333333336,6.199999999999999,31.198087222950335,1376.701261356396,56.267741426848424,Projecao,TRUE,FALSE,FALSE,TRUE
-43.5,6.199999999999999,28.00889023863992,1190.6375994592647,53.377348393021755,Projecao,FALSE,TRUE,FALSE,TRUE
-43.16666666666667,6.199999999999999,29.785405284541753,1409.4459365930104,55.08653084088378,Projecao,FALSE,FALSE,FALSE,FALSE
-42.833333333333336,6.199999999999999,32.016356861321704,1544.3582885152275,60.271634945300406,Projecao,TRUE,FALSE,FALSE,TRUE
-42.5,6.199999999999999,32.2165509566634,1339.3886708584612,59.58492000526721,Projecao,TRUE,FALSE,FALSE,TRUE
-42.16666666666667,6.199999999999999,30.46659486828643,1418.1959654358925,54.063316098014035,Projecao,FALSE,FALSE,FALSE,FALSE
-41.833333333333336,6.199999999999999,29.63070355630629,1349.1641311777394,59.51010832296789,Projecao,FALSE,FALSE,FALSE,FALSE
-41.5,6.199999999999999,30.63792260668089,1436.7353387483006,56.36044611962536,Projecao,FALSE,FALSE,FALSE,FALSE
-41.16666666666667,6.199999999999999,29.98115629951662,1431.5354176447495,54.298250016319976,Projecao,FALSE,FALSE,FALSE,FALSE
-40.833333333333336,6.199999999999999,31.95423358538747,1425.4216486065409,54.61199762325079,Projecao,TRUE,FALSE,FALSE,TRUE
-40.5,6.199999999999999,29.997133926534353,1410.3608940569482,52.52764089527941,Projecao,FALSE,FALSE,FALSE,FALSE
-40.16666666666667,6.199999999999999,31.13291163176849,1458.611872315125,55.12820872100832,Projecao,TRUE,FALSE,FALSE,TRUE
-79.83333333333333,5.8,31.98526488542933,1292.957177002717,53.15444818942668,Projecao,TRUE,FALSE,FALSE,TRUE
-79.5,5.8,30.77785844601881,1387.59241536731,54.65443219130533,Projecao,TRUE,FALSE,FALSE,TRUE
-79.16666666666667,5.8,32.25439057072554,1401.8330475518346,54.54558382454629,Projecao,TRUE,FALSE,FALSE,TRUE
-78.83333333333333,5.8,30.839400756004505,1308.233343013722,59.83662664739711,Projecao,TRUE,FALSE,FALSE,TRUE
-78.5,5.8,32.10033596573277,1431.10335608954,54.775249223193406,Projecao,TRUE,FALSE,FALSE,TRUE
-78.16666666666667,5.8,32.5367143315425,1449.3397519513192,53.322277572342195,Projecao,TRUE,FALSE,FALSE,TRUE
-77.83333333333333,5.8,30.672697696039172,1398.1530722301352,53.924748564349,Projecao,FALSE,FALSE,FALSE,FALSE
-77.5,5.8,32.568019534291494,1391.9659683653404,56.900578547352126,Projecao,TRUE,FALSE,FALSE,TRUE
-77.16666666666667,5.8,31.134702957866324,1544.5920687668008,55.319196727788885,Projecao,TRUE,FALSE,FALSE,TRUE
-76.83333333333333,5.8,31.8405799012522,1498.9061824254338,54.73891187038949,Projecao,TRUE,FALSE,FALSE,TRUE
-76.5,5.8,31.753614791623868,1309.3387241472378,52.40542812735178,Projecao,TRUE,FALSE,FALSE,TRUE
-76.16666666666667,5.8,31.179711829185557,1410.1254577888033,56.15213123115184,Projecao,TRUE,FALSE,FALSE,TRUE
-75.83333333333333,5.8,31.79365458699778,1415.9349885691422,55.33356616701065,Projecao,TRUE,FALSE,FALSE,TRUE
-75.5,5.8,30.429120327570427,1453.1755041217723,55.98333763611349,Projecao,FALSE,FALSE,FALSE,FALSE
-75.16666666666667,5.8,31.39413980424569,1439.3995048306533,55.52758369260207,Projecao,TRUE,FALSE,FALSE,TRUE
-74.83333333333333,5.8,32.23608323066472,1465.4709795127155,55.272128046522674,Projecao,TRUE,FALSE,FALSE,TRUE
-74.5,5.8,29.508475393809135,1442.7887499234162,58.3831409246544,Projecao,FALSE,FALSE,FALSE,FALSE
-74.16666666666667,5.8,30.0945404718693,1511.702702363427,56.52112714850254,Projecao,FALSE,FALSE,FALSE,FALSE
-73.83333333333333,5.8,30.35265851322417,1528.9087063574652,56.3702724581049,Projecao,FALSE,FALSE,FALSE,FALSE
-73.5,5.8,29.92927164321812,1296.9128308070303,57.955921090739665,Projecao,FALSE,FALSE,FALSE,FALSE
-73.16666666666667,5.8,31.694537239708232,1568.1138707625694,57.809971763483375,Projecao,TRUE,FALSE,FALSE,TRUE
-72.83333333333333,5.8,30.377243653507733,1403.4074698927,55.34935776138258,Projecao,FALSE,FALSE,FALSE,FALSE
-72.5,5.8,29.273364347251444,1304.8619407199606,52.869266402803795,Projecao,FALSE,FALSE,FALSE,FALSE
-72.16666666666667,5.8,30.594945330906324,1554.9944206276905,54.03691580951102,Projecao,FALSE,FALSE,FALSE,FALSE
-71.83333333333333,5.8,30.76132840568525,1458.8440009893357,53.032745095181625,Projecao,TRUE,FALSE,FALSE,TRUE
-71.5,5.8,31.82511902417921,1567.1226223695098,50.849095998152436,Projecao,TRUE,FALSE,FALSE,TRUE
-71.16666666666667,5.8,29.99884970210515,1446.7369256834718,52.90887931603352,Projecao,FALSE,FALSE,FALSE,FALSE
-70.83333333333333,5.8,31.97284411899444,1545.5768398973355,60.643799274065735,Projecao,TRUE,FALSE,FALSE,TRUE
-70.5,5.8,31.219056362803748,1353.5006958278143,55.166908544870275,Projecao,TRUE,FALSE,FALSE,TRUE
-70.16666666666667,5.8,31.117034203678017,1518.9198550128017,55.58281340166034,Projecao,TRUE,FALSE,FALSE,TRUE
-69.83333333333333,5.8,29.951730536754276,1398.4881183629025,53.817224177413706,Projecao,FALSE,FALSE,FALSE,FALSE
-69.5,5.8,32.403253183965255,1552.3331376069234,52.052343295671,Projecao,TRUE,FALSE,FALSE,TRUE
-69.16666666666667,5.8,30.421086754592015,1475.408627547906,55.230863073901105,Projecao,FALSE,FALSE,FALSE,FALSE
-68.83333333333333,5.8,28.848703400526627,1530.7655083289624,56.188314777275934,Projecao,FALSE,FALSE,FALSE,FALSE
-68.5,5.8,30.22819986383049,1499.1616543643784,56.12855630851433,Projecao,FALSE,FALSE,FALSE,FALSE
-68.16666666666667,5.8,28.589789328448283,1406.9964303749505,57.30932918123175,Projecao,FALSE,FALSE,FALSE,FALSE
-67.83333333333333,5.8,29.969190404701152,1511.399814508005,55.36564923491812,Projecao,FALSE,FALSE,FALSE,FALSE
-67.5,5.8,29.78543415775733,1513.665968630391,54.351531750800824,Projecao,FALSE,FALSE,FALSE,FALSE
-67.16666666666667,5.8,30.694991220158503,1430.2101309258633,57.36002367806795,Projecao,FALSE,FALSE,FALSE,FALSE
-66.83333333333333,5.8,30.90510484380034,1477.4414688048537,56.28933685862153,Projecao,TRUE,FALSE,FALSE,TRUE
-66.5,5.8,29.257777548420215,1514.2386193696072,53.37192794866622,Projecao,FALSE,FALSE,FALSE,FALSE
-66.16666666666667,5.8,30.55117705725469,1708.5847045787575,54.747643384767024,Projecao,FALSE,FALSE,FALSE,FALSE
-65.83333333333333,5.8,31.02186430362504,1502.7598693975283,53.82523986829875,Projecao,TRUE,FALSE,FALSE,TRUE
-65.5,5.8,28.948620007067507,1400.070791827907,55.69491611810702,Projecao,FALSE,FALSE,FALSE,FALSE
-65.16666666666667,5.8,28.981837587178337,1523.8301903592974,53.13584017781095,Projecao,FALSE,FALSE,FALSE,FALSE
-64.83333333333333,5.8,30.069823245092767,1505.373356200315,56.11093323715562,Projecao,FALSE,FALSE,FALSE,FALSE
-64.5,5.8,29.564648820620004,1490.5522938029487,54.84355173561628,Projecao,FALSE,FALSE,FALSE,FALSE
-64.16666666666667,5.8,29.810438702006124,1577.6694810301335,57.756044803735186,Projecao,FALSE,FALSE,FALSE,FALSE
-63.833333333333336,5.8,30.498434352379935,1554.3356596568267,53.68763792734749,Projecao,FALSE,FALSE,FALSE,FALSE
-63.5,5.8,29.50149884196316,1548.95657811945,52.194511424100774,Projecao,FALSE,FALSE,FALSE,FALSE
-63.16666666666667,5.8,30.01997287483869,1587.6345338596957,52.36475401624537,Projecao,FALSE,FALSE,FALSE,FALSE
-62.833333333333336,5.8,29.55596714675298,1501.0261248028796,56.9377667069746,Projecao,FALSE,FALSE,FALSE,FALSE
-62.5,5.8,29.309290922318706,1557.1736960688515,53.58972847326682,Projecao,FALSE,FALSE,FALSE,FALSE
-62.16666666666667,5.8,29.192131776322302,1666.1944548070903,54.467367669351475,Projecao,FALSE,FALSE,FALSE,FALSE
-61.833333333333336,5.8,29.93458145904276,1578.5798690495492,57.203031871288346,Projecao,FALSE,FALSE,FALSE,FALSE
-61.5,5.8,27.80036663029739,1405.280034855036,54.48868138510463,Projecao,FALSE,FALSE,FALSE,FALSE
-61.16666666666667,5.8,27.640180097957582,1604.8696883274897,54.60419395749576,Projecao,FALSE,FALSE,FALSE,FALSE
-60.833333333333336,5.8,29.102627159953546,1417.977811855876,56.98403437627241,Projecao,FALSE,FALSE,FALSE,FALSE
-60.5,5.8,28.399920720706753,1425.25287889936,55.8383494198497,Projecao,FALSE,FALSE,FALSE,FALSE
-60.16666666666667,5.8,28.514887323591385,1524.9455598346285,54.98071084627183,Projecao,FALSE,FALSE,FALSE,FALSE
-59.833333333333336,5.8,29.059083615282923,1640.0982466435962,58.71936683980306,Projecao,FALSE,FALSE,FALSE,FALSE
-59.5,5.8,29.016688740341884,1545.00947209875,57.55804066631137,Projecao,FALSE,FALSE,FALSE,FALSE
-59.16666666666667,5.8,28.05236748095966,1560.5931551871909,56.61577388415486,Projecao,FALSE,FALSE,FALSE,FALSE
-58.833333333333336,5.8,27.96090095288973,1506.2453167537208,54.68804288840877,Projecao,FALSE,FALSE,FALSE,FALSE
-58.5,5.8,28.265326053146868,1494.4298952842478,54.49176550720423,Projecao,FALSE,FALSE,FALSE,FALSE
-58.16666666666667,5.8,29.1162752755643,1638.7679782562454,56.594407753424825,Projecao,FALSE,FALSE,FALSE,FALSE
-57.833333333333336,5.8,28.50711436928324,1496.8740173853591,53.70791809420191,Projecao,FALSE,FALSE,FALSE,FALSE
-57.5,5.8,29.381285370386696,1524.8524286312654,55.46800626213092,Projecao,FALSE,FALSE,FALSE,FALSE
-57.16666666666667,5.8,28.05640693457262,1448.9108836666371,55.776630833981585,Projecao,FALSE,FALSE,FALSE,FALSE
-56.833333333333336,5.8,29.051965454678083,1540.930889311364,54.61268143822872,Projecao,FALSE,FALSE,FALSE,FALSE
-56.5,5.8,28.81308952015039,1521.9195872018645,58.00756826484816,Projecao,FALSE,FALSE,FALSE,FALSE
-56.16666666666667,5.8,28.55277014824491,1601.8650478633176,52.19253867755235,Projecao,FALSE,FALSE,FALSE,FALSE
-55.833333333333336,5.8,28.36265541636151,1437.3950016706244,49.18709096723293,Projecao,FALSE,FALSE,FALSE,FALSE
-55.5,5.8,27.729110795159812,1470.177651705301,54.66226105999454,Projecao,FALSE,FALSE,FALSE,FALSE
-55.16666666666667,5.8,27.878520881136325,1592.466290784252,59.54138059897899,Projecao,FALSE,FALSE,FALSE,FALSE
-54.833333333333336,5.8,28.182839649592022,1449.1768420371843,54.0103619141392,Projecao,FALSE,FALSE,FALSE,FALSE
-54.5,5.8,28.024192760647857,1544.1513933749934,57.42672053504516,Projecao,FALSE,FALSE,FALSE,FALSE
-54.16666666666667,5.8,28.836975192000295,1587.0700672158746,59.82974313864555,Projecao,FALSE,FALSE,FALSE,FALSE
-53.833333333333336,5.8,27.901621660798,1567.165672021026,54.78854291199752,Projecao,FALSE,FALSE,FALSE,FALSE
-53.5,5.8,27.952628177359426,1357.020241507306,57.55585922967184,Projecao,FALSE,FALSE,FALSE,FALSE
-53.16666666666667,5.8,27.600030812613877,1602.138931026621,57.48878862799028,Projecao,FALSE,FALSE,FALSE,FALSE
-52.833333333333336,5.8,27.93531089900737,1406.5736024454145,58.26290127883189,Projecao,FALSE,FALSE,FALSE,FALSE
-52.5,5.8,28.02571096373201,1577.1654148699174,58.93902709617264,Projecao,FALSE,FALSE,FALSE,FALSE
-52.16666666666667,5.8,26.036852140329582,1567.8197338494365,59.18669773864971,Projecao,FALSE,FALSE,FALSE,FALSE
-51.833333333333336,5.8,26.926236278105826,1380.5690950459089,58.9912881549429,Projecao,FALSE,FALSE,FALSE,FALSE
-51.5,5.8,28.128393039137855,1469.2890103756508,53.45615652088512,Projecao,FALSE,FALSE,FALSE,FALSE
-51.16666666666667,5.8,27.997509772969902,1545.5033963091937,54.31167947778886,Projecao,FALSE,FALSE,FALSE,FALSE
-50.833333333333336,5.8,27.201607489700905,1375.6987256678,55.214167106819716,Projecao,FALSE,FALSE,FALSE,FALSE
-50.5,5.8,26.539516472447463,1467.6400300721623,58.47889878513729,Projecao,FALSE,FALSE,FALSE,FALSE
-50.16666666666667,5.8,28.06575346131665,1405.2169304761292,58.077094306142385,Projecao,FALSE,FALSE,FALSE,FALSE
-49.833333333333336,5.8,29.028771188171156,1610.411060712643,53.96640439577706,Projecao,FALSE,FALSE,FALSE,FALSE
-49.5,5.8,30.0955064966626,1517.788806639914,55.698059828234925,Projecao,FALSE,FALSE,FALSE,FALSE
-49.16666666666667,5.8,28.5268411454062,1579.2390090498457,51.43819612172296,Projecao,FALSE,FALSE,FALSE,FALSE
-48.833333333333336,5.8,29.969932704251597,1423.5078463453278,56.54887179672925,Projecao,FALSE,FALSE,FALSE,FALSE
-48.5,5.8,28.768007444104537,1647.0209319730266,55.4939394098766,Projecao,FALSE,FALSE,FALSE,FALSE
-48.16666666666667,5.8,28.86694221709435,1413.1552537867522,57.50660540795915,Projecao,FALSE,FALSE,FALSE,FALSE
-47.833333333333336,5.8,29.12727862758045,1523.987093305078,55.27885027008631,Projecao,FALSE,FALSE,FALSE,FALSE
-47.5,5.8,28.12552237625363,1422.404358003486,59.93759910242997,Projecao,FALSE,FALSE,FALSE,FALSE
-47.16666666666667,5.8,28.938567076739435,1342.4100992796853,56.484426978079675,Projecao,FALSE,FALSE,FALSE,FALSE
-46.833333333333336,5.8,29.880581023248,1555.562504534993,56.600378214579976,Projecao,FALSE,FALSE,FALSE,FALSE
-46.5,5.8,28.46770603637593,1430.1271407506429,54.63636287763455,Projecao,FALSE,FALSE,FALSE,FALSE
-46.16666666666667,5.8,28.933931260758257,1396.608615011096,59.95679232085494,Projecao,FALSE,FALSE,FALSE,FALSE
-45.833333333333336,5.8,28.272553404587786,1441.578993094709,56.362786822779896,Projecao,FALSE,FALSE,FALSE,FALSE
-45.5,5.8,29.707700998246352,1401.4019042480757,54.11190546668475,Projecao,FALSE,FALSE,FALSE,FALSE
-45.16666666666667,5.8,29.8552186418946,1480.0744945556742,53.934508788778366,Projecao,FALSE,FALSE,FALSE,FALSE
-44.833333333333336,5.8,30.141213444505244,1556.723839762402,52.45640525684229,Projecao,FALSE,FALSE,FALSE,FALSE
-44.5,5.8,28.545168706624715,1349.804213268489,59.23616022829238,Projecao,FALSE,FALSE,FALSE,FALSE
-44.16666666666667,5.8,29.82510770830728,1321.012691911625,52.649318415230944,Projecao,FALSE,FALSE,FALSE,FALSE
-43.833333333333336,5.8,28.964650167932707,1443.7307533919354,57.78616376650532,Projecao,FALSE,FALSE,FALSE,FALSE
-43.5,5.8,29.899574983560832,1461.5780446682988,58.48495934560931,Projecao,FALSE,FALSE,FALSE,FALSE
-43.16666666666667,5.8,31.19362082511389,1399.22079349851,56.02370998865042,Projecao,TRUE,FALSE,FALSE,TRUE
-42.833333333333336,5.8,29.616950247351852,1366.4050514918026,58.42545956908897,Projecao,FALSE,FALSE,FALSE,FALSE
-42.5,5.8,30.799334883350507,1447.7725576240623,54.906783987143854,Projecao,TRUE,FALSE,FALSE,TRUE
-42.16666666666667,5.8,29.56295735159597,1473.9722658348965,53.94257788840393,Projecao,FALSE,FALSE,FALSE,FALSE
-41.833333333333336,5.8,29.88927622245329,1367.975457703735,56.454163212338194,Projecao,FALSE,FALSE,FALSE,FALSE
-41.5,5.8,30.79586050466745,1341.11900981067,55.48179634136057,Projecao,TRUE,FALSE,FALSE,TRUE
-41.16666666666667,5.8,29.869452212456856,1452.8695499404412,53.1721129483764,Projecao,FALSE,FALSE,FALSE,FALSE
-40.833333333333336,5.8,29.026029679694243,1360.4255422727626,56.17225718240071,Projecao,FALSE,FALSE,FALSE,FALSE
-40.5,5.8,31.77361990835909,1418.146739238126,57.52948806479759,Projecao,TRUE,FALSE,FALSE,TRUE
-40.16666666666667,5.8,31.033612710172477,1431.3415799529016,56.77849131571173,Projecao,TRUE,FALSE,FALSE,TRUE
-79.83333333333333,5.3999999999999995,30.81412432181343,1448.02256332331,57.56170767977237,Projecao,TRUE,FALSE,FALSE,TRUE
-79.5,5.3999999999999995,29.576946682047534,1383.6229239811391,53.23750471469632,Projecao,FALSE,FALSE,FALSE,FALSE
-79.16666666666667,5.3999999999999995,33.11200715162935,1410.7660461986754,53.09154511293587,Projecao,TRUE,FALSE,FALSE,TRUE
-78.83333333333333,5.3999999999999995,34.47587146897357,1379.541248808719,51.52487479702044,Projecao,TRUE,FALSE,FALSE,TRUE
-78.5,5.3999999999999995,31.631852485664098,1323.5034123771345,56.014730137168215,Projecao,TRUE,FALSE,FALSE,TRUE
-78.16666666666667,5.3999999999999995,32.22654484450937,1386.710460189652,60.37078463784949,Projecao,TRUE,FALSE,FALSE,TRUE
-77.83333333333333,5.3999999999999995,32.57640060705081,1494.326079203416,54.704255880396666,Projecao,TRUE,FALSE,FALSE,TRUE
-77.5,5.3999999999999995,30.851200007225117,1448.9578735071184,60.53029149776673,Projecao,TRUE,FALSE,FALSE,TRUE
-77.16666666666667,5.3999999999999995,31.17120593535661,1415.5269803403296,55.88669588895522,Projecao,TRUE,FALSE,FALSE,TRUE
-76.83333333333333,5.3999999999999995,29.933252918678253,1430.5251558492523,52.27318721753823,Projecao,FALSE,FALSE,FALSE,FALSE
-76.5,5.3999999999999995,30.821040657519298,1531.5426228223014,59.00114437736161,Projecao,TRUE,FALSE,FALSE,TRUE
-76.16666666666667,5.3999999999999995,32.03635738148744,1559.2972348389678,55.46185332005066,Projecao,TRUE,FALSE,FALSE,TRUE
-75.83333333333333,5.3999999999999995,31.202717613682992,1458.1094853808556,54.48887465791529,Projecao,TRUE,FALSE,FALSE,TRUE
-75.5,5.3999999999999995,31.255717779687114,1428.7428947700776,55.60722981264266,Projecao,TRUE,FALSE,FALSE,TRUE
-75.16666666666667,5.3999999999999995,31.327359392859893,1554.325328145207,50.068086110071306,Projecao,TRUE,FALSE,FALSE,TRUE
-74.83333333333333,5.3999999999999995,29.727571197920028,1418.6316090267433,56.03373368848735,Projecao,FALSE,FALSE,FALSE,FALSE
-74.5,5.3999999999999995,32.131054518924024,1465.53242367313,55.26573368852618,Projecao,TRUE,FALSE,FALSE,TRUE
-74.16666666666667,5.3999999999999995,30.046530440449853,1409.865848737645,52.57716428645948,Projecao,FALSE,FALSE,FALSE,FALSE
-73.83333333333333,5.3999999999999995,31.12268916888737,1389.616197762907,57.70917220548542,Projecao,TRUE,FALSE,FALSE,TRUE
-73.5,5.3999999999999995,30.87674525209606,1384.575713898549,53.75017252424706,Projecao,TRUE,FALSE,FALSE,TRUE
-73.16666666666667,5.3999999999999995,31.032178069170932,1514.9589468338488,53.40501960868883,Projecao,TRUE,FALSE,FALSE,TRUE
-72.83333333333333,5.3999999999999995,32.49684851855036,1503.2044876004086,59.116259130801105,Projecao,TRUE,FALSE,FALSE,TRUE
-72.5,5.3999999999999995,30.609602797923692,1412.598359483868,53.62532623883867,Projecao,FALSE,FALSE,FALSE,FALSE
-72.16666666666667,5.3999999999999995,30.375969383338024,1425.0894380639838,59.53831468952495,Projecao,FALSE,FALSE,FALSE,FALSE
-71.83333333333333,5.3999999999999995,29.65721153656312,1517.234662313736,52.74609206476777,Projecao,FALSE,FALSE,FALSE,FALSE
-71.5,5.3999999999999995,30.240883824328787,1458.3988505767843,57.400120388784,Projecao,FALSE,FALSE,FALSE,FALSE
-71.16666666666667,5.3999999999999995,29.854660387873132,1460.4884059347771,56.35510954166794,Projecao,FALSE,FALSE,FALSE,FALSE
-70.83333333333333,5.3999999999999995,31.206835365453085,1530.561879065605,49.251970136519155,Projecao,TRUE,FALSE,FALSE,TRUE
-70.5,5.3999999999999995,29.995826097330916,1491.2813383536904,52.63707660939468,Projecao,FALSE,FALSE,FALSE,FALSE
-70.16666666666667,5.3999999999999995,30.976555093331353,1534.276483094012,56.01137604723183,Projecao,TRUE,FALSE,FALSE,TRUE
-69.83333333333333,5.3999999999999995,30.499218900974203,1391.5811551522672,50.70381462168084,Projecao,FALSE,FALSE,FALSE,FALSE
-69.5,5.3999999999999995,29.2667461301373,1515.9906306103428,57.238833654394135,Projecao,FALSE,FALSE,FALSE,FALSE
-69.16666666666667,5.3999999999999995,29.76938349632903,1523.3614204172188,55.30674303060135,Projecao,FALSE,FALSE,FALSE,FALSE
-68.83333333333333,5.3999999999999995,31.19971243583904,1544.1684198961295,58.5314077488185,Projecao,TRUE,FALSE,FALSE,TRUE
-68.5,5.3999999999999995,31.136439165442848,1482.970114353474,53.91781765523556,Projecao,TRUE,FALSE,FALSE,TRUE
-68.16666666666667,5.3999999999999995,32.04780493897769,1641.4594659737886,56.137303762750705,Projecao,TRUE,FALSE,FALSE,TRUE
-67.83333333333333,5.3999999999999995,30.157427231349356,1613.554285677266,57.66675076870533,Projecao,FALSE,FALSE,FALSE,FALSE
-67.5,5.3999999999999995,28.731194328044054,1485.8595974916934,57.06986938488315,Projecao,FALSE,FALSE,FALSE,FALSE
-67.16666666666667,5.3999999999999995,29.3017691744818,1469.361254771944,55.66086948820204,Projecao,FALSE,FALSE,FALSE,FALSE
-66.83333333333333,5.3999999999999995,30.276197930992733,1596.353835242751,53.17055059366785,Projecao,FALSE,FALSE,FALSE,FALSE
-66.5,5.3999999999999995,31.533394718236508,1488.3652008801312,53.64233227668193,Projecao,TRUE,FALSE,FALSE,TRUE
-66.16666666666667,5.3999999999999995,29.83668728681292,1541.4084077495336,54.27108446592146,Projecao,FALSE,FALSE,FALSE,FALSE
-65.83333333333333,5.3999999999999995,30.678321647538777,1484.2042476100137,58.53109539569909,Projecao,FALSE,FALSE,FALSE,FALSE
-65.5,5.3999999999999995,30.257622785648927,1510.9781771708842,57.60188502615041,Projecao,FALSE,FALSE,FALSE,FALSE
-65.16666666666667,5.3999999999999995,28.42971905712214,1506.4300772894226,56.38804987734692,Projecao,FALSE,FALSE,FALSE,FALSE
-64.83333333333333,5.3999999999999995,29.242121331216083,1609.2794654906554,55.314843540324304,Projecao,FALSE,FALSE,FALSE,FALSE
-64.5,5.3999999999999995,30.486641030383375,1423.0345356011687,53.03786242169325,Projecao,FALSE,FALSE,FALSE,FALSE
-64.16666666666667,5.3999999999999995,30.017027736242596,1450.0879886492953,52.703324449105104,Projecao,FALSE,FALSE,FALSE,FALSE
-63.833333333333336,5.3999999999999995,29.563635014698153,1564.2098362026493,53.97552000223293,Projecao,FALSE,FALSE,FALSE,FALSE
-63.5,5.3999999999999995,29.494526855183594,1607.3104659717176,57.01133117716674,Projecao,FALSE,FALSE,FALSE,FALSE
-63.16666666666667,5.3999999999999995,28.543176961492396,1546.058108907628,52.33701032327527,Projecao,FALSE,FALSE,FALSE,FALSE
-62.833333333333336,5.3999999999999995,27.719905448639725,1568.163566946333,54.969514677273835,Projecao,FALSE,FALSE,FALSE,FALSE
-62.5,5.3999999999999995,29.99691578323891,1671.35192080488,54.91765324520983,Projecao,FALSE,FALSE,FALSE,FALSE
-62.16666666666667,5.3999999999999995,27.478458239456096,1572.308948272379,56.22455962261641,Projecao,FALSE,FALSE,FALSE,FALSE
-61.833333333333336,5.3999999999999995,27.839384157295243,1651.9962762114565,52.151632246073426,Projecao,FALSE,FALSE,FALSE,FALSE
-61.5,5.3999999999999995,29.180469009904836,1496.5961303787933,51.91499039123127,Projecao,FALSE,FALSE,FALSE,FALSE
-61.16666666666667,5.3999999999999995,27.410869459748692,1606.5053121749495,57.361206951165826,Projecao,FALSE,FALSE,FALSE,FALSE
-60.833333333333336,5.3999999999999995,27.985192384950544,1485.369808154976,56.97343468463713,Projecao,FALSE,FALSE,FALSE,FALSE
-60.5,5.3999999999999995,27.355121862322328,1582.6943674891302,55.149161493877735,Projecao,FALSE,FALSE,FALSE,FALSE
-60.16666666666667,5.3999999999999995,28.918879835030975,1550.614964399285,55.29054171798995,Projecao,FALSE,FALSE,FALSE,FALSE
-59.833333333333336,5.3999999999999995,28.70561569080296,1543.7282246599186,55.971320756136045,Projecao,FALSE,FALSE,FALSE,FALSE
-59.5,5.3999999999999995,28.630419421224037,1637.5892688800598,55.54986344203271,Projecao,FALSE,FALSE,FALSE,FALSE
-59.16666666666667,5.3999999999999995,28.598989228916334,1562.7439421184251,55.8676009279889,Projecao,FALSE,FALSE,FALSE,FALSE
-58.833333333333336,5.3999999999999995,28.655711606728175,1516.1248588326596,52.02721819694773,Projecao,FALSE,FALSE,FALSE,FALSE
-58.5,5.3999999999999995,28.686508147813253,1699.1533530281497,53.36206761553007,Projecao,FALSE,FALSE,FALSE,FALSE
-58.16666666666667,5.3999999999999995,26.299763864192233,1703.9525191252658,53.00874252761796,Projecao,FALSE,FALSE,FALSE,FALSE
-57.833333333333336,5.3999999999999995,27.901761206048256,1486.3784977615485,56.26847397595479,Projecao,FALSE,FALSE,FALSE,FALSE
-57.5,5.3999999999999995,28.104796041942535,1621.20407703027,53.96582573961928,Projecao,FALSE,FALSE,FALSE,FALSE
-57.16666666666667,5.3999999999999995,28.627488700333583,1601.78924741052,54.88627235516784,Projecao,FALSE,FALSE,FALSE,FALSE
-56.833333333333336,5.3999999999999995,26.882127141574653,1569.8459802059483,59.820421830792675,Projecao,FALSE,FALSE,FALSE,FALSE
-56.5,5.3999999999999995,27.48074726940055,1571.266680070227,56.8420350395742,Projecao,FALSE,FALSE,FALSE,FALSE
-56.16666666666667,5.3999999999999995,26.94761634175881,1622.545679044814,57.52966772231089,Projecao,FALSE,FALSE,FALSE,FALSE
-55.833333333333336,5.3999999999999995,28.852940971699606,1644.0390140212223,54.80145405625375,Projecao,FALSE,FALSE,FALSE,FALSE
-55.5,5.3999999999999995,29.04417027747648,1434.5881577565056,57.145287664230366,Projecao,FALSE,FALSE,FALSE,FALSE
-55.16666666666667,5.3999999999999995,28.597563692211946,1522.5010496376383,59.42274334913356,Projecao,FALSE,FALSE,FALSE,FALSE
-54.833333333333336,5.3999999999999995,26.788220659135114,1526.1273977079618,55.64084801912488,Projecao,FALSE,FALSE,FALSE,FALSE
-54.5,5.3999999999999995,28.29894966409949,1658.376816454757,52.62245892448072,Projecao,FALSE,FALSE,FALSE,FALSE
-54.16666666666667,5.3999999999999995,28.935477438195527,1573.502258339985,56.157283328625645,Projecao,FALSE,FALSE,FALSE,FALSE
-53.833333333333336,5.3999999999999995,28.063153954328605,1453.210057738239,54.7754413182874,Projecao,FALSE,FALSE,FALSE,FALSE
-53.5,5.3999999999999995,27.4184690071821,1561.4187863392465,54.64794958656102,Projecao,FALSE,FALSE,FALSE,FALSE
-53.16666666666667,5.3999999999999995,26.97041157487276,1392.81376843531,48.58878772302017,Projecao,FALSE,FALSE,FALSE,FALSE
-52.833333333333336,5.3999999999999995,27.373041078692225,1553.9013642063358,51.52650961351347,Projecao,FALSE,FALSE,FALSE,FALSE
-52.5,5.3999999999999995,28.64296356215988,1550.6231539673056,53.00820877618519,Projecao,FALSE,FALSE,FALSE,FALSE
-52.16666666666667,5.3999999999999995,27.64271934649533,1635.8749668643234,51.329057144319165,Projecao,FALSE,FALSE,FALSE,FALSE
-51.833333333333336,5.3999999999999995,28.271438251544794,1504.9070659457684,56.360562322379664,Projecao,FALSE,FALSE,FALSE,FALSE
