lon,lat,temperatura,precipitacao,sazonalidade,dominio,adequabilidade,MESS,extrapolacao,adequabilidade_mascarada
-72.16666666666667,1.799999999999999,30.106434063503407,1557.891532572023,52.817924451604014,Projecao,0.012974978641227496,4.218033395202069,FALSE,0.012974978641227496
-71.83333333333333,1.799999999999999,31.69349679503108,1645.695807942004,52.63225677638355,Projecao,0.002511743000423393,-6.026687133228158,TRUE,NA
-71.5,1.799999999999999,29.56491862038471,1631.3413725143334,52.35984385259845,Projecao,0.02235799500515351,7.713594261432,FALSE,0.02235799500515351
-71.16666666666667,1.799999999999999,30.180864589128916,1523.028495474187,52.48194745250247,Projecao,0.011715704482841711,3.737573537712052,FALSE,0.011715704482841711
-70.83333333333333,1.799999999999999,29.412825281365393,1528.463318065578,53.654695476096,Projecao,0.02234786688042742,8.695378863600082,FALSE,0.02234786688042742
-70.5,1.799999999999999,28.864324854598472,1433.760111234138,55.52222811737319,Projecao,0.027622696838753343,12.236028814180711,FALSE,0.027622696838753343
-70.16666666666667,1.799999999999999,30.48327036988777,1441.526336047289,50.2104514163463,Projecao,0.008123924869885104,1.785500284076977,FALSE,0.008123924869885104
-69.83333333333333,1.799999999999999,28.893437828349853,1635.633321690773,55.0248653515674,Projecao,0.03489829963284426,12.04810033857009,FALSE,0.03489829963284426
-69.5,1.799999999999999,32.226640362717,1578.5905661529164,56.21150187628647,Projecao,0.0011086580239669363,-9.468206327126024,TRUE,NA
-69.16666666666667,1.799999999999999,29.77223714752395,1579.4681710599657,52.00577639990003,Projecao,0.018260911046492277,6.37532304586206,FALSE,0.018260911046492277
-68.83333333333333,1.799999999999999,29.665339444757933,1480.7503791955064,54.79922717095611,Projecao,0.016468348285708128,7.065363249197238,FALSE,0.016468348285708128
-68.5,1.799999999999999,29.471779998173957,1511.7574980756822,48.423980311737274,Projecao,0.023836933598207335,8.314817600621451,FALSE,0.023836933598207335
-68.16666666666667,1.799999999999999,31.110069978143176,1562.659536559487,56.50181340279754,Projecao,0.004238122178529753,-2.2605822596956315,TRUE,NA
-67.83333333333333,1.799999999999999,29.9661839082724,1562.2927967225075,52.640803810010866,Projecao,0.014889025778275704,5.1233685252303465,FALSE,0.014889025778275704
-67.5,1.799999999999999,29.059546881254807,1633.8505653931766,51.76783969819333,Projecao,0.033637164933462575,10.975842266820512,FALSE,0.033637164933462575
-67.16666666666667,1.799999999999999,28.151773672845685,1657.648834496195,57.20867053620868,Projecao,0.05304702506442622,16.835650224377442,FALSE,0.05304702506442622
-66.83333333333333,1.799999999999999,28.181703291990896,1681.1909109618095,57.731752847528874,Projecao,0.051774165746118914,16.64245018409303,FALSE,0.051774165746118914
-66.5,1.799999999999999,28.324781642027673,1564.3753100685017,56.36925154180372,Projecao,0.04620658356137406,15.718858645663571,FALSE,0.04620658356137406
-66.16666666666667,1.799999999999999,30.039132663597645,1617.3141896511086,54.72761161433952,Projecao,0.01381025134050789,4.652473710326206,FALSE,0.01381025134050789
-65.83333333333333,1.799999999999999,28.68989008672934,1625.697178020319,51.67261395618811,Projecao,0.04335209326078482,13.362030585730544,FALSE,0.04335209326078482
-65.5,1.799999999999999,28.092870851014045,1569.8358920757946,51.715751539152755,Projecao,0.05944769724600926,17.215876497739817,FALSE,0.05944769724600926
-65.16666666666667,1.799999999999999,29.40185504711998,1657.6443032752493,52.07360030603318,Projecao,0.025980933339132015,8.76619331960302,FALSE,0.025980933339132015
-64.83333333333333,1.799999999999999,29.81478473537441,1615.718174169424,55.989521663844044,Projecao,0.016326807480951982,6.1006721842245835,FALSE,0.016326807480951982
-64.5,1.799999999999999,27.89482731200627,1670.5742725858984,51.51082813679357,Projecao,0.07016058611672783,18.49427631728755,FALSE,0.07016058611672783
-64.16666666666667,1.799999999999999,28.03610194796813,1647.5411337202363,54.73712909232617,Projecao,0.05984354025668814,17.582328015287025,FALSE,0.05984354025668814
-63.833333333333336,1.799999999999999,28.66497425533854,1655.366655037097,58.38832311499869,Projecao,0.03771441818074478,13.522865897568863,FALSE,0.03771441818074478
-63.5,1.799999999999999,28.268764041462028,1480.791220400779,55.021910215384395,Projecao,0.04443359773059279,16.0804603965382,FALSE,0.04443359773059279
-63.16666666666667,1.799999999999999,28.55917155601715,1643.5326835858427,53.61155259103398,Projecao,0.04530948267388548,14.205837694567585,FALSE,0.04530948267388548
-62.833333333333336,1.799999999999999,29.65813090384379,1588.8267116967174,53.19594860896544,Projecao,0.019681808344729313,7.1118954281817786,FALSE,0.019681808344729313
-62.5,1.799999999999999,27.98468467278186,1559.5110098168236,55.061913702397696,Projecao,0.057431632404825926,17.914233997421512,FALSE,0.057431632404825926
-62.16666666666667,1.799999999999999,27.71202374117551,1731.8910174347404,51.68384598342671,Projecao,0.07640549786907391,19.674299927921737,FALSE,0.07640549786907391
-61.833333333333336,1.799999999999999,28.329263499835495,1532.3019099397588,51.77272129626032,Projecao,0.049916483507817425,15.689927602310863,FALSE,0.049916483507817425
-61.5,1.799999999999999,27.777990439871008,1717.0086331007403,50.96988382909993,Projecao,0.07550407571479062,19.248475303038752,FALSE,0.07550407571479062
-61.16666666666667,1.799999999999999,28.31983310957883,1632.934447945285,56.385726226753555,Projecao,0.04869289979438315,15.750802141630782,FALSE,0.04869289979438315
-60.833333333333336,1.799999999999999,27.48830172061782,1494.3983942471716,51.15986671830436,Projecao,0.07409102428658454,21.11845807689614,FALSE,0.07409102428658454
-60.5,1.799999999999999,28.02681186138755,1655.504662975589,52.94983266742608,Projecao,0.06301501640929329,17.642296873992038,FALSE,0.06301501640929329
-60.16666666666667,1.799999999999999,26.160915996263817,1475.8114570741284,54.60400948389846,Projecao,0.10121372851876424,24.05091758689425,FALSE,0.10121372851876424
-59.833333333333336,1.799999999999999,27.524447268301717,1675.7408799549985,55.413168724343485,Projecao,0.07606069903818927,20.88513331473495,FALSE,0.07606069903818927
-59.5,1.799999999999999,26.994128808722397,1718.6821939970407,54.67484384931759,Projecao,0.09534964101797008,24.30841602532327,FALSE,0.09534964101797008
-59.16666666666667,1.799999999999999,26.33728261601948,1624.0805833663796,54.07485392716747,Projecao,0.11440797814854953,28.548453637401423,FALSE,0.11440797814854953
-58.833333333333336,1.799999999999999,26.9904281479338,1656.3250035113078,49.829129858677035,Projecao,0.10633954229171762,24.332304328410817,FALSE,0.10633954229171762
-58.5,1.799999999999999,27.6538827559204,1741.957784313052,53.14745908715235,Projecao,0.07559100532130708,20.04960843548958,FALSE,0.07559100532130708
-58.16666666666667,1.799999999999999,27.362667932817445,1563.7315023847866,53.22124435428861,Projecao,0.08064588812347255,21.92944243143645,FALSE,0.08064588812347255
-57.833333333333336,1.799999999999999,27.867831317541143,1637.073079379369,55.78967604897735,Projecao,0.0633490698570017,18.668539384013386,FALSE,0.0633490698570017
-57.5,1.799999999999999,28.058387929484013,1712.4636206193784,52.31491418722938,Projecao,0.06339675561933268,17.438468766502197,FALSE,0.06339675561933268
-57.16666666666667,1.799999999999999,27.92889774470567,1656.705874007904,53.8264743445208,Projecao,0.06492820705894428,18.274346723860553,FALSE,0.06492820705894428
-56.833333333333336,1.799999999999999,26.86682435115159,1623.8499705479,55.722959854469,Projecao,0.09513098158998926,25.130184795976053,FALSE,0.09513098158998926
-56.5,1.799999999999999,25.943046861983515,1547.957010421885,52.7745993545992,Projecao,0.12031267551657977,31.09330271121574,FALSE,0.12031267551657977
-56.16666666666667,1.799999999999999,26.86959356051372,1517.7984457975697,51.18830560148271,Projecao,0.09642379685501606,25.112309147183993,FALSE,0.09642379685501606
-55.833333333333336,1.799999999999999,28.162114673120623,1556.6790921324084,48.99334778266654,Projecao,0.060425583922833044,16.768897565080113,FALSE,0.060425583922833044
-55.5,1.799999999999999,26.991676224170813,1663.057579891704,51.698675923427615,Projecao,0.1019300144204258,24.324247814958415,FALSE,0.1019300144204258
-55.16666666666667,1.799999999999999,25.623092153448024,1633.471864032089,54.1915852995144,Projecao,0.1295118080837955,33.15865684346624,FALSE,0.1295118080837955
-54.833333333333336,1.799999999999999,27.5386286040372,1676.276883878607,54.62225946533911,Projecao,0.07705440103233924,20.793590732048248,FALSE,0.07705440103233924
-54.5,1.799999999999999,27.35383013866053,1539.9440353513307,53.57259215729268,Projecao,0.0783311205854474,21.986491676829683,FALSE,0.0783311205854474
-54.16666666666667,1.799999999999999,26.747530150779728,1522.6702792317417,55.78758329149582,Projecao,0.09035207633621717,25.90024619253841,FALSE,0.09035207633621717
-53.833333333333336,1.799999999999999,27.27603242423619,1639.5931406513805,55.37203020653879,Projecao,0.08350017570797899,22.488687227260648,FALSE,0.08350017570797899
-53.5,1.799999999999999,28.368416309379267,1627.0931035258957,49.509698946187825,Projecao,0.05594901920046216,15.437190527896233,FALSE,0.05594901920046216
-53.16666666666667,1.799999999999999,28.32519447580413,1510.4362182125092,52.823310291049104,Projecao,0.04741188414647484,15.716193743652797,FALSE,0.04741188414647484
-52.833333333333336,1.799999999999999,26.769146390505448,1616.7540934510062,50.067471039459015,Projecao,0.11155180266298552,25.760710224320952,FALSE,0.11155180266298552
-52.5,1.799999999999999,27.21719841747772,1466.8636901703303,55.969177347210774,Projecao,0.0706923328025424,22.86846928932702,FALSE,0.0706923328025424
-52.16666666666667,1.799999999999999,25.93053410639824,1553.976060504276,48.00500565633856,Projecao,0.13521571656331674,31.174074366592137,FALSE,0.13521571656331674
-51.833333333333336,1.799999999999999,26.61960681222684,1476.089380307788,52.7157371427046,Projecao,0.09471664792900648,24.07843549612571,FALSE,0.09471664792900648
-51.5,1.799999999999999,29.12104761581328,1488.580459952717,54.965306101044206,Projecao,0.025600628183998577,10.578846089335938,FALSE,0.025600628183998577
-51.16666666666667,1.799999999999999,28.70447388730781,1511.4883341139475,51.41095245158859,Projecao,0.03879943555495179,13.26789003400517,FALSE,0.03879943555495179
-50.833333333333336,1.799999999999999,27.196060632332777,1564.941235791047,53.81502101317541,Projecao,0.08500027263312865,23.00491676370726,FALSE,0.08500027263312865
-50.5,1.799999999999999,26.828682200113683,1658.6895037813492,48.44290905123146,Projecao,0.11579118983286543,25.376397922889055,FALSE,0.11579118983286543
-50.16666666666667,1.799999999999999,26.27472479178717,1584.886758276608,54.612753039504184,Projecao,0.11175362777207228,28.952273482323232,FALSE,0.11175362777207228
-49.833333333333336,1.799999999999999,29.47407166743363,1496.134273840382,54.53992438787904,Projecao,0.019895667809844107,8.300024542576198,FALSE,0.019895667809844107
-49.5,1.799999999999999,27.722758480282415,1516.166708061489,50.87898722485496,Projecao,0.06906090518326702,19.605005627254748,FALSE,0.06906090518326702
-49.16666666666667,1.799999999999999,27.146898241314197,1643.6318339618513,56.31514533900092,Projecao,0.08590902206504698,23.32226714091003,FALSE,0.08590902206504698
-48.833333333333336,1.799999999999999,28.716326951842778,1448.8832162105775,52.89497152906459,Projecao,0.03359587117502736,13.191376780210025,FALSE,0.03359587117502736
-48.5,1.799999999999999,26.823660252659145,1531.917712257733,55.61720314108024,Projecao,0.08956999031504552,25.40881532338505,FALSE,0.08956999031504552
-48.16666666666667,1.799999999999999,28.536871101106552,1382.6085722152072,54.39076680634783,Projecao,0.03176187465960108,14.349790371218262,FALSE,0.03176187465960108
-47.833333333333336,1.799999999999999,29.251719117581313,1530.4789513688693,55.99885220809118,Projecao,0.023938011045544973,9.735342559166597,FALSE,0.023938011045544973
-47.5,1.799999999999999,27.839888753328957,1590.5440651445035,53.8215219456809,Projecao,0.0655224656753645,18.84891269599079,FALSE,0.0655224656753645
-47.16666666666667,1.799999999999999,29.41126631783986,1507.8981063450874,54.39111192786379,Projecao,0.021366954028123865,8.705442199671067,FALSE,0.021366954028123865
-46.833333333333336,1.799999999999999,28.7603743826033,1524.8445045973854,53.31183618535974,Projecao,0.036258603779506536,12.907044214664518,FALSE,0.036258603779506536
-46.5,1.799999999999999,27.651532387550933,1512.751361355758,50.89865871600601,Projecao,0.07105733032385328,20.06478040481739,FALSE,0.07105733032385328
-46.16666666666667,1.799999999999999,28.860258186370128,1553.9474712523308,53.179326722219024,Projecao,0.03514883953764593,12.26227974847184,FALSE,0.03514883953764593
-45.833333333333336,1.799999999999999,27.791484006341076,1532.6084574469076,50.32350633611366,Projecao,0.06909866168957199,19.161372370891534,FALSE,0.06909866168957199
-45.5,1.799999999999999,28.028198369934987,1553.3733952237217,54.799857332079306,Projecao,0.05613681178365573,17.633346759861958,FALSE,0.05613681178365573
-45.16666666666667,1.799999999999999,29.28984498370037,1520.5281908802144,55.305185160937675,Projecao,0.023362074991277588,9.489234553770928,FALSE,0.023362074991277588
-44.833333333333336,1.799999999999999,28.249641572598645,1605.0165527442994,57.796114666001394,Projecao,0.04818074394031074,16.20389871150033,FALSE,0.04818074394031074
-44.5,1.799999999999999,28.741013093991757,1489.5635515541494,52.144201789705285,Projecao,0.036026661896158045,13.032024145800946,FALSE,0.036026661896158045
-44.16666666666667,1.799999999999999,29.765703463683924,1587.308451859634,53.29409515243564,Projecao,0.017886676217849975,6.4174989243780605,FALSE,0.017886676217849975
-43.833333333333336,1.799999999999999,27.849279734378865,1525.8565072398176,50.474146985853295,Projecao,0.06637960518930305,18.78829254882655,FALSE,0.06637960518930305
-43.5,1.799999999999999,30.45568564813008,1480.2477275710369,54.20250441721126,Projecao,0.008060957384291063,1.9635636710169688,FALSE,0.008060957384291063
-43.16666666666667,1.799999999999999,30.943019211102115,1639.5424767460088,53.16902668150594,Projecao,0.005883686802262837,-1.1822452863686657,TRUE,NA
-42.833333333333336,1.799999999999999,29.743156130631675,1557.793330599315,54.0938277239955,Projecao,0.017378269081580397,6.56304523530389,FALSE,0.017378269081580397
-42.5,1.799999999999999,29.654057951228705,1588.055433199365,60.29329005175362,Projecao,0.016446607147832967,7.138186929102434,FALSE,0.016446607147832967
-42.16666666666667,1.799999999999999,28.910879576347384,1435.56292197921,56.01136837994083,Projecao,0.026495577586164526,11.935511321001764,FALSE,0.026495577586164526
-41.833333333333336,1.799999999999999,29.881816883401992,1513.2004282225448,51.668816294079726,Projecao,0.015526772077671527,5.667969929095753,FALSE,0.015526772077671527
-41.5,1.799999999999999,29.069226976496328,1532.5006257877667,53.062894351919816,Projecao,0.029653422962306504,10.913355845541808,FALSE,0.029653422962306504
-41.16666666666667,1.799999999999999,29.86000609229539,1495.0129290171856,54.56873863431255,Projecao,0.014310250385157116,5.808761754744656,FALSE,0.014310250385157116
-40.833333333333336,1.799999999999999,29.06073462390812,1513.5321181139404,53.749056504460206,Projecao,0.02861798775355737,10.9681752154172,FALSE,0.02861798775355737
-40.5,1.799999999999999,30.46453172409454,1408.4035206182807,56.048086771355514,Projecao,0.006651189347800699,1.906460965352678,FALSE,0.006651189347800699
-40.16666666666667,1.799999999999999,30.45152315294793,1491.9958709004288,51.94166766434391,Projecao,0.008744196399506785,1.9904331822183212,FALSE,0.008744196399506785
-79.83333333333333,1.4000000000000004,31.5780989255637,1525.8141252376147,50.95533055810574,Projecao,0.0027244811450799996,-5.281777118781788,TRUE,NA
-79.5,1.4000000000000004,32.27560633183132,1458.2464394185547,54.00420474763451,Projecao,9.351682186442824e-4,-9.78428877239716,TRUE,NA
-79.16666666666667,1.4000000000000004,29.938220706212743,1506.776699342251,54.44526900467043,Projecao,0.013621290342767538,5.303875057511804,FALSE,0.013621290342767538
-78.83333333333333,1.4000000000000004,31.414108092833796,1432.4146653447888,50.51293767059714,Projecao,0.0028745098415996605,-4.223192466034476,TRUE,NA
-78.5,1.4000000000000004,29.280579416658497,1370.2796841158313,59.55213970301123,Projecao,0.01596933558218671,9.549045135290942,FALSE,0.01596933558218671
-78.16666666666667,1.4000000000000004,30.16998347896608,1429.6849611144266,52.0913168321105,Projecao,0.010254395254020613,3.807812684812433,FALSE,0.010254395254020613
-77.83333333333333,1.4000000000000004,31.445216342331676,1454.1483979264965,56.66696862024536,Projecao,0.0024595041262399533,-4.424000736497541,TRUE,NA
-77.5,1.4000000000000004,29.938273762077703,1520.7220080036047,54.329477294969976,Projecao,0.013924842447620938,5.3035325741945964,FALSE,0.013924842447620938
-77.16666666666667,1.4000000000000004,30.91835917184761,1444.9280820574156,53.12044638878522,Projecao,0.004815990102216402,-1.023061149936104,TRUE,NA
-76.83333333333333,1.4000000000000004,29.797261627153183,1633.156175354796,56.18443371614171,Projecao,0.01665878022102691,6.213786393858315,FALSE,0.01665878022102691
-76.5,1.4000000000000004,30.270645432860423,1504.329450317698,61.04132209275308,Projecao,0.008396643914479848,3.15802514648331,FALSE,0.008396643914479848
-76.16666666666667,1.4000000000000004,30.559471343084883,1587.7176835587843,53.99614005244349,Projecao,0.008332294160260727,1.2936119302704507,FALSE,0.008332294160260727
-75.83333333333333,1.4000000000000004,30.033275114234332,1528.9022008619838,55.15451901517193,Projecao,0.012637815574302741,4.6902850425543035,FALSE,0.012637815574302741
-75.5,1.4000000000000004,28.81724127961715,1548.41792719101,51.12402751906656,Projecao,0.037901894279157584,12.53996013181598,FALSE,0.037901894279157584
-75.16666666666667,1.4000000000000004,30.767449685786975,1507.3508076916687,54.9056314375414,Projecao,0.005990862895629438,-0.04891849062731941,TRUE,NA
-74.83333333333333,1.4000000000000004,30.952281568030145,1581.4857580171945,52.64796155246513,Projecao,0.005677967522112589,-1.2420351461374075,TRUE,NA
-74.5,1.4000000000000004,30.620230694770548,1412.7438916107774,58.187701196610114,Projecao,0.0054219389583774775,0.9014014869510047,FALSE,0.0054219389583774775
-74.16666666666667,1.4000000000000004,30.02580108737225,1508.3075017909584,48.63438765312922,Projecao,0.014648617813626238,4.738530971907262,FALSE,0.014648617813626238
-73.83333333333333,1.4000000000000004,31.24058560659584,1561.1404283659126,47.30549832660016,Projecao,0.004639648521282019,-3.1030796049662306,TRUE,NA
-73.5,1.4000000000000004,31.361234462004283,1545.5609944692562,55.18381874624362,Projecao,0.0032319607130988632,-3.8818854966178686,TRUE,NA
-73.16666666666667,1.4000000000000004,28.212608733896584,1511.3835102412468,52.64079120754808,Projecao,0.05090150713477506,16.44295106610502,FALSE,0.05090150713477506
-72.83333333333333,1.4000000000000004,31.314996522064348,1484.2868235330805,54.29458716203247,Projecao,0.0032080693378391495,-3.583412876043501,TRUE,NA
-72.5,1.4000000000000004,28.65186375160936,1392.6739807816657,56.76594403286998,Projecao,0.02839134444652135,13.60749610406556,FALSE,0.02839134444652135
-72.16666666666667,1.4000000000000004,29.890661893286843,1561.4101847555737,54.89916824222759,Projecao,0.01501681293333997,5.610874105130256,FALSE,0.01501681293333997
-71.83333333333333,1.4000000000000004,29.14664432962923,1487.479524882214,51.98216231956087,Projecao,0.027054464128788074,10.41361558251268,FALSE,0.027054464128788074
-71.5,1.4000000000000004,29.518916893148127,1471.6250051631807,49.83868010342075,Projecao,0.02081929925105925,8.010542094685084,FALSE,0.02081929925105925
-71.16666666666667,1.4000000000000004,31.209422016355912,1678.5619118577804,56.90127310269861,Projecao,0.004019795970489732,-2.9019141019723715,TRUE,NA
-70.83333333333333,1.4000000000000004,30.44074583828528,1495.3951628491973,48.325832761464696,Projecao,0.009757366212152693,2.0600023142837753,FALSE,0.009757366212152693
-70.5,1.4000000000000004,30.337038195905695,1536.6239757941385,54.86024300219254,Projecao,0.009647265820623644,2.729450214316402,FALSE,0.009647265820623644
-70.16666666666667,1.4000000000000004,27.952724073595693,1503.4234278530969,54.67186743569487,Projecao,0.05516632269743586,18.12054430896685,FALSE,0.05516632269743586
-69.83333333333333,1.4000000000000004,29.927696448504737,1668.1884897288307,50.10185816103771,Projecao,0.01759212357869201,5.371810670166458,FALSE,0.01759212357869201
-69.5,1.4000000000000004,30.24287493054353,1591.178966902924,51.24699143160245,Projecao,0.012256166006861406,3.337287773926429,FALSE,0.012256166006861406
-69.16666666666667,1.4000000000000004,30.375782932533713,1522.7192707823908,51.37372654913024,Projecao,0.00999058794970083,2.479347309864977,FALSE,0.00999058794970083
-68.83333333333333,1.4000000000000004,28.647188610859423,1639.723898829843,51.82929666584016,Projecao,0.044707478833916556,13.637674816893162,FALSE,0.044707478833916556
-68.5,1.4000000000000004,30.287459434911327,1579.2822398029125,55.52905310012126,Projecao,0.010405280685909431,3.0494883202104437,FALSE,0.010405280685909431
-68.16666666666667,1.4000000000000004,28.107103791641386,1497.5345181222458,55.24457066000397,Projecao,0.04965369968441646,17.1240007979781,FALSE,0.04965369968441646
-67.83333333333333,1.4000000000000004,30.84551822589786,1554.450165514202,54.011093802786256,Projecao,0.005987675060370603,-0.5528622602152367,TRUE,NA
-67.5,1.4000000000000004,28.4786675994088,1623.0868288627114,52.61540840260437,Projecao,0.048359006623183494,14.725502431506834,FALSE,0.048359006623183494
-67.16666666666667,1.4000000000000004,29.80186644688785,1633.435426998916,56.69330491750141,Projecao,0.016378469231595683,6.184061613401748,FALSE,0.016378469231595683
-66.83333333333333,1.4000000000000004,29.31467848725849,1610.4230216761823,57.51051377756431,Projecao,0.0236640796736745,9.328930680054585,FALSE,0.0236640796736745
-66.5,1.4000000000000004,27.986031550979657,1620.6495614262851,53.22767831480773,Projecao,0.06296218553297102,17.905539702956556,FALSE,0.06296218553297102
-66.16666666666667,1.4000000000000004,29.887511866178905,1660.5429438011342,55.535738635053136,Projecao,0.015820496803040283,5.631207987803406,FALSE,0.015820496803040283
-65.83333333333333,1.4000000000000004,28.802012663287805,1629.157461168014,56.47084957783591,Projecao,0.035718705578351446,12.638263062903436,FALSE,0.035718705578351446
-65.5,1.4000000000000004,29.422916608788952,1624.0725008152135,50.64005440509313,Projecao,0.026110152348697277,8.630237878835267,FALSE,0.026110152348697277
-65.16666666666667,1.4000000000000004,28.79737439426772,1617.0998853734425,56.33509052888043,Projecao,0.03571114118022168,12.668203763357477,FALSE,0.03571114118022168
-64.83333333333333,1.4000000000000004,29.297770245423376,1517.165446657137,55.68540029551902,Projecao,0.022892368693055484,9.438075837827348,FALSE,0.022892368693055484
-64.5,1.4000000000000004,28.45141811647873,1569.8338458643318,54.713744424454795,Projecao,0.044854768102088466,14.901401803105136,FALSE,0.044854768102088466
-64.16666666666667,1.4000000000000004,29.352247022329983,1613.7259375992533,53.49341048504307,Projecao,0.02551477032629858,9.086420327549805,FALSE,0.02551477032629858
-63.833333333333336,1.4000000000000004,27.94925570886712,1569.636355090482,55.65337070771103,Projecao,0.05821847323745817,18.14293310723488,FALSE,0.05821847323745817
-63.5,1.4000000000000004,28.65968352076832,1676.8055006855843,53.82381186656418,Projecao,0.042677236575176,13.557018357950716,FALSE,0.042677236575176
-63.16666666666667,1.4000000000000004,28.446156101700403,1668.0263804603385,50.1928954631568,Projecao,0.05333442569282932,14.935368873057406,FALSE,0.05333442569282932
-62.833333333333336,1.4000000000000004,28.786826030038046,1699.218453724614,56.43602803651033,Projecao,0.03681502966841955,12.736294987112116,FALSE,0.03681502966841955
-62.5,1.4000000000000004,27.39209432602955,1696.505029355313,52.947702995893025,Projecao,0.08557583422325109,21.739490787667755,FALSE,0.08557583422325109
-62.16666666666667,1.4000000000000004,28.03657813003741,1562.2779191425998,50.56725799070527,Projecao,0.06257942994643634,17.579254190841723,FALSE,0.06257942994643634
-61.833333333333336,1.4000000000000004,27.282241913811824,1555.1538656271678,58.27669715593567,Projecao,0.07312050428166632,21.751971717819405,FALSE,0.07312050428166632
-61.5,1.4000000000000004,28.552174559797077,1524.4187605953412,51.8234047508612,Projecao,0.04309335542315328,14.251004321814978,FALSE,0.04309335542315328
-61.16666666666667,1.4000000000000004,27.09382681267175,1658.484776050704,50.47839597254489,Projecao,0.10110702735039646,23.664850923948674,FALSE,0.10110702735039646
-60.833333333333336,1.4000000000000004,29.16089058363513,1544.6425396862187,53.97395036468723,Projecao,0.027460964201758226,10.321653942957958,FALSE,0.027460964201758226
-60.5,1.4000000000000004,28.25097586026176,1509.725118041868,51.06392619190759,Projecao,0.05167072559531837,16.195285690766106,FALSE,0.05167072559531837
-60.16666666666667,1.4000000000000004,27.467945452106463,1775.317835796896,49.91253181711959,Projecao,0.08758365501564919,21.249860747854076,FALSE,0.08758365501564919
-59.833333333333336,1.4000000000000004,28.509510803513905,1637.1806197146807,56.46124020737504,Projecao,0.04340884127234427,14.526405067564603,FALSE,0.04340884127234427
-59.5,1.4000000000000004,27.29459135115329,1798.680183297657,49.33233500383753,Projecao,0.09405542497180332,22.368886657443063,FALSE,0.09405542497180332
-59.16666666666667,1.4000000000000004,27.827706987457688,1643.0723035143208,53.228300240528064,Projecao,0.06897868005954631,18.92754776467128,FALSE,0.06897868005954631
-58.833333333333336,1.4000000000000004,27.74956539500071,1644.378276101526,55.8475437420401,Projecao,0.0672539869656607,19.43196309776755,FALSE,0.0672539869656607
-58.5,1.4000000000000004,27.61182189420908,1542.3332138428586,48.40580527142992,Projecao,0.07961148694865926,20.32111740917876,FALSE,0.07961148694865926
-58.16666666666667,1.4000000000000004,26.65447145846083,1701.1075690282275,55.22009892481612,Projecao,0.10477723755027428,26.50095357266232,FALSE,0.10477723755027428
-57.833333333333336,1.4000000000000004,26.029936081431057,1642.643669946146,52.93503326982725,Projecao,0.12608703464938398,30.53242017488608,FALSE,0.12608703464938398
-57.5,1.4000000000000004,25.610137971849376,1685.8753357766582,53.08201067845047,Projecao,0.13493024271544798,33.24227796789712,FALSE,0.13493024271544798
-57.16666666666667,1.4000000000000004,26.684613394849453,1651.9108797469628,50.75399061559747,Projecao,0.11431358788158542,26.306382993722487,FALSE,0.11431358788158542
-56.833333333333336,1.4000000000000004,27.685378482961625,1701.0284166158133,52.03622909514046,Projecao,0.07693078601934673,19.846298941184664,FALSE,0.07693078601934673
-56.5,1.4000000000000004,26.83525370508233,1628.9048466941206,51.65853467313243,Projecao,0.1060048200802443,25.33397790349248,FALSE,0.1060048200802443
-56.16666666666667,1.4000000000000004,25.950879193313703,1527.9408225942652,53.17962220835566,Projecao,0.11652217610688535,29.212382966338335,FALSE,0.11652217610688535
-55.833333333333336,1.4000000000000004,28.96225462201596,1615.4850870182188,51.39374573515908,Projecao,0.0360438747933429,11.60387793653985,FALSE,0.0360438747933429
-55.5,1.4000000000000004,27.64481343333183,1538.4548461781646,53.95895919744001,Projecao,0.06825227342146552,20.10815223054968,FALSE,0.06825227342146552
-55.16666666666667,1.4000000000000004,28.760610929627703,1596.1620123555922,50.41592387542055,Projecao,0.04188594773272508,12.905517269252272,FALSE,0.04188594773272508
-54.833333333333336,1.4000000000000004,28.100116421803563,1550.6856566261731,49.211829418204474,Projecao,0.061799034232222036,17.16910528552937,FALSE,0.061799034232222036
-54.5,1.4000000000000004,26.46195155250844,1418.630028989411,54.63539109092116,Projecao,0.08558815961483933,18.38923422547999,FALSE,0.08558815961483933
-54.16666666666667,1.4000000000000004,26.64934408753059,1521.1883677292524,53.80734935783549,Projecao,0.09729957490800951,26.534051497011752,FALSE,0.09729957490800951
-53.833333333333336,1.4000000000000004,25.735394191223047,1713.5370594055314,51.34699087593621,Projecao,0.13829655731335613,32.43373087241096,FALSE,0.13829655731335613
-53.5,1.4000000000000004,27.714393514587183,1619.3286981085005,56.557418479183944,Projecao,0.06640616117516075,19.659002696226985,FALSE,0.06640616117516075
-53.16666666666667,1.4000000000000004,28.529211318427578,1561.9517561662458,55.66405853752244,Projecao,0.0414184762455155,14.399235381359146,FALSE,0.0414184762455155
-52.833333333333336,1.4000000000000004,26.263377204431023,1544.1476821915342,54.94595629041745,Projecao,0.1071461413068245,29.02552380748445,FALSE,0.1071461413068245
-52.5,1.4000000000000004,26.03762215966821,1593.270817212578,56.278497202258045,Projecao,0.11346843201468039,29.487301953650775,FALSE,0.11346843201468039
-52.16666666666667,1.4000000000000004,27.945624598367093,1503.0232038291294,57.211557950770235,Projecao,0.05196656309334108,18.166372453104227,FALSE,0.05196656309334108
-51.833333333333336,1.4000000000000004,25.821753673558057,1574.3225894253633,52.18990574743978,Projecao,0.12727606232011052,31.876267866112247,FALSE,0.12727606232011052
