lon,lat,prioridade_climatica,alta_prioridade,protegida,lacuna_protecao,classe
-62.75,0.41666666666666696,0.08535012602806091,0,0,0,Demais áreas
-62.58333333333333,0.41666666666666696,0.0636829286813736,0,0,0,Demais áreas
-62.416666666666664,0.41666666666666696,0.06295298039913177,0,0,0,Demais áreas
-62.25,0.41666666666666696,0.0918867215514183,0,0,0,Demais áreas
-62.08333333333333,0.41666666666666696,0.08803189545869827,0,0,0,Demais áreas
-61.916666666666664,0.41666666666666696,0.06139680743217468,0,0,0,Demais áreas
-61.75,0.41666666666666696,0.09223753958940506,0,0,0,Demais áreas
-61.58333333333333,0.41666666666666696,0.05169102922081947,0,0,0,Demais áreas
-61.416666666666664,0.41666666666666696,0.05491645261645317,0,0,0,Demais áreas
-61.25,0.41666666666666696,0.0495414063334465,0,0,0,Demais áreas
-61.08333333333333,0.41666666666666696,0.052323728799819946,0,0,0,Demais áreas
-60.916666666666664,0.41666666666666696,0.06046559289097786,0,0,0,Demais áreas
-60.75,0.41666666666666696,0.06423385441303253,0,0,0,Demais áreas
-60.58333333333333,0.41666666666666696,0.07158448547124863,0,0,0,Demais áreas
-60.416666666666664,0.41666666666666696,0.09598992019891739,0,0,0,Demais áreas
-60.25,0.41666666666666696,0.08441976457834244,0,0,0,Demais áreas
-60.08333333333333,0.41666666666666696,0.08245948702096939,0,0,0,Demais áreas
-59.916666666666664,0.41666666666666696,0.07007238268852234,0,0,0,Demais áreas
-59.75,0.41666666666666696,0.08209770172834396,0,0,0,Demais áreas
-59.58333333333333,0.41666666666666696,0.06630799919366837,0,0,0,Demais áreas
-59.416666666666664,0.41666666666666696,0.06144805997610092,0,0,0,Demais áreas
-59.25,0.41666666666666696,0.06950569897890091,0,0,0,Demais áreas
-59.08333333333333,0.41666666666666696,0.08588434755802155,0,0,0,Demais áreas
-58.916666666666664,0.41666666666666696,0.05547209829092026,0,0,0,Demais áreas
-58.75,0.41666666666666696,0.04888876527547836,0,0,0,Demais áreas
-58.58333333333333,0.41666666666666696,0.04435252770781517,0,0,0,Demais áreas
-58.416666666666664,0.41666666666666696,0.05089700594544411,0,0,0,Demais áreas
-58.25,0.41666666666666696,0.05262646824121475,0,0,0,Demais áreas
-58.08333333333333,0.41666666666666696,0.05803947523236275,0,0,0,Demais áreas
-57.916666666666664,0.41666666666666696,0.05741337314248085,0,0,0,Demais áreas
-57.75,0.41666666666666696,0.07024025171995163,0,0,0,Demais áreas
-57.58333333333333,0.41666666666666696,0.06524568051099777,0,0,0,Demais áreas
-57.416666666666664,0.41666666666666696,0.05590347945690155,0,0,0,Demais áreas
-57.25,0.41666666666666696,0.05382010340690613,0,0,0,Demais áreas
-57.08333333333333,0.41666666666666696,0.05557610094547272,0,0,0,Demais áreas
-56.916666666666664,0.41666666666666696,0.054212573915719986,0,0,0,Demais áreas
-56.75,0.41666666666666696,0.05144520476460457,0,0,0,Demais áreas
-56.58333333333333,0.41666666666666696,0.056688010692596436,0,0,0,Demais áreas
-56.416666666666664,0.41666666666666696,0.0579741932451725,0,0,0,Demais áreas
-56.25,0.41666666666666696,0.08325366675853729,0,0,0,Demais áreas
-56.08333333333333,0.41666666666666696,0.10188031941652298,1,0,1,Lacuna de proteção
-55.916666666666664,0.41666666666666696,0.07594383507966995,0,0,0,Demais áreas
-55.75,0.41666666666666696,0.06181740760803223,0,0,0,Demais áreas
-55.58333333333333,0.41666666666666696,0.06046707183122635,0,0,0,Demais áreas
-55.416666666666664,0.41666666666666696,0.0614202618598938,0,0,0,Demais áreas
-55.25,0.41666666666666696,0.04666423052549362,0,0,0,Demais áreas
-55.08333333333333,0.41666666666666696,0.0365484245121479,0,0,0,Demais áreas
-54.916666666666664,0.41666666666666696,0.032543424516916275,0,0,0,Demais áreas
-54.75,0.41666666666666696,0.058375801891088486,0,0,0,Demais áreas
-54.58333333333333,0.41666666666666696,0.07373922318220139,0,0,0,Demais áreas
-54.416666666666664,0.41666666666666696,0.0654045045375824,0,0,0,Demais áreas
-54.25,0.41666666666666696,0.06582454591989517,0,0,0,Demais áreas
-54.08333333333333,0.41666666666666696,0.08111781626939774,0,0,0,Demais áreas
-53.916666666666664,0.41666666666666696,0.061406999826431274,0,0,0,Demais áreas
-53.75,0.41666666666666696,0.09570654481649399,0,0,0,Demais áreas
-53.58333333333333,0.41666666666666696,0.11300128698348999,1,0,1,Lacuna de proteção
-53.416666666666664,0.41666666666666696,0.1663486659526825,1,0,1,Lacuna de proteção
-53.25,0.41666666666666696,0.19917641580104828,1,0,1,Lacuna de proteção
-53.08333333333333,0.41666666666666696,0.3047333061695099,1,0,1,Lacuna de proteção
-52.916666666666664,0.41666666666666696,0.138943150639534,1,0,1,Lacuna de proteção
-52.75,0.41666666666666696,0.13500462472438812,1,0,1,Lacuna de proteção
-52.58333333333333,0.41666666666666696,0.20340456068515778,1,0,1,Lacuna de proteção
-52.416666666666664,0.41666666666666696,0.2339564859867096,1,0,1,Lacuna de proteção
-52.25,0.41666666666666696,0.3984670341014862,1,0,1,Lacuna de proteção
-52.08333333333333,0.41666666666666696,0.41663995385169983,1,0,1,Lacuna de proteção
-51.916666666666664,0.41666666666666696,0.37344181537628174,1,0,1,Lacuna de proteção
-51.75,0.41666666666666696,0.43064257502555847,1,0,1,Lacuna de proteção
-51.58333333333333,0.41666666666666696,0.23860052227973938,1,0,1,Lacuna de proteção
-51.416666666666664,0.41666666666666696,0.1661963164806366,1,0,1,Lacuna de proteção
-51.25,0.41666666666666696,0.15755079686641693,1,0,1,Lacuna de proteção
-51.08333333333333,0.41666666666666696,0.1007794737815857,1,0,1,Lacuna de proteção
-50.916666666666664,0.41666666666666696,0.10484515130519867,1,0,1,Lacuna de proteção
-50.75,0.41666666666666696,0.08179477602243423,0,0,0,Demais áreas
-50.58333333333333,0.41666666666666696,0.05908098816871643,0,0,0,Demais áreas
-50.416666666666664,0.41666666666666696,0.11955739557743073,1,0,1,Lacuna de proteção
-50.25,0.41666666666666696,0.11484551429748535,1,0,1,Lacuna de proteção
-64.75,0.25,0.03613090142607689,0,0,0,Demais áreas
-64.58333333333333,0.25,0.0375090092420578,0,0,0,Demais áreas
-64.41666666666666,0.25,0.028632191941142082,0,0,0,Demais áreas
-64.25,0.25,0.02593190222978592,0,0,0,Demais áreas
-64.08333333333333,0.25,0.040256012231111526,0,0,0,Demais áreas
-63.916666666666664,0.25,0.03504190593957901,0,0,0,Demais áreas
-63.74999999999999,0.25,0.03163838014006615,0,0,0,Demais áreas
-63.58333333333333,0.25,0.03184433653950691,0,0,0,Demais áreas
-63.416666666666664,0.25,0.03872683271765709,0,0,0,Demais áreas
-63.24999999999999,0.25,0.04340140148997307,0,0,0,Demais áreas
-63.08333333333333,0.25,0.04372900351881981,0,0,0,Demais áreas
-62.916666666666664,0.25,0.048163603991270065,0,0,0,Demais áreas
-62.75,0.25,0.06025269255042076,0,0,0,Demais áreas
-62.58333333333333,0.25,0.05552342161536217,0,0,0,Demais áreas
-62.416666666666664,0.25,0.055065710097551346,0,0,0,Demais áreas
-62.25,0.25,0.08978420495986938,0,0,0,Demais áreas
-62.08333333333333,0.25,0.08144212514162064,0,0,0,Demais áreas
-61.916666666666664,0.25,0.06119478866457939,0,0,0,Demais áreas
-61.75,0.25,0.09655437618494034,0,0,0,Demais áreas
-61.58333333333333,0.25,0.07237044721841812,0,0,0,Demais áreas
-61.416666666666664,0.25,0.05181968957185745,0,0,0,Demais áreas
-61.25,0.25,0.05270356312394142,0,0,0,Demais áreas
-61.08333333333333,0.25,0.05240917205810547,0,0,0,Demais áreas
-60.916666666666664,0.25,0.05543042719364166,0,0,0,Demais áreas
-60.75,0.25,0.055374979972839355,0,0,0,Demais áreas
-60.58333333333333,0.25,0.06138836219906807,0,0,0,Demais áreas
-60.416666666666664,0.25,0.09139616042375565,0,0,0,Demais áreas
-60.25,0.25,0.09758450090885162,1,0,1,Lacuna de proteção
-60.08333333333333,0.25,0.07286713272333145,0,0,0,Demais áreas
-59.916666666666664,0.25,0.09240125864744186,0,0,0,Demais áreas
-59.75,0.25,0.09491076320409775,0,0,0,Demais áreas
-59.58333333333333,0.25,0.05936731398105621,0,0,0,Demais áreas
-59.416666666666664,0.25,0.07275702804327011,0,0,0,Demais áreas
-59.25,0.25,0.08267976343631744,0,0,0,Demais áreas
-59.08333333333333,0.25,0.06429708003997803,0,0,0,Demais áreas
-58.916666666666664,0.25,0.0650404691696167,0,0,0,Demais áreas
-58.75,0.25,0.056728992611169815,0,0,0,Demais áreas
-58.58333333333333,0.25,0.07018033415079117,0,0,0,Demais áreas
-58.416666666666664,0.25,0.06834645569324493,0,0,0,Demais áreas
-58.25,0.25,0.0689006894826889,0,0,0,Demais áreas
-58.08333333333333,0.25,0.06294172257184982,0,0,0,Demais áreas
-57.916666666666664,0.25,0.06281784921884537,0,0,0,Demais áreas
-57.75,0.25,0.060408033430576324,0,0,0,Demais áreas
-57.58333333333333,0.25,0.0625385195016861,0,0,0,Demais áreas
-57.416666666666664,0.25,0.06307238340377808,0,0,0,Demais áreas
-57.25,0.25,0.06145594269037247,0,0,0,Demais áreas
-57.08333333333333,0.25,0.05589348450303078,0,0,0,Demais áreas
-56.916666666666664,0.25,0.05609836056828499,0,0,0,Demais áreas
-56.75,0.25,0.07391659170389175,0,0,0,Demais áreas
-56.58333333333333,0.25,0.08374106138944626,0,0,0,Demais áreas
-56.416666666666664,0.25,0.08776108920574188,0,0,0,Demais áreas
-56.25,0.25,0.07518938183784485,0,0,0,Demais áreas
-56.08333333333333,0.25,0.10317870229482651,1,0,1,Lacuna de proteção
-55.916666666666664,0.25,0.07676608860492706,0,0,0,Demais áreas
-55.75,0.25,0.06902728229761124,0,0,0,Demais áreas
-55.58333333333333,0.25,0.051401715725660324,0,0,0,Demais áreas
-55.416666666666664,0.25,0.05108937621116638,0,0,0,Demais áreas
-55.25,0.25,0.06343716382980347,0,0,0,Demais áreas
-55.08333333333333,0.25,0.046815089881420135,0,0,0,Demais áreas
-54.916666666666664,0.25,0.037468936294317245,0,0,0,Demais áreas
-54.75,0.25,0.038152649998664856,0,0,0,Demais áreas
-54.58333333333333,0.25,0.054812170565128326,0,0,0,Demais áreas
-54.416666666666664,0.25,0.06852163374423981,0,0,0,Demais áreas
-54.25,0.25,0.08376841992139816,0,0,0,Demais áreas
-54.08333333333333,0.25,0.07786579430103302,0,0,0,Demais áreas
-53.916666666666664,0.25,0.08339524269104004,0,0,0,Demais áreas
-53.75,0.25,0.08179973065853119,0,0,0,Demais áreas
-53.58333333333333,0.25,0.19123190641403198,1,0,1,Lacuna de proteção
-53.416666666666664,0.25,0.17337478697299957,1,0,1,Lacuna de proteção
-53.25,0.25,0.18611980974674225,1,0,1,Lacuna de proteção
-53.08333333333333,0.25,0.31805357336997986,1,0,1,Lacuna de proteção
-52.916666666666664,0.25,0.3895949721336365,1,0,1,Lacuna de proteção
-52.75,0.25,0.3430139422416687,1,0,1,Lacuna de proteção
-52.58333333333333,0.25,0.3148161470890045,1,0,1,Lacuna de proteção
-52.416666666666664,0.25,0.23279933631420135,1,0,1,Lacuna de proteção
-52.25,0.25,0.40248799324035645,1,0,1,Lacuna de proteção
-52.08333333333333,0.25,0.47620531916618347,1,0,1,Lacuna de proteção
-51.916666666666664,0.25,0.4655551314353943,1,0,1,Lacuna de proteção
-51.75,0.25,0.37932831048965454,1,0,1,Lacuna de proteção
-51.58333333333333,0.25,0.38803285360336304,1,0,1,Lacuna de proteção
-51.416666666666664,0.25,0.13625046610832214,1,0,1,Lacuna de proteção
-51.25,0.25,0.1580791473388672,1,0,1,Lacuna de proteção
-51.08333333333333,0.25,0.10338947176933289,1,0,1,Lacuna de proteção
-50.916666666666664,0.25,0.11775010824203491,1,0,1,Lacuna de proteção
-50.75,0.25,0.08745934814214706,0,0,0,Demais áreas
-50.58333333333333,0.25,0.07787108421325684,0,0,0,Demais áreas
-50.416666666666664,0.25,0.11452163010835648,1,0,1,Lacuna de proteção
-50.25,0.25,0.10340616106987,1,0,1,Lacuna de proteção
-50.08333333333333,0.25,0.14964111149311066,1,0,1,Lacuna de proteção
-49.916666666666664,0.25,0.13100586831569672,1,0,1,Lacuna de proteção
-49.75,0.25,0.1364855021238327,1,0,1,Lacuna de proteção
-64.91666666666666,0.08333333333333393,0.02383042685687542,0,0,0,Demais áreas
-64.75,0.08333333333333393,0.034495677798986435,0,0,0,Demais áreas
-64.58333333333333,0.08333333333333393,0.0402367077767849,0,0,0,Demais áreas
-64.41666666666666,0.08333333333333393,0.03193282335996628,0,0,0,Demais áreas
-64.25,0.08333333333333393,0.022857842966914177,0,0,0,Demais áreas
-64.08333333333333,0.08333333333333393,0.04017717391252518,0,0,0,Demais áreas
-63.916666666666664,0.08333333333333393,0.041139427572488785,0,0,0,Demais áreas
-63.74999999999999,0.08333333333333393,0.046167127788066864,0,0,0,Demais áreas
-63.58333333333333,0.08333333333333393,0.03801843151450157,0,0,0,Demais áreas
-63.416666666666664,0.08333333333333393,0.04155825078487396,0,0,0,Demais áreas
-63.24999999999999,0.08333333333333393,0.06288547068834305,0,0,0,Demais áreas
-63.08333333333333,0.08333333333333393,0.046821482479572296,0,0,0,Demais áreas
-62.916666666666664,0.08333333333333393,0.0668850913643837,0,0,0,Demais áreas
-62.75,0.08333333333333393,0.07386139035224915,0,0,0,Demais áreas
-62.58333333333333,0.08333333333333393,0.048062946647405624,0,0,0,Demais áreas
-62.416666666666664,0.08333333333333393,0.05191871523857117,0,0,0,Demais áreas
-62.25,0.08333333333333393,0.0940871313214302,0,0,0,Demais áreas
-62.08333333333333,0.08333333333333393,0.08332959562540054,0,0,0,Demais áreas
-61.916666666666664,0.08333333333333393,0.057934366166591644,0,0,0,Demais áreas
-61.75,0.08333333333333393,0.08958638459444046,0,0,0,Demais áreas
-61.58333333333333,0.08333333333333393,0.05158770829439163,0,0,0,Demais áreas
-61.416666666666664,0.08333333333333393,0.04866581782698631,0,0,0,Demais áreas
-61.25,0.08333333333333393,0.05039961636066437,0,0,0,Demais áreas
-61.08333333333333,0.08333333333333393,0.04938668757677078,0,0,0,Demais áreas
-60.916666666666664,0.08333333333333393,0.0533202700316906,0,0,0,Demais áreas
-60.75,0.08333333333333393,0.05596775934100151,0,0,0,Demais áreas
-60.58333333333333,0.08333333333333393,0.06265848875045776,0,0,0,Demais áreas
-60.416666666666664,0.08333333333333393,0.05806121602654457,0,0,0,Demais áreas
-60.25,0.08333333333333393,0.07593249529600143,0,0,0,Demais áreas
-60.08333333333333,0.08333333333333393,0.07297158986330032,0,0,0,Demais áreas
-59.916666666666664,0.08333333333333393,0.10057633370161057,1,0,1,Lacuna de proteção
-59.75,0.08333333333333393,0.0708080306649208,0,0,0,Demais áreas
-59.58333333333333,0.08333333333333393,0.06837181001901627,0,0,0,Demais áreas
-59.416666666666664,0.08333333333333393,0.06991272419691086,0,0,0,Demais áreas
-59.25,0.08333333333333393,0.07952683418989182,0,0,0,Demais áreas
-59.08333333333333,0.08333333333333393,0.08041761815547943,0,0,0,Demais áreas
-58.916666666666664,0.08333333333333393,0.06460720300674438,0,0,0,Demais áreas
-58.75,0.08333333333333393,0.060023657977581024,0,0,0,Demais áreas
-58.58333333333333,0.08333333333333393,0.055476315319538116,0,0,0,Demais áreas
-58.416666666666664,0.08333333333333393,0.05305793508887291,0,0,0,Demais áreas
-58.25,0.08333333333333393,0.07127265632152557,0,0,0,Demais áreas
-58.08333333333333,0.08333333333333393,0.074503593146801,0,0,0,Demais áreas
-57.916666666666664,0.08333333333333393,0.0640033408999443,0,0,0,Demais áreas
-57.75,0.08333333333333393,0.0625951737165451,0,0,0,Demais áreas
-57.58333333333333,0.08333333333333393,0.06176270917057991,0,0,0,Demais áreas
-57.416666666666664,0.08333333333333393,0.05892346426844597,0,0,0,Demais áreas
-57.25,0.08333333333333393,0.07088150829076767,0,0,0,Demais áreas
-57.08333333333333,0.08333333333333393,0.0861726626753807,0,0,0,Demais áreas
-56.916666666666664,0.08333333333333393,0.08364230394363403,0,0,0,Demais áreas
-56.75,0.08333333333333393,0.08044315874576569,0,0,0,Demais áreas
-56.58333333333333,0.08333333333333393,0.08836992084980011,0,0,0,Demais áreas
-56.416666666666664,0.08333333333333393,0.09255833923816681,0,0,0,Demais áreas
-56.25,0.08333333333333393,0.07351131737232208,0,0,0,Demais áreas
-56.08333333333333,0.08333333333333393,0.09393815696239471,0,0,0,Demais áreas
-55.916666666666664,0.08333333333333393,0.08347489684820175,0,0,0,Demais áreas
-55.75,0.08333333333333393,0.06291182339191437,0,0,0,Demais áreas
-55.58333333333333,0.08333333333333393,0.05026417225599289,0,0,0,Demais áreas
-55.416666666666664,0.08333333333333393,0.05236418917775154,0,0,0,Demais áreas
-55.25,0.08333333333333393,0.05506247282028198,0,0,0,Demais áreas
-55.08333333333333,0.08333333333333393,0.04299560934305191,0,0,0,Demais áreas
-54.916666666666664,0.08333333333333393,0.028531713411211967,0,0,0,Demais áreas
-54.75,0.08333333333333393,0.04344887658953667,0,0,0,Demais áreas
-54.58333333333333,0.08333333333333393,0.05020223930478096,0,0,0,Demais áreas
-54.416666666666664,0.08333333333333393,0.06746529042720795,0,0,0,Demais áreas
-54.25,0.08333333333333393,0.10724074393510818,1,0,1,Lacuna de proteção
-54.08333333333333,0.08333333333333393,0.14062564074993134,1,0,1,Lacuna de proteção
-53.916666666666664,0.08333333333333393,0.1403316855430603,1,0,1,Lacuna de proteção
-53.75,0.08333333333333393,0.13859759271144867,1,0,1,Lacuna de proteção
-53.58333333333333,0.08333333333333393,0.20470020174980164,1,0,1,Lacuna de proteção
-53.416666666666664,0.08333333333333393,0.2038896530866623,1,0,1,Lacuna de proteção
-53.25,0.08333333333333393,0.2169238179922104,1,0,1,Lacuna de proteção
-53.08333333333333,0.08333333333333393,0.30970731377601624,1,0,1,Lacuna de proteção
-52.916666666666664,0.08333333333333393,0.3631315231323242,1,0,1,Lacuna de proteção
-52.75,0.08333333333333393,0.33335503935813904,1,0,1,Lacuna de proteção
-52.58333333333333,0.08333333333333393,0.3904128968715668,1,0,1,Lacuna de proteção
-52.416666666666664,0.08333333333333393,0.34725189208984375,1,0,1,Lacuna de proteção
-52.25,0.08333333333333393,0.2735528349876404,1,0,1,Lacuna de proteção
-52.08333333333333,0.08333333333333393,0.5482295751571655,1,0,1,Lacuna de proteção
-51.916666666666664,0.08333333333333393,0.5439402461051941,1,0,1,Lacuna de proteção
-51.75,0.08333333333333393,0.398454874753952,1,0,1,Lacuna de proteção
-51.58333333333333,0.08333333333333393,0.37969785928726196,1,0,1,Lacuna de proteção
-51.416666666666664,0.08333333333333393,0.24983377754688263,1,0,1,Lacuna de proteção
-51.25,0.08333333333333393,0.16230951249599457,1,0,1,Lacuna de proteção
-51.08333333333333,0.08333333333333393,0.12831246852874756,1,0,1,Lacuna de proteção
-50.916666666666664,0.08333333333333393,0.09995786100625992,1,0,1,Lacuna de proteção
-50.75,0.08333333333333393,0.1260414570569992,1,0,1,Lacuna de proteção
-50.58333333333333,0.08333333333333393,0.13634097576141357,1,0,1,Lacuna de proteção
-50.416666666666664,0.08333333333333393,0.14289774000644684,1,0,1,Lacuna de proteção
-50.25,0.08333333333333393,0.17338427901268005,1,0,1,Lacuna de proteção
-50.08333333333333,0.08333333333333393,0.187476247549057,1,0,1,Lacuna de proteção
-49.916666666666664,0.08333333333333393,0.13324686884880066,1,0,1,Lacuna de proteção
-49.75,0.08333333333333393,0.11637818068265915,1,0,1,Lacuna de proteção
-49.58333333333333,0.08333333333333393,0.10841410607099533,1,0,1,Lacuna de proteção
-64.91666666666666,-0.08333333333333304,0.024495162069797516,0,0,0,Demais áreas
-64.75,-0.08333333333333304,0.025231564417481422,0,0,0,Demais áreas
-64.58333333333333,-0.08333333333333304,0.03340102359652519,0,0,0,Demais áreas
-64.41666666666666,-0.08333333333333304,0.030869942158460617,0,0,0,Demais áreas
-64.25,-0.08333333333333304,0.03293007239699364,0,0,0,Demais áreas
-64.08333333333333,-0.08333333333333304,0.03838169202208519,0,0,0,Demais áreas
-63.916666666666664,-0.08333333333333304,0.04658067971467972,0,0,0,Demais áreas
-63.74999999999999,-0.08333333333333304,0.04789316654205322,0,0,0,Demais áreas
-63.58333333333333,-0.08333333333333304,0.04949948936700821,0,0,0,Demais áreas
-63.416666666666664,-0.08333333333333304,0.05567431449890137,0,0,0,Demais áreas
-63.24999999999999,-0.08333333333333304,0.05821419507265091,0,0,0,Demais áreas
-63.08333333333333,-0.08333333333333304,0.07420633733272552,0,0,0,Demais áreas
-62.916666666666664,-0.08333333333333304,0.0804515853524208,0,0,0,Demais áreas
-62.75,-0.08333333333333304,0.07762455940246582,0,0,0,Demais áreas
-62.58333333333333,-0.08333333333333304,0.0510290265083313,0,0,0,Demais áreas
-62.416666666666664,-0.08333333333333304,0.05487397313117981,0,0,0,Demais áreas
-62.25,-0.08333333333333304,0.06025651842355728,0,0,0,Demais áreas
-62.08333333333333,-0.08333333333333304,0.05165344104170799,0,0,0,Demais áreas
-61.916666666666664,-0.08333333333333304,0.0508921779692173,0,0,0,Demais áreas
-61.75,-0.08333333333333304,0.051462236791849136,0,0,0,Demais áreas
-61.58333333333333,-0.08333333333333304,0.04557521641254425,0,0,0,Demais áreas
-61.416666666666664,-0.08333333333333304,0.044919002801179886,0,0,0,Demais áreas
-61.25,-0.08333333333333304,0.05208810791373253,0,0,0,Demais áreas
-61.08333333333333,-0.08333333333333304,0.05251428112387657,0,0,0,Demais áreas
-60.916666666666664,-0.08333333333333304,0.05202334746718407,0,0,0,Demais áreas
-60.75,-0.08333333333333304,0.0491974912583828,0,0,0,Demais áreas
-60.58333333333333,-0.08333333333333304,0.0590670183300972,0,0,0,Demais áreas
-60.416666666666664,-0.08333333333333304,0.056945350021123886,0,0,0,Demais áreas
-60.25,-0.08333333333333304,0.05606852471828461,0,0,0,Demais áreas
-60.08333333333333,-0.08333333333333304,0.07408551126718521,0,0,0,Demais áreas
-59.916666666666664,-0.08333333333333304,0.0833151638507843,0,0,0,Demais áreas
-59.75,-0.08333333333333304,0.09221985191106796,0,0,0,Demais áreas
-59.58333333333333,-0.08333333333333304,0.07185608148574829,0,0,0,Demais áreas
-59.416666666666664,-0.08333333333333304,0.06765228509902954,0,0,0,Demais áreas
-59.25,-0.08333333333333304,0.07973324507474899,0,0,0,Demais áreas
-59.08333333333333,-0.08333333333333304,0.1093297004699707,1,0,1,Lacuna de proteção
-58.916666666666664,-0.08333333333333304,0.12152612209320068,1,0,1,Lacuna de proteção
-58.75,-0.08333333333333304,0.05022573843598366,0,0,0,Demais áreas
-58.58333333333333,-0.08333333333333304,0.06695402413606644,0,0,0,Demais áreas
-58.416666666666664,-0.08333333333333304,0.062220100313425064,0,0,0,Demais áreas
-58.25,-0.08333333333333304,0.07592406123876572,0,0,0,Demais áreas
-58.08333333333333,-0.08333333333333304,0.09498627483844757,0,0,0,Demais áreas
-57.916666666666664,-0.08333333333333304,0.08570466190576553,0,0,0,Demais áreas
-57.75,-0.08333333333333304,0.07726547122001648,0,0,0,Demais áreas
-57.58333333333333,-0.08333333333333304,0.08678530901670456,0,0,0,Demais áreas
-57.416666666666664,-0.08333333333333304,0.06542018055915833,0,0,0,Demais áreas
-57.25,-0.08333333333333304,0.06716754287481308,0,0,0,Demais áreas
-57.08333333333333,-0.08333333333333304,0.08075854927301407,0,0,0,Demais áreas
-56.916666666666664,-0.08333333333333304,0.0927259624004364,0,0,0,Demais áreas
-56.75,-0.08333333333333304,0.09055424481630325,0,0,0,Demais áreas
-56.58333333333333,-0.08333333333333304,0.08997917175292969,0,0,0,Demais áreas
-56.416666666666664,-0.08333333333333304,0.10522551834583282,1,0,1,Lacuna de proteção
-56.25,-0.08333333333333304,0.06737089902162552,0,0,0,Demais áreas
-56.08333333333333,-0.08333333333333304,0.09085272997617722,0,0,0,Demais áreas
-55.916666666666664,-0.08333333333333304,0.0969894677400589,1,0,1,Lacuna de proteção
-55.75,-0.08333333333333304,0.0769900232553482,0,0,0,Demais áreas
-55.58333333333333,-0.08333333333333304,0.056351035833358765,0,0,0,Demais áreas
-55.416666666666664,-0.08333333333333304,0.06808637082576752,0,0,0,Demais áreas
-55.25,-0.08333333333333304,0.047139450907707214,0,0,0,Demais áreas
-55.08333333333333,-0.08333333333333304,0.03834586963057518,0,0,0,Demais áreas
-54.916666666666664,-0.08333333333333304,0.036522772163152695,0,0,0,Demais áreas
-54.75,-0.08333333333333304,0.05225453898310661,0,0,0,Demais áreas
-54.58333333333333,-0.08333333333333304,0.048408281058073044,0,0,0,Demais áreas
-54.416666666666664,-0.08333333333333304,0.06630042940378189,0,0,0,Demais áreas
-54.25,-0.08333333333333304,0.0882517546415329,0,0,0,Demais áreas
-54.08333333333333,-0.08333333333333304,0.16522948443889618,1,0,1,Lacuna de proteção
-53.916666666666664,-0.08333333333333304,0.17242302000522614,1,0,1,Lacuna de proteção
-53.75,-0.08333333333333304,0.1947139948606491,1,0,1,Lacuna de proteção
-53.58333333333333,-0.08333333333333304,0.20496532320976257,1,0,1,Lacuna de proteção
-53.416666666666664,-0.08333333333333304,0.16862435638904572,1,0,1,Lacuna de proteção
-53.25,-0.08333333333333304,0.21795795857906342,1,0,1,Lacuna de proteção
-53.08333333333333,-0.08333333333333304,0.3161761164665222,1,0,1,Lacuna de proteção
-52.916666666666664,-0.08333333333333304,0.3211159110069275,1,0,1,Lacuna de proteção
-52.75,-0.08333333333333304,0.38075366616249084,1,0,1,Lacuna de proteção
-52.58333333333333,-0.08333333333333304,0.43323516845703125,1,0,1,Lacuna de proteção
-52.416666666666664,-0.08333333333333304,0.47553780674934387,1,0,1,Lacuna de proteção
-52.25,-0.08333333333333304,0.29751449823379517,1,0,1,Lacuna de proteção
-52.08333333333333,-0.08333333333333304,0.5626354217529297,1,0,1,Lacuna de proteção
-51.916666666666664,-0.08333333333333304,0.43892282247543335,1,0,1,Lacuna de proteção
-51.75,-0.08333333333333304,0.42276427149772644,1,0,1,Lacuna de proteção
-51.58333333333333,-0.08333333333333304,0.4289288818836212,1,0,1,Lacuna de proteção
-51.416666666666664,-0.08333333333333304,0.28720197081565857,1,0,1,Lacuna de proteção
-51.25,-0.08333333333333304,0.19331298768520355,1,0,1,Lacuna de proteção
-51.08333333333333,-0.08333333333333304,0.20081576704978943,1,0,1,Lacuna de proteção
-50.916666666666664,-0.08333333333333304,0.2137281745672226,1,0,1,Lacuna de proteção
-50.75,-0.08333333333333304,0.14945080876350403,1,0,1,Lacuna de proteção
-50.58333333333333,-0.08333333333333304,0.11072316765785217,1,0,1,Lacuna de proteção
-50.416666666666664,-0.08333333333333304,0.17399568855762482,1,0,1,Lacuna de proteção
-50.25,-0.08333333333333304,0.12384496629238129,1,0,1,Lacuna de proteção
-50.08333333333333,-0.08333333333333304,0.11888924986124039,1,0,1,Lacuna de proteção
-49.916666666666664,-0.08333333333333304,0.12514258921146393,1,0,1,Lacuna de proteção
-49.75,-0.08333333333333304,0.12069302797317505,1,0,1,Lacuna de proteção
-49.58333333333333,-0.08333333333333304,0.115850530564785,1,0,1,Lacuna de proteção
-65.08333333333333,-0.25,0.03965301066637039,0,0,0,Demais áreas
-64.91666666666666,-0.25,0.028698379173874855,0,0,0,Demais áreas
-64.75,-0.25,0.029121266677975655,0,0,0,Demais áreas
-64.58333333333333,-0.25,0.033641647547483444,0,0,0,Demais áreas
-64.41666666666666,-0.25,0.03176582604646683,0,0,0,Demais áreas
-64.25,-0.25,0.030767135322093964,0,0,0,Demais áreas
-64.08333333333333,-0.25,0.04511013254523277,0,0,0,Demais áreas
-63.916666666666664,-0.25,0.04589760676026344,0,0,0,Demais áreas
-63.74999999999999,-0.25,0.0517900213599205,0,0,0,Demais áreas
