lon,lat,Atual,cenario,adequabilidade_futura,delta,classe
-42.5,4.199999999999999,0.12767234802715324,SSP370,0.15192335954106026,0.024251011513907017,Estabilidade
-42.5,4.199999999999999,0.12767234802715324,SSP585,0.15149554017721908,0.02382319215006584,Estabilidade
-42.16666666666667,4.199999999999999,0.09905874259774752,SSP126,0.11941686134491834,0.02035811874717082,Estabilidade
-42.16666666666667,4.199999999999999,0.09905874259774752,SSP245,0.1209197679887621,0.021861025391014574,Estabilidade
-42.16666666666667,4.199999999999999,0.09905874259774752,SSP370,0.12788793098035947,0.028829188382611948,Estabilidade
-42.16666666666667,4.199999999999999,0.09905874259774752,SSP585,0.13089374426804695,0.03183500167029943,Estabilidade
-41.833333333333336,4.199999999999999,0.1968132719240316,SSP126,0.21521630008467676,0.018403028160645152,Estabilidade
-41.833333333333336,4.199999999999999,0.1968132719240316,SSP245,0.21085393496894347,0.01404066304491186,Estabilidade
-41.833333333333336,4.199999999999999,0.1968132719240316,SSP370,0.2100017356144381,0.013188463690406493,Estabilidade
-41.833333333333336,4.199999999999999,0.1968132719240316,SSP585,0.2012770053829715,0.004463733458939884,Estabilidade
-41.5,4.199999999999999,0.12524122450071212,SSP126,0.14507569360982367,0.019834469109111547,Estabilidade
-41.5,4.199999999999999,0.12524122450071212,SSP245,0.14500765133948954,0.019766426838777412,Estabilidade
-41.5,4.199999999999999,0.12524122450071212,SSP370,0.14988121577884972,0.024639991278137596,Estabilidade
-41.5,4.199999999999999,0.12524122450071212,SSP585,0.14974513123818148,0.024503906737469355,Estabilidade
-41.16666666666667,4.199999999999999,0.2010623123567002,SSP126,0.21938035970869196,0.018318047351991773,Estabilidade
-41.16666666666667,4.199999999999999,0.2010623123567002,SSP245,0.21476305216699856,0.013700739810298374,Estabilidade
-41.16666666666667,4.199999999999999,0.2010623123567002,SSP370,0.2135709295778797,0.012508617221179519,Estabilidade
-41.16666666666667,4.199999999999999,0.2010623123567002,SSP585,0.20433631449449288,0.003274002137792692,Estabilidade
-40.833333333333336,4.199999999999999,0.12455832384140206,SSP126,0.1444064509636998,0.01984812712229775,Estabilidade
-40.833333333333336,4.199999999999999,0.12455832384140206,SSP245,0.14437938273292428,0.01982105889152222,Estabilidade
-40.833333333333336,4.199999999999999,0.12455832384140206,SSP370,0.14930757922502927,0.02474925538362721,Estabilidade
-40.833333333333336,4.199999999999999,0.12455832384140206,SSP585,0.1492534427634782,0.024695118922076154,Estabilidade
-40.5,4.199999999999999,0.12788962663207246,SSP126,0.14767112769855678,0.019781501066484325,Estabilidade
-40.5,4.199999999999999,0.12788962663207246,SSP245,0.14744418130034104,0.01955455466826858,Estabilidade
-40.5,4.199999999999999,0.12788962663207246,SSP370,0.15210587356919242,0.024216246937119962,Estabilidade
-40.5,4.199999999999999,0.12788962663207246,SSP585,0.1516519807727609,0.023762354140688446,Estabilidade
-40.16666666666667,4.199999999999999,0.11229668467537358,SSP126,0.13239004458099188,0.020093359905618294,Estabilidade
-40.16666666666667,4.199999999999999,0.11229668467537358,SSP245,0.13309867470017805,0.02080199002480447,Estabilidade
-40.16666666666667,4.199999999999999,0.11229668467537358,SSP370,0.13900780232556537,0.026711117650191782,Estabilidade
-40.16666666666667,4.199999999999999,0.11229668467537358,SSP585,0.14042506256393772,0.028128377888564135,Estabilidade
-79.83333333333333,3.8,0.14182162953674962,SSP126,0.15965284029933116,0.01783121076258154,Estabilidade
-79.83333333333333,3.8,0.14182162953674962,SSP245,0.15803275697823171,0.016211127441482093,Estabilidade
-79.83333333333333,3.8,0.14182162953674962,SSP370,0.16046545551750274,0.01864382598075312,Estabilidade
-79.83333333333333,3.8,0.14182162953674962,SSP585,0.15722528887530385,0.015403659338554226,Estabilidade
-79.5,3.8,0.2517362998370708,SSP126,0.2673692171936459,0.015632917356575127,Estabilidade
-79.5,3.8,0.2517362998370708,SSP245,0.2591542536545272,0.007417953817456413,Estabilidade
-79.5,3.8,0.2517362998370708,SSP370,0.25279377856977253,0.0010574787327017332,Estabilidade
-79.5,3.8,0.2517362998370708,SSP585,0.23636385149153505,-0.01537244834553575,Estabilidade
-79.16666666666667,3.8,0.17418871598782115,SSP126,0.19137258502138124,0.01718386903356009,Estabilidade
-79.16666666666667,3.8,0.17418871598782115,SSP245,0.1878104765132175,0.013621760525396348,Estabilidade
-79.16666666666667,3.8,0.17418871598782115,SSP370,0.18765380813640284,0.013465092148581687,Estabilidade
-79.16666666666667,3.8,0.17418871598782115,SSP585,0.18052959112007533,0.006340875132254176,Estabilidade
-78.83333333333333,3.8,0.20554417963907348,SSP126,0.22210093939960854,0.016556759760535056,Estabilidade
-78.83333333333333,3.8,0.20554417963907348,SSP245,0.21665750307236967,0.011113323433296185,Estabilidade
-78.83333333333333,3.8,0.20554417963907348,SSP370,0.21399239760345481,0.008448217964381333,Estabilidade
-78.83333333333333,3.8,0.20554417963907348,SSP585,0.203105524948977,-0.0024386546900964923,Estabilidade
-78.5,3.8,0.21822135170066984,SSP126,0.23452456801997296,0.01630321631930312,Estabilidade
-78.5,3.8,0.21822135170066984,SSP245,0.2283205013690383,0.010099149668368473,Estabilidade
-78.5,3.8,0.21822135170066984,SSP370,0.22464122213519575,0.0064198704345259094,Estabilidade
-78.5,3.8,0.21822135170066984,SSP585,0.21223308883332637,-0.005988262867343469,Estabilidade
-78.16666666666667,3.8,0.1583301713422603,SSP126,0.1758312112687316,0.017501039926471312,Estabilidade
-78.16666666666667,3.8,0.1583301713422603,SSP245,0.17322061543930153,0.014890444097041239,Estabilidade
-78.16666666666667,3.8,0.1583301713422603,SSP370,0.17433263063413174,0.01600245929187144,Estabilidade
-78.16666666666667,3.8,0.1583301713422603,SSP585,0.16911143897527153,0.010781267633011238,Estabilidade
-77.83333333333333,3.8,0.1950891232872407,SSP126,0.2118549841748124,0.016765860887571704,Estabilidade
-77.83333333333333,3.8,0.1950891232872407,SSP245,0.2070388512286835,0.011949727941442806,Estabilidade
-77.83333333333333,3.8,0.1950891232872407,SSP370,0.20521015026791528,0.010121026980674575,Estabilidade
-77.83333333333333,3.8,0.1950891232872407,SSP585,0.19557788437565743,4.887610884167226e-4,Estabilidade
-77.5,3.8,0.16099043860575865,SSP126,0.17843827318696,0.01744783458120136,Estabilidade
-77.5,3.8,0.16099043860575865,SSP245,0.17566806132172003,0.014677622715961375,Estabilidade
-77.5,3.8,0.16099043860575865,SSP370,0.17656725513547034,0.015576816529711685,Estabilidade
-77.5,3.8,0.16099043860575865,SSP585,0.17102683140499034,0.010036392799231686,Estabilidade
-77.16666666666667,3.8,0.21956668526505035,SSP126,0.23584299491306587,0.01627630964801552,Estabilidade
-77.16666666666667,3.8,0.21956668526505035,SSP245,0.2295582082482684,0.009991522983218037,Estabilidade
-77.16666666666667,3.8,0.21956668526505035,SSP370,0.22577130232927536,0.00620461706422501,Estabilidade
-77.16666666666667,3.8,0.21956668526505035,SSP585,0.21320172899968037,-0.006364956265369981,Estabilidade
-76.83333333333333,3.8,0.19233890064235476,SSP126,0.20915976598282418,0.01682086534046942,Estabilidade
-76.83333333333333,3.8,0.19233890064235476,SSP245,0.20450864639538843,0.012169745753033673,Estabilidade
-76.83333333333333,3.8,0.19233890064235476,SSP370,0.20289996324621107,0.010561062603856308,Estabilidade
-76.83333333333333,3.8,0.19233890064235476,SSP585,0.19359772407133952,0.0012588234289847566,Estabilidade
-76.5,3.8,0.30871372654491425,SSP126,0.3232070953673325,0.014493368822418251,Estabilidade
-76.5,3.8,0.30871372654491425,SSP245,0.3115734862257432,0.002859759680828966,Estabilidade
-76.5,3.8,0.30871372654491425,SSP370,0.30065481700436103,-0.008058909540553216,Estabilidade
-76.5,3.8,0.30871372654491425,SSP585,0.27738759872118235,-0.0313261278237319,Estabilidade
-76.16666666666667,3.8,0.16318180873064356,SSP126,0.18058581590934722,0.017404007178703662,Estabilidade
-76.16666666666667,3.8,0.16318180873064356,SSP245,0.17768412183661414,0.014502313105970582,Estabilidade
-76.16666666666667,3.8,0.16318180873064356,SSP370,0.17840800604037366,0.0152261973097301,Estabilidade
-76.16666666666667,3.8,0.16318180873064356,SSP585,0.17260461789490747,0.009422809164263912,Estabilidade
-75.83333333333333,3.8,0.1715871393135914,SSP126,0.1888230398806361,0.017235900567044687,Estabilidade
-75.83333333333333,3.8,0.1715871393135914,SSP245,0.18541702597292614,0.01382988665933474,Estabilidade
-75.83333333333333,3.8,0.1715871393135914,SSP370,0.18546848373004984,0.013881344416458441,Estabilidade
-75.83333333333333,3.8,0.1715871393135914,SSP585,0.17865645591462992,0.007069316601038517,Estabilidade
-75.5,3.8,0.1119301774819252,SSP126,0.13035921728560323,0.018429039803678035,Estabilidade
-75.5,3.8,0.1119301774819252,SSP245,0.13053262108779323,0.018602443605868033,Estabilidade
-75.5,3.8,0.1119301774819252,SSP370,0.13535663579145024,0.02342645830952504,Estabilidade
-75.5,3.8,0.1119301774819252,SSP585,0.13570344339583024,0.023773265913905037,Estabilidade
-75.16666666666667,3.8,0.11920820631578972,SSP126,0.13749168554279045,0.01828347922700073,Estabilidade
-75.16666666666667,3.8,0.11920820631578972,SSP245,0.13722840761494862,0.01802020129915889,Estabilidade
-75.16666666666667,3.8,0.11920820631578972,SSP370,0.14147018001189643,0.022261973696106704,Estabilidade
-75.16666666666667,3.8,0.11920820631578972,SSP585,0.1409436241562127,0.021735417840422974,Estabilidade
-74.83333333333333,3.8,0.1385013947490533,SSP126,0.15639901020738875,0.01789761545833546,Estabilidade
-74.83333333333333,3.8,0.1385013947490533,SSP245,0.1549781409735511,0.016476746224497796,Estabilidade
-74.83333333333333,3.8,0.1385013947490533,SSP370,0.15767645829583785,0.019175063546784554,Estabilidade
-74.83333333333333,3.8,0.1385013947490533,SSP585,0.1548347198281625,0.0163333250791092,Estabilidade
-74.5,3.8,0.1194379342657452,SSP126,0.13771681893374682,0.01827888466800162,Estabilidade
-74.5,3.8,0.1194379342657452,SSP245,0.13743975732890765,0.018001823063162448,Estabilidade
-74.5,3.8,0.1194379342657452,SSP370,0.14166315148985903,0.02222521722411383,Estabilidade
-74.5,3.8,0.1194379342657452,SSP585,0.14110902828018065,0.021671094014435455,Estabilidade
-74.16666666666667,3.8,0.08778094563063316,SSP126,0.10669297007133703,0.018912024440703876,Estabilidade
-74.16666666666667,3.8,0.08778094563063316,SSP245,0.10831532778460456,0.02053438215397141,Estabilidade
-74.16666666666667,3.8,0.08778094563063316,SSP370,0.11507128103636494,0.02729033540573178,Estabilidade
-74.16666666666667,3.8,0.08778094563063316,SSP585,0.11831599646289997,0.03053505083226682,Estabilidade
-73.83333333333333,3.8,0.18473108939980615,SSP126,0.20170411096512655,0.016973021565320406,Estabilidade
-73.83333333333333,3.8,0.18473108939980615,SSP245,0.1975094600522437,0.01277837065243756,Estabilidade
-73.83333333333333,3.8,0.18473108939980615,SSP370,0.19650940180247023,0.011778312402664082,Estabilidade
-73.83333333333333,3.8,0.18473108939980615,SSP585,0.18812009997670454,0.003389010576898388,Estabilidade
-73.5,3.8,0.10992982090745694,SSP126,0.12839886784262433,0.01846904693516739,Estabilidade
-73.5,3.8,0.10992982090745694,SSP245,0.12869229303928245,0.01876247213182551,Estabilidade
-73.5,3.8,0.10992982090745694,SSP370,0.1336763362688969,0.02374651536143997,Estabilidade
-73.5,3.8,0.10992982090745694,SSP585,0.1342631866622131,0.024333365754756156,Estabilidade
-73.16666666666667,3.8,0.21567687811595057,SSP126,0.2320309839069481,0.016354105790997525,Estabilidade
-73.16666666666667,3.8,0.21567687811595057,SSP245,0.22597958567109658,0.010302707555146007,Estabilidade
-73.16666666666667,3.8,0.21567687811595057,SSP370,0.22250386432403155,0.006826986208080976,Estabilidade
-73.16666666666667,3.8,0.21567687811595057,SSP585,0.21040106785232854,-0.005275810263622033,Estabilidade
-72.83333333333333,3.8,0.17872618142069105,SSP126,0.19581930114559376,0.01709311972490271,Estabilidade
-72.83333333333333,3.8,0.17872618142069105,SSP245,0.19198494471145783,0.013258763290766779,Estabilidade
-72.83333333333333,3.8,0.17872618142069105,SSP370,0.19146527910001357,0.01273909767932252,Estabilidade
-72.83333333333333,3.8,0.17872618142069105,SSP585,0.18379656623174168,0.005070384811050627,Estabilidade
-72.5,3.8,0.12920261452186638,SSP126,0.1472862055847456,0.018083591062879212,Estabilidade
-72.5,3.8,0.12920261452186638,SSP245,0.14642326316453913,0.017220648642672753,Estabilidade
-72.5,3.8,0.12920261452186638,SSP370,0.14986548290500082,0.020662868383134442,Estabilidade
-72.5,3.8,0.12920261452186638,SSP585,0.1481395980645879,0.018936983542721525,Estabilidade
-72.16666666666667,3.8,0.11829372235372286,SSP126,0.13659549125996492,0.018301768906242064,Estabilidade
-72.16666666666667,3.8,0.11829372235372286,SSP245,0.1363870823698471,0.01809336001612423,Estabilidade
-72.16666666666667,3.8,0.11829372235372286,SSP370,0.14070201348376027,0.022408291130037408,Estabilidade
-72.16666666666667,3.8,0.11829372235372286,SSP585,0.14028519570352455,0.021991473349801685,Estabilidade
-71.83333333333333,3.8,0.118048196080911,SSP126,0.1363548755126093,0.01830667943169831,Estabilidade
-71.83333333333333,3.8,0.118048196080911,SSP245,0.13616119819886016,0.018113002117949167,Estabilidade
-71.83333333333333,3.8,0.118048196080911,SSP370,0.14049577141459832,0.022447575333687325,Estabilidade
-71.83333333333333,3.8,0.118048196080911,SSP585,0.1401084167871,0.022060220706189015,Estabilidade
-71.5,3.8,0.07890831155524061,SSP126,0.09799778867745235,0.019089477122211734,Estabilidade
-71.5,3.8,0.07890831155524061,SSP245,0.10015250443524343,0.021244192880002816,Estabilidade
-71.5,3.8,0.07890831155524061,SSP370,0.10761826841303518,0.028709956857794566,Estabilidade
-71.5,3.8,0.07890831155524061,SSP585,0.11192769992861734,0.03301938837337673,Estabilidade
-71.16666666666667,3.8,0.15616125098435257,SSP126,0.17370566931798204,0.017544418333629463,Estabilidade
-71.16666666666667,3.8,0.15616125098435257,SSP245,0.17122520871002642,0.015063957725673843,Estabilidade
-71.16666666666667,3.8,0.15616125098435257,SSP370,0.17251073753348925,0.016349486549136677,Estabilidade
-71.16666666666667,3.8,0.15616125098435257,SSP585,0.16754981631757795,0.011388565333225381,Estabilidade
-70.83333333333333,3.8,0.06168406372325353,SSP126,0.081118025802105,0.019433962078851473,Estabilidade
-70.83333333333333,3.8,0.06168406372325353,SSP245,0.0843061964298153,0.022622132706561764,Estabilidade
-70.83333333333333,3.8,0.06168406372325353,SSP370,0.09314990023416604,0.03146583651091251,Estabilidade
-70.83333333333333,3.8,0.06168406372325353,SSP585,0.09952624148958665,0.03784217776633312,Estabilidade
-70.5,3.8,0.10451977740764232,SSP126,0.12309702521280601,0.01857724780516369,Estabilidade
-70.5,3.8,0.10451977740764232,SSP245,0.12371505301945299,0.01919527561181067,Estabilidade
-70.5,3.8,0.10451977740764232,SSP370,0.12913189972905262,0.0246121223214103,Estabilidade
-70.5,3.8,0.10451977740764232,SSP585,0.13036795534234658,0.02584817793470426,Estabilidade
-70.16666666666667,3.8,0.0679762430924134,SSP126,0.08728436158388167,0.019308118491468268,Estabilidade
-70.16666666666667,3.8,0.0679762430924134,SSP245,0.09009500144944238,0.022118758357028978,Estabilidade
-70.16666666666667,3.8,0.0679762430924134,SSP370,0.09843533090426033,0.030459087811846933,Estabilidade
-70.16666666666667,3.8,0.0679762430924134,SSP585,0.10405661063538175,0.03608036754296835,Estabilidade
-69.83333333333333,3.8,0.07257677313516774,SSP126,0.09179288102578093,0.01921610789061319,Estabilidade
-69.83333333333333,3.8,0.07257677313516774,SSP245,0.09432748908877636,0.021750715953608626,Estabilidade
-69.83333333333333,3.8,0.07257677313516774,SSP370,0.10229977614017396,0.02972300300500623,Estabilidade
-69.83333333333333,3.8,0.07257677313516774,SSP585,0.10736899226616488,0.03479221913099714,Estabilidade
-69.5,3.8,0.0594290438766315,SSP126,0.07890810635241541,0.01947906247578391,Estabilidade
-69.5,3.8,0.0594290438766315,SSP245,0.08223157817092303,0.022802534294291528,Estabilidade
-69.5,3.8,0.0594290438766315,SSP370,0.09125568356300354,0.03182663968637204,Estabilidade
-69.5,3.8,0.0594290438766315,SSP585,0.09790262720001879,0.03847358332338729,Estabilidade
-69.16666666666667,3.8,0.09664278832884132,SSP126,0.11537757591558104,0.018734787586739715,Estabilidade
-69.16666666666667,3.8,0.09664278832884132,SSP245,0.11646822306695606,0.01982543473811474,Estabilidade
-69.16666666666667,3.8,0.09664278832884132,SSP370,0.12251522890285979,0.025872440574018468,Estabilidade
-69.16666666666667,3.8,0.09664278832884132,SSP585,0.12469652320560985,0.02805373487676853,Estabilidade
-68.83333333333333,3.8,0.11387253332099728,SSP126,0.13226272600789388,0.018390192686896595,Estabilidade
-68.83333333333333,3.8,0.11387253332099728,SSP245,0.13231958845973957,0.018447055138742285,Estabilidade
-68.83333333333333,3.8,0.11387253332099728,SSP370,0.1369882146962708,0.023115681375273506,Estabilidade
-68.83333333333333,3.8,0.11387253332099728,SSP585,0.13710193959996214,0.02322940627896486,Estabilidade
-68.5,3.8,0.06446885608143775,SSP126,0.08384712231312554,0.019378266231687785,Estabilidade
-68.5,3.8,0.06446885608143775,SSP245,0.08686820539934478,0.022399349317907033,Estabilidade
-68.5,3.8,0.06446885608143775,SSP370,0.09548912581504079,0.031020269733603043,Estabilidade
-68.5,3.8,0.06446885608143775,SSP585,0.10153129198747929,0.03706243590604154,Estabilidade
-68.16666666666667,3.8,0.06536706741889019,SSP126,0.08472736942382893,0.01936030200493874,Estabilidade
-68.16666666666667,3.8,0.06536706741889019,SSP245,0.08769455982980104,0.02232749241091085,Estabilidade
-68.16666666666667,3.8,0.06536706741889019,SSP370,0.09624362333850084,0.03087655591961065,Estabilidade
-68.16666666666667,3.8,0.06536706741889019,SSP585,0.10217800415044503,0.03681093673155485,Estabilidade
-67.83333333333333,3.8,0.050389457409242,SSP126,0.0700493116143737,0.019659854205131694,Estabilidade
-67.83333333333333,3.8,0.050389457409242,SSP245,0.0739151586209247,0.023525701211682695,Estabilidade
-67.83333333333333,3.8,0.050389457409242,SSP370,0.08366243093039635,0.03327297352115435,Estabilidade
-67.83333333333333,3.8,0.050389457409242,SSP585,0.09139412494349836,0.041004667534256356,Estabilidade
-67.5,3.8,0.06350736325080097,SSP126,0.0829048593391015,0.01939749608830052,Estabilidade
-67.5,3.8,0.06350736325080097,SSP245,0.08598363199515896,0.022476268744357986,Estabilidade
-67.5,3.8,0.06350736325080097,SSP370,0.0946814718373059,0.03117410858650492,Estabilidade
-67.5,3.8,0.06350736325080097,SSP585,0.10083901714942081,0.03733165389861984,Estabilidade
-67.16666666666667,3.8,0.05925790559673473,SSP126,0.07874039083811657,0.01948248524138184,Estabilidade
-67.16666666666667,3.8,0.05925790559673473,SSP245,0.082074130953418,0.022816225356683276,Estabilidade
-67.16666666666667,3.8,0.05925790559673473,SSP370,0.09111192740789026,0.03185402181115553,Estabilidade
-67.16666666666667,3.8,0.05925790559673473,SSP585,0.0977794076384931,0.038521502041758374,Estabilidade
-66.83333333333333,3.8,0.08081225657180642,SSP126,0.09986365479368683,0.019051398221880414,Estabilidade
-66.83333333333333,3.8,0.08081225657180642,SSP245,0.10190413385048397,0.021091877278677548,Estabilidade
-66.83333333333333,3.8,0.08081225657180642,SSP370,0.10921758222695047,0.028405325655144045,Estabilidade
-66.83333333333333,3.8,0.08081225657180642,SSP585,0.11329854034054473,0.032486283768738314,Estabilidade
-66.5,3.8,0.07265424223783053,SSP126,0.09186880074639046,0.019214558508559937,Estabilidade
-66.5,3.8,0.07265424223783053,SSP245,0.09439876066322614,0.021744518425395612,Estabilidade
-66.5,3.8,0.07265424223783053,SSP370,0.10236485018641073,0.0297106079485802,Estabilidade
-66.5,3.8,0.07265424223783053,SSP585,0.10742477002008208,0.03477052778225155,Estabilidade
-66.16666666666667,3.8,0.08035757055961507,SSP126,0.0994180625017393,0.01906049194212424,Estabilidade
-66.16666666666667,3.8,0.08035757055961507,SSP245,0.10148582271926793,0.02112825215965286,Estabilidade
-66.16666666666667,3.8,0.08035757055961507,SSP370,0.10883564597670972,0.028478075417094656,Estabilidade
-66.16666666666667,3.8,0.08035757055961507,SSP585,0.11297116641176695,0.032613595852151886,Estabilidade
-65.83333333333333,3.8,0.08798855060268548,SSP126,0.10689642294394831,0.01890787234126283,Estabilidade
-65.83333333333333,3.8,0.08798855060268548,SSP245,0.10850632435889271,0.020517773756207225,Estabilidade
-65.83333333333333,3.8,0.08798855060268548,SSP370,0.11524566921288887,0.027257118610203385,Estabilidade
-65.83333333333333,3.8,0.08798855060268548,SSP585,0.11846547204277766,0.030476921440092175,Estabilidade
-65.5,3.8,0.05005210500321798,SSP126,0.06971870625647016,0.019666601253252175,Estabilidade
-65.5,3.8,0.05005210500321798,SSP245,0.0736047944073826,0.02355268940416462,Estabilidade
-65.5,3.8,0.05005210500321798,SSP370,0.08337905490933617,0.03332694990611819,Estabilidade
-65.5,3.8,0.05005210500321798,SSP585,0.09115123121116106,0.04109912620794308,Estabilidade
-65.16666666666667,3.8,0.04368417945051872,SSP126,0.06347813921482488,0.01979395976430616,Estabilidade
-65.16666666666667,3.8,0.04368417945051872,SSP245,0.06774630289889928,0.02406212344838056,Estabilidade
-65.16666666666667,3.8,0.04368417945051872,SSP370,0.0780299974450688,0.03434581799455008,Estabilidade
-65.16666666666667,3.8,0.04368417945051872,SSP585,0.08656632481321759,0.04288214536269887,Estabilidade
-64.83333333333333,3.8,0.0700284915695974,SSP126,0.08929556509152199,0.019267073521924596,Estabilidade
-64.83333333333333,3.8,0.0700284915695974,SSP245,0.09198307004845166,0.021954578478854264,Estabilidade
-64.83333333333333,3.8,0.0700284915695974,SSP370,0.10015921962509489,0.03013072805549749,Estabilidade
-64.83333333333333,3.8,0.0700284915695974,SSP585,0.10553422953895422,0.035505737969356826,Estabilidade
-64.5,3.8,0.05497457608635425,SSP126,0.0745427279179437,0.01956815183158945,Estabilidade
-64.5,3.8,0.05497457608635425,SSP245,0.07813346780386796,0.02315889171751371,Estabilidade
-64.5,3.8,0.05497457608635425,SSP370,0.08751393061917065,0.0325393545328164,Estabilidade
-64.5,3.8,0.05497457608635425,SSP585,0.09469541039101917,0.03972083430466492,Estabilidade
-64.16666666666667,3.8,0.06131674625386958,SSP126,0.08075805468210873,0.019441308428239143,Estabilidade
-64.16666666666667,3.8,0.06131674625386958,SSP245,0.08396826435798208,0.022651518104112492,Estabilidade
-64.16666666666667,3.8,0.06131674625386958,SSP370,0.09284135355988352,0.03152460730601393,Estabilidade
-64.16666666666667,3.8,0.06131674625386958,SSP585,0.09926177291163021,0.03794502665776063,Estabilidade
-63.833333333333336,3.8,0.0420931349487646,SSP126,0.06191891560310585,0.01982578065434125,Estabilidade
-63.833333333333336,3.8,0.0420931349487646,SSP245,0.06628254195728549,0.02418940700852089,Estabilidade
-63.833333333333336,3.8,0.0420931349487646,SSP370,0.07669352006359534,0.03460038511483074,Estabilidade
-63.833333333333336,3.8,0.0420931349487646,SSP585,0.08542077277195462,0.04332763782319002,Estabilidade
-63.5,3.8,0.110815236729728,SSP126,0.12926657534844996,0.01845133861872196,Estabilidade
-63.5,3.8,0.110815236729728,SSP245,0.12950687559577181,0.018691638866043817,Estabilidade
-63.5,3.8,0.110815236729728,SSP370,0.13442008555960458,0.023604848829876582,Estabilidade
-63.5,3.8,0.110815236729728,SSP585,0.13490068605424826,0.024085449324520267,Estabilidade
-63.16666666666667,3.8,0.2316871195986183,SSP126,0.24772102055996245,0.01603390096134416,Estabilidade
-63.16666666666667,3.8,0.2316871195986183,SSP245,0.2407090078351509,0.009021888236532605,Estabilidade
-63.16666666666667,3.8,0.2316871195986183,SSP370,0.23595246716947244,0.004265347570854144,Estabilidade
-63.16666666666667,3.8,0.2316871195986183,SSP585,0.22192844171984927,-0.009758677878769023,Estabilidade
-62.833333333333336,3.8,0.03639479113390505,SSP126,0.05633453866454349,0.019939747530638444,Estabilidade
-62.833333333333336,3.8,0.03639479113390505,SSP245,0.0610400656476147,0.024645274513709653,Estabilidade
-62.833333333333336,3.8,0.03639479113390505,SSP370,0.07190691125911332,0.03551212012520827,Estabilidade
-62.833333333333336,3.8,0.03639479113390505,SSP585,0.08131796522525575,0.0449231740913507,Estabilidade
-62.5,3.8,0.05136652900282883,SSP126,0.07100684177608879,0.019640312773259963,Estabilidade
-62.5,3.8,0.05136652900282883,SSP245,0.07481406448702457,0.023447535484195745,Estabilidade
-62.5,3.8,0.05136652900282883,SSP370,0.0844831710690093,0.033116642066180466,Estabilidade
-62.5,3.8,0.05136652900282883,SSP585,0.09209761649088086,0.04073108748805203,Estabilidade
-62.16666666666667,3.8,0.06726735261055679,SSP126,0.0865896489116622,0.019322296301105407,Estabilidade
-62.16666666666667,3.8,0.06726735261055679,SSP245,0.08944282220613431,0.02217546959557752,Estabilidade
-62.16666666666667,3.8,0.06726735261055679,SSP370,0.09783986289950078,0.03057251028894399,Estabilidade
-62.16666666666667,3.8,0.06726735261055679,SSP585,0.10354620948844499,0.036278856877888205,Estabilidade
-61.833333333333336,3.8,0.06839843798289419,SSP126,0.08769811257655284,0.019299674593658653,Estabilidade
-61.833333333333336,3.8,0.06839843798289419,SSP245,0.0904834207486847,0.022084982765790517,Estabilidade
-61.833333333333336,3.8,0.06839843798289419,SSP370,0.09878997461226419,0.030391536629369997,Estabilidade
-61.833333333333336,3.8,0.06839843798289419,SSP585,0.10436059095652792,0.035962152973633726,Estabilidade
-61.5,3.8,0.08264732559565241,SSP126,0.1016620224370559,0.019014696841403486,Estabilidade
-61.5,3.8,0.08264732559565241,SSP245,0.10359239735242226,0.02094507175676985,Estabilidade
-61.5,3.8,0.08264732559565241,SSP370,0.1107590402069811,0.028111714611328692,Estabilidade
-61.5,3.8,0.08264732559565241,SSP585,0.11461979003771383,0.03197246444206142,Estabilidade
-61.16666666666667,3.8,0.04684848283659641,SSP126,0.06657915653318101,0.019730673696584607,Estabilidade
-61.16666666666667,3.8,0.04684848283659641,SSP245,0.07065746201409076,0.023808979177494353,Estabilidade
-61.16666666666667,3.8,0.04684848283659641,SSP370,0.08068801228937406,0.03383952945277765,Estabilidade
-61.16666666666667,3.8,0.04684848283659641,SSP585,0.08884462325119352,0.041996140414597115,Estabilidade
-60.833333333333336,3.8,0.0422295347994036,SSP126,0.06205258745673206,0.019823052657328463,Estabilidade
-60.833333333333336,3.8,0.0422295347994036,SSP245,0.06640802981987337,0.024178495020469773,Estabilidade
-60.833333333333336,3.8,0.0422295347994036,SSP370,0.07680809593813209,0.034578561138728495,Estabilidade
-60.833333333333336,3.8,0.0422295347994036,SSP585,0.0855189806644147,0.0432894458650111,Estabilidade
-60.5,3.8,0.03570578518371623,SSP126,0.05565931283335844,0.019953527649642214,Estabilidade
-60.5,3.8,0.03570578518371623,SSP245,0.06040618017344098,0.024700394989724754,Estabilidade
-60.5,3.8,0.03570578518371623,SSP370,0.07132814626095471,0.035622361077238485,Estabilidade
-60.5,3.8,0.03570578518371623,SSP585,0.08082188094111979,0.045116095757403565,Estabilidade
-60.16666666666667,3.8,0.14654589574862273,SSP126,0.1642826211869668,0.017736725438344064,Estabilidade
-60.16666666666667,3.8,0.14654589574862273,SSP245,0.16237908189315498,0.015833186144532246,Estabilidade
-60.16666666666667,3.8,0.14654589574862273,SSP370,0.16443383913547616,0.017887943386853428,Estabilidade
-60.16666666666667,3.8,0.14654589574862273,SSP585,0.16062676054785247,0.014080864799229736,Estabilidade
-59.833333333333336,3.8,0.04611513403356423,SSP126,0.06586047470620948,0.019745340672645252,Estabilidade
-59.833333333333336,3.8,0.04611513403356423,SSP245,0.06998278111530115,0.02386764708173692,Estabilidade
-59.833333333333336,3.8,0.04611513403356423,SSP370,0.08007199929482703,0.0339568652612628,Estabilidade
