lon,lat,prioridade,classe_prioridade,lacuna,refugio,area_km2,classe_nome,lacuna_nome,refugio_nome
-52.416666666666664,0.25,0.431790828704834,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,0.25,0.603949785232544,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,0.25,0.6935333013534546,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,0.25,0.6915392875671387,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,0.25,0.62348473072052,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,0.25,0.5937420725822449,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,0.25,0.37608763575553894,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-54.08333333333333,0.08333333333333393,0.32009583711624146,3,1,1,341.91844230610553,Alta,Lacuna de proteção,Refúgio climático
-53.916666666666664,0.08333333333333393,0.31644830107688904,3,1,1,341.91844230610553,Alta,Lacuna de proteção,Refúgio climático
-53.58333333333333,0.08333333333333393,0.4080404043197632,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.416666666666664,0.08333333333333393,0.4138317406177521,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.25,0.08333333333333393,0.4119964838027954,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.08333333333333,0.08333333333333393,0.5278671383857727,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.916666666666664,0.08333333333333393,0.5770847201347351,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,0.08333333333333393,0.5390858054161072,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,0.08333333333333393,0.6003287434577942,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,0.08333333333333393,0.5378114581108093,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,0.08333333333333393,0.4671659469604492,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,0.08333333333333393,0.7857661247253418,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,0.08333333333333393,0.7619744539260864,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,0.08333333333333393,0.6555145978927612,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,0.08333333333333393,0.5952340364456177,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,0.08333333333333393,0.4602906107902527,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-50.08333333333333,0.08333333333333393,0.34951651096343994,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-54.25,-0.08333333333333304,0.2852712571620941,3,0,1,341.91844230610553,Alta,Sem lacuna,Refúgio climático
-54.08333333333333,-0.08333333333333304,0.36228668689727783,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.916666666666664,-0.08333333333333304,0.3778890073299408,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.75,-0.08333333333333304,0.3903711140155792,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.58333333333333,-0.08333333333333304,0.41509562730789185,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.416666666666664,-0.08333333333333304,0.3631623089313507,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.25,-0.08333333333333304,0.4153428077697754,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-53.08333333333333,-0.08333333333333304,0.5258984565734863,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.916666666666664,-0.08333333333333304,0.5262254476547241,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,-0.08333333333333304,0.58992767333984375,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,-0.08333333333333304,0.6449288129806519,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,-0.08333333333333304,0.703520655632019,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,-0.08333333333333304,0.48103395104408264,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,-0.08333333333333304,0.8015817999839783,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,-0.08333333333333304,0.7037864327430725,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,-0.08333333333333304,0.6842480301856995,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,-0.08333333333333304,0.6622126698493958,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,-0.08333333333333304,0.509221076965332,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-51.25,-0.08333333333333304,0.37568750977516174,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-50.916666666666664,-0.08333333333333304,0.3997470438480377,4,1,1,341.91844230610553,Muito alta,Lacuna de proteção,Refúgio climático
-54.25,-0.25,0.26864853501319885,3,0,1,341.9156265911286,Alta,Sem lacuna,Refúgio climático
-54.08333333333333,-0.25,0.38604027032852173,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-53.916666666666664,-0.25,0.389453262090683,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-53.75,-0.25,0.3598311245441437,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-53.58333333333333,-0.25,0.36589935421943665,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-53.416666666666664,-0.25,0.4696618616580963,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-53.25,-0.25,0.48385709524154663,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-53.08333333333333,-0.25,0.5131899118423462,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.916666666666664,-0.25,0.5402494072914124,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,-0.25,0.6313303112983704,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,-0.25,0.7192771434783936,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,-0.25,0.6093866229057312,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,-0.25,0.4508373737335205,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,-0.25,0.7613043785095215,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,-0.25,0.7660214304924011,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,-0.25,0.6963054537773132,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,-0.25,0.6174474358558655,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,-0.25,0.5036635994911194,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.25,-0.25,0.4594181478023529,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-51.08333333333333,-0.25,0.5253394246101379,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-50.916666666666664,-0.25,0.42469945549964905,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-50.58333333333333,-0.25,0.4334028363227844,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-50.416666666666664,-0.25,0.44194793701171875,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-50.25,-0.25,0.41310951113700867,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-50.08333333333333,-0.25,0.40799713134765625,4,1,1,341.9156265911286,Muito alta,Lacuna de proteção,Refúgio climático
-49.916666666666664,-0.25,0.32744506001472473,3,1,1,341.9156265911286,Alta,Lacuna de proteção,Refúgio climático
-54.08333333333333,-0.4166666666666661,0.31089651584625244,3,1,1,341.9099951791805,Alta,Lacuna de proteção,Refúgio climático
-53.916666666666664,-0.4166666666666661,0.3497883379459381,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-53.75,-0.4166666666666661,0.4038141965866089,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-53.58333333333333,-0.4166666666666661,0.4005988836288452,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-53.416666666666664,-0.4166666666666661,0.3894563913345337,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-53.25,-0.4166666666666661,0.49896183609962463,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-53.08333333333333,-0.4166666666666661,0.5380744338035583,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-52.916666666666664,-0.4166666666666661,0.4650595188140869,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,-0.4166666666666661,0.5423784852027893,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,-0.4166666666666661,0.444194495677948,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,-0.4166666666666661,0.4216683506965637,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,-0.4166666666666661,0.6721846461296082,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,-0.4166666666666661,0.7239351868629456,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,-0.4166666666666661,0.6501810550689697,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,-0.4166666666666661,0.5822388529777527,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,-0.4166666666666661,0.5219174027442932,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,-0.4166666666666661,0.5141472220420837,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-51.25,-0.4166666666666661,0.48004212975502014,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-51.08333333333333,-0.4166666666666661,0.5210086107254028,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-50.916666666666664,-0.4166666666666661,0.45338907837867737,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-50.75,-0.4166666666666661,0.48122426867485046,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-50.58333333333333,-0.4166666666666661,0.53006511926651,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-50.416666666666664,-0.4166666666666661,0.45908409357070923,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-50.25,-0.4166666666666661,0.45362117886543274,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-50.08333333333333,-0.4166666666666661,0.38062557578086853,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-49.916666666666664,-0.4166666666666661,0.38118261098861694,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-49.75,-0.4166666666666661,0.35745060443878174,4,1,1,341.9099951791805,Muito alta,Lacuna de proteção,Refúgio climático
-49.58333333333333,-0.4166666666666661,0.32875725626945496,3,1,1,341.9099951791805,Alta,Lacuna de proteção,Refúgio climático
-57.75,-0.583333333333333,0.3186143934726715,3,1,1,341.90154810627257,Alta,Lacuna de proteção,Refúgio climático
-57.58333333333333,-0.583333333333333,0.3371921479701996,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-57.416666666666664,-0.583333333333333,0.2907833755016327,3,0,1,341.90154810627257,Alta,Sem lacuna,Refúgio climático
-57.08333333333333,-0.583333333333333,0.34448376297950745,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-56.75,-0.583333333333333,0.2940310537815094,3,0,1,341.90154810627257,Alta,Sem lacuna,Refúgio climático
-53.916666666666664,-0.583333333333333,0.35917654633522034,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-53.75,-0.583333333333333,0.40433183312416077,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-53.58333333333333,-0.583333333333333,0.4818100333213806,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-53.416666666666664,-0.583333333333333,0.5120577216148376,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-53.25,-0.583333333333333,0.41547316312789917,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,-0.583333333333333,0.5041599869728088,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,-0.583333333333333,0.8227148652076721,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,-0.583333333333333,0.7838859558105469,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,-0.583333333333333,0.7513960599899292,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,-0.583333333333333,0.6202777624130249,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,-0.583333333333333,0.5775671601295471,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,-0.583333333333333,0.517817497253418,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,-0.583333333333333,0.486187607049942,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,-0.583333333333333,0.5526010394096375,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-51.25,-0.583333333333333,0.39943525195121765,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-51.08333333333333,-0.583333333333333,0.4843003749847412,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-50.916666666666664,-0.583333333333333,0.4323773682117462,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-50.75,-0.583333333333333,0.4239307641983032,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-50.58333333333333,-0.583333333333333,0.48159098625183105,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-50.416666666666664,-0.583333333333333,0.4908047318458557,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-50.25,-0.583333333333333,0.5095610618591309,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-50.08333333333333,-0.583333333333333,0.46669134497642517,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-49.916666666666664,-0.583333333333333,0.38025540113449097,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-49.75,-0.583333333333333,0.36124786734580994,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-49.58333333333333,-0.583333333333333,0.37153521180152893,4,1,1,341.90154810627257,Muito alta,Lacuna de proteção,Refúgio climático
-49.416666666666664,-0.583333333333333,0.32158389687538147,3,1,1,341.90154810627257,Alta,Lacuna de proteção,Refúgio climático
-49.08333333333333,-0.583333333333333,0.3173365890979767,3,1,1,341.90154810627257,Alta,Lacuna de proteção,Refúgio climático
-57.75,-0.75,0.2979777157306671,3,1,1,341.8902854264221,Alta,Lacuna de proteção,Refúgio climático
-57.416666666666664,-0.75,0.30100491642951965,3,0,1,341.8902854264221,Alta,Sem lacuna,Refúgio climático
-57.25,-0.75,0.3549770414829254,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-57.08333333333333,-0.75,0.3742702901363373,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-56.916666666666664,-0.75,0.34420540928840637,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-56.75,-0.75,0.3435848355293274,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-56.25,-0.75,0.3666956424713135,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-56.08333333333333,-0.75,0.303947389125824,3,1,1,341.8902854264221,Alta,Lacuna de proteção,Refúgio climático
-53.916666666666664,-0.75,0.38350749015808105,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-53.75,-0.75,0.44558632373809814,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-53.58333333333333,-0.75,0.5551719069480896,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-53.416666666666664,-0.75,0.3437942564487457,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-53.08333333333333,-0.75,0.35135066509246826,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-52.916666666666664,-0.75,0.4369051456451416,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,-0.75,0.6652846932411194,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,-0.75,0.7890406847000122,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,-0.75,0.675715446472168,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,-0.75,0.6571855545043945,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,-0.75,0.6228135824203491,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,-0.75,0.5277628898620605,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,-0.75,0.5041589140892029,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,-0.75,0.4500107169151306,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,-0.75,0.4132142961025238,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-51.25,-0.75,0.35454827547073364,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-51.08333333333333,-0.75,0.4152524769306183,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-50.916666666666664,-0.75,0.38601261377334595,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-50.75,-0.75,0.45724132657051086,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-50.58333333333333,-0.75,0.40060946345329285,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-50.416666666666664,-0.75,0.4887300729751587,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-50.25,-0.75,0.48488929867744446,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-50.08333333333333,-0.75,0.45943382382392883,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-49.916666666666664,-0.75,0.4535216987133026,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-49.75,-0.75,0.3324144780635834,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-49.58333333333333,-0.75,0.3632226288318634,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-49.416666666666664,-0.75,0.35848748683929443,4,1,1,341.8902854264221,Muito alta,Lacuna de proteção,Refúgio climático
-47.916666666666664,-0.75,0.3276839256286621,3,1,1,341.8902854264221,Alta,Lacuna de proteção,Refúgio climático
-57.58333333333333,-0.9166666666666661,0.3280700743198395,3,1,1,341.8762072116561,Alta,Lacuna de proteção,Refúgio climático
-57.25,-0.9166666666666661,0.40479210019111633,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-57.08333333333333,-0.9166666666666661,0.36550605297088623,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-56.916666666666664,-0.9166666666666661,0.4445413053035736,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-56.416666666666664,-0.9166666666666661,0.3574475646018982,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-56.25,-0.9166666666666661,0.35264718532562256,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-56.08333333333333,-0.9166666666666661,0.40966615080833435,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-55.916666666666664,-0.9166666666666661,0.3194933831691742,3,1,1,341.8762072116561,Alta,Lacuna de proteção,Refúgio climático
-53.25,-0.9166666666666661,0.38459447026252747,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-53.08333333333333,-0.9166666666666661,0.41720861196517944,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-52.916666666666664,-0.9166666666666661,0.6233517527580261,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,-0.9166666666666661,0.5195586085319519,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,-0.9166666666666661,0.5748360753059387,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,-0.9166666666666661,0.6347350478172302,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,-0.9166666666666661,0.6216817498207092,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,-0.9166666666666661,0.55223846435546875,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,-0.9166666666666661,0.4580034017562866,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,-0.9166666666666661,0.40367797017097473,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-51.58333333333333,-0.9166666666666661,0.43613219261169434,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-51.416666666666664,-0.9166666666666661,0.4058738946914673,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-51.25,-0.9166666666666661,0.36615094542503357,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-51.08333333333333,-0.9166666666666661,0.37233221530914307,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-50.916666666666664,-0.9166666666666661,0.34429115056991577,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-50.75,-0.9166666666666661,0.3970959782600403,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-50.58333333333333,-0.9166666666666661,0.39888128638267517,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-50.416666666666664,-0.9166666666666661,0.4143922030925751,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-50.25,-0.9166666666666661,0.46991243958473206,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-50.08333333333333,-0.9166666666666661,0.4442988634109497,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-49.916666666666664,-0.9166666666666661,0.43812668323516846,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-49.75,-0.9166666666666661,0.3484185039997101,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-49.58333333333333,-0.9166666666666661,0.3052007555961609,3,1,1,341.8762072116561,Alta,Lacuna de proteção,Refúgio climático
-48.08333333333333,-0.9166666666666661,0.3479407727718353,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-47.916666666666664,-0.9166666666666661,0.351191908121109,4,1,1,341.8762072116561,Muito alta,Lacuna de proteção,Refúgio climático
-47.75,-0.9166666666666661,0.27902767062187195,3,1,1,341.8762072116561,Alta,Lacuna de proteção,Refúgio climático
-57.916666666666664,-1.083333333333333,0.3491193950176239,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-57.416666666666664,-1.083333333333333,0.4680159091949463,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-57.25,-1.083333333333333,0.4530414938926697,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-57.08333333333333,-1.083333333333333,0.3823167681694031,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-56.916666666666664,-1.083333333333333,0.4854574203491211,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-56.75,-1.083333333333333,0.510151743888855,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-56.58333333333333,-1.083333333333333,0.46488186717033386,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-56.416666666666664,-1.083333333333333,0.45822152495384216,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-56.25,-1.083333333333333,0.44347918033599854,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-56.08333333333333,-1.083333333333333,0.44927993416786194,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-55.916666666666664,-1.083333333333333,0.4697200059890747,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-55.75,-1.083333333333333,0.3342224359512329,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-53.416666666666664,-1.083333333333333,0.3197482228279114,3,1,1,341.85931355200694,Alta,Lacuna de proteção,Refúgio climático
-53.25,-1.083333333333333,0.4034477770328522,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-53.08333333333333,-1.083333333333333,0.4007472097873688,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-52.916666666666664,-1.083333333333333,0.46098142862319946,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-52.75,-1.083333333333333,0.37920352816581726,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-52.58333333333333,-1.083333333333333,0.6106145977973938,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-52.416666666666664,-1.083333333333333,0.5321820974349976,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-52.25,-1.083333333333333,0.618869423866272,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-52.08333333333333,-1.083333333333333,0.5526732802391052,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-51.916666666666664,-1.083333333333333,0.45382922887802124,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
-51.75,-1.083333333333333,0.3939007818698883,4,1,1,341.85931355200694,Muito alta,Lacuna de proteção,Refúgio climático
