lon,lat,cenario,adequabilidade
-53.083333333333336,-0.9166666666666643,ssp585,0.21051758527755737
-52.91666666666667,-0.9166666666666643,ssp126,0.4621916711330414
-52.91666666666667,-0.9166666666666643,ssp245,0.390236496925354
-52.91666666666667,-0.9166666666666643,ssp370,0.34464937448501587
-52.91666666666667,-0.9166666666666643,ssp585,0.34547919034957886
-52.75,-0.9166666666666643,ssp126,0.36714497208595276
-52.75,-0.9166666666666643,ssp245,0.31206294894218445
-52.75,-0.9166666666666643,ssp370,0.322135865688324
-52.75,-0.9166666666666643,ssp585,0.29790520668029785
-52.583333333333336,-0.9166666666666643,ssp126,0.4132813811302185
-52.583333333333336,-0.9166666666666643,ssp245,0.3519534766674042
-52.583333333333336,-0.9166666666666643,ssp370,0.34148332476615906
-52.583333333333336,-0.9166666666666643,ssp585,0.35581183433532715
-52.41666666666667,-0.9166666666666643,ssp126,0.4588192105293274
-52.41666666666667,-0.9166666666666643,ssp245,0.40462613105773926
-52.41666666666667,-0.9166666666666643,ssp370,0.4094066619873047
-52.41666666666667,-0.9166666666666643,ssp585,0.41906416416168213
-52.25,-0.9166666666666643,ssp126,0.4814079999923706
-52.25,-0.9166666666666643,ssp245,0.4406851530075073
-52.25,-0.9166666666666643,ssp370,0.42218342423439026
-52.25,-0.9166666666666643,ssp585,0.44188255071640015
-52.083333333333336,-0.9166666666666643,ssp126,0.46575042605400085
-52.083333333333336,-0.9166666666666643,ssp245,0.522262692451477
-52.083333333333336,-0.9166666666666643,ssp370,0.5679352879524231
-52.083333333333336,-0.9166666666666643,ssp585,0.6052377223968506
-51.91666666666667,-0.9166666666666643,ssp126,0.40263909101486206
-51.91666666666667,-0.9166666666666643,ssp245,0.3867681622505188
-51.91666666666667,-0.9166666666666643,ssp370,0.4851514995098114
-51.91666666666667,-0.9166666666666643,ssp585,0.5519262552261353
-51.75,-0.9166666666666643,ssp126,0.3048626184463501
-51.75,-0.9166666666666643,ssp245,0.2877737283706665
-51.75,-0.9166666666666643,ssp370,0.3873309791088104
-51.75,-0.9166666666666643,ssp585,0.42698776721954346
-51.583333333333336,-0.9166666666666643,ssp126,0.35641807317733765
-51.583333333333336,-0.9166666666666643,ssp245,0.3132896423339844
-51.583333333333336,-0.9166666666666643,ssp370,0.34821975231170654
-51.583333333333336,-0.9166666666666643,ssp585,0.4026833474636078
-51.41666666666667,-0.9166666666666643,ssp126,0.31265005469322205
-51.41666666666667,-0.9166666666666643,ssp245,0.2861376702785492
-51.41666666666667,-0.9166666666666643,ssp370,0.2961651682853699
-51.41666666666667,-0.9166666666666643,ssp585,0.37220317125320435
-51.25,-0.9166666666666643,ssp126,0.27521783113479614
-51.25,-0.9166666666666643,ssp245,0.25852811336517334
-51.25,-0.9166666666666643,ssp370,0.33618220686912537
-51.25,-0.9166666666666643,ssp585,0.3730897903442383
-51.083333333333336,-0.9166666666666643,ssp126,0.2889857292175293
-51.083333333333336,-0.9166666666666643,ssp245,0.2718595862388611
-51.083333333333336,-0.9166666666666643,ssp370,0.3357996344566345
-51.083333333333336,-0.9166666666666643,ssp585,0.39170965552330017
-50.91666666666667,-0.9166666666666643,ssp126,0.24393950402736664
-50.91666666666667,-0.9166666666666643,ssp245,0.24518059194087982
-50.91666666666667,-0.9166666666666643,ssp370,0.2733932137489319
-50.91666666666667,-0.9166666666666643,ssp585,0.342210978269577
-50.75,-0.9166666666666643,ssp126,0.297013521194458
-50.75,-0.9166666666666643,ssp245,0.2985907196998596
-50.75,-0.9166666666666643,ssp370,0.31566745042800903
-50.75,-0.9166666666666643,ssp585,0.41813862323760986
-50.583333333333336,-0.9166666666666643,ssp126,0.30153533816337585
-50.583333333333336,-0.9166666666666643,ssp245,0.30775588750839233
-50.583333333333336,-0.9166666666666643,ssp370,0.33222872018814087
-50.583333333333336,-0.9166666666666643,ssp585,0.42297130823135376
-50.41666666666667,-0.9166666666666643,ssp126,0.32384663820266724
-50.41666666666667,-0.9166666666666643,ssp245,0.26376891136169434
-50.41666666666667,-0.9166666666666643,ssp370,0.2954219877719879
-50.41666666666667,-0.9166666666666643,ssp585,0.3815809190273285
-50.25,-0.9166666666666643,ssp126,0.3741512596607208
-50.25,-0.9166666666666643,ssp245,0.31424012780189514
-50.25,-0.9166666666666643,ssp370,0.32993292808532715
-50.25,-0.9166666666666643,ssp585,0.4087786078453064
-50.083333333333336,-0.9166666666666643,ssp126,0.32825398445129395
-50.083333333333336,-0.9166666666666643,ssp245,0.3192903995513916
-50.083333333333336,-0.9166666666666643,ssp370,0.3160867989063263
-50.083333333333336,-0.9166666666666643,ssp585,0.3759579360485077
-49.91666666666667,-0.9166666666666643,ssp126,0.33191412687301636
-49.91666666666667,-0.9166666666666643,ssp245,0.31721365451812744
-49.91666666666667,-0.9166666666666643,ssp370,0.3992893695831299
-49.91666666666667,-0.9166666666666643,ssp585,0.3933621048927307
-49.75,-0.9166666666666643,ssp126,0.3107588589191437
-49.75,-0.9166666666666643,ssp245,0.27632948756217957
-49.75,-0.9166666666666643,ssp370,0.30652424693107605
-49.75,-0.9166666666666643,ssp585,0.3850536048412323
-49.583333333333336,-0.9166666666666643,ssp126,0.2561458349227905
-49.583333333333336,-0.9166666666666643,ssp245,0.2174869030714035
-49.583333333333336,-0.9166666666666643,ssp370,0.22548925876617432
-49.583333333333336,-0.9166666666666643,ssp585,0.24971821904182434
-49.41666666666667,-0.9166666666666643,ssp126,0.20663608610630035
-49.41666666666667,-0.9166666666666643,ssp245,0.18182700872421265
-49.41666666666667,-0.9166666666666643,ssp370,0.18846723437309265
-49.41666666666667,-0.9166666666666643,ssp585,0.22370785474777222
-49.25,-0.9166666666666643,ssp126,0.1782332956790924
-49.25,-0.9166666666666643,ssp245,0.15962675213813782
-49.25,-0.9166666666666643,ssp370,0.17151053249835968
-49.25,-0.9166666666666643,ssp585,0.2015296369791031
-49.083333333333336,-0.9166666666666643,ssp126,0.15739864110946655
-49.083333333333336,-0.9166666666666643,ssp245,0.14454321563243866
-49.083333333333336,-0.9166666666666643,ssp370,0.15628883242607117
-49.083333333333336,-0.9166666666666643,ssp585,0.19131967425346375
-48.91666666666667,-0.9166666666666643,ssp126,0.15919652581214905
-48.91666666666667,-0.9166666666666643,ssp245,0.14324629306793213
-48.91666666666667,-0.9166666666666643,ssp370,0.15552128851413727
-48.91666666666667,-0.9166666666666643,ssp585,0.18857815861701965
-48.75,-0.9166666666666643,ssp126,0.16601444780826569
-48.75,-0.9166666666666643,ssp245,0.14470042288303375
-48.75,-0.9166666666666643,ssp370,0.15260139107704163
-48.75,-0.9166666666666643,ssp585,0.18149802088737488
-48.583333333333336,-0.9166666666666643,ssp126,0.1534436196088791
-48.583333333333336,-0.9166666666666643,ssp245,0.12986092269420624
-48.583333333333336,-0.9166666666666643,ssp370,0.11955685168504715
-48.583333333333336,-0.9166666666666643,ssp585,0.1375177651643753
-48.41666666666667,-0.9166666666666643,ssp126,0.14987733960151672
-48.41666666666667,-0.9166666666666643,ssp245,0.12047761678695679
-48.41666666666667,-0.9166666666666643,ssp370,0.10855668038129807
-48.41666666666667,-0.9166666666666643,ssp585,0.1198798269033432
-48.25,-0.9166666666666643,ssp126,0.20927739143371582
-48.25,-0.9166666666666643,ssp245,0.17077547311782837
-48.25,-0.9166666666666643,ssp370,0.14343252778053284
-48.25,-0.9166666666666643,ssp585,0.16243135929107666
-48.083333333333336,-0.9166666666666643,ssp126,0.3040517568588257
-48.083333333333336,-0.9166666666666643,ssp245,0.2665276527404785
-48.083333333333336,-0.9166666666666643,ssp370,0.23635609447956085
-48.083333333333336,-0.9166666666666643,ssp585,0.29082295298576355
-47.91666666666667,-0.9166666666666643,ssp126,0.30800002813339233
-47.91666666666667,-0.9166666666666643,ssp245,0.26018601655960083
-47.91666666666667,-0.9166666666666643,ssp370,0.23641425371170044
-47.91666666666667,-0.9166666666666643,ssp585,0.2725706100463867
-47.75,-0.9166666666666643,ssp126,0.21244938671588898
-47.75,-0.9166666666666643,ssp245,0.17014025151729584
-47.75,-0.9166666666666643,ssp370,0.15885946154594421
-47.75,-0.9166666666666643,ssp585,0.1719280183315277
-47.583333333333336,-0.9166666666666643,ssp126,0.16867217421531677
-47.583333333333336,-0.9166666666666643,ssp245,0.13854041695594788
-47.583333333333336,-0.9166666666666643,ssp370,0.12658733129501343
-47.583333333333336,-0.9166666666666643,ssp585,0.14444871246814728
-47.41666666666667,-0.9166666666666643,ssp126,0.13779938220977783
-47.41666666666667,-0.9166666666666643,ssp245,0.11497894674539566
-47.41666666666667,-0.9166666666666643,ssp370,0.10167506337165833
-47.41666666666667,-0.9166666666666643,ssp585,0.11304597556591034
-47.25,-0.9166666666666643,ssp126,0.12051618844270706
-47.25,-0.9166666666666643,ssp245,0.10513439774513245
-47.25,-0.9166666666666643,ssp370,0.09374471008777618
-47.25,-0.9166666666666643,ssp585,0.12186789512634277
-47.083333333333336,-0.9166666666666643,ssp126,0.11026753485202789
-47.083333333333336,-0.9166666666666643,ssp245,0.08757045865058899
-47.083333333333336,-0.9166666666666643,ssp370,0.08122885227203369
-47.083333333333336,-0.9166666666666643,ssp585,0.09887294471263885
-46.91666666666667,-0.9166666666666643,ssp126,0.07657510787248611
-46.91666666666667,-0.9166666666666643,ssp245,0.05871432274580002
-46.91666666666667,-0.9166666666666643,ssp370,0.0645863488316536
-46.91666666666667,-0.9166666666666643,ssp585,0.09157754480838776
-46.75,-0.9166666666666643,ssp126,0.06891205161809921
-46.75,-0.9166666666666643,ssp245,0.06049349531531334
-46.75,-0.9166666666666643,ssp370,0.06168224290013313
-46.75,-0.9166666666666643,ssp585,0.0882781371474266
-69.25,-1.0833333333333304,ssp126,0.03355471044778824
-69.25,-1.0833333333333304,ssp245,0.030731724575161934
-69.25,-1.0833333333333304,ssp370,0.05221545323729515
-69.25,-1.0833333333333304,ssp585,0.0546104721724987
-69.08333333333333,-1.0833333333333304,ssp126,0.015924649313092232
-69.08333333333333,-1.0833333333333304,ssp245,0.025529105216264725
-69.08333333333333,-1.0833333333333304,ssp370,0.04914851486682892
-69.08333333333333,-1.0833333333333304,ssp585,0.05238842964172363
-68.91666666666667,-1.0833333333333304,ssp126,0.014331832528114319
-68.91666666666667,-1.0833333333333304,ssp245,0.03403959795832634
-68.91666666666667,-1.0833333333333304,ssp370,0.04807542264461517
-68.91666666666667,-1.0833333333333304,ssp585,0.05135589838027954
-68.75,-1.0833333333333304,ssp126,0.020339852198958397
-68.75,-1.0833333333333304,ssp245,0.03159072622656822
-68.75,-1.0833333333333304,ssp370,0.04906952753663063
-68.75,-1.0833333333333304,ssp585,0.052539974451065063
-68.58333333333333,-1.0833333333333304,ssp126,0.02533908188343048
-68.58333333333333,-1.0833333333333304,ssp245,0.026365339756011963
-68.58333333333333,-1.0833333333333304,ssp370,0.056221794337034225
-68.58333333333333,-1.0833333333333304,ssp585,0.06190906837582588
-68.41666666666667,-1.0833333333333304,ssp126,0.02276926301419735
-68.41666666666667,-1.0833333333333304,ssp245,0.026851998642086983
-68.41666666666667,-1.0833333333333304,ssp370,0.06206107512116432
-68.41666666666667,-1.0833333333333304,ssp585,0.06584310531616211
-68.25,-1.0833333333333304,ssp126,0.02196362614631653
-68.25,-1.0833333333333304,ssp245,0.02616155706346035
-68.25,-1.0833333333333304,ssp370,0.06301314383745193
-68.25,-1.0833333333333304,ssp585,0.07359917461872101
-68.08333333333333,-1.0833333333333304,ssp126,0.011060264892876148
-68.08333333333333,-1.0833333333333304,ssp245,0.02690793387591839
-68.08333333333333,-1.0833333333333304,ssp370,0.054538898169994354
-68.08333333333333,-1.0833333333333304,ssp585,0.0753045305609703
-67.91666666666667,-1.0833333333333304,ssp126,0.011235413141548634
-67.91666666666667,-1.0833333333333304,ssp245,0.027643363922834396
-67.91666666666667,-1.0833333333333304,ssp370,0.05608947575092316
-67.91666666666667,-1.0833333333333304,ssp585,0.07670778781175613
-67.75,-1.0833333333333304,ssp126,0.011410441249608994
-67.75,-1.0833333333333304,ssp245,0.0286713819950819
-67.75,-1.0833333333333304,ssp370,0.05261921510100365
-67.75,-1.0833333333333304,ssp585,0.07223473489284515
-67.58333333333333,-1.0833333333333304,ssp126,0.018375568091869354
-67.58333333333333,-1.0833333333333304,ssp245,0.03329610824584961
-67.58333333333333,-1.0833333333333304,ssp370,0.051862772554159164
-67.58333333333333,-1.0833333333333304,ssp585,0.07651945948600769
-67.41666666666667,-1.0833333333333304,ssp126,0.014024946838617325
-67.41666666666667,-1.0833333333333304,ssp245,0.031332921236753464
-67.41666666666667,-1.0833333333333304,ssp370,0.043848879635334015
-67.41666666666667,-1.0833333333333304,ssp585,0.0756789967417717
-67.25,-1.0833333333333304,ssp126,0.02776799350976944
-67.25,-1.0833333333333304,ssp245,0.030155859887599945
-67.25,-1.0833333333333304,ssp370,0.033086877316236496
-67.25,-1.0833333333333304,ssp585,0.07598139345645905
-67.08333333333333,-1.0833333333333304,ssp126,0.0342521034181118
-67.08333333333333,-1.0833333333333304,ssp245,0.03667348995804787
-67.08333333333333,-1.0833333333333304,ssp370,0.04194050654768944
-67.08333333333333,-1.0833333333333304,ssp585,0.09238503873348236
-66.91666666666667,-1.0833333333333304,ssp126,0.03465352952480316
-66.91666666666667,-1.0833333333333304,ssp245,0.03637439385056496
-66.91666666666667,-1.0833333333333304,ssp370,0.04212964326143265
-66.91666666666667,-1.0833333333333304,ssp585,0.10143326222896576
-66.75,-1.0833333333333304,ssp126,0.03644363954663277
-66.75,-1.0833333333333304,ssp245,0.038105759769678116
-66.75,-1.0833333333333304,ssp370,0.04050492122769356
-66.75,-1.0833333333333304,ssp585,0.06256105750799179
-66.58333333333333,-1.0833333333333304,ssp126,0.03812025487422943
-66.58333333333333,-1.0833333333333304,ssp245,0.04272480681538582
-66.58333333333333,-1.0833333333333304,ssp370,0.045013975352048874
-66.58333333333333,-1.0833333333333304,ssp585,0.0653618648648262
-66.41666666666667,-1.0833333333333304,ssp126,0.04191366583108902
-66.41666666666667,-1.0833333333333304,ssp245,0.04452657699584961
-66.41666666666667,-1.0833333333333304,ssp370,0.04870328679680824
-66.41666666666667,-1.0833333333333304,ssp585,0.05935799703001976
-66.25,-1.0833333333333304,ssp126,0.05038447678089142
-66.25,-1.0833333333333304,ssp245,0.05010773241519928
-66.25,-1.0833333333333304,ssp370,0.05189384147524834
-66.25,-1.0833333333333304,ssp585,0.06179916486144066
-66.08333333333333,-1.0833333333333304,ssp126,0.052926234900951385
-66.08333333333333,-1.0833333333333304,ssp245,0.05189264565706253
-66.08333333333333,-1.0833333333333304,ssp370,0.051883768290281296
-66.08333333333333,-1.0833333333333304,ssp585,0.06457462906837463
-65.91666666666667,-1.0833333333333304,ssp126,0.0508541613817215
-65.91666666666667,-1.0833333333333304,ssp245,0.050051938742399216
-65.91666666666667,-1.0833333333333304,ssp370,0.04894927144050598
-65.91666666666667,-1.0833333333333304,ssp585,0.06149372458457947
-65.75,-1.0833333333333304,ssp126,0.05865400657057762
-65.75,-1.0833333333333304,ssp245,0.056166138499975204
-65.75,-1.0833333333333304,ssp370,0.05581693351268768
-65.75,-1.0833333333333304,ssp585,0.06939083337783813
-65.58333333333333,-1.0833333333333304,ssp126,0.06287764757871628
-65.58333333333333,-1.0833333333333304,ssp245,0.05910969525575638
-65.58333333333333,-1.0833333333333304,ssp370,0.057446133345365524
-65.58333333333333,-1.0833333333333304,ssp585,0.07091721892356873
-65.41666666666667,-1.0833333333333304,ssp126,0.047181833535432816
-65.41666666666667,-1.0833333333333304,ssp245,0.046172574162483215
-65.41666666666667,-1.0833333333333304,ssp370,0.04594539850950241
-65.41666666666667,-1.0833333333333304,ssp585,0.056132107973098755
-65.25,-1.0833333333333304,ssp126,0.04891810566186905
-65.25,-1.0833333333333304,ssp245,0.043809838593006134
-65.25,-1.0833333333333304,ssp370,0.04203764349222183
-65.25,-1.0833333333333304,ssp585,0.05058237910270691
-65.08333333333333,-1.0833333333333304,ssp126,0.03773275017738342
-65.08333333333333,-1.0833333333333304,ssp245,0.04072835296392441
-65.08333333333333,-1.0833333333333304,ssp370,0.04036938399076462
-65.08333333333333,-1.0833333333333304,ssp585,0.047937653958797455
-64.91666666666667,-1.0833333333333304,ssp126,0.03534112870693207
-64.91666666666667,-1.0833333333333304,ssp245,0.04483117535710335
-64.91666666666667,-1.0833333333333304,ssp370,0.04032520204782486
-64.91666666666667,-1.0833333333333304,ssp585,0.04766799882054329
-64.75,-1.0833333333333304,ssp126,0.0446709468960762
-64.75,-1.0833333333333304,ssp245,0.04362303763628006
-64.75,-1.0833333333333304,ssp370,0.05087190866470337
-64.75,-1.0833333333333304,ssp585,0.05740848183631897
-64.58333333333333,-1.0833333333333304,ssp126,0.03421621024608612
-64.58333333333333,-1.0833333333333304,ssp245,0.03404742106795311
-64.58333333333333,-1.0833333333333304,ssp370,0.0413479320704937
-64.58333333333333,-1.0833333333333304,ssp585,0.046512577682733536
-64.41666666666667,-1.0833333333333304,ssp126,0.03416413813829422
-64.41666666666667,-1.0833333333333304,ssp245,0.03488842397928238
-64.41666666666667,-1.0833333333333304,ssp370,0.04164545610547066
-64.41666666666667,-1.0833333333333304,ssp585,0.04629288613796234
-64.25,-1.0833333333333304,ssp126,0.03540319204330444
-64.25,-1.0833333333333304,ssp245,0.03629060462117195
-64.25,-1.0833333333333304,ssp370,0.0429362989962101
-64.25,-1.0833333333333304,ssp585,0.04727667197585106
-64.08333333333333,-1.0833333333333304,ssp126,0.037510886788368225
-64.08333333333333,-1.0833333333333304,ssp245,0.041749052703380585
-64.08333333333333,-1.0833333333333304,ssp370,0.04164048656821251
-64.08333333333333,-1.0833333333333304,ssp585,0.04739801958203316
-63.91666666666667,-1.0833333333333304,ssp126,0.04158564656972885
-63.91666666666667,-1.0833333333333304,ssp245,0.04495431110262871
-63.91666666666667,-1.0833333333333304,ssp370,0.044385746121406555
-63.91666666666667,-1.0833333333333304,ssp585,0.0491783432662487
-63.75,-1.0833333333333304,ssp126,0.04896591603755951
-63.75,-1.0833333333333304,ssp245,0.048871882259845734
-63.75,-1.0833333333333304,ssp370,0.04441284388303757
-63.75,-1.0833333333333304,ssp585,0.05119042098522186
-63.583333333333336,-1.0833333333333304,ssp126,0.05532184988260269
-63.583333333333336,-1.0833333333333304,ssp245,0.05565546452999115
-63.583333333333336,-1.0833333333333304,ssp370,0.049129556864500046
-63.583333333333336,-1.0833333333333304,ssp585,0.056639350950717926
-63.41666666666667,-1.0833333333333304,ssp126,0.06138566881418228
-63.41666666666667,-1.0833333333333304,ssp245,0.05512131378054619
-63.41666666666667,-1.0833333333333304,ssp370,0.05097678303718567
-63.41666666666667,-1.0833333333333304,ssp585,0.0577954463660717
-63.25,-1.0833333333333304,ssp126,0.062268976122140884
-63.25,-1.0833333333333304,ssp245,0.05753965303301811
-63.25,-1.0833333333333304,ssp370,0.053105637431144714
-63.25,-1.0833333333333304,ssp585,0.06013417989015579
-63.083333333333336,-1.0833333333333304,ssp126,0.068288654088974
-63.083333333333336,-1.0833333333333304,ssp245,0.06075366958975792
-63.083333333333336,-1.0833333333333304,ssp370,0.055313415825366974
-63.083333333333336,-1.0833333333333304,ssp585,0.06335858255624771
-62.91666666666667,-1.0833333333333304,ssp126,0.0754532441496849
-62.91666666666667,-1.0833333333333304,ssp245,0.06462724506855011
-62.91666666666667,-1.0833333333333304,ssp370,0.06066448986530304
-62.91666666666667,-1.0833333333333304,ssp585,0.06906425207853317
-62.75,-1.0833333333333304,ssp126,0.08500716090202332
-62.75,-1.0833333333333304,ssp245,0.07492250949144363
-62.75,-1.0833333333333304,ssp370,0.07066946476697922
-62.75,-1.0833333333333304,ssp585,0.08346185088157654
-62.583333333333336,-1.0833333333333304,ssp126,0.09250839799642563
-62.583333333333336,-1.0833333333333304,ssp245,0.08002899587154388
-62.583333333333336,-1.0833333333333304,ssp370,0.07615926116704941
-62.583333333333336,-1.0833333333333304,ssp585,0.0916830450296402
-62.41666666666667,-1.0833333333333304,ssp126,0.07604717463254929
-62.41666666666667,-1.0833333333333304,ssp245,0.07025137543678284
-62.41666666666667,-1.0833333333333304,ssp370,0.0675177276134491
-62.41666666666667,-1.0833333333333304,ssp585,0.0775948315858841
-62.25,-1.0833333333333304,ssp126,0.07467469573020935
-62.25,-1.0833333333333304,ssp245,0.07633767277002335
-62.25,-1.0833333333333304,ssp370,0.06791694462299347
-62.25,-1.0833333333333304,ssp585,0.08263696730136871
-62.083333333333336,-1.0833333333333304,ssp126,0.08453927934169769
-62.083333333333336,-1.0833333333333304,ssp245,0.08231022953987122
-62.083333333333336,-1.0833333333333304,ssp370,0.08098503947257996
-62.083333333333336,-1.0833333333333304,ssp585,0.09314128011465073
-61.91666666666667,-1.0833333333333304,ssp126,0.06446727365255356
-61.91666666666667,-1.0833333333333304,ssp245,0.061047207564115524
-61.91666666666667,-1.0833333333333304,ssp370,0.05747979134321213
-61.91666666666667,-1.0833333333333304,ssp585,0.06738488376140594
-61.75,-1.0833333333333304,ssp126,0.053404953330755234
-61.75,-1.0833333333333304,ssp245,0.05271626263856888
-61.75,-1.0833333333333304,ssp370,0.0499127022922039
-61.75,-1.0833333333333304,ssp585,0.059004541486501694
-61.583333333333336,-1.0833333333333304,ssp126,0.0558338463306427
-61.583333333333336,-1.0833333333333304,ssp245,0.05507640168070793
-61.583333333333336,-1.0833333333333304,ssp370,0.0522281751036644
-61.583333333333336,-1.0833333333333304,ssp585,0.06371963024139404
-61.41666666666667,-1.0833333333333304,ssp126,0.059299904853105545
-61.41666666666667,-1.0833333333333304,ssp245,0.05799000337719917
-61.41666666666667,-1.0833333333333304,ssp370,0.05521349608898163
-61.41666666666667,-1.0833333333333304,ssp585,0.06602156162261963
-61.25,-1.0833333333333304,ssp126,0.06733356416225433
-61.25,-1.0833333333333304,ssp245,0.06229165196418762
-61.25,-1.0833333333333304,ssp370,0.06304413080215454
-61.25,-1.0833333333333304,ssp585,0.07641364634037018
-61.083333333333336,-1.0833333333333304,ssp126,0.07520390301942825
-61.083333333333336,-1.0833333333333304,ssp245,0.07087761163711548
-61.083333333333336,-1.0833333333333304,ssp370,0.06902894377708435
-61.083333333333336,-1.0833333333333304,ssp585,0.08593194931745529
-60.91666666666667,-1.0833333333333304,ssp126,0.08179153501987457
-60.91666666666667,-1.0833333333333304,ssp245,0.07685833424329758
-60.91666666666667,-1.0833333333333304,ssp370,0.07487788051366806
-60.91666666666667,-1.0833333333333304,ssp585,0.0924423336982727
-60.75,-1.0833333333333304,ssp126,0.06976446509361267
-60.75,-1.0833333333333304,ssp245,0.06590398401021957
-60.75,-1.0833333333333304,ssp370,0.06756741553544998
-60.75,-1.0833333333333304,ssp585,0.10370350629091263
-60.583333333333336,-1.0833333333333304,ssp126,0.0824613943696022
-60.583333333333336,-1.0833333333333304,ssp245,0.07832387834787369
-60.583333333333336,-1.0833333333333304,ssp370,0.08156505972146988
-60.583333333333336,-1.0833333333333304,ssp585,0.13188591599464417
-60.41666666666667,-1.0833333333333304,ssp126,0.10015920549631119
-60.41666666666667,-1.0833333333333304,ssp245,0.10034490376710892
-60.41666666666667,-1.0833333333333304,ssp370,0.1259443461894989
-60.41666666666667,-1.0833333333333304,ssp585,0.15115323662757874
-60.25,-1.0833333333333304,ssp126,0.11922933161258698
-60.25,-1.0833333333333304,ssp245,0.115800641477108
-60.25,-1.0833333333333304,ssp370,0.1536015421152115
-60.25,-1.0833333333333304,ssp585,0.16378067433834076
-60.083333333333336,-1.0833333333333304,ssp126,0.14730483293533325
-60.083333333333336,-1.0833333333333304,ssp245,0.16269338130950928
-60.083333333333336,-1.0833333333333304,ssp370,0.16687656939029694
-60.083333333333336,-1.0833333333333304,ssp585,0.18141981959342957
-59.91666666666667,-1.0833333333333304,ssp126,0.1258971244096756
-59.91666666666667,-1.0833333333333304,ssp245,0.14507165551185608
-59.91666666666667,-1.0833333333333304,ssp370,0.12971435487270355
-59.91666666666667,-1.0833333333333304,ssp585,0.13285669684410095
-59.75,-1.0833333333333304,ssp126,0.19813679158687592
-59.75,-1.0833333333333304,ssp245,0.17052751779556274
-59.75,-1.0833333333333304,ssp370,0.15207810699939728
-59.75,-1.0833333333333304,ssp585,0.17359527945518494
-59.583333333333336,-1.0833333333333304,ssp126,0.17932717502117157
-59.583333333333336,-1.0833333333333304,ssp245,0.15520185232162476
-59.583333333333336,-1.0833333333333304,ssp370,0.13677045702934265
-59.583333333333336,-1.0833333333333304,ssp585,0.15665079653263092
-59.41666666666667,-1.0833333333333304,ssp126,0.16695627570152283
-59.41666666666667,-1.0833333333333304,ssp245,0.14034686982631683
-59.41666666666667,-1.0833333333333304,ssp370,0.12643404304981232
-59.41666666666667,-1.0833333333333304,ssp585,0.14699064195156097
-59.25,-1.0833333333333304,ssp126,0.17413902282714844
-59.25,-1.0833333333333304,ssp245,0.14787490665912628
-59.25,-1.0833333333333304,ssp370,0.14907950162887573
-59.25,-1.0833333333333304,ssp585,0.1662210375070572
-59.083333333333336,-1.0833333333333304,ssp126,0.16595479846000671
-59.083333333333336,-1.0833333333333304,ssp245,0.13818085193634033
-59.083333333333336,-1.0833333333333304,ssp370,0.1252324879169464
-59.083333333333336,-1.0833333333333304,ssp585,0.15646348893642426
-58.91666666666667,-1.0833333333333304,ssp126,0.20317916572093964
-58.91666666666667,-1.0833333333333304,ssp245,0.1707340031862259
-58.91666666666667,-1.0833333333333304,ssp370,0.16151748597621918
-58.91666666666667,-1.0833333333333304,ssp585,0.20209236443042755
-58.75,-1.0833333333333304,ssp126,0.21934808790683746
-58.75,-1.0833333333333304,ssp245,0.18746425211429596
-58.75,-1.0833333333333304,ssp370,0.18797674775123596
-58.75,-1.0833333333333304,ssp585,0.24283045530319214
-58.583333333333336,-1.0833333333333304,ssp126,0.21841706335544586
-58.583333333333336,-1.0833333333333304,ssp245,0.18485265970230103
-58.583333333333336,-1.0833333333333304,ssp370,0.20040886104106903
-58.583333333333336,-1.0833333333333304,ssp585,0.23761901259422302
-58.41666666666667,-1.0833333333333304,ssp126,0.1612502485513687
-58.41666666666667,-1.0833333333333304,ssp245,0.13757243752479553
-58.41666666666667,-1.0833333333333304,ssp370,0.1433415710926056
-58.41666666666667,-1.0833333333333304,ssp585,0.17145857214927673
-58.25,-1.0833333333333304,ssp126,0.16703705489635468
-58.25,-1.0833333333333304,ssp245,0.14953777194023132
-58.25,-1.0833333333333304,ssp370,0.16528363525867462
-58.25,-1.0833333333333304,ssp585,0.19692681729793549
-58.083333333333336,-1.0833333333333304,ssp126,0.20946086943149567
-58.083333333333336,-1.0833333333333304,ssp245,0.2019406259059906
-58.083333333333336,-1.0833333333333304,ssp370,0.2296566367149353
-58.083333333333336,-1.0833333333333304,ssp585,0.26255449652671814
-57.91666666666667,-1.0833333333333304,ssp126,0.25943776965141296
-57.91666666666667,-1.0833333333333304,ssp245,0.24871134757995605
-57.91666666666667,-1.0833333333333304,ssp370,0.2803556025028229
-57.91666666666667,-1.0833333333333304,ssp585,0.3093951940536499
-57.75,-1.0833333333333304,ssp126,0.18657374382019043
-57.75,-1.0833333333333304,ssp245,0.15227629244327545
-57.75,-1.0833333333333304,ssp370,0.1652967780828476
-57.75,-1.0833333333333304,ssp585,0.19354011118412018
-57.583333333333336,-1.0833333333333304,ssp126,0.1929856687784195
-57.583333333333336,-1.0833333333333304,ssp245,0.1474735140800476
-57.583333333333336,-1.0833333333333304,ssp370,0.14519523084163666
-57.583333333333336,-1.0833333333333304,ssp585,0.17051780223846436
-57.41666666666667,-1.0833333333333304,ssp126,0.34049463272094727
-57.41666666666667,-1.0833333333333304,ssp245,0.32343029975891113
-57.41666666666667,-1.0833333333333304,ssp370,0.2975707948207855
-57.41666666666667,-1.0833333333333304,ssp585,0.3606507480144501
-57.25,-1.0833333333333304,ssp126,0.3902285099029541
