lon,lat,classe,periodo,periodo_legenda,ordem,classe_nome,area_km2
-51.083333333333336,0.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos,341.8902854264219
-50.91666666666667,0.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos,341.8902854264219
-50.75,0.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos,341.8902854264219
-50.583333333333336,0.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos,341.8902854264219
-50.41666666666667,0.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos,341.8902854264219
-50.25,0.7500000000000027,0,lig,Último Interglacial,1,Inadequado em ambos,341.8902854264219
-69.58333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-69.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-69.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-69.08333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-68.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-68.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-68.58333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-68.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-68.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-68.08333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-67.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-67.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-67.58333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-67.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-67.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-67.08333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-66.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-66.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-66.58333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-66.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-66.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-66.08333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-65.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-65.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-65.58333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-65.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-65.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-65.08333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-64.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-64.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-64.58333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-64.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-64.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-64.08333333333333,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-63.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-63.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-63.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-63.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-63.25,0.5833333333333357,1,lig,Último Interglacial,1,Adequado apenas atual,341.9015481062728
-63.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-62.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-62.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-62.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-62.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-62.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-62.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-61.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-61.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-61.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-61.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-61.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-61.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-60.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-60.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-60.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-60.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-60.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-60.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-59.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-59.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-59.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-59.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-59.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-59.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-58.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-58.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-58.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-58.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-58.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-58.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-57.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-57.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-57.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-57.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-57.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-57.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-56.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-56.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-56.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-56.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-56.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-56.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-55.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-55.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-55.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-55.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-55.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-55.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-54.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-54.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-54.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-54.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-54.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-54.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-53.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-53.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-53.583333333333336,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-53.41666666666667,0.5833333333333357,2,lig,Último Interglacial,1,Adequado apenas passado,341.9015481062728
-53.25,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-53.083333333333336,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-52.91666666666667,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-52.75,0.5833333333333357,1,lig,Último Interglacial,1,Adequado apenas atual,341.9015481062728
-52.583333333333336,0.5833333333333357,1,lig,Último Interglacial,1,Adequado apenas atual,341.9015481062728
-52.41666666666667,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-52.25,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-52.083333333333336,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-51.91666666666667,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-51.75,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-51.583333333333336,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-51.41666666666667,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-51.25,0.5833333333333357,3,lig,Último Interglacial,1,Estável adequado,341.9015481062728
-51.083333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-50.91666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-50.75,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-50.583333333333336,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-50.41666666666667,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-50.25,0.5833333333333357,0,lig,Último Interglacial,1,Inadequado em ambos,341.9015481062728
-69.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-69.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-69.58333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-69.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-69.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-69.08333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-68.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-68.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-68.58333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-68.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-68.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-68.08333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-67.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-67.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-67.58333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-67.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-67.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-67.08333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-66.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-66.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-66.58333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-66.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-66.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-66.08333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-65.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-65.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-65.58333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-65.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-65.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-65.08333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-64.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-64.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-64.58333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-64.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-64.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-64.08333333333333,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-63.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-63.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-63.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-63.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-63.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-63.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-62.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-62.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-62.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-62.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-62.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-62.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-61.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-61.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-61.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-61.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-61.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-61.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-60.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-60.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-60.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-60.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-60.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-60.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-59.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-59.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-59.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-59.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-59.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-59.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-58.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-58.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-58.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-58.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-58.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-58.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-57.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-57.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-57.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-57.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-57.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-57.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-56.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-56.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-56.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-56.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-56.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-56.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-55.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-55.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-55.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-55.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-55.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-55.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-54.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-54.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-54.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-54.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-54.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-54.083333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-53.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-53.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-53.583333333333336,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-53.41666666666667,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-53.25,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-53.083333333333336,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-52.91666666666667,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-52.75,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-52.583333333333336,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-52.41666666666667,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-52.25,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-52.083333333333336,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-51.91666666666667,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-51.75,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-51.583333333333336,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-51.41666666666667,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-51.25,0.4166666666666696,3,lig,Último Interglacial,1,Estável adequado,341.9099951791807
-51.083333333333336,0.4166666666666696,2,lig,Último Interglacial,1,Adequado apenas passado,341.9099951791807
-50.91666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-50.75,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-50.583333333333336,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-50.41666666666667,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-50.25,0.4166666666666696,0,lig,Último Interglacial,1,Inadequado em ambos,341.9099951791807
-69.91666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-69.75,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-69.58333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-69.41666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-69.25,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-69.08333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-68.91666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-68.75,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-68.58333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-68.41666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-68.25,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-68.08333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-67.91666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-67.75,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-67.58333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-67.41666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-67.25,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-67.08333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-66.91666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-66.75,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-66.58333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-66.41666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-66.25,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-66.08333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-65.91666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-65.75,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-65.58333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-65.41666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-65.25,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-65.08333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-64.91666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-64.75,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-64.58333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-64.41666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-64.25,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-64.08333333333333,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-63.91666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-63.75,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-63.583333333333336,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
-63.41666666666667,0.25000000000000266,0,lig,Último Interglacial,1,Inadequado em ambos,341.9156265911288
